,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
33,Morning_Light-on,1,male,22.502041927579636,7.698066975224611,108.0,17.0,2.923076923076924,6.352941176470588,#F5B25E
34,Morning_Light-on,1,female,45.10457153433278,6.918995619717442,176.0,19.0,6.518947837717342,9.263157894736842,#F5B25E
35,Night_Light-on,3,female,32.599284773197816,11.184829663090532,106.0,19.0,2.914598233066891,5.578947368421052,#398FCB
36,Night_Light-on,3,female,19.139668621533907,17.841484939930535,112.0,32.0,1.0727620871230255,3.5,#398FCB
37,Night_Light-on,3,male,22.906614961446543,17.143887811696803,77.0,13.0,1.3361388742766964,5.923076923076923,#398FCB
38,Morning_Light-on,1,male,27.134597283851015,1.7695307247546053,176.0,9.0,15.33434650455927,19.555555555555557,#F5B25E
39,Morning_Light-on,1,male,11.639299192722001,3.084151858238984,119.0,14.0,3.773905996758509,8.5,#F5B25E
40,Morning_Light-on,1,female,28.426785583741506,5.329336939834784,132.0,14.0,5.334019204389575,9.428571428571429,#F5B25E
41,Night_Light-on,3,female,33.74950527111143,5.983521030475299,148.0,18.0,5.640408899579074,8.222222222222221,#398FCB
42,Night_Light-on,3,female,24.40247955010225,12.20922801635992,160.0,17.0,1.998691442030882,9.411764705882353,#398FCB
43,Night_Light-on,3,female,30.726943942133815,11.39240506329114,132.0,13.0,2.697142857142857,10.153846153846153,#398FCB
44,Morning_Light-on,1,female,49.310344827586206,1.8595146871008938,218.0,9.0,26.517857142857146,24.22222222222222,#F5B25E
45,Morning_Light-on,1,male,25.922086082312283,2.827521206409048,154.0,13.0,9.167777777777777,11.846153846153847,#F5B25E
46,Night_Light-on,3,female,36.05691989901308,0.8852749270467885,132.0,6.0,40.72962962962963,22.0,#398FCB
47,Night_Light-on,3,male,27.324161893135507,12.681941966381821,188.0,56.0,2.154572380599778,3.357142857142857,#398FCB
48,Morning_Light-on,1,male,36.13026163662057,11.15916584592986,187.0,31.0,3.2377206446661555,6.032258064516129,#F5B25E
49,Morning_Light-on,1,female,29.76624694725491,4.211995305908846,155.0,12.0,7.067018072289157,12.916666666666666,#F5B25E
50,Night_Light-on,3,female,30.1288492227673,11.815119096873337,166.0,21.0,2.550025012506253,7.904761904761905,#398FCB
51,Night_Light-on,3,male,22.221365610464368,10.79587798422121,145.0,40.0,2.0583194477505358,3.625,#398FCB
52,Morning_Light-on,1,female,32.03185128174768,9.025516547273696,181.0,20.0,3.549032469662184,9.05,#F5B25E
53,Morning_Light-on,1,male,38.77684437616448,5.014218938972967,148.0,16.0,7.733376792698827,9.25,#F5B25E
54,Night_Light-on,3,female,42.93542345841715,6.228757716584587,70.0,9.0,6.893095768374166,7.777777777777778,#398FCB
55,Night_Light-on,3,male,18.912182964374725,9.18242681913698,60.0,10.0,2.0596061734965403,6.0,#398FCB
56,Morning_Light-on,1,female,30.307972491777434,2.0658348963005246,191.0,12.0,14.671052631578947,15.916666666666666,#F5B25E
57,Morning_Light-on,1,male,50.404248336764226,4.949431665622483,173.0,16.0,10.183845690174804,10.8125,#F5B25E
58,Night_Light-on,3,female,44.13250323035358,4.784838873879165,160.0,15.0,9.22340425531915,10.666666666666666,#398FCB
59,Night_Light-on,3,male,32.33915636983383,1.0566680869194716,60.0,3.0,30.604838709677423,20.0,#398FCB
60,Afternoon_Light-on,0,male,27.769560715870433,8.092984272543509,216.0,29.0,3.4313128236369175,7.448275862068965,#936736
61,Afternoon_Light-on,0,female,20.6093481014714,5.132036249066164,126.0,19.0,4.015822784810126,6.631578947368421,#936736
62,Afternoon_Light-on,0,female,20.57125570373358,10.517558675977513,175.0,30.0,1.9558964525407476,5.833333333333333,#936736
63,Night_Light-off,2,male,25.241233496030052,10.63001866888594,248.0,74.0,2.374523910283538,3.3513513513513513,#003960
64,Night_Light-off,2,male,31.487805370890502,26.04821273414294,237.0,73.0,1.2088278644015205,3.2465753424657535,#003960
65,Night_Light-off,2,female,21.14101506859585,8.016592947997102,220.0,49.0,2.63715710723192,4.489795918367347,#003960
66,Afternoon_Light-on,0,female,23.651779803432298,6.10327443092122,232.0,30.0,3.8752607425949104,7.733333333333333,#936736
67,Afternoon_Light-on,0,male,30.800620070213835,8.840559886928373,216.0,47.0,3.4840123775141825,4.595744680851064,#936736
68,Afternoon_Light-on,0,male,32.035553563759265,18.26041491606446,211.0,37.0,1.7543716126393292,5.702702702702703,#936736
