,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,GS_fra_index,GS_fre_index,color
120,Stress_Light-on,4,female,14.227711047200136,62.34139739468787,38.0,21.0,0.22822252374491184,1.8095238095238095,4.381688466111771,0.5526315789473685,#f55e6f
121,Stress_Light-on,4,female,16.055780646377084,43.02270799962311,38.0,27.0,0.37319316688567666,1.4074074074074074,2.679577464788733,0.7105263157894737,#f55e6f
122,Stress_Light-on,4,female,20.817888317589382,43.082625851967,38.0,21.0,0.4832084374132667,1.8095238095238095,2.0695002871912695,0.5526315789473685,#f55e6f
123,Stress_Light-on,4,female,16.745124411566913,41.37188971082717,35.0,21.0,0.40474642392717813,1.6666666666666667,2.470682730923695,0.6,#f55e6f
124,Stress_Light-on,4,male,34.17914234965745,16.08728749048465,31.0,11.0,2.1246056782334386,2.8181818181818183,0.4706755753526355,0.3548387096774194,#f55e6f
125,Stress_Light-on,4,male,24.541392285983065,34.76011288805268,43.0,26.0,0.7060216508795669,1.6538461538461537,1.4163871586008625,0.6046511627906976,#f55e6f
126,Stress_Light-on,4,male,14.882053654024052,36.64431082331175,38.0,24.0,0.4061218049857999,1.5833333333333333,2.462315462315462,0.631578947368421,#f55e6f
127,Stress_Light-on,4,male,24.358368760825066,10.50228310502283,39.0,13.0,2.3193403298350828,3.0,0.4311570782159017,0.3333333333333333,#f55e6f
128,Stress_Light-on,4,female,27.37122220110245,27.61832351264018,30.0,19.0,0.9910529938059188,1.5789473684210527,1.0090277777777779,0.6333333333333333,#f55e6f
129,Stress_Light-on,4,female,15.080699394754541,34.431741761936784,23.0,18.0,0.43798828125000006,1.2777777777777777,2.2831661092530653,0.782608695652174,#f55e6f
130,Stress_Light-on,4,female,14.4250116081102,32.796780684104625,28.0,17.0,0.439830108541765,1.6470588235294117,2.273605150214592,0.6071428571428571,#f55e6f
131,Stress_Light-on,4,female,17.816943127962084,38.166469194312796,25.0,13.0,0.46682188591385326,1.9230769230769231,2.14214463840399,0.52,#f55e6f
132,Stress_Light-on,4,male,10.873854009516073,52.89543924799814,27.0,40.0,0.20557261956998685,0.675,4.864461045891142,1.4814814814814814,#f55e6f
133,Stress_Light-on,4,male,19.27710843373494,32.298892539856396,29.0,31.0,0.5968349660889224,0.9354838709677419,1.6755050505050504,1.0689655172413792,#f55e6f
134,Stress_Light-on,4,male,26.62295081967213,27.03825136612022,32.0,14.0,0.9846402586903799,2.2857142857142856,1.0155993431855501,0.4375,#f55e6f
135,Stress_Light-on,4,male,32.92101077928963,13.288566884608588,31.0,11.0,2.477393617021277,2.8181818181818183,0.4036500268384326,0.3548387096774194,#f55e6f
136,Stress_Light-on,4,female,17.70171149144254,54.19722901385493,27.0,20.0,0.3266165413533834,1.35,3.061694290976059,0.7407407407407407,#f55e6f
137,Stress_Light-on,4,female,10.430706123644887,53.765016114854966,28.0,34.0,0.19400544959128066,0.8235294117647058,5.154494382022472,1.2142857142857142,#f55e6f
138,Stress_Light-on,4,female,9.216528038636973,39.21384491548162,27.0,21.0,0.23503250085528565,1.2857142857142858,4.254730713245998,0.7777777777777778,#f55e6f
139,Stress_Light-on,4,female,25.0423968343697,13.397399660825323,41.0,19.0,1.8691983122362872,2.1578947368421053,0.5349887133182843,0.4634146341463415,#f55e6f
140,Stress_Light-on,4,male,13.259242957746478,46.30281690140845,25.0,21.0,0.2863593155893536,1.1904761904761905,3.492116182572614,0.84,#f55e6f
141,Stress_Light-on,4,male,7.1153537622332745,67.3110861543398,21.0,37.0,0.10570849719938029,0.5675675675675675,9.459977452085681,1.7619047619047619,#f55e6f
142,Stress_Light-on,4,male,10.062111801242237,51.4120082815735,27.0,28.0,0.19571520618556704,0.9642857142857143,5.109465020576131,1.037037037037037,#f55e6f
143,Stress_Light-on,4,male,13.358268768367621,43.02030456852792,37.0,36.0,0.3105107902499612,1.0277777777777777,3.2205,0.972972972972973,#f55e6f
144,Stress_Light-on,4,female,8.051948051948052,62.857142857142854,37.0,25.0,0.12809917355371903,1.48,7.806451612903225,0.6756756756756757,#f55e6f
145,Stress_Light-on,4,female,9.516129032258064,28.655913978494624,26.0,15.0,0.3320825515947467,1.7333333333333334,3.0112994350282487,0.5769230769230769,#f55e6f
146,Stress_Light-on,4,female,40.10759919300605,33.86684599865501,44.0,19.0,1.1842732327243846,2.3157894736842106,0.8443997317236753,0.4318181818181818,#f55e6f
147,Stress_Light-on,4,female,14.765227229869884,50.14142937959646,13.0,8.0,0.2944716058668672,1.625,3.3959131545338446,0.6153846153846154,#f55e6f
148,Stress_Light-on,4,male,27.072725525987128,11.442021327697185,61.0,13.0,2.36607892527288,4.6923076923076925,0.4226401703335699,0.21311475409836064,#f55e6f
149,Stress_Light-on,4,male,10.149481909291659,64.4895532529302,33.0,32.0,0.1573817990254181,1.03125,6.353974895397491,0.9696969696969697,#f55e6f
150,Stress_Light-on,4,male,17.929547088425593,45.46369518332135,35.0,27.0,0.39437065148640105,1.2962962962962963,2.535685645549318,0.7714285714285715,#f55e6f
151,Stress_Light-on,4,male,26.638297872340427,25.78723404255319,29.0,3.0,1.0330033003300332,9.666666666666666,0.9680511182108625,0.10344827586206896,#f55e6f
