revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
rising,34204,34208,4,54.986638893398414,28.794427234398295
left_turning,34209,34214,5,120.630095855001,29.418381393865022
sniffing,34215,34312,97,34.23368388606171,30.212937072625696
walking,34313,34391,78,129.84082787112982,32.729677170601484
sniffing,34392,34424,32,59.69961862279616,30.375733775012485
left_turning,34425,34452,27,70.67213637139382,27.761524841974484
sniffing,34453,34564,111,33.51516558052423,32.2927982499537
walking,34565,34569,4,169.24373552564543,33.91557079364054
trotting,34570,34594,24,216.135611403245,31.629035974905065
sniffing,34595,34675,80,55.57225647817035,27.23820564350926
rising,34676,34682,6,44.00676138654489,31.949475323042503
rearing,34683,34742,59,12.821763819069895,35.40303358969053
hunching,34743,34756,13,15.648315428613486,33.32594861147367
rising,34757,34829,72,14.369174777772294,31.813727764117424
sniffing,34830,34992,162,26.950356899549515,30.100528575313128
left_turning,34993,35019,26,119.0596004898248,28.84712601743945
sniffing,35020,35034,14,24.643469336708545,27.71730435790615
walking,35035,35035,0,24.598723598232297,33.46206427561544
grooming,35036,35065,29,49.09424343835277,33.97859531859719
left_turning,35066,35070,4,74.15124158396203,30.56586854149607
sniffing,35071,35099,28,45.32813075177571,30.522532845177007
walking,35100,35162,62,131.1330427755827,32.69678033161395
sniffing,35163,35194,31,43.14712132145954,30.011706770664375
walking,35195,35210,15,98.78423451867282,27.6936216864431
sniffing,35211,35252,41,27.832589594001142,30.800106034665493
rising,35253,35308,55,12.16919789788005,31.962828517166855
sniffing,35309,35452,143,18.82959784964572,31.137304618658025
rising,35453,35457,4,27.779899954285987,32.04112352767803
rearing,35458,35469,11,18.477680171889382,33.428565846228146
rising,35470,35480,10,19.570931235586194,33.32667144008968
sniffing,35481,35502,21,36.74597153450216,32.69359125051812
hunching,35503,35542,39,15.335284324670756,32.37971778010583
rearing,35543,35562,19,15.216119859783072,35.39101706530528
rising,35563,35578,15,23.085089318554886,33.82344082738664
sniffing,35579,35602,23,23.370933370092192,31.93990951703724
stepping,35603,35604,1,89.12476684495358,31.640798465994727
walking,35605,35629,24,139.69553218912725,33.22500351688236
sniffing,35630,35656,26,46.13216129726533,30.404762850678043
walking,35657,35657,0,39.37896571509835,32.762716189124674
sniffing,35658,35706,48,20.743734107207953,30.34567963290448
rising,35707,35735,28,32.345142488219366,29.00392759023127
rearing,35736,35745,9,48.25900548222164,34.687551961348305
walking,35746,35750,4,77.43874727753403,34.56045908376154
left_turning,35751,35752,1,114.25461519836811,32.1362672858119
walking,35753,35757,4,115.19037971042633,31.84197214112412
left_turning,35758,35767,9,135.25348419089113,31.509997747961222
walking,35768,35812,44,119.90252262256276,27.958861021195112
left_turning,35813,35817,4,102.65849043951808,25.192821758347584
sniffing,35818,35823,5,54.247284710817446,27.390530449197982
rising,35824,35840,16,17.689236514062458,29.43468453380379
sniffing,35841,35903,62,16.636781355070664,26.74791561596492
right_turning,35904,35915,11,48.37640527023023,23.61325441486451
sniffing,35916,35932,16,26.41977790121172,24.549831398491186
rising,35933,35935,2,42.77418249336389,33.38335622029741
climbing,35936,36015,79,38.79317991525873,50.298693703038126
rising,36016,36040,24,18.819404614330402,29.868186052752367
sniffing,36041,36120,79,17.855508308846957,27.106133193079994
left_turning,36121,36130,9,71.45425784098333,28.521197247883315
sniffing,36131,36182,51,57.290294169585714,27.73819182295587
left_turning,36183,36228,45,96.81924862228172,29.102564990483028
walking,36229,36308,79,119.46191871906308,27.567536080577447
sniffing,36309,36403,94,29.076000082545068,25.399609352763065
rising,36404,36408,4,34.8185870640457,31.13176243960395
rearing,36409,36433,24,23.829676025118584,35.06594590968645
left_turning,36434,36448,14,51.66219230530627,29.231585228727248
sniffing,36449,36568,119,21.42525516434517,30.813550777732925
grooming,36569,36613,44,17.527234091222873,33.00230371582758
left_turning,36614,36631,17,78.76597140526002,32.94449114712188
