revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
sniffing,4505,4552,47,31.310286362031892,27.096006148091956
climbing,4553,4627,74,47.74434076804852,40.64948467929131
right_turning,4628,4634,6,201.8345082428834,38.429796579899275
walking,4635,4687,52,189.9112892839465,32.19359584427542
right_turning,4688,4696,8,94.58669807164743,31.098487823079626
left_turning,4697,4707,10,115.17292948586113,30.737265854226653
sniffing,4708,4754,46,33.706091261656596,28.521357557626825
climbing,4755,4798,43,39.998067143350404,54.07883743195114
sniffing,4799,4868,69,23.600360164160026,30.057740215223664
climbing,4869,4923,54,42.87172498830621,45.97108995897295
right_turning,4924,4933,9,66.43901463585848,35.95046802623491
walking,4934,5087,153,176.74049113517037,33.67983804183547
sniffing,5088,5148,60,46.87448761977917,29.45377874436197
climbing,5149,5181,32,43.864227511415656,47.45040429456412
sniffing,5182,5283,101,51.78193096675144,33.26218484274659
stepping,5284,5328,44,59.621472511617334,31.280591175671262
walking,5329,5369,40,189.5797967222387,31.3333124436639
rising,5370,5395,25,24.73184729816588,31.440792576469246
climbing,5396,5424,28,43.65415498865854,43.71210873465548
left_turning,5425,5438,13,138.7489826503492,38.04665963933261
rising,5439,5477,38,41.06305344836718,38.24628492329492
climbing,5478,5523,45,33.722775613840035,40.07611804950124
sniffing,5524,5631,107,22.92918277481663,33.21202041476392
stepping,5632,5670,38,97.86601815710651,37.415265117310426
climbing,5671,5708,37,42.944955751513234,52.868314320641865
left_turning,5709,5728,19,99.22720162502276,30.671707182964894
rising,5729,5744,15,37.38978044805012,42.05895280768134
climbing,5745,5790,45,62.41152817140775,51.599052278134046
walking,5791,5853,62,97.88945645200906,39.180600019026315
climbing,5854,5887,33,26.473215067175165,44.72467629294471
walking,5888,5948,60,160.4342162726516,35.3085933352098
climbing,5949,5986,37,58.05533167895494,52.40282410165985
left_turning,5987,6012,25,174.8575197562777,35.2556147684805
rising,6013,6022,9,45.70225992891236,34.805831443702246
climbing,6023,6071,48,32.818592716491644,41.62678834345746
walking,6072,6123,51,167.3278286570388,34.817130507339
rising,6124,6133,9,88.23316798608529,35.42877090286032
climbing,6134,6165,31,38.553908599160906,49.31529050219976
sniffing,6166,6276,110,42.68173675210631,32.647772504562575
left_turning,6277,6326,49,131.35605121475794,30.798468840812752
stepping,6327,6367,40,90.44734850847168,31.535788070028868
walking,6368,6421,53,202.9734757865362,29.239980743807333
rising,6422,6441,19,57.974749701383914,33.61360120094151
sniffing,6442,6483,41,37.60455516860109,28.067166975815045
climbing,6484,6547,63,18.981422592069666,37.024077622781135
rising,6548,6587,39,33.382680924934526,33.59633716848009
right_turning,6588,6595,7,172.1884635685903,38.68079612372109
walking,6596,6610,14,141.71459637890712,35.23136453302617
sniffing,6611,6658,47,63.013737504312985,30.05500595168442
right_turning,6659,6663,4,168.99109680387113,31.830457728829725
walking,6664,6761,97,182.2386128288537,32.526564943709104
sniffing,6762,6801,39,38.141432649215545,29.468205839843733
rising,6802,6844,42,34.37559593869374,41.66613999965463
sniffing,6845,6899,54,34.66034831556964,30.604727503754557
right_turning,6900,6909,9,125.3148802630795,33.07525998265191
walking,6910,6994,84,144.85812860260108,31.125061493553495
right_turning,6995,7024,29,56.12383302604638,29.35834049183046
walking,7025,7094,69,163.617000185206,32.987657735805215
sniffing,7095,7125,30,21.76071992742568,28.91216003832099
climbing,7126,7179,53,41.55730803370957,54.88236359857165
rearing,7180,7185,5,75.50079053366346,45.47944158552202
left_turning,7186,7195,9,109.34344380262107,37.52939032424409
rising,7196,7212,16,73.80751853407747,43.027487698515436
climbing,7213,7247,34,42.529160612596925,52.694630883224
sniffing,7248,7282,34,25.625636014675063,35.819144669986514
walking,7283,7325,42,74.4268154785568,36.602973907628595
running,7326,7373,47,293.0276596909775,33.23487913176975
stepping,7374,7390,16,123.65747349529545,37.32760916969818
trotting,7391,7396,5,215.5059607113146,30.66842674316823
sniffing,7397,7441,44,33.005259113991215,31.802244546902266
rearing,7442,7484,42,35.59025328815549,44.077528909588274
trotting,7485,7530,45,237.3487005171658,35.03433259057094
rising,7531,7567,36,43.016984608192125,30.91475850089855
climbing,7568,7597,29,72.72326983847127,38.97017386685316
trotting,7598,7602,4,270.6487760445804,37.82808728674257
walking,7603,7648,45,171.81990889382706,37.07752694155476
climbing,7649,7685,36,46.78918819176859,52.220421959642906
sniffing,7686,7716,30,28.298114914615006,29.66701887442833
stepping,7717,7726,9,120.60886115069309,35.98661015632482
trotting,7727,7736,9,232.24479853861968,38.43709146776415
sniffing,7737,7885,148,36.887480170320266,30.338121252918146
hunching,7886,7905,19,34.96573791295002,39.97017995922438
right_turning,7906,7916,10,155.74497464899449,35.60430092810953
walking,7917,7970,53,196.98249337030327,34.22542554323299
rising,7971,8014,43,53.53631884944818,29.38049315538915
climbing,8015,8054,39,65.92996223650427,51.06202474780765
sniffing,8055,8077,22,99.69053797579302,36.2295195396612
left_turning,8078,8115,37,71.23060626113146,38.02049415537964
running,8116,8158,42,293.0845263575658,33.89281799739715
sniffing,8159,8288,129,45.07169948997946,32.88607874465917
right_turning,8289,8297,8,187.24014022711356,35.27504127541821
trotting,8298,8332,34,232.53404807120336,33.452314992065155
sniffing,8333,8378,45,35.83157178309733,31.288391497513935
climbing,8379,8421,42,36.437981912683725,43.77138612407349
right_turning,8422,8443,21,73.08040066852817,30.737877516788355
walking,8444,8572,128,176.1597439938717,32.29652287048649
sniffing,8573,8626,53,77.03656999968273,24.38566790830924
right_turning,8627,8678,51,57.67664765584502,31.517952353036222
left_turning,8679,8703,24,105.92667799080986,31.638215938254465
sniffing,8704,8741,37,32.84768020308022,29.75446623098483
trotting,8742,8771,29,229.34753500632345,34.375856298144086
sniffing,8772,8796,24,72.29518280169526,33.0470139791074
climbing,8797,8825,28,46.460912709237554,50.227402769410396
sniffing,8826,8902,76,25.9432665618451,30.063593121532477
climbing,8903,8939,36,66.96760222532383,53.72005669807468
walking,8940,9013,73,175.05206149184548,35.5673354497241
sniffing,9014,9034,20,35.058456231788306,28.39519765733119
rising,9035,9046,11,50.16729888457679,39.43885031216731
climbing,9047,9100,53,35.936734755242284,58.77457789227167
rising,9101,9147,46,25.163681042624866,34.28990365199838
right_turning,9148,9167,19,118.13111976293403,36.259852954891926
walking,9168,9219,51,172.4086822177788,41.59195758501053
sniffing,9220,9262,42,68.51570288598397,34.88160684213503
walking,9263,9289,26,138.55882656941233,41.212382804268294
sniffing,9290,9335,45,33.290724718366164,34.295930172767854
walking,9336,9376,40,222.4181484285562,31.29805808455893
sniffing,9377,9393,16,29.975154197526805,35.36009528123567
left_turning,9394,9435,41,150.77012219394186,35.40166816711454
climbing,9436,9477,41,49.89414785237789,50.665547836415875
left_turning,9478,9532,54,118.80649275765163,34.26143918959592
walking,9533,9630,97,185.14149828494155,32.14147654631369
sniffing,9631,9693,62,31.303953151654312,31.32986475873751
rising,9694,9715,21,17.060686705058878,39.586481806673085
climbing,9716,9743,27,46.49819264948153,52.05167453220958
sniffing,9744,9763,19,39.67577842989165,33.72792529116224
hunching,9764,9789,25,45.90890254391821,40.5658951733077
stepping,9790,9795,5,37.772644113350395,31.56056154814321
walking,9796,9826,30,112.23966411668327,33.99109038744443
left_turning,9827,9858,31,68.74283241851407,33.84585306849146
climbing,9859,9892,33,42.5662647061836,50.43897516706913
sniffing,9893,9912,19,18.844868632915073,30.481144957025418
right_turning,9913,9921,8,188.1119954181446,32.17191362824862
walking,9922,9961,39,179.7996562120745,30.33041992105573
sniffing,9962,10006,44,35.65091780993099,32.41746884239417
climbing,10007,10073,66,48.624187959971515,59.4222366053937
sniffing,10074,10096,22,31.322973270493005,29.976415070897453
hunching,10097,10116,19,70.18819427787578,33.8178164420159
right_turning,10117,10121,4,325.81003225457914,36.6928104271921
trotting,10122,10173,51,241.6918194869991,36.234333098934165
sniffing,10174,10230,56,29.633476768269755,28.220891473914765
rearing,10231,10237,6,52.640544875431296,39.215564416049936
climbing,10238,10286,48,43.362495313652886,57.93558716374943
walking,10287,10318,31,150.52094851929226,36.95407812955281
rising,10319,10328,9,71.82272218180614,39.768332165494094
climbing,10329,10410,81,27.13666287316242,60.40258670683253
rising,10411,10432,21,43.411606728193064,36.903779178305264
walking,10433,10478,45,145.19920067036603,39.43159834219303
trotting,10479,10520,41,228.5324833063228,33.2018386517346
sniffing,10521,10582,61,51.787224229882256,30.48746353516251
walking,10583,10622,39,152.17228654970205,33.55635217326512
sniffing,10623,10670,47,23.74510167443192,29.794908140891668
rearing,10671,10682,11,32.99519927066735,41.923955780244405
climbing,10683,10745,62,43.28964429968959,47.22824512998513
sniffing,10746,10771,25,26.836446994335766,30.883804746375883
walking,10772,10851,79,165.90480075819772,36.40318832712064
sniffing,10852,10907,55,65.69968738161968,30.31147698579203
rearing,10908,10928,20,29.409013847285127,41.84208517102295
climbing,10929,10981,52,43.37963599203541,55.790559218088475
sniffing,10982,11037,55,21.544465194390877,31.05922204918514
rising,11038,11062,24,64.21590343594671,37.43721922462121
climbing,11063,11102,39,35.67860734529772,48.39128550611814
walking,11103,11198,95,108.55810564732319,31.751220720704453
sniffing,11199,11215,16,69.8110901130692,34.822109276101344
walking,11216,11262,46,139.7404324482075,35.206246976902506
trotting,11263,11282,19,239.32109696226658,30.97925379722198
walking,11283,11312,29,109.30098593626197,32.18685732799546
sniffing,11313,11351,38,37.53769154337377,30.435176115138482
rising,11352,11363,11,37.89594941552231,38.18028120660506
climbing,11364,11411,47,59.679331847704,53.19230359312561
trotting,11412,11441,29,274.3022210478603,38.00730443464738
sniffing,11442,11492,50,37.497216214069674,32.572473439882415
left_turning,11493,11542,49,100.41265466448827,30.86864420485249
sniffing,11543,11638,95,19.35889479370127,28.139881915952333
rearing,11639,11667,28,22.83209604420188,35.97331179128919
climbing,11668,11746,78,52.36489119285286,53.862885405162146
right_turning,11747,11753,6,241.5494291471416,37.54186348361435
trotting,11754,11795,41,256.77524220640686,36.41122240761649
rearing,11796,11808,12,38.07400215427739,43.484390705308186
sniffing,11809,11854,45,27.82243341397045,31.986902614456326
climbing,11855,11893,38,61.865509496630075,49.965107189048844
trotting,11894,11932,38,235.5911968928073,41.05712813122745
walking,11933,11966,33,217.081691388049,35.622791408348874
rising,11967,11978,11,72.39594628405598,34.944550347876486
stepping,11979,12031,52,84.69912474472571,33.83459126486265
walking,12032,12071,39,95.63686225471467,34.17047651617711
sniffing,12072,12097,25,40.608665082484904,35.66952069517834
rearing,12098,12237,139,18.790752258530954,41.36380679212278
hunching,12238,12292,54,21.097769355110657,43.48636818935218
grooming,12293,12337,44,28.812719790470105,43.74475567960475
climbing,12338,12372,34,25.0163766930616,39.90404087820744
rising,12373,12420,47,24.872356701966705,43.59824802123853
right_turning,12421,12435,14,48.84247825214542,38.19250917145148
sniffing,12436,12482,46,72.52171462858634,38.78315216215315
rising,12483,12504,21,40.06066461726277,45.67190344607743
left_turning,12505,12555,50,139.2475345775639,32.88158552990927
walking,12556,12576,20,92.14637424611846,28.951680322146135
sniffing,12577,12693,116,37.112696030137855,30.17902376439275
rising,12694,12744,50,58.89321401116989,39.15576813062716
left_turning,12745,12856,111,112.72376141948507,31.98651184257975
stepping,12857,12896,39,58.52617692513333,32.933955069830375
walking,12897,12992,95,125.69977061898935,30.484342744144346
left_turning,12993,13037,44,121.94269344489645,31.198132739566645
sniffing,13038,13077,39,45.80609807885752,31.101786878480063
left_turning,13078,13098,20,112.20777887983984,31.312348190768915
walking,13099,13157,58,176.48609151882857,35.43037150880367
sniffing,13158,13319,161,47.187385418632125,32.527432366546456
climbing,13320,13373,53,33.74177504342081,55.75662257612267
right_turning,13374,13390,16,101.54956772944104,38.227546760918855
trotting,13391,13431,40,252.9675565474286,37.471707788260886
stepping,13432,13464,32,113.32847308740195,33.1558593206777
rising,13465,13479,14,48.301754828292005,44.48298767026646
climbing,13480,13525,45,30.948555343567378,63.90186899966648
rising,13526,13546,20,27.869256220315204,37.0156056323822
sniffing,13547,13556,9,38.20123701837898,34.29556226915962
walking,13557,13579,22,140.87018575869422,36.08131341185835
sniffing,13580,13630,50,34.432329014427296,31.522377843156548
left_turning,13631,13685,54,132.09521067022797,34.89173486668721
rising,13686,13702,16,45.82081750996798,40.79996805361847
walking,13703,13713,10,116.66827410133948,33.456094562130936
sniffing,13714,13728,14,40.702053956739405,36.591069449250455
walking,13729,13773,44,176.99417347821122,32.88185557009441
left_turning,13774,13814,40,95.5455104185331,33.58150712430568
sniffing,13815,13927,112,42.62417739064337,32.488713774807316
left_turning,13928,13942,14,60.14056838588102,33.709547897726374
sniffing,13943,14107,164,44.539036659266934,37.19909589005162
left_turning,14108,14162,54,95.70665490765522,34.31556897407423
sniffing,14163,14249,86,73.73472364572237,32.8779345783261
hunching,14250,14265,15,64.56799650028219,38.6034014415936
right_turning,14266,14272,6,146.78126690300945,32.64053780318286
walking,14273,14323,50,183.58922268560914,32.46595439889179
sniffing,14324,14415,91,56.948109801116765,30.071562009785342
climbing,14416,14453,37,32.099818609845514,55.40534259741486
sniffing,14454,14505,51,19.650150505307383,32.045863325389405
hunching,14506,14525,19,46.61433582346293,37.33288389635008
walking,14526,14608,82,165.5505258232925,32.16182623824136
sniffing,14609,14713,104,41.14501312858709,29.666419572985436
rearing,14714,14722,8,38.349941830605104,37.938218036232584
climbing,14723,14759,36,43.81859272873825,51.117393238078215
left_turning,14760,14810,50,106.59778216560302,36.45147817836195
climbing,14811,14845,34,52.14938486998547,53.70415131074727
sniffing,14846,14865,19,48.016830967728104,32.4294925865284
trotting,14866,14923,57,234.44596577427117,35.216021723822266
left_turning,14924,15004,80,93.7591851411448,31.220993358177264
sniffing,15005,15025,20,26.46853245012869,30.172402162098034
rising,15026,15037,11,37.17763303742282,41.695954860961216
climbing,15038,15082,44,43.75006792555117,57.877493732616294
sniffing,15083,15112,29,14.52569260082156,32.65620803985783
right_turning,15113,15141,28,64.19867230973453,34.79511433041215
walking,15142,15209,67,166.6059676517922,32.69556036078823
sniffing,15210,15275,65,19.637378065539952,27.959675716160763
rising,15276,15318,42,64.29063557594503,38.165310853585396
trotting,15319,15350,31,243.93032113336392,36.25367296719433
rearing,15351,15364,13,47.56887874937549,44.23537143829323
climbing,15365,15421,56,38.510085797834506,55.84973650113017
walking,15422,15469,47,158.20241839008102,36.45641402942801
left_turning,15470,15479,9,110.00862784097293,34.11570910095361
sniffing,15480,15520,40,24.315044663776014,30.245098573896495
climbing,15521,15569,48,30.1966289001919,38.98016273415265
right_turning,15570,15597,27,94.57783274551396,35.24052780129382
walking,15598,15701,103,118.04282418631804,31.85424039385202
sniffing,15702,15766,64,31.293846315267146,31.350198041689886
climbing,15767,15804,37,36.65755764532857,53.5613052390097
sniffing,15805,15842,37,21.050247440618747,32.67978120228401
right_turning,15843,15871,28,90.22673336878405,32.80799873311577
walking,15872,15924,52,222.16969283036397,35.167557336633294
sniffing,15925,16007,82,55.37653513808753,32.47329495639451
left_turning,16008,16049,41,102.90688586083735,31.97961087948972
rearing,16050,16058,8,33.20756341739763,45.58989645071025
climbing,16059,16104,45,31.299483333555887,44.280851719378255
sniffing,16105,16152,47,43.14990602679773,32.471704845144956
climbing,16153,16201,48,30.438055111971785,44.29965326265355
left_turning,16202,16255,53,125.6464824449092,35.29836920597169
trotting,16256,16294,38,239.45737674671466,32.501440454879635
rising,16295,16329,34,89.10625901263914,34.401412255411906
walking,16330,16383,53,92.04357285162234,35.395632071126506
left_turning,16384,16466,82,88.3061136605356,31.049886831188545
sniffing,16467,16537,70,16.841135437169218,29.784345227321396
hunching,16538,16552,14,48.13531893371403,37.64155066772623
sniffing,16553,16604,51,40.622320560027106,34.398374791249125
right_turning,16605,16638,33,54.85975655558284,36.74178325674553
stepping,16639,16672,33,61.59107119411692,33.32162806818085
trotting,16673,16687,14,203.33111331804614,35.08531918246236
right_turning,16688,16716,28,59.59435338017269,32.095460693805286
climbing,16717,16750,33,40.16933515638165,56.829308044699104
rising,16751,16758,7,42.06177420813121,38.851041841568346
walking,16759,16809,50,135.66792311315785,37.48681713499049
climbing,16810,16864,54,43.040084455116094,55.66479752391402
walking,16865,16874,9,95.66133030706999,33.84473746112559
sniffing,16875,17032,157,19.24048972494172,27.108465088354865
hunching,17033,17056,23,41.43773036401186,38.590851647574276
right_turning,17057,17063,6,170.5918988177165,39.36788437219982
walking,17064,17100,36,124.1930601915726,39.69047151525396
stepping,17101,17185,84,99.48627922896159,31.635337652734123
sniffing,17186,17233,47,21.99305975743806,28.475861214970195
climbing,17234,17283,49,29.127284898845463,44.844243264733976
sniffing,17284,17329,45,24.875915355931372,29.40391422762077
climbing,17330,17365,35,59.576862186197204,53.93603707998033
running,17366,17409,43,281.0744674392081,37.97597766576157
sniffing,17410,17432,22,22.95058728674732,31.380037636806986
climbing,17433,17473,40,29.49716681158118,40.39752752509092
grooming,17474,17488,14,38.08129891946755,39.5506121179983
right_turning,17489,17499,10,215.6433004046461,32.39442051986817
walking,17500,17513,13,183.4159409502199,33.77812247467557
trotting,17514,17566,52,250.9419118479741,35.02707396678541
walking,17567,17614,47,110.20273210851497,32.95976063924926
sniffing,17615,17652,37,49.28027525115456,34.222404272654494
trotting,17653,17680,27,200.32486143916907,33.47692224127478
sniffing,17681,17739,58,50.26779341066785,32.593823247738754
left_turning,17740,17757,17,115.47372964997157,37.40659921539164
running,17758,17776,18,305.800061083947,35.80565155927294
sniffing,17777,17814,37,38.1357600166654,32.59313114010745
climbing,17815,17863,48,25.108187411942037,48.26783941656456
sniffing,17864,17908,44,21.240119402246307,35.461074940676745
walking,17909,17944,35,186.35640435075402,36.90874569350031
sniffing,17945,17990,45,37.98021849120396,32.5134884372827
right_turning,17991,18013,22,74.99443899949519,33.20068599002313
walking,18014,18033,19,170.05760242493392,30.631375921186315
sniffing,18034,18149,115,38.81459272152958,30.72476004562067
walking,18150,18211,61,186.13146499851766,33.82332253749574
climbing,18212,18254,42,41.62742647677066,54.597088370606336
rising,18255,18314,59,18.346410874547416,36.17867085535745
sniffing,18315,18344,29,31.347639727660283,32.50332156535249
climbing,18345,18378,33,76.54355587254801,48.92992487540915
trotting,18379,18436,57,291.6128859821323,38.06307864087612
sniffing,18437,18492,55,82.05908437643461,31.83810398324434
walking,18493,18522,29,149.15699821304204,35.56166979310749
rising,18523,18561,38,33.905844186590116,40.02573736345379
sniffing,18562,18652,90,44.499971976976795,29.179433973905056
climbing,18653,18742,89,36.20406038473982,55.91619506951535
sniffing,18743,18827,84,16.986915141457125,29.82410665524204
climbing,18828,18863,35,53.86945802432829,47.95504739467911
right_turning,18864,18875,11,140.23974740060672,33.70164044167196
walking,18876,18931,55,205.1833025677906,36.23941976294516
sniffing,18932,18955,23,37.33032101389415,28.962469776848025
climbing,18956,19006,50,37.0801479824244,45.13071641243962
rising,19007,19022,15,53.396397190407626,39.62449237124328
climbing,19023,19069,46,51.59441967210858,53.15484885188904
walking,19070,19100,30,167.99046098084716,36.495017637086136
sniffing,19101,19114,13,64.22355261126893,38.06588851671058
left_turning,19115,19156,41,104.78953905826806,33.48467177569434
rising,19157,19200,43,55.9346975307509,36.306027635341415
trotting,19201,19208,7,238.562804812141,32.516709493108195
rising,19209,19227,18,41.75931319421577,37.92941272153395
climbing,19228,19294,66,42.847405839489284,51.34993631436987
right_turning,19295,19313,18,123.89463919972108,33.67186800420321
trotting,19314,19356,42,251.226900999136,34.1199929132893
sniffing,19357,19380,23,37.53054095958631,30.43757983007161
rising,19381,19460,79,14.380140934360346,32.00567184056437
sniffing,19461,19495,34,51.35155157398916,33.55835876814638
walking,19496,19519,23,133.83629342495576,35.27147457233997
trotting,19520,19558,38,234.88853931124373,30.840369173997743
sniffing,19559,19601,42,26.87374535641751,28.533101481418228
rising,19602,19639,37,19.86406587832608,29.285497162945234
climbing,19640,19674,34,62.737390566368504,49.84865285905954
walking,19675,19730,55,203.06869413038126,37.65748379718044
rising,19731,19773,42,63.15952187770279,30.77778248148768
climbing,19774,19828,54,40.12649687640652,45.23207740668729
sniffing,19829,19911,82,49.41856037563365,32.55217185159705
rearing,19912,19944,32,43.47480131182524,43.336389805576495
trotting,19945,20000,55,241.81189531335258,33.60528085501405
sniffing,20001,20003,2,101.94057668817777,33.6967356186463
rising,20004,20013,9,57.14170710098027,38.662010380583126
climbing,20014,20060,46,31.412236215627498,45.35626015656774
sniffing,20061,20171,110,24.02049197507767,30.1539075412216
walking,20172,20213,41,98.04531667707059,29.969838366775818
sniffing,20214,20231,17,27.405868396348712,30.939156453933656
rising,20232,20238,6,40.46073993785272,43.506999811302
climbing,20239,20279,40,31.479523075420964,58.36608351645243
sniffing,20280,20294,14,31.00128264133319,30.803759173923783
left_turning,20295,20346,51,134.4818886474422,33.03442496590972
walking,20347,20364,17,207.88581314162582,33.57524694358872
right_turning,20365,20394,29,87.71943770883202,31.746409661937733
stepping,20395,20438,43,85.5879863481369,33.285981182683116
sniffing,20439,20509,70,49.64802951932558,33.19257704821241
rising,20510,20542,32,48.14808370395569,31.58674255477248
rearing,20543,20569,26,27.44458750742948,40.26034915616959
left_turning,20570,20597,27,116.66838657531262,35.23970167435258
trotting,20598,20639,41,264.92893040190955,35.298359867136135
walking,20640,20667,27,144.67801529549345,30.7520505021126
sniffing,20668,20762,94,26.662582754757153,29.673622622771983
climbing,20763,20805,42,36.30646245383948,51.39078118438439
sniffing,20806,20850,44,32.218362961365905,34.369320703486025
climbing,20851,20878,27,97.62849201226861,48.30721333028131
running,20879,20911,32,306.74696934151905,36.060069138924575
rising,20912,20959,47,60.86541360742611,31.072467618833837
climbing,20960,20993,33,64.09548069663799,39.56302204301943
walking,20994,21043,49,171.08721814103865,39.75682432882259
