revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
sniffing,5537,5626,89,36.14527813931291,23.74669938893792
trotting,5627,5669,42,200.9205432771122,26.76127696549078
stepping,5670,5716,46,56.48953994654349,14.794652675936335
sniffing,5717,5725,8,28.442162341135656,19.561961928769254
rising,5726,5733,7,35.12542273107992,28.552652828910382
rearing,5734,5763,29,46.254888537891134,40.8206616980118
sniffing,5764,5830,66,29.96852340127141,21.752234080398395
trotting,5831,5842,11,182.12863795404044,23.220732192909413
walking,5843,5882,39,118.99482725300372,24.187177111453746
sniffing,5883,5913,30,20.045379467972502,25.416217556277616
stepping,5914,6011,97,63.81665330470357,22.697034641269937
sniffing,6012,6058,46,9.20753276476891,21.342500443403654
rising,6059,6076,17,19.933277965063215,29.36125969784204
rearing,6077,6118,41,30.95229530845717,49.661538672884944
walking,6119,6170,51,132.61583913071667,25.48912455586794
sniffing,6171,6194,23,59.63785929619754,26.490276112517446
rearing,6195,6289,94,31.89562516693834,43.08370358673289
sniffing,6290,6326,36,52.07977302181984,33.82270753929035
right_turning,6327,6357,30,86.80981198945517,28.12940664587784
sniffing,6358,6398,40,28.07225769830656,23.39283992745343
walking,6399,6408,9,65.01350867961739,28.46920640972467
sniffing,6409,6452,43,13.439567567981692,32.35436688165796
climbing,6453,6555,102,22.800810710829396,44.39140230717562
rearing,6556,6583,27,28.690414846994788,38.65597205105117
sniffing,6584,6600,16,54.53955774841426,28.961026257566925
pausing,6601,6751,150,19.672725352818258,27.742203863082334
sniffing,6752,6828,76,19.08440312750245,29.48237775355071
walking,6829,6883,54,160.81054419701516,24.670686937442323
stepping,6884,6926,42,42.39409628687955,20.920453001344814
hunching,6927,6936,9,40.37980712165498,41.58557291486422
climbing,6937,6975,38,16.4398377670911,51.238701213068936
hunching,6976,6997,21,60.30258565677063,35.75566120127588
grooming,6998,6998,0,71.8210399616695,28.6573528888424
sniffing,6999,7085,86,31.006980931528442,29.931649225738198
trotting,7086,7091,5,168.7807664700167,30.646112055297447
walking,7092,7096,4,118.17042219149114,33.799890733227905
sniffing,7097,7114,17,52.0178487910237,31.19934934267399
stepping,7115,7145,30,69.68951629857409,20.96464028568091
sniffing,7146,7168,22,31.223231014397605,21.10117955080089
walking,7169,7204,35,181.7949546205692,26.739502009094764
sniffing,7205,7240,35,24.919046501682487,21.050604628121633
grooming,7241,7249,8,33.691769029785185,30.682015552781
sniffing,7250,7300,50,9.358284269619164,26.84430610376762
left_turning,7301,7320,19,99.61464148707988,25.880012121349505
trotting,7321,7360,39,229.73340135999965,26.506856716650553
stepping,7361,7403,42,57.4104869637542,17.597950346810862
sniffing,7404,7409,5,30.64515776518932,23.48694655112661
rising,7410,7420,10,36.86680163769033,37.801518691203434
climbing,7421,7452,31,28.844632925403015,54.70674949603705
hunching,7453,7464,11,68.54552569718304,32.268649677577066
sniffing,7465,7473,8,36.93806391241261,29.722835316766318
left_turning,7474,7496,22,110.60179067388313,26.01575405852764
running,7497,7546,49,242.77419333819486,21.380747805878997
left_turning,7547,7581,34,111.82827413179095,21.87329306661094
walking,7582,7625,43,106.04535105235269,22.468753301316784
sniffing,7626,7661,35,15.419127134075174,20.838372309770634
left_turning,7662,7710,48,41.80594974928997,23.99346952155401
stepping,7711,7758,47,67.62793739610125,21.316140659548175
sniffing,7759,7764,5,19.94656601765338,29.026554632512187
rising,7765,7824,59,14.54912900984611,30.863178344294244
sniffing,7825,7866,41,30.26754405021615,29.216397658402066
left_turning,7867,7902,35,170.2147701424473,24.449220908355056
sniffing,7903,7996,93,29.37485764643483,27.18147072804381
walking,7997,8012,15,171.99628242570662,26.39221588683509
stepping,8013,8062,49,87.43009936985983,18.132911699802637
sniffing,8063,8079,16,38.14763230405511,30.151074755641556
climbing,8080,8146,66,23.28805842602872,55.48859789672413
sniffing,8147,8162,15,29.33494906258386,26.306266791177784
walking,8163,8176,13,84.75613857944097,32.64414731155409
sniffing,8177,8376,199,14.03473155548141,29.40062643627042
stepping,8377,8403,26,48.74533107180879,27.111313563037932
sniffing,8404,8565,161,15.713958756728347,24.542206399660902
left_turning,8566,8617,51,46.19000333928405,26.75221622519462
walking,8618,8641,23,117.90819593653454,24.853336538486147
sniffing,8642,8811,169,15.68811507311236,24.531426608485575
stepping,8812,8829,17,79.87547048619916,25.346543650236242
trotting,8830,8870,40,193.0444258694594,23.916419361938253
walking,8871,8893,22,117.80118660648296,19.906772678621824
sniffing,8894,8951,57,38.918435640887324,25.993483148858346
rearing,8952,8995,43,48.526787048269014,42.65505924189285
sniffing,8996,9110,114,30.23048806577644,27.582938097022712
right_turning,9111,9122,11,49.54046959332117,25.458265902346113
sniffing,9123,9217,94,11.106596544850996,31.620051101938362
hunching,9218,9337,119,16.164699615045052,36.19497381275235
grooming,9338,9451,113,19.975456780833944,32.92309455176358
sniffing,9452,9553,101,23.109153948579536,24.312521995572336
grooming,9554,9568,14,22.202977985944568,29.70267577394288
hunching,9569,9607,38,22.92025662147477,37.75212488326211
sniffing,9608,9715,107,17.20379675112461,24.940920552047608
rising,9716,9749,33,39.97679521781974,38.70813858389574
walking,9750,9790,40,89.9029159364514,20.795376093675063
sniffing,9791,9816,25,23.70892433820488,31.751464991138846
rearing,9817,9856,39,30.332816424417523,44.4234783641128
stepping,9857,9892,35,40.791757059558584,26.331085104366576
sniffing,9893,10039,146,16.871986584918453,25.685815030870668
left_turning,10040,10063,23,162.2657941867458,19.587317185668027
sniffing,10064,10085,21,9.836162050008886,17.32861202149367
grooming,10086,10123,37,13.772403903449852,20.89714216868979
sniffing,10124,10177,53,16.291602747830616,23.856243131408288
stepping,10178,10222,44,98.9722834878346,23.863070743211104
sniffing,10223,10237,14,42.29095523802111,30.71106384869508
walking,10238,10249,11,160.6152163368304,23.76865232927835
trotting,10250,10292,42,216.93064293501368,23.975378926053235
walking,10293,10307,14,120.5786078502926,23.678965580970768
sniffing,10308,10481,173,26.588296695391307,22.096409062529673
stepping,10482,10488,6,90.26889112850344,29.26725285946311
left_turning,10489,10512,23,103.42518415796836,23.278109360418174
sniffing,10513,10650,137,20.04271881522843,26.367070580115538
pausing,10651,10800,149,14.841538453099389,24.43383239194156
sniffing,10801,11023,222,24.56907522595605,27.775993069406077
running,11024,11069,45,258.92828794794053,25.099532170539685
stepping,11070,11114,44,97.89866385392652,21.005592115282205
walking,11115,11144,29,110.42722575235173,22.14425331577085
sniffing,11145,11163,18,42.36245689649746,19.469529748489347
stepping,11164,11196,32,48.87811933999688,25.29196841070064
sniffing,11197,11207,10,31.602685321285957,26.867919629307707
walking,11208,11231,23,90.97558600962434,26.47051737731842
sniffing,11232,11292,60,22.745448093974414,22.69718407316123
stepping,11293,11336,43,79.33190544472508,24.51850984567147
sniffing,11337,11384,47,50.18863630170703,28.28641117042906
walking,11385,11422,37,103.54411159212515,21.870195809389465
hunching,11423,11463,40,26.557074414518404,37.340553983316305
sniffing,11464,11501,37,13.95598033862707,19.82224416888256
grooming,11502,11518,16,12.329897510734758,28.23753507125053
sniffing,11519,11613,94,9.832345355360712,25.782003516293834
hunching,11614,11646,32,29.2719294760792,36.74300531999534
stepping,11647,11720,73,76.68281185741229,26.480019436044373
walking,11721,11752,31,170.69847875932814,23.05049277863065
stepping,11753,11786,33,60.31302240756936,22.187872525998657
sniffing,11787,11815,28,28.39629337727619,31.25957854390429
climbing,11816,11850,34,19.664637173127037,51.420322679462146
hunching,11851,11896,45,35.94287217139488,40.865026657882225
sniffing,11897,11950,53,25.554542888900308,29.817571112650143
walking,11951,11979,28,108.42949707985575,28.087589750682092
trotting,11980,12023,43,242.71194551518255,22.150146564132285
stepping,12024,12072,48,78.55634510030285,25.4419432880745
sniffing,12073,12210,137,12.096264280207622,26.7905795757253
left_turning,12211,12248,37,62.5417892534119,22.434947284454
sniffing,12249,12302,53,37.635388582029655,23.504927226027817
climbing,12303,12352,49,24.16945798373917,48.824393097916
sniffing,12353,12448,95,10.646018363819879,28.749645257907464
left_turning,12449,12461,12,137.68952469459174,25.155789158986504
trotting,12462,12485,23,185.9047160521187,23.911140620880683
left_turning,12486,12533,47,119.92262624128995,25.224288527170575
stepping,12534,12540,6,62.926177791433254,26.80581504865547
sniffing,12541,12626,85,15.693448490450931,17.085699059823813
stepping,12627,12699,72,80.38392879006777,18.965375455850523
sniffing,12700,12790,90,19.51823907315694,22.59687696833019
climbing,12791,12846,55,26.120317413679963,49.41137612324199
sniffing,12847,12952,105,8.866654327729828,25.862624723162554
left_turning,12953,12959,6,31.3676718026566,22.63633517333819
sniffing,12960,13050,90,15.382150070447498,20.28610033171481
climbing,13051,13089,38,29.56998186923411,50.64414488384601
hunching,13090,13097,7,71.40185376108462,33.109584150363325
sniffing,13098,13165,67,27.611988733499953,28.068998696093512
left_turning,13166,13183,17,195.57330821889556,27.582485145575472
sniffing,13184,13210,26,73.1564758177558,34.98261269475146
walking,13211,13269,58,159.39997679483966,20.21590166912727
stepping,13270,13300,30,44.37095176603636,23.374289583678184
rising,13301,13325,24,15.254330296642813,35.370037485185115
rearing,13326,13370,44,41.60313882860696,43.65825121740568
sniffing,13371,13447,76,54.15297205934507,25.715102936379868
rising,13448,13461,13,28.2123208371812,31.986230366950576
hunching,13462,13480,18,29.15351305028997,39.81965990197702
sniffing,13481,13491,10,16.26170270679279,29.383790935036608
left_turning,13492,13510,18,48.411123695941995,26.764147611339478
walking,13511,13561,50,117.16992035950625,26.180580293939364
grooming,13562,13584,22,32.511420939650286,35.80230029104815
left_turning,13585,13599,14,167.59256858898394,24.096773329976255
trotting,13600,13653,53,201.5729940697204,18.909108262326555
sniffing,13654,13688,34,16.74271191216529,14.015713090841022
rising,13689,13697,8,28.445021351606037,35.16391312361345
climbing,13698,13738,40,30.161673651676654,51.583495725891716
sniffing,13739,13844,105,12.716493238376025,27.358404988059103
stepping,13845,13863,18,56.33286807719437,30.154177803927286
right_turning,13864,13917,53,64.45978392676743,27.431374762432423
stepping,13918,13941,23,50.40897583907358,21.157877142963876
walking,13942,13997,55,190.4025185016437,25.052195791483626
stepping,13998,14018,20,63.23613916116839,21.00800403285529
sniffing,14019,14096,77,17.235601181705075,22.73643594578327
climbing,14097,14134,37,28.167090068756867,49.70287874494434
rising,14135,14143,8,55.53785659412992,33.664512445841524
sniffing,14144,14170,26,10.485792492565043,24.619762820359323
rising,14171,14195,24,6.686121361817134,31.326300003286075
sniffing,14196,14356,160,15.83470037531135,26.91825615428121
rising,14357,14395,38,22.135016226660976,39.24522534481702
sniffing,14396,14447,51,10.42343637767459,26.76362061561276
stepping,14448,14474,26,66.72293035834534,28.368849167666173
walking,14475,14507,32,142.75754362925073,29.64464541202101
sniffing,14508,14532,24,17.184542853765496,34.470189230468044
hunching,14533,14571,38,37.8140540124438,40.942309586337466
walking,14572,14572,0,139.00875665176164,23.284751795456824
running,14573,14592,19,242.7621142251358,26.27495371119857
walking,14593,14648,55,93.14485530804856,21.08584078909228
stepping,14649,14687,38,73.26596722967892,18.663211125888658
sniffing,14688,14699,11,39.30938327791436,33.086222183087536
climbing,14700,14737,37,21.07332015134995,55.48322300338049
rising,14738,14750,12,51.8615778027694,33.46882935288424
sniffing,14751,14919,168,20.874601478544065,23.891720335757537
stepping,14920,14940,20,86.56905592563164,26.041854947254002
sniffing,14941,14965,24,25.220406821550274,29.62471974002702
walking,14966,15013,47,114.38743410384978,26.302422400089778
stepping,15014,15030,16,7.631084363889588,18.895703837867046
sniffing,15031,15069,38,5.661952777936635,19.194179445236262
stepping,15070,15081,11,71.00485355106899,23.853199093693178
walking,15082,15123,41,131.93861164227906,23.90393371902083
sniffing,15124,15139,15,15.888577821146713,21.522240127313516
stepping,15140,15145,5,112.13601170652339,24.324198563047272
walking,15146,15167,21,106.56130478536893,24.16857563461753
sniffing,15168,15219,51,38.17548379184726,23.04069404715856
walking,15220,15261,41,182.19783471162384,25.35917012123733
sniffing,15262,15321,59,29.584402379773586,23.394113175580376
walking,15322,15328,6,153.25033323527956,29.50117042031669
sniffing,15329,15347,18,59.761736299694384,32.1744775265452
walking,15348,15362,14,148.80287619844276,23.984256350134228
sniffing,15363,15383,20,11.160192652191801,26.549688338087314
walking,15384,15412,28,95.62451658833427,18.872867801069138
sniffing,15413,15453,40,30.40471018282486,19.016018125656515
rearing,15454,15492,38,32.43224857558371,46.645512402137136
sniffing,15493,15600,107,9.289136287203332,19.65239576122482
hunching,15601,15634,33,36.634757536822505,34.37772597082208
sniffing,15635,15786,151,15.875545401345597,30.806441759337957
hunching,15787,15819,32,25.308400935311504,44.28042879326426
walking,15820,15899,79,157.00034121385548,22.329756939696257
hunching,15900,15917,17,28.210136397472322,32.72311910818168
climbing,15918,15968,50,42.63046738083161,45.102324124747724
walking,15969,15983,14,127.04931978136808,28.07132293225565
stepping,15984,16013,29,54.158694231268605,24.44460997256146
sniffing,16014,16171,157,15.002814326584202,25.165329203390538
stepping,16172,16195,23,37.413404525510394,23.875508630052835
sniffing,16196,16222,26,45.53420134369488,22.386819279888236
stepping,16223,16256,33,99.3612886464615,23.10983449369875
walking,16257,16289,32,160.42728651910514,21.153590477368226
sniffing,16290,16361,71,34.07161289613758,19.04722111062336
grooming,16362,16397,35,13.82230255597233,27.986485574413166
sniffing,16398,16421,23,51.03506655050978,27.64470487621615
left_turning,16422,16437,15,103.17310756662891,21.763219440890758
stepping,16438,16481,43,101.44953289206688,22.887346415347142
sniffing,16482,16562,80,25.901490894788243,22.01280820479311
left_turning,16563,16573,10,85.83573253137637,24.683824427664486
stepping,16574,16605,31,86.00235749338331,22.4164459100593
sniffing,16606,16686,80,13.66836045886247,26.706159468156677
left_turning,16687,16731,44,135.76637489359484,24.642056031644323
walking,16732,16764,32,112.31151611961798,24.12908051495473
sniffing,16765,16778,13,51.00689348831269,33.84137303681287
walking,16779,16793,14,100.32962770160212,23.609496213363954
stepping,16794,16839,45,112.32580516388931,22.800537669635833
sniffing,16840,16878,38,35.04740295568958,19.337479896378447
grooming,16879,16903,24,24.949131452431065,27.49790355176148
sniffing,16904,16935,31,12.075995073314745,20.434466744507972
rearing,16936,16944,8,31.30973186581478,37.27496071159326
climbing,16945,16975,30,18.288915984499752,55.446288912566686
rearing,16976,17027,51,34.88563590622103,40.755799212199314
hunching,17028,17031,3,50.634473278888954,31.840141888540927
sniffing,17032,17081,49,43.35800740854422,27.368590738661197
walking,17082,17092,10,136.96332031816374,30.877144491080887
sniffing,17093,17132,39,27.347873709229702,28.570689641043277
trotting,17133,17170,37,245.51862753540297,22.7599103791807
walking,17171,17200,29,167.50727653696867,20.53720703950714
stepping,17201,17230,29,86.79435676576405,22.30712422693782
walking,17231,17250,19,144.45022483764077,22.1799002332335
sniffing,17251,17357,106,19.98432208848735,24.48557763007228
left_turning,17358,17411,53,34.62014407676844,24.747958730856826
stepping,17412,17447,35,54.92073534680722,24.583198341593466
walking,17448,17492,44,138.50271932129755,22.29007093121078
sniffing,17493,17534,41,26.095691520871895,22.373349756972566
left_turning,17535,17567,32,61.31085330713716,23.108325282603893
sniffing,17568,17627,59,29.597825373601665,21.317691489543883
rearing,17628,17664,36,33.478785948319775,44.30091376205491
sniffing,17665,17757,92,30.318542457803236,21.44251914624636
left_turning,17758,17810,52,112.61430351622897,26.445863851988552
stepping,17811,17870,59,94.98798290594253,23.080814039158067
sniffing,17871,17918,47,38.28741792899384,23.40087433159519
rising,17919,17935,16,32.61623726077023,35.900861047012484
sniffing,17936,18001,65,50.26561041642948,27.765979865536544
stepping,18002,18022,20,52.776605650268635,25.498458084012327
walking,18023,18074,51,96.34368288097819,24.300908300659177
stepping,18075,18098,23,68.09968168853867,29.029697614651948
left_turning,18099,18175,76,83.75103002418294,21.7257569324676
stepping,18176,18221,45,47.8383255717459,19.758009409309953
sniffing,18222,18230,8,18.303728343900858,24.041137480643833
grooming,18231,18242,11,28.114057661763876,30.84351814508855
sniffing,18243,18248,5,44.65795600379035,24.48992636831598
left_turning,18249,18284,35,105.84436721858745,24.90483893780519
walking,18285,18339,54,181.6216334650305,24.256765245566065
stepping,18340,18396,56,63.39591848912422,20.54467816148465
sniffing,18397,18459,62,34.69743891386596,21.693302153920477
left_turning,18460,18489,29,121.48997782318209,26.732786293080316
stepping,18490,18549,59,92.24161563347096,20.89441978626626
left_turning,18550,18602,52,93.2592364942993,26.083109023530053
walking,18603,18683,80,148.0479047311596,23.22649509377049
stepping,18684,18779,95,59.06660269467658,20.243541233951337
left_turning,18780,18811,31,78.34620034249917,24.400015556126917
walking,18812,18836,24,105.15583844953406,24.404541126798108
sniffing,18837,18871,34,23.15381451785384,23.29841008668537
left_turning,18872,18874,2,130.67135371291775,25.15108115921377
walking,18875,18907,32,182.5052100710894,25.417666819131398
stepping,18908,18948,40,34.42386209985589,24.355046720930424
sniffing,18949,18988,39,43.49342133360182,27.61477735383009
stepping,18989,19038,49,75.86860932434291,22.490235784137717
sniffing,19039,19155,116,30.829209129549238,22.43804501923276
rearing,19156,19210,54,34.12136383649963,48.076885491930476
sniffing,19211,19274,63,20.604771887279888,22.820664832527868
walking,19275,19321,46,124.88879306284618,26.86396173596246
left_turning,19322,19379,57,77.41939095421503,21.74901509289153
sniffing,19380,19396,16,23.114470543720476,20.30805424073428
rising,19397,19405,8,34.34227793358861,36.073652403348696
climbing,19406,19491,85,26.80771815174604,50.175810393590226
rising,19492,19504,12,56.523957787703814,36.389426886028296
sniffing,19505,19536,31,11.046987902617303,25.674811625429655
grooming,19537,19574,37,27.031728512193958,33.257040353029566
climbing,19575,19630,55,20.710595011253975,58.64783379481472
rising,19631,19647,16,33.718713786686436,35.76711209483095
left_turning,19648,19694,46,75.96737047320995,30.471082590027475
walking,19695,19754,59,176.2449152853015,23.936282335543964
sniffing,19755,19785,30,65.52157153190215,23.15285272095887
walking,19786,19841,55,144.4456676475773,23.978850657027188
sniffing,19842,19883,41,27.538623019913476,21.048263968467126
hunching,19884,19911,27,23.328306963111057,33.24597706326949
sniffing,19912,20023,111,21.693025230441176,20.61425880740405
left_turning,20024,20036,12,60.84974596616861,23.811521248400574
sniffing,20037,20082,45,20.419785047136248,22.20035460924144
stepping,20083,20088,5,95.59852642335761,25.78542896816029
walking,20089,20143,54,142.6104020970458,24.398637317765655
sniffing,20144,20173,29,23.368866388978805,19.601802545684677
left_turning,20174,20223,49,73.85986307212319,20.505420170447955
sniffing,20224,20233,9,48.12526067128235,37.82586852342918
climbing,20234,20269,35,40.00980860991566,56.119079769012785
sniffing,20270,20375,105,16.40373985226218,21.702377670565223
rising,20376,20401,25,26.79648916996914,37.196950565087505
sniffing,20402,20462,60,21.46174592990907,25.016219490583065
stepping,20463,20494,31,91.64605218588218,27.077008842244137
walking,20495,20567,72,143.43071339801688,25.086483268751405
stepping,20568,20598,30,19.50333083521717,22.08630372388104
sniffing,20599,20610,11,18.723547844357245,25.90816021713403
left_turning,20611,20622,11,66.35467781982797,24.02655504339381
walking,20623,20653,30,122.8930093109723,23.503974307323315
sniffing,20654,20727,73,16.845118348817028,24.0465680218447
left_turning,20728,20733,5,112.02169169067791,23.51601905033525
walking,20734,20782,48,150.6323785355441,23.89045363076762
left_turning,20783,20799,16,23.475744163671926,19.861432733944422
sniffing,20800,20896,96,16.802409194633093,23.49261115131992
hunching,20897,20941,44,39.94774541713294,46.34279441913964
sniffing,20942,20981,39,6.240594725233271,21.66071670415677
grooming,20982,21012,30,18.04761614172243,32.38644071748288
sniffing,21013,21051,38,11.882519042843247,25.644737789689177
rising,21052,21073,21,27.67993103581601,35.704594959434104
stepping,21074,21105,31,56.179718719856,26.199226018065342
walking,21106,21144,38,114.17627141567314,25.741814482921487
sniffing,21145,21171,26,29.12703796250653,32.494453587027756
right_turning,21172,21173,1,49.85951930381381,30.49762942399706
walking,21174,21185,11,102.47401455358731,23.80995865198115
trotting,21186,21226,40,237.42591173631,22.15986870562483
sniffing,21227,21343,116,39.44232089993704,25.626156983817285
rising,21344,21365,21,44.41987532704646,39.39249357209931
sniffing,21366,21430,64,36.12779766489664,26.547147039508836
left_turning,21431,21480,49,122.48175228997661,25.34187569517409
stepping,21481,21529,48,87.69093663482491,22.20513918600192
walking,21530,21572,42,114.05049310217917,23.016295241589575
sniffing,21573,21617,44,50.594287355411055,25.243365654340934
walking,21618,21634,16,168.71292159674616,24.772106908112566
stepping,21635,21670,35,40.68035247419722,23.655136744072273
walking,21671,21689,18,147.13420310869975,31.33136581504772
rising,21690,21734,44,25.697495178542074,38.718832939109184
sniffing,21735,21888,153,20.372990045989397,25.749836038277053
hunching,21889,21940,51,20.537340775664852,39.75565154976621
sniffing,21941,21964,23,20.91172487201928,34.422857063087996
stepping,21965,21979,14,57.18286123520344,22.647504692453357
sniffing,21980,22039,59,10.803047851298407,25.89690274753504
grooming,22040,22093,53,9.518435325637912,28.607294466299248
sniffing,22094,22134,40,30.692563121936857,31.568836802828823
hunching,22135,22235,100,8.431639251316485,38.11328486576421
stepping,22236,22326,90,64.83007994032607,23.599548899418604
sniffing,22327,22391,64,14.49167341468397,19.1434121954822
grooming,22392,22421,29,24.758549211484432,28.119150457406622
hunching,22422,22476,54,12.986487755015668,36.259777912121606
sniffing,22477,22495,18,16.75932062424481,22.86679672736643
walking,22496,22499,3,106.77293006919139,23.202983440791925
trotting,22500,22529,29,198.27715245913666,26.456825272121993
