revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
left_turning,5495,5509,14,131.6399212830702,33.78792794995258
trotting,5510,5547,37,279.2393540116138,33.261990083110945
sniffing,5548,5560,12,33.01319643680542,27.87311341770117
rising,5561,5577,16,38.83964394451772,33.569979963413246
climbing,5578,5631,53,52.80637477333502,56.031846979788604
trotting,5632,5678,46,236.90270783150552,31.867760882984108
rising,5679,5703,24,63.22555951071163,30.542557596516513
climbing,5704,5740,36,50.375627556762076,55.00435765858419
left_turning,5741,5754,13,157.13821735977066,34.09305670591151
walking,5755,5788,33,165.72236732074208,30.00833350141014
sniffing,5789,5798,9,70.602180709577,38.10626272086379
climbing,5799,5841,42,31.796145363313467,62.17161931349116
walking,5842,5846,4,100.50206960318823,41.38990771642608
sniffing,5847,5931,84,27.7229186588109,28.79201326064056
right_turning,5932,5977,45,61.84206915831068,31.005092379242456
sniffing,5978,6019,41,32.13122447295535,29.34579735496558
left_turning,6020,6028,8,92.51786120153595,32.09475279373617
walking,6029,6039,10,97.51260731988519,35.324160378650845
trotting,6040,6091,51,244.01156319648254,30.277969174650426
sniffing,6092,6140,48,44.72752247624445,31.22264703947522
rising,6141,6173,32,74.7928174687415,35.585872475044766
trotting,6174,6217,43,218.6767252861027,32.50119799866325
sniffing,6218,6226,8,25.784753994186673,32.57266103705787
left_turning,6227,6239,12,137.82531147774677,29.204159009290038
trotting,6240,6256,16,207.77436222355266,32.72908136917971
rising,6257,6286,29,66.20945691922017,32.068647233148525
sniffing,6287,6328,41,44.184123807792446,25.480888397401372
rising,6329,6336,7,58.7319533014022,38.24178035684145
climbing,6337,6365,28,104.56731606037256,45.138785499506504
trotting,6366,6392,26,270.81689112688474,30.729557119309383
sniffing,6393,6408,15,50.953577088236,35.46043829483949
climbing,6409,6466,57,32.4035745164379,61.15161633732769
walking,6467,6473,6,74.5201890236344,38.60258134534927
sniffing,6474,6485,11,38.54758747591536,30.542851500152995
left_turning,6486,6512,26,64.82578445591402,33.12527125082312
rising,6513,6525,12,91.35337432237942,40.82740287043675
walking,6526,6557,31,196.5753609224071,38.50362064217555
left_turning,6558,6605,47,115.2503541664485,27.865738246302126
walking,6606,6619,13,148.24254811250475,29.525135231979103
sniffing,6620,6659,39,41.36975212539103,30.147950793195502
walking,6660,6705,45,141.78388708105092,32.957756321963565
trotting,6706,6733,27,213.67263518542336,26.438325205521444
sniffing,6734,6791,57,23.95063647827132,26.822999670494696
walking,6792,6814,22,103.06899553227035,31.704194065413702
running,6815,6832,17,293.24371724992255,29.525700392636313
trotting,6833,6856,23,234.7083014655408,26.99680461447377
sniffing,6857,6889,32,37.56055412733344,28.377065798719375
walking,6890,6918,28,183.15095955509034,29.125734789174338
trotting,6919,6950,31,251.62041306645634,27.3864783841286
sniffing,6951,6994,43,40.95058143641506,32.26532988855654
climbing,6995,7027,32,47.19321013297678,54.11939271020685
rising,7028,7029,1,62.04611268706175,35.55606566492831
sniffing,7030,7054,24,36.97354977380969,33.120052043362456
walking,7055,7131,76,167.88723536790442,31.431548434848928
sniffing,7132,7140,8,47.176335190477225,37.14181590993365
rising,7141,7199,58,43.8764755716766,38.68003926389
sniffing,7200,7299,99,49.545381682209246,32.27669475618191
hunching,7300,7329,29,28.122114214437737,38.98737846939879
climbing,7330,7389,59,27.470848959542455,38.68925462588775
hunching,7390,7449,59,23.312549915752037,39.08433942262198
sniffing,7450,7563,113,20.34690847214223,35.671539001569734
rising,7564,7578,14,25.491296002109916,38.335238684591054
walking,7579,7593,14,152.02495370126962,39.559676495105656
trotting,7594,7647,53,259.9310073648157,34.69838772017693
sniffing,7648,7701,53,77.54354655147881,29.907705864457952
right_turning,7702,7707,5,148.87977004427296,32.4868952749167
walking,7708,7713,5,141.0660403269641,34.48713241697762
rearing,7714,7722,8,69.27347854080705,41.11390182997639
climbing,7723,7763,40,28.37354586480954,57.15753381938873
left_turning,7764,7778,14,84.07611598706306,31.102684959127778
walking,7779,7788,9,61.99092681608479,40.16262129560235
climbing,7789,7820,31,89.14701684798865,52.12536023693163
running,7821,7837,16,296.91337801004534,37.47333414258832
walking,7838,7866,28,135.2959758946231,35.20197741875321
climbing,7867,7901,34,43.76221920086436,55.54613258727864
rising,7902,7906,4,93.10335618426666,36.55996579030266
walking,7907,7917,10,154.37377433523392,29.379645906012374
stepping,7918,7925,7,109.62245871773123,34.75909118833325
climbing,7926,7965,39,43.88958507599325,47.310000104797844
right_turning,7966,7986,20,90.01823994448631,31.96822417860179
walking,7987,8015,28,128.37745353875982,33.265149676528466
trotting,8016,8029,13,272.2280395171613,31.698176875599724
walking,8030,8091,61,190.29689958668496,29.843443126942685
sniffing,8092,8108,16,37.49809212858957,30.14851094219202
rising,8109,8120,11,35.612387835890296,39.00990580025118
climbing,8121,8147,26,39.19370206451836,44.28688034814546
right_turning,8148,8181,33,74.57898888568107,31.683141785491966
trotting,8182,8209,27,238.64989726207997,28.18478774061923
walking,8210,8233,23,165.29342351633133,26.714680185104793
sniffing,8234,8286,52,25.08800264415253,27.210731075041586
climbing,8287,8310,23,53.647284526888306,48.069439080997626
grooming,8311,8321,10,62.435214360413994,39.28752894640272
left_turning,8322,8333,11,115.60326411693012,34.040537183060884
rising,8334,8347,13,73.80590540334686,39.452122025584835
climbing,8348,8387,39,54.0718083325321,52.079154797728435
trotting,8388,8400,12,248.13545014692423,33.191198068253634
rising,8401,8409,8,99.0339697100487,33.68724107694524
hunching,8410,8417,7,61.29777865867761,41.677687121037536
climbing,8418,8458,40,37.56163390752397,50.74818940114309
rising,8459,8467,8,34.57636515086884,32.0206399888292
left_turning,8468,8484,16,97.72199999489294,35.403693431796725
trotting,8485,8505,20,244.97095567310166,35.14574086032231
sniffing,8506,8535,29,34.12993437043518,34.139740145682495
climbing,8536,8566,30,64.09138424233863,47.13656086315362
walking,8567,8575,8,187.74186375908545,31.73499070333831
trotting,8576,8584,8,197.1843870115182,26.255528647525367
sniffing,8585,8607,22,40.58080267061382,30.692062906091632
climbing,8608,8634,26,53.838031598385626,60.305504584793596
rearing,8635,8639,4,59.26376595953957,41.14728312875911
rising,8640,8656,16,23.211458308887202,30.763937395721868
sniffing,8657,8701,44,20.77410409543832,30.00328999340874
right_turning,8702,8736,34,152.9577012225353,35.39134583105376
walking,8737,8821,84,203.2703935496213,31.574072737980714
rising,8822,8869,47,51.305398173551794,28.037553936615797
climbing,8870,8929,59,50.80435924168816,54.17226723743427
right_turning,8930,8932,2,248.44149384013016,30.88826156620735
running,8933,8964,31,321.28915774027183,28.360268225732227
sniffing,8965,9040,75,39.38296987438311,28.648968065114698
climbing,9041,9090,49,28.583789348094648,55.54335555991633
sniffing,9091,9130,39,23.86293681776744,27.27253799638355
rising,9131,9141,10,54.40842858152292,40.03418739617912
climbing,9142,9185,43,42.69510314720409,44.111404495067966
sniffing,9186,9228,42,28.433050795065288,31.763810080827092
climbing,9229,9272,43,70.26316586074482,47.66437881826953
walking,9273,9305,32,160.7458484092815,32.725653520363
sniffing,9306,9317,11,109.97022246829357,39.01331045603029
trotting,9318,9319,1,197.6727345104968,35.4366169340242
walking,9320,9347,27,183.34309456547638,31.119345256722376
sniffing,9348,9394,46,38.61429994640784,30.04955992647442
rising,9395,9467,72,66.88636311091881,30.262753923640503
climbing,9468,9553,85,36.50578341649472,51.094386532593276
sniffing,9554,9562,8,27.73827217100201,28.932250423926025
left_turning,9563,9596,33,71.37630952528386,33.1510117613146
sniffing,9597,9632,35,52.0162423897502,35.13679734412821
left_turning,9633,9667,34,103.24364147292236,35.94989546090097
sniffing,9668,9716,48,45.74012008044661,39.69094177456051
right_turning,9717,9719,2,225.7596114977974,36.93761185835891
running,9720,9746,26,292.6165769017203,31.207861530555675
sniffing,9747,9759,12,45.433674899790944,31.432561430586336
left_turning,9760,9776,16,76.89955618401555,28.948972901129174
sniffing,9777,9866,89,34.05938312909098,28.692758396740086
climbing,9867,9920,53,49.2041947455767,53.678154801258195
sniffing,9921,9949,28,52.49907722453692,31.65679009169762
running,9950,9977,27,311.27689511754164,32.56184605999766
walking,9978,9997,19,132.88284875565301,29.693290027768988
sniffing,9998,10013,15,38.679630831208414,29.439777025088553
walking,10014,10025,11,90.67738733340282,25.328164857352803
sniffing,10026,10047,21,34.34368403101998,28.13737273101623
climbing,10048,10077,29,67.5578642766108,46.55583392685742
running,10078,10100,22,312.7395464104908,26.814098095739517
trotting,10101,10124,23,227.24671133120373,24.07607418713856
sniffing,10125,10182,57,26.778551120565115,27.818248152190836
right_turning,10183,10216,33,172.19301073121886,30.528297663591182
trotting,10217,10248,31,237.70849851790996,25.794911145726775
sniffing,10249,10295,46,23.128768083897167,28.49065036713083
climbing,10296,10338,42,33.74707654169819,51.90089447095597
sniffing,10339,10363,24,91.9697650308765,31.672237870643627
walking,10364,10397,33,138.97576759620728,30.78615573070871
rising,10398,10410,12,57.10823028847786,35.857106355520905
climbing,10411,10468,57,36.530834067185815,52.860094614015516
right_turning,10469,10478,9,116.25436124825083,26.604412116621155
trotting,10479,10500,21,242.31949264819147,26.01191511522428
sniffing,10501,10501,0,59.21164290757128,27.6690012949373
rising,10502,10637,135,20.40484779734812,32.03665761962504
climbing,10638,10683,45,45.900373874634646,53.3695351217358
left_turning,10684,10703,19,114.51079698846111,36.46701681847392
stepping,10704,10736,32,127.24747284926404,35.21956502721042
walking,10737,10788,51,143.47298837682382,29.684450254088183
sniffing,10789,10812,23,32.85863922907857,30.720902801850286
climbing,10813,10837,24,48.715494832937004,51.902186857192646
right_turning,10838,10850,12,75.59755208282108,32.33957042983261
walking,10851,10927,76,159.90003502247677,31.15535761380868
sniffing,10928,11013,85,40.14690369095244,30.15790694586625
trotting,11014,11030,16,224.74119122321744,28.875992455363086
walking,11031,11051,20,195.98945440219532,27.763308007562728
sniffing,11052,11073,21,35.38323752121137,27.858832221289425
right_turning,11074,11099,25,252.14197496280457,30.588722119185718
trotting,11100,11109,9,223.45449873002275,28.9790519601252
sniffing,11110,11133,23,59.52380619689512,26.803045325013475
walking,11134,11174,40,145.49801165829908,28.515056800425615
sniffing,11175,11175,0,56.69872231154592,32.15266237569254
rising,11176,11190,14,68.12995080427162,34.24228305533521
sniffing,11191,11224,33,20.094063758267165,27.620469560789203
rising,11225,11234,9,44.13869012249495,36.43966391879041
climbing,11235,11267,32,57.969227357160115,51.972582498073855
trotting,11268,11276,8,222.4108155816547,30.242538302444334
walking,11277,11289,12,149.1947255016959,30.43911255179887
rising,11290,11326,36,43.84777387454918,34.123909475572034
climbing,11327,11356,29,39.67394221144154,51.541051765303116
sniffing,11357,11406,49,22.998161676304854,29.735123598084957
climbing,11407,11438,31,49.20255379102605,41.65697113543571
sniffing,11439,11463,24,54.63411283822983,31.386537605864568
trotting,11464,11493,29,244.74834218161737,29.390869235370694
walking,11494,11517,23,185.08721855840759,26.835006615278818
sniffing,11518,11540,22,49.259543713753196,28.986387790290465
trotting,11541,11578,37,267.7890216653639,27.956495079482202
sniffing,11579,11602,23,29.974204703595575,29.05675395407694
walking,11603,11607,4,148.6702391388669,27.737898664886718
trotting,11608,11621,13,203.98040031835504,28.876030899096243
rising,11622,11663,41,37.99623093498418,32.354383932054056
climbing,11664,11708,44,53.06581889968802,48.85630833531092
rising,11709,11723,14,43.11285917651392,37.951162019397984
climbing,11724,11756,32,32.76783767713798,51.257920031378276
sniffing,11757,11779,22,21.298553451230273,30.901643759824296
right_turning,11780,11828,48,59.241134132070535,31.717030806938507
left_turning,11829,11840,11,109.26130953001781,33.915767663753634
trotting,11841,11869,28,226.85667821958052,35.03125477926163
walking,11870,11938,68,160.2709664578129,30.429820284545134
sniffing,11939,11957,18,47.20505203574941,30.343960799910754
climbing,11958,11991,33,50.41172634749872,55.272805143746915
left_turning,11992,12000,8,164.43223128423637,31.961151294963226
rising,12001,12025,24,103.66467852804692,42.62435489684146
walking,12026,12056,30,164.7227651621189,38.541020711411434
stepping,12057,12081,24,113.31870447213892,29.67519327867103
walking,12082,12098,16,94.21935969304012,29.594566904980926
sniffing,12099,12190,91,21.256252638613176,32.06950287441274
climbing,12191,12219,28,48.12708542222183,53.565979946030765
rising,12220,12257,37,44.84695608243881,34.08714289650828
sniffing,12258,12350,92,31.288405087522666,32.00661349130423
trotting,12351,12401,50,209.7228218672309,33.12691802179788
rising,12402,12408,6,61.192077650345404,41.0984008487619
climbing,12409,12455,46,33.86046001629748,58.17202954850764
walking,12456,12476,20,122.75320701907742,29.366646725955395
sniffing,12477,12520,43,25.520519340015596,34.88752694675208
right_turning,12521,12554,33,75.39012971393167,37.04250600568862
left_turning,12555,12578,23,103.61375676897018,35.79589520922847
walking,12579,12610,31,152.8661757776659,30.96008649939278
trotting,12611,12655,44,214.7542520875975,29.21214448036882
left_turning,12656,12668,12,69.54728108608558,31.670968600569303
sniffing,12669,12735,66,34.09835487697665,33.83344842264119
walking,12736,12782,46,148.4652494782538,31.127091497828612
sniffing,12783,12817,34,16.502409293172004,28.33075470746374
walking,12818,12843,25,157.34523557251322,27.01497199028218
sniffing,12844,12881,37,57.28438553032209,29.232919521319374
rising,12882,12890,8,56.48136059287995,38.81254715026202
climbing,12891,12955,64,28.474943548150403,50.41897816796148
sniffing,12956,12971,15,52.25729909216234,33.17482377417291
trotting,12972,13015,43,265.24202414966857,26.74172120734261
rising,13016,13040,24,24.079201764710625,31.53609330922911
climbing,13041,13107,66,63.93347966583862,51.31458264152566
walking,13108,13186,78,150.44272496490527,30.06796999705172
sniffing,13187,13229,42,28.43477933331502,28.814676163374205
climbing,13230,13307,77,42.34141059376669,58.45384699204746
left_turning,13308,13324,16,133.07382483149988,32.598110142695894
sniffing,13325,13374,49,26.363734705397547,31.910721346851574
walking,13375,13389,14,177.27162159660728,39.15143287279605
stepping,13390,13404,14,102.05872469821205,45.35830417203201
sniffing,13405,13465,60,29.35928237467058,32.921807756121524
rising,13466,13483,17,46.518749834491786,38.798534336404096
walking,13484,13530,46,179.55190411109564,33.29166148584483
stepping,13531,13552,21,108.85184187073152,29.616271855237972
walking,13553,13581,28,167.7833425409819,26.599229222283387
sniffing,13582,13609,27,38.99792718175865,28.60839990804073
trotting,13610,13663,53,250.0556381005635,26.07484459294815
sniffing,13664,13791,127,24.007192752958648,28.255433351607984
rising,13792,13810,18,25.650992663636195,31.994612812395786
climbing,13811,13846,35,45.57119732071388,59.83938494047997
sniffing,13847,13884,37,26.935987213095988,29.55784579149513
left_turning,13885,13892,7,142.74293365610598,32.40971870179752
trotting,13893,13947,54,229.5583473570811,32.91052548009193
sniffing,13948,13988,40,25.339008851052977,29.619509094736674
rising,13989,14009,20,33.40745936052479,34.00879119145917
climbing,14010,14099,89,50.26677237547995,49.796965294023785
trotting,14100,14138,38,215.13237438511854,30.059619546060585
walking,14139,14179,40,195.05113758694904,30.695348523183743
rising,14180,14189,9,33.95788644752194,38.51624224784746
climbing,14190,14230,40,39.66705089050206,52.28873302690223
rising,14231,14235,4,67.94443968666856,29.70363109103844
trotting,14236,14268,32,227.78443435640565,34.41257869299589
left_turning,14269,14279,10,131.72782795482382,29.795301464246872
sniffing,14280,14292,12,66.15478742087276,37.5689019957467
climbing,14293,14334,41,41.0558552932522,46.304788867611904
right_turning,14335,14341,6,128.06029239840123,30.982624185685772
running,14342,14354,12,320.3300439392899,30.52381776542307
trotting,14355,14362,7,231.63558823226674,28.634438115469283
sniffing,14363,14396,33,47.317390906302045,30.025913028354235
climbing,14397,14430,33,70.73259098739935,48.64809136966521
running,14431,14441,10,314.0087792055646,31.76682744974622
sniffing,14442,14486,44,54.46908784278484,31.481371609668482
stepping,14487,14504,17,86.36696167858905,30.098523192500302
walking,14505,14557,52,164.06349349683268,29.640860105185794
sniffing,14558,14667,109,35.187680453109365,30.04593600237607
rising,14668,14678,10,41.25439113276253,37.1259578769334
climbing,14679,14701,22,48.976341936081056,52.07632639121939
sniffing,14702,14719,17,36.36931213704828,29.415116363888032
walking,14720,14757,37,162.85710087042673,34.290182386216195
trotting,14758,14799,41,224.54266033807255,31.468846380744637
walking,14800,14840,40,158.3974840114297,26.977082849449022
sniffing,14841,14867,26,40.9615914427799,29.554936682927
rising,14868,14876,8,46.327961942396804,37.381245200387156
climbing,14877,14950,73,39.801633730066655,47.030284908948495
sniffing,14951,14960,9,72.22572876997333,31.718614541867357
right_turning,14961,14992,31,138.24022694607072,36.013278821715346
hunching,14993,15101,108,18.429795110654684,38.95179151416117
walking,15102,15106,4,153.21623609209772,31.488595425615586
trotting,15107,15113,6,215.39418728285779,34.263112353573526
walking,15114,15143,29,216.59881550460403,34.257832645659356
stepping,15144,15168,24,92.98535713067842,29.976846605793895
rising,15169,15183,14,37.14269871320565,36.22329287941253
climbing,15184,15218,34,55.98755428197518,52.006865261394054
right_turning,15219,15241,22,107.39368476691607,29.338999089756584
sniffing,15242,15301,59,30.22089841106445,30.547718319746334
rising,15302,15324,22,37.95070269228118,33.38944355049873
left_turning,15325,15369,44,60.960869323519816,38.307471681600305
sniffing,15370,15396,26,36.426479039710756,36.81688661978275
rising,15397,15405,8,94.47739895461422,37.58590076754338
running,15406,15418,12,312.11963324726725,38.95495395189347
trotting,15419,15467,48,286.4084288551792,30.13289878965381
sniffing,15468,15487,19,38.315706983250855,32.98091041803652
climbing,15488,15517,29,44.823315893262965,55.516977699172834
sniffing,15518,15585,67,49.383683371195616,30.783016796927964
climbing,15586,15604,18,94.14669235573375,48.158411493044
