revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
trotting,71785,71838,53,235.38169282383447,31.64144526542872
sniffing,71839,71882,43,68.37130961319602,27.293182700884742
rising,71883,71935,52,33.783115712586024,27.844600604573767
hunching,71936,71955,19,46.310972023538795,36.2441058712505
right_turning,71956,72000,44,54.768777441868394,28.634587999117077
sniffing,72001,72086,85,38.69644427556336,26.941228729986243
walking,72087,72103,16,63.333806936158965,26.83322721826847
sniffing,72104,72144,40,55.37535226398542,30.434832199235686
left_turning,72145,72160,15,87.2302863910048,30.124694424612194
stepping,72161,72206,45,77.40644441555943,31.043042018855154
rising,72207,72231,24,27.93174801123726,34.48135165211793
climbing,72232,72371,139,20.976310954968508,35.96886760989803
rising,72372,72541,169,28.36653432645907,32.17771315080786
sniffing,72542,72554,12,100.95050740230899,32.56539273379234
walking,72555,72563,8,144.52628171785096,29.388257199865524
stepping,72564,72598,34,106.79283684252358,28.35172666595361
rising,72599,72608,9,51.989216395493905,38.12887487495648
climbing,72609,72638,29,58.16530404266283,52.942337742963126
walking,72639,72648,9,63.38363634990351,32.29851014364711
sniffing,72649,72698,49,35.35435904947605,25.222495795156597
rising,72699,72718,19,39.12974237594537,32.248679562162316
climbing,72719,72763,44,57.361714358097956,52.92780661911351
left_turning,72764,72777,13,175.92770726772878,35.68710009619254
walking,72778,72808,30,192.70987266358608,31.842222775788496
rising,72809,72818,9,43.08556920469806,32.123649352751116
rearing,72819,72853,34,26.656652243766857,36.510275714372156
rising,72854,72896,42,41.27492679879902,26.62467345966122
sniffing,72897,72911,14,20.969598150115157,24.1038498955638
walking,72912,72930,18,130.37913397820094,27.285837777691864
rising,72931,72940,9,49.6025589653334,34.13096140917549
climbing,72941,73045,104,38.91273370194925,44.003973186710596
rearing,73046,73065,19,24.591444279998694,33.12338386282653
sniffing,73066,73109,43,35.13667902940174,24.656664720349955
rising,73110,73134,24,30.18646784078963,31.41704520721831
climbing,73135,73184,49,48.697997382026635,49.253781482694194
sniffing,73185,73405,220,31.068709238532914,26.842650574896506
grooming,73406,73465,59,22.64220804174414,24.40006669869049
sniffing,73466,73552,86,20.29017655894509,21.265439825108732
right_turning,73553,73573,20,58.53898780391662,24.981693394407102
sniffing,73574,73623,49,33.543136411396304,28.611330870348347
hunching,73624,73728,104,25.041549054264863,35.362186977510106
rising,73729,73768,39,73.16839731510649,35.40059496373056
left_turning,73769,73798,29,96.61261441405168,34.84529310415517
walking,73799,73824,25,120.72695652527824,32.54702577183942
left_turning,73825,73877,52,96.54454878544412,26.811632647392702
rising,73878,73892,14,48.10599157281623,35.37954749449882
climbing,73893,74067,174,24.018558027831777,42.204122976089494
sniffing,74068,74127,59,31.853507503062136,31.266236805001167
walking,74128,74175,47,150.02119611165878,30.359298344595004
rising,74176,74217,41,75.52819359555721,30.47639004277043
rearing,74218,74242,24,36.579600524364444,33.57912605018819
