revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
sniffing,1469,1482,13,50.63768104933114,18.40657324533094
stepping,1483,1539,56,49.96728135599495,16.417221687858206
left_turning,1540,1551,11,118.80038988957169,17.957964563650496
trotting,1552,1604,52,193.6638770872592,15.147936834416067
stepping,1605,1704,99,86.9782485925187,16.93634823347695
trotting,1705,1732,27,186.46510116143713,18.486195981843064
sniffing,1733,1792,59,27.38355339358443,14.899483748335388
rising,1793,1818,25,15.086196805306193,21.79887106556169
sniffing,1819,1862,43,21.158441777103086,17.334873001314524
hunching,1863,1873,10,33.81175583746468,31.439743907923415
sniffing,1874,1878,4,37.90383727885819,18.74660530663352
stepping,1879,1888,9,23.966206939406433,18.775421029955425
sniffing,1889,1998,109,23.484088540204656,18.655444778284167
stepping,1999,2003,4,45.3667734039873,16.585175711446468
sniffing,2004,2023,19,30.091750920831906,16.320823091673653
walking,2024,2033,9,123.62943038045937,19.472919637571046
trotting,2034,2077,43,204.87155394411118,17.55986159113618
walking,2078,2111,33,122.24796901215046,15.50153385175004
sniffing,2112,2136,24,18.29443254520846,13.413272440463595
rising,2137,2157,20,26.04747273722666,28.79923530898824
rearing,2158,2172,14,39.69611507234801,40.36762227774991
walking,2173,2173,0,51.090800523745706,21.24724194769521
sniffing,2174,2188,14,42.03037026306426,16.37374449129173
walking,2189,2215,26,88.69056485952413,22.046624251040797
trotting,2216,2240,24,195.07113031604487,20.097932545575162
sniffing,2241,2286,45,58.18939964429142,20.60276986207814
trotting,2287,2314,27,197.9101810079087,15.66692622234295
stepping,2315,2336,21,86.67594717036629,15.188770735183967
sniffing,2337,2368,31,26.472050334270477,17.430418962799063
left_turning,2369,2415,46,51.885434031714226,19.262171250092276
walking,2416,2490,74,161.74316766405343,17.74668444626032
sniffing,2491,2552,61,33.33240280038591,18.29369010854252
grooming,2553,2561,8,27.02182323597501,22.94627803469261
rising,2562,2571,9,36.64700282890702,27.46377081276044
sniffing,2572,2620,48,25.254944435068982,17.532540630584514
hunching,2621,2625,4,30.578574288562788,28.188357014690904
climbing,2626,2650,24,34.70070337870218,37.1342446352072
rising,2651,2653,2,92.97552883569178,24.214960676209802
right_turning,2654,2660,6,172.430658053838,17.99868282358559
trotting,2661,2702,41,228.46913658755798,19.670771051314247
sniffing,2703,2723,20,43.15016178538583,16.94931553093256
trotting,2724,2733,9,177.56282393307572,16.42915175690583
sniffing,2734,2817,83,29.258546991585384,15.933956123937222
walking,2818,2888,70,174.84379623084715,18.689153243314443
sniffing,2889,2893,4,103.81485238960674,18.06146575232382
stepping,2894,2898,4,57.79611951583958,18.190702496962253
sniffing,2899,2912,13,38.876909388687814,21.776802301948244
hunching,2913,2962,49,37.482276783639215,31.4246451608005
sniffing,2963,3128,165,25.601594132041633,25.328200776219848
trotting,3129,3183,54,221.11054158842595,18.76389120262497
sniffing,3184,3189,5,53.95215199341313,17.862175019084834
stepping,3190,3198,8,43.77877381133181,16.83639879783021
sniffing,3199,3207,8,28.05342380006714,22.146063187248313
hunching,3208,3212,4,25.327580500427523,29.88178607009585
rearing,3213,3238,25,26.46941151065777,39.25228458042641
walking,3239,3240,1,35.28238526300053,19.685821844242405
sniffing,3241,3298,57,11.810068805789669,14.099192730192483
left_turning,3299,3307,8,116.396621335126,18.740438629051635
sniffing,3308,3359,51,44.39272806092078,19.60938488446317
stepping,3360,3395,35,70.70000871326943,19.282458488697344
trotting,3396,3436,40,201.03928361614507,17.29337366491406
stepping,3437,3457,20,78.99673118405701,16.69751072898083
sniffing,3458,3490,32,37.22797585745775,20.82634500633757
grooming,3491,3662,171,16.40150649699576,29.644922308415765
walking,3663,3762,99,146.40502700125492,17.81967067161362
sniffing,3763,3767,4,61.864681978099966,17.570453926350382
rising,3768,3782,14,38.09425237898348,24.88202803795559
sniffing,3783,3793,10,22.185408031076545,14.732957332208839
stepping,3794,3806,12,85.35379335470898,13.377705522440525
sniffing,3807,3886,79,22.182268974865757,16.155461874344006
stepping,3887,3904,17,105.60763669695619,18.564284154941397
walking,3905,3973,68,155.61853121909397,19.876239330686
sniffing,3974,4025,51,29.296110934223893,13.43750518654475
rising,4026,4053,27,28.233756152812823,20.240774015601094
climbing,4054,4080,26,23.159304744275023,40.231830277316114
hunching,4081,4082,1,51.65143497753222,24.338958169563295
sniffing,4083,4093,10,97.50045177911497,22.95039346695188
walking,4094,4103,9,127.49413795559892,21.07987618412897
stepping,4104,4125,21,35.247644674162046,17.96855934561991
walking,4126,4153,27,147.70746727110136,22.077144462213855
trotting,4154,4185,31,245.16461383712593,19.17836017411895
stepping,4186,4201,15,116.64379210879571,17.19559011509694
walking,4202,4214,12,162.56299157239124,13.820867060692736
sniffing,4215,4219,4,58.74191020032801,15.863848738560938
rising,4220,4230,10,37.94372780442615,27.755334620427917
climbing,4231,4258,27,23.860194381726195,50.4404670540023
sniffing,4259,4309,50,41.08606031203572,21.394189591463352
walking,4310,4316,6,148.70708703534083,21.4975154276787
sniffing,4317,4340,23,47.59727945403798,22.641882953218456
climbing,4341,4367,26,38.85476551236664,47.68852497241326
sniffing,4368,4372,4,110.8663370880457,22.170171115853854
right_turning,4373,4378,5,179.4193370008536,22.325619032466843
running,4379,4423,44,253.34845499952837,20.18438359511894
stepping,4424,4528,104,56.46056346561433,15.931818919567924
sniffing,4529,4547,18,19.10261165483527,19.100328265364386
left_turning,4548,4559,11,46.83766915331046,16.911815291812612
stepping,4560,4615,55,48.35851399685561,17.57777249243367
walking,4616,4635,19,93.96270143679443,19.84795479175206
left_turning,4636,4640,4,175.67004051618534,19.243812080444933
walking,4641,4722,81,147.69369565865364,18.05248885061094
sniffing,4723,4904,181,21.561818132071455,16.622052085857142
running,4905,4905,0,260.0050074140304,18.85878665562744
trotting,4906,4919,13,207.02238991288021,18.85603760508542
sniffing,4920,4984,64,21.662169644257453,15.240849670223866
climbing,4985,5025,40,32.57756781892343,49.98044561768295
rearing,5026,5030,4,54.42325507689517,31.94947995953014
grooming,5031,5032,1,58.20634035993182,21.832527853672445
sniffing,5033,5040,7,62.941623879348526,20.953963262998066
left_turning,5041,5076,35,95.77834810992091,20.690423100859036
running,5077,5110,33,248.19493856703443,16.718759234935895
sniffing,5111,5128,17,43.20231282654111,24.345243068135
rearing,5129,5132,3,34.24332789827222,35.71754082874846
climbing,5133,5161,28,32.803215571993036,42.03990858147193
stepping,5162,5203,41,75.68139204179421,18.595716188081916
sniffing,5204,5238,34,37.75576552300883,20.062658113666746
rising,5239,5264,25,76.64036934330856,29.058054589504618
trotting,5265,5304,39,199.65488782576685,18.91313893807901
left_turning,5305,5305,0,22.3839941756135,22.4724209383754
sniffing,5306,5325,19,38.947299187221226,23.83085212273794
walking,5326,5358,32,90.16911275812302,15.303884686174428
stepping,5359,5363,4,49.00853580477238,18.009946051214683
walking,5364,5383,19,123.62238896492673,21.731195627834246
trotting,5384,5384,0,202.22450459539007,22.12619197483913
stepping,5385,5389,4,146.50982650727343,23.08524690946691
sniffing,5390,5410,20,35.02308507334048,25.77632531861245
right_turning,5411,5415,4,95.95063764680434,21.692547108757104
trotting,5416,5465,49,197.38722858418015,19.69073232705116
sniffing,5466,5501,35,34.385554206324414,18.629300319637807
rearing,5502,5505,3,40.80935530248287,39.41180740077034
climbing,5506,5522,16,48.00728144952363,45.93579603677239
rising,5523,5523,0,88.05721012217138,22.97737314308857
right_turning,5524,5528,4,149.48154897047465,20.930910410944193
running,5529,5532,3,257.317263097461,23.04264821044392
trotting,5533,5552,19,238.89049466125522,21.362100530788908
sniffing,5553,5557,4,61.47986464866691,25.49656203502588
rising,5558,5651,93,11.804555114620456,31.38712597117751
sniffing,5652,5663,11,64.50218501052156,22.17899544459293
walking,5664,5711,47,143.76253162739462,18.382448880326606
sniffing,5712,5902,190,21.289367880589666,17.176814237444788
walking,5903,5972,69,125.35720530375006,18.32733202035631
sniffing,5973,6000,27,36.334572107335084,18.934314090192384
walking,6001,6036,35,111.88607993253572,16.35557631952769
sniffing,6037,6061,24,47.6632080905297,23.547908559053845
rearing,6062,6066,4,34.33085901338124,32.42100533726598
climbing,6067,6094,27,20.691564997590174,44.825049280866985
hunching,6095,6095,0,50.44713820198543,25.60749535773472
sniffing,6096,6100,4,59.097902340836,21.970591922337075
right_turning,6101,6105,4,102.9393044056681,21.330191320847526
walking,6106,6142,36,135.2564215705154,21.40878008151835
sniffing,6143,6166,23,46.71074921180726,22.401853234665808
trotting,6167,6171,4,145.95595196351422,18.917288571252836
walking,6172,6216,44,110.41157908745313,19.78433132259952
sniffing,6217,6222,5,49.33322523758483,16.73543570443833
rising,6223,6232,9,34.23956245749211,28.303188621030955
climbing,6233,6287,54,24.66509656433736,42.434673616604414
right_turning,6288,6292,4,74.61352949797235,32.26741419150623
sniffing,6293,6306,13,43.5905356843495,18.085821762655737
left_turning,6307,6322,15,46.750954162388624,19.184547414138628
walking,6323,6345,22,138.37639072624998,20.34980586759582
sniffing,6346,6375,29,38.91264209205079,19.384665203642083
walking,6376,6380,4,106.2554243459336,21.58832700516345
sniffing,6381,6425,44,58.26996400518975,23.456209335083052
walking,6426,6431,5,150.19067205151723,16.92640730511891
trotting,6432,6461,29,226.94692786193247,18.88244378622604
stepping,6462,6543,81,83.45101629044858,19.390007254681937
trotting,6544,6551,7,141.34959703245852,24.404160256839738
walking,6552,6588,36,99.33121753095834,22.943572109478765
sniffing,6589,6599,10,53.1524814633103,27.436875740919074
climbing,6600,6621,21,28.316062607243964,48.60074414666622
rearing,6622,6626,4,53.04777233011784,32.04490523322446
sniffing,6627,6641,14,16.200868326433174,19.601418755456532
walking,6642,6691,49,122.05104513857339,19.790991622159538
trotting,6692,6731,39,212.33461465096406,20.643333797389584
stepping,6732,6738,6,144.49192549990957,22.79578012310003
sniffing,6739,6741,2,137.08810260516498,22.47385011918746
stepping,6742,6786,44,74.67750135843396,16.45153041321159
hunching,6787,6796,9,25.69629853170421,35.300797713458785
rearing,6797,6813,16,41.72118147786524,47.026907287740855
right_turning,6814,6818,4,214.1884549478077,23.177430943093846
running,6819,6822,3,277.62378103813154,22.55650287735003
trotting,6823,6860,37,210.102641294138,20.399279589500605
sniffing,6861,6905,44,18.83624801874222,17.1435393811965
stepping,6906,6920,14,92.71649461357669,21.645212793457578
sniffing,6921,6928,7,46.28514465077505,30.893065070842276
climbing,6929,6951,22,40.64259459259129,45.9426550832458
right_turning,6952,6957,5,135.86571800859028,21.61042581589213
walking,6958,7015,57,123.40603748075951,18.698215324822133
right_turning,7016,7030,14,115.80072040952096,21.118681384490163
trotting,7031,7085,54,233.62105511561674,17.490321218995167
sniffing,7086,7109,23,25.578594522853212,15.177775723881998
left_turning,7110,7168,58,76.75760222805168,20.837622796961973
walking,7169,7215,46,111.17909652162332,23.37175266783153
trotting,7216,7260,44,208.01187114992265,16.654909203899624
sniffing,7261,7290,29,24.35789730210163,18.370152873658977
climbing,7291,7378,87,28.105058226508785,50.284279082588746
sniffing,7379,7419,40,42.780771520605825,16.835222567733613
walking,7420,7473,53,132.83779940318416,21.914801859125586
stepping,7474,7524,50,98.22425134749363,22.74861083913493
walking,7525,7591,66,92.96452488939379,20.381840905695313
sniffing,7592,7622,30,38.976842477577755,18.560757273440796
right_turning,7623,7632,9,64.98674035426741,19.07307250040866
sniffing,7633,7680,47,48.1622490626763,20.620107767631307
stepping,7681,7690,9,55.744171986569825,18.92810022147273
walking,7691,7719,28,179.81736070273766,22.860886175367163
stepping,7720,7751,31,36.16543953754166,17.11262040086943
sniffing,7752,7810,58,6.645606009008284,17.75201723247742
walking,7811,7867,56,135.99151937658897,20.416040052319993
sniffing,7868,7870,2,35.04623587845123,22.076206945497475
rising,7871,7885,14,42.8955508754334,30.09830400196637
climbing,7886,7918,32,32.416436474847025,49.95356325975594
sniffing,7919,7955,36,78.69985696557744,21.682941403650503
walking,7956,8002,46,159.80942538778933,21.243682737253426
sniffing,8003,8012,9,82.97721698372814,25.599379642558198
walking,8013,8026,13,140.44436919059973,22.216132938790317
trotting,8027,8079,52,211.81128546139965,18.38533845322586
sniffing,8080,8116,36,39.521736439461506,17.34250568185309
walking,8117,8137,20,152.08481305253108,21.23940015051908
trotting,8138,8145,7,242.01839428237926,20.987986278909638
sniffing,8146,8184,38,41.61244273853721,18.097520381777375
trotting,8185,8197,12,199.88641521818747,18.029946707562168
sniffing,8198,8243,45,18.47373809633152,14.761683819654598
rising,8244,8248,4,45.80035748130448,29.615626641614757
climbing,8249,8292,43,24.62676875919026,49.76705378466106
rearing,8293,8297,4,36.11279551492803,31.58231475156911
sniffing,8298,8328,30,17.393492700572022,18.369379337988878
right_turning,8329,8365,36,188.79853743713315,24.25146179120111
running,8366,8389,23,270.0588387980172,20.035378375279247
sniffing,8390,8401,11,47.80541624696439,19.481553227278678
running,8402,8406,4,203.32374617182685,18.356223600655948
walking,8407,8469,62,109.47554198422004,19.01201856462227
sniffing,8470,8597,127,11.028314863885644,17.98217120371354
rising,8598,8602,4,35.555703158834355,30.157421816561275
climbing,8603,8630,27,38.70795384060191,47.47466913343273
hunching,8631,8635,4,29.38828100829961,31.12374308191
sniffing,8636,8674,38,23.0749329273833,17.73777376457681
right_turning,8675,8685,10,124.55369786711084,22.91785019869047
trotting,8686,8711,25,192.40690450782253,18.637282809424992
sniffing,8712,8727,15,31.20398112136941,17.55328417231742
grooming,8728,8736,8,14.611045143020387,25.544623065760263
hunching,8737,8741,4,21.26278631009085,33.37499034177423
climbing,8742,8777,35,30.964834047116085,40.82061127581513
walking,8778,8831,53,140.37425476876925,21.043625603296867
sniffing,8832,8852,20,66.42127070174291,26.34531912022449
walking,8853,8899,46,198.991151132141,20.89487320001798
trotting,8900,8909,9,184.85226733778512,19.549881162659005
sniffing,8910,9093,183,38.971491202224264,17.562128458080945
left_turning,9094,9098,4,81.43838214937799,22.273365747006714
walking,9099,9115,16,142.78088395880172,21.779228628816526
trotting,9116,9166,50,219.759020114944,20.168172039565736
sniffing,9167,9286,119,35.563004000106545,17.3261226409133
left_turning,9287,9289,2,78.96100312638784,18.09189655955367
walking,9290,9292,2,73.00520246114979,20.309958634655384
right_turning,9293,9332,39,49.63640674364953,20.80782607774498
left_turning,9333,9348,15,87.9700305348679,25.50917517475869
trotting,9349,9358,9,201.79240788770738,25.91214992191799
running,9359,9398,39,281.89142594623013,21.664536088037938
walking,9399,9420,21,122.48681278607677,19.91098274554022
sniffing,9421,9440,19,52.06640200097659,19.43973013533814
walking,9441,9442,1,112.12550922328408,18.574275416020765
stepping,9443,9474,31,63.77129775194672,16.88706143145682
sniffing,9475,9554,79,18.728499080601267,19.812391349024004
walking,9555,9592,37,124.60938782994847,21.385168056222607
sniffing,9593,9630,37,33.11764851468179,19.402963028336735
trotting,9631,9652,21,210.37894027757008,20.55149996789127
sniffing,9653,9742,89,44.666046830792894,22.607380336178082
grooming,9743,9802,59,25.166894530661555,25.202082017861514
left_turning,9803,9826,23,84.57484658706052,17.721751681623825
sniffing,9827,9954,127,29.54419534583579,20.119156719148354
left_turning,9955,9960,5,157.9283163193241,20.39676782839882
walking,9961,10008,47,160.16398568274096,19.617153401962117
trotting,10009,10060,51,233.1362266337898,19.944234208648577
sniffing,10061,10064,3,142.23941385806737,21.335345155302274
hunching,10065,10122,57,14.725729407894557,30.431725242749785
rising,10123,10181,58,15.411059726134733,29.739859199904835
grooming,10182,10301,119,13.202727498051257,33.58274615893585
rising,10302,10356,54,16.196339619140865,32.84475443498906
sniffing,10357,10396,39,37.20672379116595,27.723861041560497
hunching,10397,10408,11,25.75445766974813,33.362019518892446
stepping,10409,10423,14,36.65886882880068,23.67102699415108
sniffing,10424,10440,16,48.91129279992684,28.340407922470277
left_turning,10441,10444,3,100.66547281757667,19.270185817216763
trotting,10445,10449,4,175.4174432100816,18.856217039216965
walking,10450,10460,10,152.983981586698,24.861144628337573
sniffing,10461,10470,9,58.58171990453003,23.28032721905264
hunching,10471,10485,14,38.389090404906845,33.34982229810397
rearing,10486,10489,3,33.87055733210059,37.952243890062306
climbing,10490,10514,24,26.19221669850107,51.92553862803916
hunching,10515,10518,3,94.17336566885736,33.02760969829416
right_turning,10519,10526,7,159.7416538411042,24.57073001016711
walking,10527,10584,57,184.62534296049662,20.040332839098788
sniffing,10585,10640,55,23.210467515288673,17.923840039194914
left_turning,10641,10652,11,93.75632430734498,15.999967131676861
walking,10653,10674,21,156.40000614455846,18.914046816968547
sniffing,10675,10767,92,24.125036316403346,19.071638790557177
walking,10768,10772,4,74.41145697817838,19.82427320266447
stepping,10773,10782,9,65.42926720208037,19.221878764949125
walking,10783,10840,57,178.73597031036746,21.651567251335766
stepping,10841,10875,34,74.09193039675404,20.646527445625367
walking,10876,10934,58,128.5602129196667,18.3206309446853
sniffing,10935,10961,26,22.40253998305236,17.057929358778146
walking,10962,11014,52,118.6291101549734,18.87771405099254
sniffing,11015,11066,51,23.97574771753763,15.409965231441383
left_turning,11067,11083,16,178.49340917019643,22.235845616913327
running,11084,11096,12,308.16603676278567,22.258326042809585
right_turning,11097,11126,29,70.5606425008608,18.114289129360227
trotting,11127,11148,21,199.21400333363314,19.160449492423837
sniffing,11149,11194,45,34.76769052454575,17.66163006638259
rising,11195,11208,13,41.74758949000871,30.89782142868584
climbing,11209,11242,33,36.1402123377524,52.00502491450603
sniffing,11243,11247,4,103.70278960303524,20.95216369180062
left_turning,11248,11257,9,214.0238934698362,25.5661119913841
trotting,11258,11315,57,226.18123533672204,21.23386177148901
walking,11316,11361,45,89.18112362304095,17.225974495738395
trotting,11362,11376,14,220.01679674231204,21.35016634428352
sniffing,11377,11391,14,31.856707681324384,17.89066551119831
left_turning,11392,11396,4,104.74333570904278,19.220953928213177
walking,11397,11411,14,157.48700553977082,20.913340919151427
running,11412,11439,27,237.66435265601473,21.257187868720766
right_turning,11440,11449,9,105.42663919481791,17.77696653895773
sniffing,11450,11569,119,22.073190571198573,16.973496034025185
walking,11570,11573,3,123.8873223727948,13.72658358697471
sniffing,11574,11622,48,41.21278493350135,18.859771054545128
left_turning,11623,11630,7,124.98280053623895,21.32894685412145
trotting,11631,11670,39,240.23224771564006,20.725611944104624
walking,11671,11705,34,133.61925726062768,18.32296508097211
stepping,11706,11737,31,80.93507789586064,20.527299760243153
sniffing,11738,11762,24,42.8659641943236,20.562201658888643
left_turning,11763,11766,3,68.22391428946072,23.727011221772607
walking,11767,11772,5,127.20910834818734,22.470561974608433
trotting,11773,11807,34,238.63151836634404,23.42063888344533
walking,11808,11854,46,107.17030724604746,18.225164838600914
stepping,11855,11907,52,50.30979667086967,19.783152045648496
trotting,11908,11971,63,203.86940026771128,20.06808138369788
sniffing,11972,12009,37,28.33503408956475,18.56305914367773
walking,12010,12062,52,174.49875985179958,22.844617898402728
trotting,12063,12064,1,67.65899492193448,21.13608072623813
sniffing,12065,12069,4,84.54800363833087,23.543207750098354
walking,12070,12073,3,81.29054056779982,28.57809271834615
rising,12074,12078,4,65.50808326662874,34.38989850296278
climbing,12079,12113,34,33.42768224617444,51.225400374313516
rearing,12114,12115,1,54.338426818218636,30.817150447341756
walking,12116,12121,5,61.29745891582821,16.802519383834046
left_turning,12122,12122,0,55.92666978071669,13.096905046837207
sniffing,12123,12163,40,52.23395241127337,18.431861407991992
walking,12164,12173,9,99.82624120111385,27.706075550488016
stepping,12174,12221,47,82.85130547173509,24.20012623587193
walking,12222,12280,58,180.83946938911242,23.289936005879646
rising,12281,12313,32,36.04348346651772,31.54568588812873
climbing,12314,12352,38,25.466123401404857,56.11578470549091
right_turning,12353,12357,4,74.34080491405362,37.95168881777808
sniffing,12358,12372,14,47.53859796754269,20.864798016904754
right_turning,12373,12381,8,181.63623378629867,22.497238849984875
trotting,12382,12404,22,245.18442500681692,22.775035065452766
walking,12405,12425,20,148.48942048650352,26.529936280353496
running,12426,12447,21,286.6798356153329,21.642188018580878
sniffing,12448,12489,41,45.58686681351384,21.05272489475455
walking,12490,12540,50,172.00486306876786,22.085097540679584
stepping,12541,12563,22,69.96499091408238,21.56638869825755
trotting,12564,12600,36,189.25848603762412,17.88096935433784
sniffing,12601,12640,39,48.754145346416536,19.25891920031274
walking,12641,12683,42,145.38397669227385,19.47231094403024
stepping,12684,12697,13,60.919830885195616,21.1190827278136
sniffing,12698,12705,7,65.39944412116967,33.41753792290046
climbing,12706,12748,42,38.44804977044653,54.5704296668456
sniffing,12749,12759,10,47.18674194381083,22.005820083335394
left_turning,12760,12767,7,145.1858060435942,23.241238182507296
running,12768,12772,4,238.26715368709475,24.291623072538595
trotting,12773,12822,49,218.68940454913565,21.18351291996505
sniffing,12823,12853,30,23.00973611136775,17.93847104533451
hunching,12854,12861,7,35.07088679507424,34.28345241441767
climbing,12862,12909,47,22.713863994975174,50.8145841127963
rearing,12910,12914,4,51.352812968514,32.09641288792495
sniffing,12915,13025,110,22.465032320965133,18.916460186674087
left_turning,13026,13027,1,196.34619199818414,25.270174835428897
trotting,13028,13087,59,212.11067115432974,21.54564345602657
sniffing,13088,13113,25,10.171838907254978,18.424458786152286
right_turning,13114,13134,20,76.96737977495,18.260653361580964
sniffing,13135,13355,220,41.048870688446534,21.540241703563844
trotting,13356,13412,56,216.8723479437875,20.399479606238252
sniffing,13413,13463,50,19.679953392032644,16.664849829643053
climbing,13464,13504,40,24.553609763002566,54.18575881015469
rearing,13505,13509,4,47.963490924787486,36.06771815315084
rising,13510,13512,2,27.333961956743792,27.061145343439478
sniffing,13513,13532,19,22.029632310987175,20.368824281238954
right_turning,13533,13549,16,79.32905584337419,21.919665721444062
trotting,13550,13579,29,189.32052460640992,22.10983592073134
sniffing,13580,13595,15,37.53930342683978,18.258059307839446
grooming,13596,13604,8,34.32306801814043,29.70509541437595
climbing,13605,13657,52,24.943332555076594,54.43831095786278
rearing,13658,13662,4,40.00621782626467,39.64073801621368
walking,13663,13664,1,30.946209851745742,26.326379899275828
sniffing,13665,13694,29,18.788715245969392,18.48427590677938
right_turning,13695,13703,8,126.08204675970316,22.05591886253434
trotting,13704,13722,18,209.82987345890368,20.0145687708952
sniffing,13723,13741,18,37.82744023723802,17.43839018556688
rising,13742,13749,7,27.117386310558484,29.965684951162135
climbing,13750,13776,26,29.00347842337973,53.110977321881535
right_turning,13777,13779,2,77.57416728948634,26.9643944567311
sniffing,13780,13784,4,115.8985015577621,20.996598946827625
right_turning,13785,13792,7,209.716653452767,25.337718869740513
running,13793,13841,48,263.68301766582005,22.41754109376222
sniffing,13842,13852,10,43.39480346591214,21.18028693972319
walking,13853,13879,26,104.45079478385354,19.660026101628937
sniffing,13880,13953,73,56.01963159011871,18.46158317519133
trotting,13954,13971,17,194.3328362973092,18.54839861698795
stepping,13972,14023,51,46.42900232519748,21.19315695982406
sniffing,14024,14030,6,44.001924025979896,24.69760365440971
left_turning,14031,14036,5,59.40820511639803,16.5662441691295
sniffing,14037,14090,53,17.704953420374054,18.681517040614306
rising,14091,14100,9,48.63003246678581,32.93970550814156
climbing,14101,14128,27,29.73289034321606,58.57854462606719
walking,14129,14133,4,56.2207583238317,33.02026903002257
sniffing,14134,14176,42,25.36218798799212,18.826197140830114
stepping,14177,14181,4,42.25854454033919,14.891733876405937
sniffing,14182,14261,79,40.348909069575754,19.55372929848203
hunching,14262,14275,13,28.006792314490333,39.11648958865856
sniffing,14276,14280,4,71.59163248230033,26.253797277453355
walking,14281,14316,35,91.58330427771104,27.863386879467726
trotting,14317,14339,22,207.87587398343524,22.797467304232278
walking,14340,14354,14,137.44766672174873,29.95635928950138
hunching,14355,14383,28,37.16118712288466,39.66219385785796
walking,14384,14388,4,137.47609788416648,20.85503270017277
trotting,14389,14407,18,193.98093333700862,22.979163380573983
walking,14408,14466,58,131.8657860682789,22.873416220709277
rising,14467,14478,11,49.4066678464637,36.82273579563254
climbing,14479,14507,28,46.48505054181283,52.091434995929426
walking,14508,14548,40,120.75322428379303,24.425608613437596
left_turning,14549,14550,1,184.6739258851688,21.601044742111537
trotting,14551,14579,28,218.98599420122252,23.693775023713588
walking,14580,14631,51,129.5572711633955,21.891687839053528
sniffing,14632,14660,28,38.77545385871061,23.958164341477133
left_turning,14661,14684,23,68.37710271686387,19.875487293386037
sniffing,14685,14725,40,60.81147696179383,23.332550472280655
rising,14726,14758,32,41.41976919376035,37.07660244150668
walking,14759,14789,30,147.2918908055989,25.77035591963948
hunching,14790,14849,59,15.731816898358025,37.14673312465418
rising,14850,14852,2,21.829913533378868,32.25395777897655
sniffing,14853,14871,18,59.11819929166455,21.79399347874798
stepping,14872,14911,39,72.11396307864509,19.840419384938826
sniffing,14912,14968,56,14.758512140022123,15.797829619293035
rising,14969,14973,4,65.56072448369385,33.6390659356995
climbing,14974,15023,49,32.755997784150715,50.33118675844507
sniffing,15024,15074,50,10.375294395756004,21.204241076995796
left_turning,15075,15112,37,65.52066397950112,22.464219149278446
sniffing,15113,15138,25,42.79486369839844,22.872052717413364
stepping,15139,15171,32,78.5087837383103,26.000885756031796
hunching,15172,15199,27,38.72676988795492,37.71503391129443
walking,15200,15212,12,82.25717243798289,27.621019163861522
hunching,15213,15266,53,25.54017425276348,36.0974910640518
walking,15267,15317,50,46.46594137134836,20.719036980821212
rising,15318,15334,16,59.58070941919562,38.640813200638036
