revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
walking,3809,3808,3809,1
left_turning,3850,3809,3850,41
sniffing,4031,3850,4031,181
right_turning,4045,4031,4045,14
walking,4105,4045,4105,60
sniffing,4191,4105,4191,86
climbing,4212,4191,4212,21
rising,4213,4212,4213,1
walking,4214,4213,4214,1
climbing,4252,4214,4252,38
sniffing,4340,4252,4340,88
left_turning,4344,4340,4344,4
sniffing,4395,4344,4395,51
stepping,4423,4395,4423,28
sniffing,4530,4423,4530,107
rising,4606,4530,4606,76
walking,4645,4606,4645,39
sniffing,4719,4645,4719,74
climbing,4796,4719,4796,77
rising,4827,4796,4827,31
climbing,4860,4827,4860,33
sniffing,4861,4860,4861,1
walking,4872,4861,4872,11
hunching,4946,4872,4946,74
rearing,4947,4946,4947,1
climbing,5011,4947,5011,64
sniffing,5012,5011,5012,1
left_turning,5073,5012,5073,61
sniffing,5074,5073,5074,1
trotting,5112,5074,5112,38
rising,5198,5112,5198,86
sniffing,5335,5198,5335,137
rising,5336,5335,5336,1
climbing,5411,5336,5411,75
left_turning,5430,5411,5430,19
sniffing,5463,5430,5463,33
trotting,5511,5463,5511,48
sniffing,5512,5511,5512,1
stepping,5538,5512,5538,26
sniffing,5634,5538,5634,96
rising,5703,5634,5703,69
climbing,5750,5703,5750,47
left_turning,5791,5750,5791,41
climbing,5852,5791,5852,61
sniffing,5881,5852,5881,29
trotting,5889,5881,5889,8
left_turning,5924,5889,5924,35
walking,5991,5924,5991,67
sniffing,5992,5991,5992,1
climbing,6028,5992,6028,36
walking,6040,6028,6040,12
trotting,6056,6040,6056,16
left_turning,6068,6056,6068,12
sniffing,6069,6068,6069,1
rearing,6093,6069,6093,24
sniffing,6128,6093,6128,35
climbing,6165,6128,6165,37
rising,6226,6165,6226,61
sniffing,6256,6226,6256,30
rising,6258,6256,6258,2
trotting,6292,6258,6292,34
sniffing,6307,6292,6307,15
walking,6337,6307,6337,30
right_turning,6338,6337,6338,1
left_turning,6339,6338,6339,1
trotting,6371,6339,6371,32
walking,6372,6371,6372,1
sniffing,6425,6372,6425,53
trotting,6451,6425,6451,26
sniffing,6569,6451,6569,118
left_turning,6570,6569,6570,1
running,6592,6570,6592,22
sniffing,6626,6592,6626,34
climbing,6672,6626,6672,46
walking,6739,6672,6739,67
sniffing,6805,6739,6805,66
climbing,6852,6805,6852,47
rising,6872,6852,6872,20
climbing,6890,6872,6890,18
rising,6918,6890,6918,28
walking,6931,6918,6931,13
right_turning,6959,6931,6959,28
walking,7035,6959,7035,76
sniffing,7086,7035,7086,51
rising,7217,7086,7217,131
hunching,7314,7217,7314,97
sniffing,7344,7314,7344,30
climbing,7385,7344,7385,41
left_turning,7399,7385,7399,14
walking,7438,7399,7438,39
climbing,7475,7438,7475,37
rising,7476,7475,7476,1
climbing,7525,7476,7525,49
rearing,7583,7525,7583,58
sniffing,7599,7583,7599,16
rising,7653,7599,7653,54
walking,7700,7653,7700,47
climbing,7726,7700,7726,26
walking,7781,7726,7781,55
sniffing,7814,7781,7814,33
walking,7839,7814,7839,25
running,7853,7839,7853,14
sniffing,7919,7853,7919,66
climbing,7948,7919,7948,29
walking,7958,7948,7958,10
sniffing,7959,7958,7959,1
climbing,8034,7959,8034,75
sniffing,8093,8034,8093,59
climbing,8139,8093,8139,46
sniffing,8140,8139,8140,1
walking,8187,8140,8187,47
climbing,8214,8187,8214,27
walking,8242,8214,8242,28
left_turning,8246,8242,8246,4
stepping,8284,8246,8284,38
sniffing,8425,8284,8425,141
stepping,8457,8425,8457,32
walking,8465,8457,8465,8
climbing,8482,8465,8482,17
walking,8491,8482,8491,9
sniffing,8586,8491,8586,95
climbing,8603,8586,8603,17
walking,8680,8603,8680,77
stepping,8740,8680,8740,60
sniffing,8744,8740,8744,4
walking,8747,8744,8747,3
sniffing,8825,8747,8825,78
left_turning,8838,8825,8838,13
sniffing,8839,8838,8839,1
left_turning,8848,8839,8848,9
walking,8883,8848,8883,35
running,8906,8883,8906,23
trotting,8927,8906,8927,21
sniffing,8986,8927,8986,59
right_turning,9008,8986,9008,22
walking,9048,9008,9048,40
sniffing,9049,9048,9049,1
stepping,9064,9049,9064,15
sniffing,9079,9064,9079,15
left_turning,9146,9079,9146,67
walking,9178,9146,9178,32
sniffing,9189,9178,9189,11
trotting,9235,9189,9235,46
sniffing,9354,9235,9354,119
trotting,9390,9354,9390,36
right_turning,9429,9390,9429,39
walking,9474,9429,9474,45
sniffing,9530,9474,9530,56
climbing,9541,9530,9541,11
right_turning,9574,9541,9574,33
hunching,9764,9574,9764,190
running,9817,9764,9817,53
rising,9818,9817,9818,1
sniffing,9875,9818,9875,57
grooming,10683,9875,10683,808
left_turning,10720,10683,10720,37
sniffing,10746,10720,10746,26
walking,10775,10746,10775,29
sniffing,10958,10775,10958,183
right_turning,10979,10958,10979,21
walking,11016,10979,11016,37
sniffing,11020,11016,11020,4
stepping,11075,11020,11075,55
climbing,11107,11075,11107,32
rising,11108,11107,11108,1
running,11143,11108,11143,35
sniffing,11189,11143,11189,46
rising,11236,11189,11236,47
climbing,11260,11236,11260,24
trotting,11266,11260,11266,6
right_turning,11306,11266,11306,40
trotting,11307,11306,11307,1
sniffing,11374,11307,11374,67
walking,11391,11374,11391,17
sniffing,11416,11391,11416,25
trotting,11417,11416,11417,1
sniffing,11461,11417,11461,44
walking,11474,11461,11474,13
sniffing,11519,11474,11519,45
stepping,11520,11519,11520,1
left_turning,11566,11520,11566,46
walking,11572,11566,11572,6
sniffing,11648,11572,11648,76
hunching,11697,11648,11697,49
climbing,11764,11697,11764,67
sniffing,11765,11764,11765,1
walking,11807,11765,11807,42
sniffing,11942,11807,11942,135
running,11984,11942,11984,42
sniffing,11985,11984,11985,1
walking,12000,11985,12000,15
left_turning,12001,12000,12001,1
sniffing,12014,12001,12014,13
climbing,12073,12014,12073,59
right_turning,12121,12073,12121,48
running,12133,12121,12133,12
walking,12140,12133,12140,7
sniffing,12157,12140,12157,17
walking,12163,12157,12163,6
sniffing,12167,12163,12167,4
rising,12168,12167,12168,1
walking,12183,12168,12183,15
rising,12184,12183,12184,1
sniffing,12209,12184,12209,25
rising,12229,12209,12229,20
left_turning,12267,12229,12267,38
sniffing,12351,12267,12351,84
climbing,12374,12351,12374,23
rearing,12375,12374,12375,1
left_turning,12396,12375,12396,21
trotting,12454,12396,12454,58
sniffing,12469,12454,12469,15
trotting,12508,12469,12508,39
sniffing,12547,12508,12547,39
walking,12548,12547,12548,1
sniffing,12600,12548,12600,52
hunching,12624,12600,12624,24
walking,12656,12624,12656,32
stepping,12678,12656,12678,22
walking,12688,12678,12688,10
sniffing,12743,12688,12743,55
walking,12746,12743,12746,3
rising,12821,12746,12821,75
climbing,12853,12821,12853,32
rising,12854,12853,12854,1
walking,12873,12854,12873,19
rising,12921,12873,12921,48
stepping,12922,12921,12922,1
walking,12923,12922,12923,1
right_turning,12937,12923,12937,14
rising,12999,12937,12999,62
sniffing,13092,12999,13092,93
stepping,13102,13092,13102,10
rising,13103,13102,13103,1
climbing,13135,13103,13135,32
rearing,13193,13135,13193,58
left_turning,13250,13193,13250,57
walking,13311,13250,13311,61
sniffing,13367,13311,13367,56
rearing,13368,13367,13368,1
sniffing,13395,13368,13395,27
climbing,13421,13395,13421,26
left_turning,13443,13421,13443,22
trotting,13464,13443,13464,21
sniffing,13496,13464,13496,32
walking,13555,13496,13555,59
rising,13776,13555,13776,221
climbing,13799,13776,13799,23
left_turning,13840,13799,13840,41
trotting,13863,13840,13863,23
sniffing,13864,13863,13864,1
running,13900,13864,13900,36
trotting,13928,13900,13928,28
rising,13929,13928,13929,1
walking,13937,13929,13937,8
trotting,13973,13937,13973,36
running,13995,13973,13995,22
walking,13996,13995,13996,1
sniffing,14065,13996,14065,69
rearing,14070,14065,14070,5
left_turning,14072,14070,14072,2
sniffing,14173,14072,14173,101
climbing,14227,14173,14227,54
sniffing,14228,14227,14228,1
rising,14271,14228,14271,43
climbing,14275,14271,14275,4
walking,14346,14275,14346,71
sniffing,14374,14346,14374,28
right_turning,14384,14374,14384,10
sniffing,14426,14384,14426,42
trotting,14443,14426,14443,17
sniffing,14453,14443,14453,10
climbing,14484,14453,14484,31
sniffing,14490,14484,14490,6
trotting,14504,14490,14504,14
left_turning,14560,14504,14560,56
walking,14574,14560,14574,14
rising,14669,14574,14669,95
sniffing,14708,14669,14708,39
left_turning,14730,14708,14730,22
running,14775,14730,14775,45
sniffing,14776,14775,14776,1
climbing,14825,14776,14825,49
sniffing,14849,14825,14849,24
right_turning,14865,14849,14865,16
walking,14871,14865,14871,6
sniffing,14901,14871,14901,30
rising,14985,14901,14985,84
sniffing,15031,14985,15031,46
rearing,15258,15031,15258,227
climbing,15319,15258,15319,61
sniffing,15337,15319,15337,18
climbing,15338,15337,15338,1
left_turning,15356,15338,15356,18
climbing,15430,15356,15430,74
walking,15516,15430,15516,86
trotting,15519,15516,15519,3
stepping,15552,15519,15552,33
rising,15569,15552,15569,17
climbing,15592,15569,15592,23
sniffing,15652,15592,15652,60
climbing,15715,15652,15715,63
hunching,15716,15715,15716,1
rising,15745,15716,15745,29
climbing,15782,15745,15782,37
walking,15805,15782,15805,23
sniffing,15850,15805,15850,45
stepping,15871,15850,15871,21
left_turning,15885,15871,15885,14
sniffing,15886,15885,15886,1
hunching,15894,15886,15894,8
grooming,16371,15894,16371,477
sniffing,16372,16371,16372,1
rising,16373,16372,16373,1
climbing,16380,16373,16380,7
right_turning,16400,16380,16400,20
left_turning,16438,16400,16438,38
trotting,16439,16438,16439,1
sniffing,16490,16439,16490,51
rising,16585,16490,16585,95
walking,16592,16585,16592,7
rising,16593,16592,16593,1
sniffing,16594,16593,16594,1
rearing,16853,16594,16853,259
sniffing,17129,16853,17129,276
climbing,17163,17129,17163,34
rising,17242,17163,17242,79
climbing,17266,17242,17266,24
stepping,17339,17266,17339,73
rising,17340,17339,17340,1
left_turning,17417,17340,17417,77
running,17452,17417,17452,35
walking,17514,17452,17514,62
left_turning,17537,17514,17537,23
climbing,17556,17537,17556,19
sniffing,17639,17556,17639,83
stepping,17710,17639,17710,71
walking,17734,17710,17734,24
sniffing,17898,17734,17898,164
right_turning,17929,17898,17929,31
rearing,17932,17929,17932,3
climbing,17944,17932,17944,12
walking,17984,17944,17984,40
rearing,18079,17984,18079,95
left_turning,18087,18079,18087,8
running,18109,18087,18109,22
sniffing,18171,18109,18171,62
walking,18202,18171,18202,31
rising,18260,18202,18260,58
sniffing,18261,18260,18261,1
left_turning,18317,18261,18317,56
sniffing,18420,18317,18420,103
trotting,18421,18420,18421,1
climbing,18502,18421,18502,81
right_turning,18525,18502,18525,23
sniffing,18635,18525,18635,110
walking,18689,18635,18689,54
running,18697,18689,18697,8
rising,18698,18697,18698,1
sniffing,18761,18698,18761,63
rising,18776,18761,18776,15
sniffing,18777,18776,18777,1
walking,18780,18777,18780,3
left_turning,18804,18780,18804,24
sniffing,18871,18804,18871,67
climbing,18930,18871,18930,59
rearing,19092,18930,19092,162
rising,19178,19092,19178,86
sniffing,19292,19178,19292,114
climbing,19319,19292,19319,27
hunching,19320,19319,19320,1
grooming,19321,19320,19321,1
sniffing,19375,19321,19375,54
climbing,19407,19375,19407,32
sniffing,19412,19407,19412,5
rising,19413,19412,19413,1
sniffing,19499,19413,19499,86
trotting,19510,19499,19510,11
running,19527,19510,19527,17
walking,19528,19527,19528,1
sniffing,19553,19528,19553,25
rearing,19554,19553,19554,1
climbing,19570,19554,19570,16
left_turning,19590,19570,19590,20
walking,19591,19590,19591,1
sniffing,19592,19591,19592,1
walking,19618,19592,19618,26
sniffing,19746,19618,19746,128
hunching,19839,19746,19839,93
right_turning,19840,19839,19840,1
sniffing,19886,19840,19886,46
stepping,19947,19886,19947,61
trotting,19972,19947,19972,25
walking,20015,19972,20015,43
sniffing,20024,20015,20024,9
rising,20025,20024,20025,1
left_turning,20026,20025,20026,1
hunching,20112,20026,20112,86
sniffing,20121,20112,20121,9
climbing,20136,20121,20136,15
trotting,20153,20136,20153,17
sniffing,20154,20153,20154,1
rising,20187,20154,20187,33
climbing,20188,20187,20188,1
walking,20219,20188,20219,31
sniffing,20296,20219,20296,77
trotting,20327,20296,20327,31
sniffing,20432,20327,20432,105
climbing,20468,20432,20468,36
rising,20520,20468,20520,52
climbing,20591,20520,20591,71
sniffing,20648,20591,20648,57
walking,20676,20648,20676,28
stepping,20714,20676,20714,38
sniffing,20784,20714,20784,70
climbing,20821,20784,20821,37
left_turning,20822,20821,20822,1
walking,20854,20822,20854,32
sniffing,20894,20854,20894,40
rising,20969,20894,20969,75
climbing,21013,20969,21013,44
walking,21026,21013,21026,13
rising,21076,21026,21076,50
walking,21090,21076,21090,14
right_turning,21091,21090,21091,1
walking,21132,21091,21132,41
sniffing,21168,21132,21168,36
left_turning,21169,21168,21169,1
sniffing,21226,21169,21226,57
rising,21227,21226,21227,1
sniffing,21494,21227,21494,267
rising,21521,21494,21521,27
sniffing,21590,21521,21590,69
rising,21647,21590,21647,57
rearing,21650,21647,21650,3
right_turning,21690,21650,21690,40
trotting,21717,21690,21717,27
stepping,21742,21717,21742,25
sniffing,21743,21742,21743,1
rising,21756,21743,21756,13
sniffing,21785,21756,21785,29
walking,21797,21785,21797,12
stepping,21798,21797,21798,1
sniffing,21839,21798,21839,41
left_turning,21841,21839,21841,2
rising,21890,21841,21890,49
climbing,21924,21890,21924,34
walking,21940,21924,21940,16
rising,21959,21940,21959,19
climbing,22031,21959,22031,72
trotting,22047,22031,22047,16
walking,22072,22047,22072,25
sniffing,22118,22072,22118,46
rising,22170,22118,22170,52
hunching,22171,22170,22171,1
rising,22231,22171,22231,60
walking,22246,22231,22246,15
climbing,22247,22246,22247,1
stepping,22272,22247,22272,25
sniffing,22314,22272,22314,42
trotting,22365,22314,22365,51
walking,22396,22365,22396,31
sniffing,22457,22396,22457,61
walking,22501,22457,22501,44
stepping,22564,22501,22564,63
walking,22618,22564,22618,54
rising,22641,22618,22641,23
sniffing,22669,22641,22669,28
climbing,22739,22669,22739,70
sniffing,22788,22739,22788,49
climbing,22867,22788,22867,79
walking,22882,22867,22882,15
sniffing,22953,22882,22953,71
walking,22981,22953,22981,28
sniffing,22993,22981,22993,12
trotting,23008,22993,23008,15
sniffing,23047,23008,23047,39
rising,23081,23047,23081,34
hunching,23129,23081,23129,48
rearing,23143,23129,23143,14
sniffing,23248,23143,23248,105
walking,23288,23248,23288,40
sniffing,23289,23288,23289,1
walking,23337,23289,23337,48
stepping,23370,23337,23370,33
hunching,23416,23370,23416,46
rearing,23523,23416,23523,107
rising,23555,23523,23555,32
climbing,23597,23555,23597,42
walking,23633,23597,23633,36
sniffing,23675,23633,23675,42
left_turning,23698,23675,23698,23
running,23729,23698,23729,31
sniffing,23730,23729,23730,1
climbing,23752,23730,23752,22
walking,23760,23752,23760,8
rising,23761,23760,23761,1
rearing,23980,23761,23980,219
rising,24056,23980,24056,76
climbing,24134,24056,24134,78
rising,24164,24134,24164,30
walking,24218,24164,24218,54
rising,24289,24218,24289,71
left_turning,24338,24289,24338,49
sniffing,24465,24338,24465,127
climbing,24533,24465,24533,68
running,24574,24533,24574,41
stepping,24620,24574,24620,46
left_turning,24621,24620,24621,1
walking,24630,24621,24630,9
sniffing,24640,24630,24640,10
hunching,24872,24640,24872,232
walking,24907,24872,24907,35
trotting,24918,24907,24918,11
sniffing,24945,24918,24945,27
stepping,24967,24945,24967,22
sniffing,24968,24967,24968,1
climbing,25042,24968,25042,74
right_turning,25045,25042,25045,3
stepping,25111,25045,25111,66
right_turning,25138,25111,25138,27
walking,25154,25138,25154,16
rising,25212,25154,25212,58
sniffing,25213,25212,25213,1
climbing,25256,25213,25256,43
sniffing,25303,25256,25303,47
right_turning,25313,25303,25313,10
stepping,25339,25313,25339,26
hunching,25484,25339,25484,145
rearing,25499,25484,25499,15
climbing,25546,25499,25546,47
sniffing,25578,25546,25578,32
climbing,25609,25578,25609,31
walking,25610,25609,25610,1
sniffing,25674,25610,25674,64
walking,25697,25674,25697,23
left_turning,25735,25697,25735,38
walking,25777,25735,25777,42
sniffing,25826,25777,25826,49
climbing,25847,25826,25847,21
walking,25891,25847,25891,44
sniffing,25895,25891,25895,4
climbing,25930,25895,25930,35
sniffing,26153,25930,26153,223
climbing,26172,26153,26172,19
rising,26247,26172,26247,75
climbing,26300,26247,26300,53
sniffing,26301,26300,26301,1
left_turning,26310,26301,26310,9
walking,26343,26310,26343,33
sniffing,26388,26343,26388,45
right_turning,26426,26388,26426,38
walking,26461,26426,26461,35
rising,26543,26461,26543,82
climbing,26585,26543,26585,42
sniffing,26586,26585,26586,1
left_turning,26597,26586,26597,11
sniffing,26642,26597,26642,45
rising,26643,26642,26643,1
right_turning,26661,26643,26661,18
rising,26714,26661,26714,53
left_turning,26801,26714,26801,87
running,26816,26801,26816,15
sniffing,26883,26816,26883,67
walking,26928,26883,26928,45
sniffing,26998,26928,26998,70
grooming,27244,26998,27244,246
walking,27268,27244,27268,24
left_turning,27275,27268,27275,7
sniffing,27304,27275,27304,29
left_turning,27334,27304,27334,30
running,27352,27334,27352,18
sniffing,27356,27352,27356,4
left_turning,27410,27356,27410,54
walking,27416,27410,27416,6
rearing,27417,27416,27417,1
rising,27418,27417,27418,1
climbing,27431,27418,27431,13
walking,27497,27431,27497,66
sniffing,27615,27497,27615,118
climbing,27646,27615,27646,31
rising,27647,27646,27647,1
climbing,27648,27647,27648,1
sniffing,27649,27648,27649,1
rearing,27650,27649,27650,1
climbing,27653,27650,27653,3
rearing,27702,27653,27702,49
rising,27782,27702,27782,80
sniffing,27871,27782,27871,89
hunching,28001,27871,28001,130
climbing,28105,28001,28105,104
sniffing,28106,28105,28106,1
rearing,28129,28106,28129,23
sniffing,28205,28129,28205,76
rising,28236,28205,28236,31
sniffing,28276,28236,28276,40
trotting,28305,28276,28305,29
left_turning,28360,28305,28360,55
sniffing,28374,28360,28374,14
stepping,28440,28374,28440,66
rising,28519,28440,28519,79
climbing,28551,28519,28551,32
rising,28583,28551,28583,32
climbing,28616,28583,28616,33
running,28618,28616,28618,2
sniffing,28676,28618,28676,58
left_turning,28679,28676,28679,3
walking,28719,28679,28719,40
trotting,28752,28719,28752,33
sniffing,28753,28752,28753,1
left_turning,28806,28753,28806,53
jumping,28868,28806,28868,62
rearing,28984,28868,28984,116
rising,28985,28984,28985,1
sniffing,28986,28985,28986,1
rising,29025,28986,29025,39
sniffing,29065,29025,29065,40
running,29109,29065,29109,44
sniffing,29123,29109,29123,14
rearing,29188,29123,29188,65
sniffing,29242,29188,29242,54
rising,29277,29242,29277,35
climbing,29306,29277,29306,29
sniffing,29307,29306,29307,1
trotting,29334,29307,29334,27
stepping,29335,29334,29335,1
walking,29336,29335,29336,1
trotting,29381,29336,29381,45
rising,29409,29381,29409,28
walking,29410,29409,29410,1
sniffing,29499,29410,29499,89
hunching,29676,29499,29676,177
sniffing,29843,29676,29843,167
rising,29897,29843,29897,54
climbing,29957,29897,29957,60
rising,29974,29957,29974,17
rearing,29975,29974,29975,1
rising,30045,29975,30045,70
climbing,30115,30045,30115,70
rearing,30171,30115,30171,56
walking,30223,30171,30223,52
sniffing,30303,30223,30303,80
walking,30309,30303,30309,6
sniffing,30317,30309,30317,8
rising,30384,30317,30384,67
climbing,30445,30384,30445,61
left_turning,30460,30445,30460,15
sniffing,30475,30460,30475,15
trotting,30491,30475,30491,16
stepping,30505,30491,30505,14
running,30550,30505,30550,45
sniffing,30552,30550,30552,2
climbing,30632,30552,30632,80
sniffing,30633,30632,30633,1
rising,30634,30633,30634,1
climbing,30721,30634,30721,87
sniffing,30722,30721,30722,1
rearing,30739,30722,30739,17
grooming,30765,30739,30765,26
rearing,30766,30765,30766,1
sniffing,30770,30766,30770,4
left_turning,30805,30770,30805,35
sniffing,30934,30805,30934,129
rising,30935,30934,30935,1
sniffing,31047,30935,31047,112
right_turning,31048,31047,31048,1
rising,31114,31048,31114,66
climbing,31148,31114,31148,34
sniffing,31200,31148,31200,52
stepping,31228,31200,31228,28
right_turning,31283,31228,31283,55
sniffing,31539,31283,31539,256
trotting,31570,31539,31570,31
walking,31606,31570,31606,36
left_turning,31646,31606,31646,40
stepping,31647,31646,31647,1
rising,31668,31647,31668,21
sniffing,31748,31668,31748,80
rising,31768,31748,31768,20
climbing,31798,31768,31798,30
running,31825,31798,31825,27
rising,31830,31825,31830,5
climbing,31871,31830,31871,41
hunching,31987,31871,31987,116
right_turning,31988,31987,31988,1
walking,32029,31988,32029,41
sniffing,32059,32029,32059,30
walking,32079,32059,32079,20
stepping,32131,32079,32131,52
sniffing,32178,32131,32178,47
stepping,32204,32178,32204,26
walking,32242,32204,32242,38
sniffing,32247,32242,32247,5
rising,32304,32247,32304,57
left_turning,32341,32304,32341,37
rising,32377,32341,32377,36
sniffing,32454,32377,32454,77
walking,32494,32454,32494,40
climbing,32584,32494,32584,90
sniffing,32617,32584,32617,33
rising,32622,32617,32622,5
grooming,32843,32622,32843,221
hunching,32991,32843,32991,148
right_turning,33010,32991,33010,19
sniffing,33011,33010,33011,1
trotting,33030,33011,33030,19
stepping,33079,33030,33079,49
sniffing,33107,33079,33107,28
climbing,33113,33107,33113,6
sniffing,33155,33113,33155,42
left_turning,33166,33155,33166,11
trotting,33190,33166,33190,24
walking,33228,33190,33228,38
rising,33288,33228,33288,60
sniffing,33299,33288,33299,11
rising,33414,33299,33414,115
stepping,33423,33414,33423,9
trotting,33447,33423,33447,24
rising,33490,33447,33490,43
walking,33500,33490,33500,10
sniffing,33572,33500,33572,72
grooming,33729,33572,33729,157
left_turning,33860,33729,33860,131
walking,33867,33860,33867,7
sniffing,33870,33867,33870,3
rising,33923,33870,33923,53
sniffing,33925,33923,33925,2
left_turning,33935,33925,33935,10
rearing,33993,33935,33993,58
walking,34028,33993,34028,35
trotting,34044,34028,34044,16
rising,34057,34044,34057,13
left_turning,34087,34057,34087,30
sniffing,34109,34087,34109,22
walking,34161,34109,34161,52
sniffing,34194,34161,34194,33
climbing,34221,34194,34221,27
hunching,34304,34221,34304,83
rearing,34305,34304,34305,1
hunching,34306,34305,34306,1
sniffing,34307,34306,34307,1
walking,34319,34307,34319,12
stepping,34365,34319,34365,46
sniffing,34433,34365,34433,68
walking,34472,34433,34472,39
left_turning,34525,34472,34525,53
sniffing,34572,34525,34572,47
walking,34607,34572,34607,35
sniffing,34672,34607,34672,65
climbing,34725,34672,34725,53
walking,34736,34725,34736,11
rearing,34863,34736,34863,127
right_turning,34890,34863,34890,27
walking,34912,34890,34912,22
climbing,35038,34912,35038,126
sniffing,35076,35038,35076,38
left_turning,35103,35076,35103,27
trotting,35139,35103,35139,36
sniffing,35164,35139,35164,25
walking,35195,35164,35195,31
sniffing,35259,35195,35259,64
rising,35315,35259,35315,56
walking,35330,35315,35330,15
rising,35337,35330,35337,7
walking,35371,35337,35371,34
left_turning,35372,35371,35372,1
sniffing,35373,35372,35373,1
rising,35426,35373,35426,53
sniffing,35501,35426,35501,75
right_turning,35527,35501,35527,26
grooming,35929,35527,35929,402
right_turning,35947,35929,35947,18
walking,35957,35947,35957,10
sniffing,35958,35957,35958,1
climbing,35976,35958,35976,18
running,35985,35976,35985,9
walking,36001,35985,36001,16
trotting,36002,36001,36002,1
sniffing,36075,36002,36075,73
walking,36109,36075,36109,34
sniffing,36212,36109,36212,103
rising,36213,36212,36213,1
stepping,36251,36213,36251,38
hunching,36382,36251,36382,131
sniffing,36383,36382,36383,1
rising,36384,36383,36384,1
sniffing,36474,36384,36474,90
rising,36477,36474,36477,3
hunching,36531,36477,36531,54
climbing,36539,36531,36539,8
sniffing,36579,36539,36579,40
left_turning,36594,36579,36594,15
walking,36642,36594,36642,48
stepping,36649,36642,36649,7
climbing,36692,36649,36692,43
right_turning,36728,36692,36728,36
trotting,36750,36728,36750,22
rising,36751,36750,36751,1
climbing,36755,36751,36755,4
walking,36799,36755,36799,44
rising,36824,36799,36824,25
rearing,37003,36824,37003,179
sniffing,37030,37003,37030,27
left_turning,37060,37030,37060,30
walking,37061,37060,37061,1
sniffing,37067,37061,37067,6
rising,37124,37067,37124,57
climbing,37161,37124,37161,37
walking,37187,37161,37187,26
sniffing,37283,37187,37283,96
stepping,37313,37283,37313,30
rising,37393,37313,37393,80
right_turning,37407,37393,37407,14
sniffing,37408,37407,37408,1
climbing,37458,37408,37458,50
rising,37476,37458,37476,18
climbing,37568,37476,37568,92
right_turning,37578,37568,37578,10
walking,37609,37578,37609,31
stepping,37633,37609,37633,24
sniffing,37634,37633,37634,1
rising,37635,37634,37635,1
sniffing,37636,37635,37636,1
