revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
rising,4058,4041,4058,17
left_turning,4059,4058,4059,1
sniffing,4136,4059,4136,77
left_turning,4158,4136,4158,22
walking,4196,4158,4196,38
sniffing,4257,4196,4257,61
walking,4258,4257,4258,1
sniffing,4259,4258,4259,1
climbing,4312,4259,4312,53
sniffing,4389,4312,4389,77
right_turning,4395,4389,4395,6
climbing,4450,4395,4450,55
walking,4451,4450,4451,1
sniffing,4503,4451,4503,52
running,4511,4503,4511,8
stepping,4539,4511,4539,28
sniffing,4603,4539,4603,64
stepping,4640,4603,4640,37
walking,4663,4640,4663,23
sniffing,4673,4663,4673,10
rising,4687,4673,4687,14
walking,4698,4687,4698,11
sniffing,4724,4698,4724,26
rising,4782,4724,4782,58
climbing,4822,4782,4822,40
sniffing,4840,4822,4840,18
left_turning,4846,4840,4846,6
walking,4868,4846,4868,22
sniffing,4869,4868,4869,1
rising,4912,4869,4912,43
left_turning,4933,4912,4933,21
sniffing,4934,4933,4934,1
climbing,4992,4934,4992,58
left_turning,5018,4992,5018,26
walking,5019,5018,5019,1
rising,5043,5019,5043,24
walking,5072,5043,5072,29
climbing,5087,5072,5087,15
sniffing,5178,5087,5178,91
grooming,5334,5178,5334,156
sniffing,5351,5334,5351,17
climbing,5393,5351,5393,42
rising,5394,5393,5394,1
stepping,5439,5394,5439,45
sniffing,5485,5439,5485,46
left_turning,5504,5485,5504,19
running,5521,5504,5521,17
walking,5581,5521,5581,60
sniffing,5587,5581,5587,6
trotting,5632,5587,5632,45
walking,5649,5632,5649,17
sniffing,5755,5649,5755,106
grooming,5909,5755,5909,154
rising,5931,5909,5931,22
sniffing,5950,5931,5950,19
rising,6000,5950,6000,50
climbing,6063,6000,6063,63
sniffing,6133,6063,6133,70
walking,6172,6133,6172,39
sniffing,6198,6172,6198,26
rising,6199,6198,6199,1
walking,6283,6199,6283,84
stepping,6351,6283,6351,68
rising,6396,6351,6396,45
rearing,6436,6396,6436,40
sniffing,6458,6436,6458,22
climbing,6515,6458,6515,57
sniffing,6539,6515,6539,24
left_turning,6563,6539,6563,24
sniffing,6564,6563,6564,1
climbing,6628,6564,6628,64
sniffing,6657,6628,6657,29
left_turning,6694,6657,6694,37
walking,6718,6694,6718,24
left_turning,6731,6718,6731,13
sniffing,6754,6731,6754,23
right_turning,6755,6754,6755,1
sniffing,6756,6755,6756,1
climbing,6808,6756,6808,52
trotting,6827,6808,6827,19
climbing,6857,6827,6857,30
grooming,7189,6857,7189,332
walking,7190,7189,7190,1
rising,7231,7190,7231,41
sniffing,7273,7231,7273,42
left_turning,7312,7273,7312,39
trotting,7339,7312,7339,27
walking,7402,7339,7402,63
rising,7405,7402,7405,3
climbing,7437,7405,7437,32
left_turning,7488,7437,7488,51
sniffing,7528,7488,7528,40
left_turning,7546,7528,7546,18
sniffing,7608,7546,7608,62
right_turning,7609,7608,7609,1
stepping,7630,7609,7630,21
rising,7727,7630,7727,97
stepping,7778,7727,7778,51
walking,7812,7778,7812,34
sniffing,7840,7812,7840,28
walking,7873,7840,7873,33
sniffing,7916,7873,7916,43
walking,7919,7916,7919,3
stepping,7937,7919,7937,18
sniffing,7997,7937,7997,60
walking,8051,7997,8051,54
stepping,8059,8051,8059,8
climbing,8064,8059,8064,5
sniffing,8212,8064,8212,148
climbing,8245,8212,8245,33
sniffing,8257,8245,8257,12
climbing,8303,8257,8303,46
rising,8371,8303,8371,68
left_turning,8396,8371,8396,25
running,8397,8396,8397,1
walking,8463,8397,8463,66
left_turning,8464,8463,8464,1
walking,8511,8464,8511,47
sniffing,8551,8511,8551,40
walking,8570,8551,8570,19
sniffing,8686,8570,8686,116
grooming,8796,8686,8796,110
sniffing,8797,8796,8797,1
trotting,8829,8797,8829,32
sniffing,8844,8829,8844,15
walking,8859,8844,8859,15
stepping,8860,8859,8860,1
rising,8925,8860,8925,65
sniffing,8997,8925,8997,72
trotting,9020,8997,9020,23
climbing,9046,9020,9046,26
rising,9059,9046,9059,13
climbing,9117,9059,9117,58
rising,9123,9117,9123,6
sniffing,9199,9123,9199,76
walking,9302,9199,9302,103
sniffing,9337,9302,9337,35
climbing,9414,9337,9414,77
walking,9434,9414,9434,20
sniffing,9467,9434,9467,33
rising,9591,9467,9591,124
sniffing,9645,9591,9645,54
climbing,9689,9645,9689,44
left_turning,9723,9689,9723,34
walking,9746,9723,9746,23
sniffing,9793,9746,9793,47
rising,9833,9793,9833,40
climbing,9922,9833,9922,89
hunching,9994,9922,9994,72
sniffing,9995,9994,9995,1
rising,10111,9995,10111,116
climbing,10128,10111,10128,17
sniffing,10165,10128,10165,37
rising,10225,10165,10225,60
climbing,10258,10225,10258,33
rearing,10429,10258,10429,171
rising,10484,10429,10484,55
climbing,10519,10484,10519,35
sniffing,10536,10519,10536,17
left_turning,10537,10536,10537,1
sniffing,10538,10537,10538,1
climbing,10573,10538,10573,35
left_turning,10624,10573,10624,51
sniffing,10678,10624,10678,54
rising,10706,10678,10706,28
climbing,10741,10706,10741,35
rising,10742,10741,10742,1
sniffing,10743,10742,10743,1
hunching,10847,10743,10847,104
right_turning,10897,10847,10897,50
rising,10974,10897,10974,77
hunching,11022,10974,11022,48
grooming,11023,11022,11023,1
walking,11024,11023,11024,1
rising,11104,11024,11104,80
sniffing,11105,11104,11105,1
rising,11127,11105,11127,22
climbing,11174,11127,11174,47
trotting,11209,11174,11209,35
sniffing,11270,11209,11270,61
stepping,11291,11270,11291,21
sniffing,11361,11291,11361,70
climbing,11375,11361,11375,14
sniffing,11404,11375,11404,29
walking,11418,11404,11418,14
rising,11419,11418,11419,1
trotting,11449,11419,11449,30
walking,11516,11449,11516,67
left_turning,11517,11516,11517,1
walking,11547,11517,11547,30
climbing,11583,11547,11583,36
grooming,11584,11583,11584,1
rearing,11595,11584,11595,11
climbing,11609,11595,11609,14
walking,11652,11609,11652,43
rising,11683,11652,11683,31
sniffing,11734,11683,11734,51
climbing,11786,11734,11786,52
stepping,11787,11786,11787,1
sniffing,11788,11787,11788,1
climbing,11816,11788,11816,28
walking,11821,11816,11821,5
rising,11911,11821,11911,90
left_turning,11976,11911,11976,65
sniffing,12005,11976,12005,29
rising,12077,12005,12077,72
walking,12083,12077,12083,6
sniffing,12130,12083,12130,47
climbing,12179,12130,12179,49
walking,12233,12179,12233,54
sniffing,12247,12233,12247,14
running,12272,12247,12272,25
trotting,12310,12272,12310,38
walking,12362,12310,12362,52
rising,12363,12362,12363,1
sniffing,12379,12363,12379,16
rising,12497,12379,12497,118
climbing,12550,12497,12550,53
sniffing,12590,12550,12590,40
walking,12642,12590,12642,52
rearing,12768,12642,12768,126
grooming,12974,12768,12974,206
rearing,13024,12974,13024,50
grooming,13075,13024,13075,51
walking,13115,13075,13115,40
sniffing,13168,13115,13168,53
walking,13231,13168,13231,63
sniffing,13278,13231,13278,47
climbing,13357,13278,13357,79
sniffing,13455,13357,13455,98
rising,13562,13455,13562,107
climbing,13606,13562,13606,44
trotting,13634,13606,13634,28
sniffing,13733,13634,13733,99
rearing,13781,13733,13781,48
rising,13916,13781,13916,135
walking,13967,13916,13967,51
trotting,14034,13967,14034,67
sniffing,14064,14034,14064,30
rising,14082,14064,14082,18
right_turning,14116,14082,14116,34
trotting,14147,14116,14147,31
walking,14149,14147,14149,2
rising,14205,14149,14205,56
walking,14247,14205,14247,42
sniffing,14273,14247,14273,26
trotting,14313,14273,14313,40
walking,14314,14313,14314,1
sniffing,14321,14314,14321,7
climbing,14347,14321,14347,26
running,14390,14347,14390,43
walking,14420,14390,14420,30
trotting,14455,14420,14455,35
left_turning,14467,14455,14467,12
rising,14488,14467,14488,21
left_turning,14520,14488,14520,32
walking,14542,14520,14542,22
climbing,14567,14542,14567,25
right_turning,14588,14567,14588,21
stepping,14618,14588,14618,30
sniffing,14619,14618,14619,1
trotting,14656,14619,14656,37
sniffing,14697,14656,14697,41
stepping,14716,14697,14716,19
walking,14755,14716,14755,39
sniffing,14779,14755,14779,24
walking,14834,14779,14834,55
rising,14835,14834,14835,1
climbing,14939,14835,14939,104
trotting,14971,14939,14971,32
walking,15013,14971,15013,42
rising,15173,15013,15173,160
rearing,15208,15173,15208,35
rising,15209,15208,15209,1
sniffing,15281,15209,15281,72
left_turning,15309,15281,15309,28
sniffing,15373,15309,15373,64
trotting,15415,15373,15415,42
sniffing,15547,15415,15547,132
left_turning,15548,15547,15548,1
rising,15625,15548,15625,77
left_turning,15653,15625,15653,28
sniffing,15654,15653,15654,1
right_turning,15685,15654,15685,31
left_turning,15693,15685,15693,8
trotting,15754,15693,15754,61
stepping,15797,15754,15797,43
sniffing,15884,15797,15884,87
left_turning,15895,15884,15895,11
sniffing,15985,15895,15985,90
climbing,16022,15985,16022,37
trotting,16044,16022,16044,22
walking,16073,16044,16073,29
climbing,16115,16073,16115,42
rising,16153,16115,16153,38
climbing,16167,16153,16167,14
sniffing,16168,16167,16168,1
climbing,16191,16168,16191,23
rising,16322,16191,16322,131
sniffing,16360,16322,16360,38
walking,16404,16360,16404,44
rising,16433,16404,16433,29
left_turning,16463,16433,16463,30
walking,16512,16463,16512,49
sniffing,16513,16512,16513,1
left_turning,16540,16513,16540,27
rising,16543,16540,16543,3
stepping,16574,16543,16574,31
walking,16576,16574,16576,2
sniffing,16648,16576,16648,72
right_turning,16659,16648,16659,11
trotting,16695,16659,16695,36
rising,16768,16695,16768,73
climbing,16815,16768,16815,47
rising,16816,16815,16816,1
sniffing,16857,16816,16857,41
left_turning,16882,16857,16882,25
rising,16883,16882,16883,1
climbing,16947,16883,16947,64
trotting,16980,16947,16980,33
rising,16995,16980,16995,15
sniffing,17050,16995,17050,55
climbing,17133,17050,17133,83
sniffing,17134,17133,17134,1
walking,17155,17134,17155,21
rising,17189,17155,17189,34
sniffing,17190,17189,17190,1
rising,17233,17190,17233,43
left_turning,17236,17233,17236,3
sniffing,17295,17236,17295,59
climbing,17321,17295,17321,26
sniffing,17379,17321,17379,58
climbing,17423,17379,17423,44
sniffing,17483,17423,17483,60
left_turning,17499,17483,17499,16
sniffing,17500,17499,17500,1
rising,17522,17500,17522,22
climbing,17530,17522,17530,8
rising,17531,17530,17531,1
running,17554,17531,17554,23
sniffing,17574,17554,17574,20
climbing,17638,17574,17638,64
sniffing,17639,17638,17639,1
stepping,17681,17639,17681,42
sniffing,17775,17681,17775,94
walking,17803,17775,17803,28
sniffing,17830,17803,17830,27
rising,17879,17830,17879,49
climbing,17880,17879,17880,1
right_turning,17893,17880,17893,13
trotting,17894,17893,17894,1
left_turning,17901,17894,17901,7
sniffing,17902,17901,17902,1
right_turning,17957,17902,17957,55
walking,18030,17957,18030,73
sniffing,18073,18030,18073,43
rising,18074,18073,18074,1
hunching,18136,18074,18136,62
climbing,18187,18136,18187,51
rising,18249,18187,18249,62
walking,18288,18249,18288,39
sniffing,18317,18288,18317,29
walking,18394,18317,18394,77
right_turning,18421,18394,18421,27
walking,18485,18421,18485,64
sniffing,18490,18485,18490,5
rising,18592,18490,18592,102
rearing,18628,18592,18628,36
sniffing,18661,18628,18661,33
hunching,18662,18661,18662,1
grooming,18663,18662,18663,1
climbing,18692,18663,18692,29
rising,18695,18692,18695,3
rearing,19191,18695,19191,496
sniffing,19235,19191,19235,44
running,19278,19235,19278,43
trotting,19306,19278,19306,28
walking,19387,19306,19387,81
rearing,19508,19387,19508,121
grooming,19509,19508,19509,1
sniffing,19587,19509,19587,78
walking,19592,19587,19592,5
trotting,19609,19592,19609,17
walking,19610,19609,19610,1
rising,19643,19610,19643,33
sniffing,19676,19643,19676,33
stepping,19725,19676,19725,49
walking,19764,19725,19764,39
sniffing,19765,19764,19765,1
walking,19775,19765,19775,10
rising,19836,19775,19836,61
climbing,19870,19836,19870,34
walking,19882,19870,19882,12
left_turning,19920,19882,19920,38
rising,20002,19920,20002,82
trotting,20021,20002,20021,19
sniffing,20067,20021,20067,46
left_turning,20085,20067,20085,18
rising,20100,20085,20100,15
climbing,20124,20100,20124,24
sniffing,20132,20124,20132,8
stepping,20152,20132,20152,20
climbing,20220,20152,20220,68
grooming,20221,20220,20221,1
sniffing,20230,20221,20230,9
rising,20260,20230,20260,30
sniffing,20409,20260,20409,149
rising,20415,20409,20415,6
rearing,20416,20415,20416,1
climbing,20430,20416,20430,14
sniffing,20476,20430,20476,46
left_turning,20545,20476,20545,69
sniffing,20607,20545,20607,62
rising,20608,20607,20608,1
climbing,20656,20608,20656,48
rising,20723,20656,20723,67
left_turning,20804,20723,20804,81
walking,20832,20804,20832,28
sniffing,20833,20832,20833,1
climbing,20889,20833,20889,56
left_turning,20919,20889,20919,30
walking,20935,20919,20935,16
trotting,20951,20935,20951,16
walking,20972,20951,20972,21
trotting,21000,20972,21000,28
sniffing,21085,21000,21085,85
stepping,21123,21085,21123,38
climbing,21181,21123,21181,58
trotting,21211,21181,21211,30
running,21260,21211,21260,49
sniffing,21376,21260,21376,116
trotting,21390,21376,21390,14
sniffing,21433,21390,21433,43
rising,21441,21433,21441,8
walking,21492,21441,21492,51
rising,21749,21492,21749,257
sniffing,21821,21749,21821,72
rising,21822,21821,21822,1
walking,21823,21822,21823,1
sniffing,21997,21823,21997,174
climbing,22034,21997,22034,37
rising,22045,22034,22045,11
hunching,22070,22045,22070,25
rearing,22071,22070,22071,1
sniffing,22107,22071,22107,36
walking,22126,22107,22126,19
rearing,22161,22126,22161,35
left_turning,22165,22161,22165,4
trotting,22176,22165,22176,11
rising,22184,22176,22184,8
climbing,22248,22184,22248,64
walking,22302,22248,22302,54
rising,22338,22302,22338,36
sniffing,22387,22338,22387,49
right_turning,22402,22387,22402,15
sniffing,22428,22402,22428,26
running,22470,22428,22470,42
right_turning,22476,22470,22476,6
stepping,22523,22476,22523,47
rising,22534,22523,22534,11
climbing,22580,22534,22580,46
walking,22607,22580,22607,27
stepping,22665,22607,22665,58
left_turning,22675,22665,22675,10
sniffing,22717,22675,22717,42
trotting,22735,22717,22735,18
sniffing,22877,22735,22877,142
walking,22897,22877,22897,20
climbing,22932,22897,22932,35
rearing,22964,22932,22964,32
stepping,22965,22964,22965,1
rising,22974,22965,22974,9
climbing,22975,22974,22975,1
stepping,22980,22975,22980,5
walking,22993,22980,22993,13
sniffing,22994,22993,22994,1
running,23041,22994,23041,47
stepping,23080,23041,23080,39
sniffing,23154,23080,23154,74
walking,23155,23154,23155,1
sniffing,23156,23155,23156,1
walking,23195,23156,23195,39
rising,23237,23195,23237,42
sniffing,23258,23237,23258,21
left_turning,23318,23258,23318,60
stepping,23322,23318,23322,4
rising,23331,23322,23331,9
climbing,23368,23331,23368,37
stepping,23394,23368,23394,26
sniffing,23435,23394,23435,41
walking,23511,23435,23511,76
stepping,23558,23511,23558,47
sniffing,23559,23558,23559,1
running,23572,23559,23572,13
walking,23592,23572,23592,20
left_turning,23605,23592,23605,13
walking,23663,23605,23663,58
climbing,23734,23663,23734,71
rising,23745,23734,23745,11
right_turning,23755,23745,23755,10
left_turning,23789,23755,23789,34
running,23817,23789,23817,28
walking,23866,23817,23866,49
climbing,23895,23866,23895,29
sniffing,23896,23895,23896,1
climbing,23939,23896,23939,43
rearing,23943,23939,23943,4
left_turning,24013,23943,24013,70
stepping,24073,24013,24073,60
right_turning,24074,24073,24074,1
walking,24103,24074,24103,29
rising,24118,24103,24118,15
rearing,24157,24118,24157,39
sniffing,24222,24157,24222,65
walking,24264,24222,24264,42
sniffing,24307,24264,24307,43
climbing,24363,24307,24363,56
sniffing,24364,24363,24364,1
walking,24392,24364,24392,28
left_turning,24425,24392,24425,33
sniffing,24445,24425,24445,20
left_turning,24461,24445,24461,16
walking,24497,24461,24497,36
sniffing,24522,24497,24522,25
climbing,24538,24522,24538,16
walking,24559,24538,24559,21
sniffing,24611,24559,24611,52
climbing,24625,24611,24625,14
stepping,24684,24625,24684,59
rising,24694,24684,24694,10
sniffing,24695,24694,24695,1
rising,24696,24695,24696,1
sniffing,24828,24696,24828,132
walking,24932,24828,24932,104
climbing,25023,24932,25023,91
running,25057,25023,25057,34
sniffing,25094,25057,25094,37
climbing,25095,25094,25095,1
running,25123,25095,25123,28
walking,25130,25123,25130,7
right_turning,25144,25130,25144,14
walking,25153,25144,25153,9
sniffing,25161,25153,25161,8
walking,25185,25161,25185,24
sniffing,25233,25185,25233,48
climbing,25249,25233,25249,16
rising,25250,25249,25250,1
sniffing,25302,25250,25302,52
climbing,25372,25302,25372,70
walking,25393,25372,25393,21
stepping,25468,25393,25468,75
rising,25469,25468,25469,1
sniffing,25510,25469,25510,41
left_turning,25549,25510,25549,39
sniffing,25649,25549,25649,100
walking,25650,25649,25650,1
stepping,25702,25650,25702,52
sniffing,25703,25702,25703,1
rising,25779,25703,25779,76
climbing,25780,25779,25780,1
rearing,25800,25780,25800,20
left_turning,25812,25800,25812,12
stepping,25859,25812,25859,47
climbing,25905,25859,25905,46
rising,25950,25905,25950,45
sniffing,26156,25950,26156,206
climbing,26203,26156,26203,47
rearing,26325,26203,26325,122
rising,26326,26325,26326,1
climbing,26372,26326,26372,46
right_turning,26404,26372,26404,32
sniffing,26454,26404,26454,50
trotting,26514,26454,26514,60
walking,26589,26514,26589,75
sniffing,26614,26589,26614,25
left_turning,26640,26614,26640,26
rising,26646,26640,26646,6
climbing,26674,26646,26674,28
left_turning,26741,26674,26741,67
sniffing,26743,26741,26743,2
rising,26778,26743,26778,35
left_turning,26810,26778,26810,32
walking,26820,26810,26820,10
climbing,26854,26820,26854,34
hunching,26926,26854,26926,72
climbing,26943,26926,26943,17
trotting,26969,26943,26969,26
sniffing,26974,26969,26974,5
walking,27001,26974,27001,27
sniffing,27045,27001,27045,44
walking,27126,27045,27126,81
trotting,27132,27126,27132,6
hunching,27156,27132,27156,24
rearing,27200,27156,27200,44
grooming,27394,27200,27394,194
left_turning,27434,27394,27434,40
trotting,27441,27434,27441,7
walking,27487,27441,27487,46
sniffing,27510,27487,27510,23
climbing,27556,27510,27556,46
walking,27601,27556,27601,45
climbing,27620,27601,27620,19
right_turning,27642,27620,27642,22
walking,27680,27642,27680,38
sniffing,27710,27680,27710,30
left_turning,27749,27710,27749,39
walking,27805,27749,27805,56
stepping,27840,27805,27840,35
sniffing,27860,27840,27860,20
grooming,27868,27860,27868,8
rearing,28061,27868,28061,193
climbing,28072,28061,28072,11
rearing,28073,28072,28073,1
right_turning,28086,28073,28086,13
walking,28100,28086,28100,14
right_turning,28121,28100,28121,21
sniffing,28122,28121,28122,1
walking,28123,28122,28123,1
sniffing,28161,28123,28161,38
walking,28218,28161,28218,57
climbing,28265,28218,28265,47
sniffing,28272,28265,28272,7
climbing,28278,28272,28278,6
sniffing,28312,28278,28312,34
left_turning,28333,28312,28333,21
walking,28334,28333,28334,1
sniffing,28335,28334,28335,1
rising,28377,28335,28377,42
hunching,28440,28377,28440,63
grooming,28805,28440,28805,365
rearing,28806,28805,28806,1
grooming,28852,28806,28852,46
rearing,28964,28852,28964,112
sniffing,29065,28964,29065,101
walking,29078,29065,29078,13
climbing,29104,29078,29104,26
rearing,29105,29104,29105,1
grooming,29106,29105,29106,1
sniffing,29120,29106,29120,14
left_turning,29133,29120,29133,13
running,29134,29133,29134,1
stepping,29171,29134,29171,37
sniffing,29240,29171,29240,69
stepping,29318,29240,29318,78
sniffing,29319,29318,29319,1
grooming,29320,29319,29320,1
walking,29345,29320,29345,25
sniffing,29372,29345,29372,27
left_turning,29373,29372,29373,1
sniffing,29457,29373,29457,84
walking,29491,29457,29491,34
climbing,29580,29491,29580,89
hunching,29581,29580,29581,1
right_turning,29596,29581,29596,15
trotting,29637,29596,29637,41
sniffing,29744,29637,29744,107
walking,29763,29744,29763,19
trotting,29791,29763,29791,28
sniffing,29823,29791,29823,32
grooming,29960,29823,29960,137
rearing,30019,29960,30019,59
grooming,30020,30019,30020,1
rearing,30021,30020,30021,1
climbing,30048,30021,30048,27
rising,30234,30048,30234,186
jumping,30307,30234,30307,73
hunching,30378,30307,30378,71
grooming,30620,30378,30620,242
sniffing,30621,30620,30621,1
walking,30639,30621,30639,18
left_turning,30643,30639,30643,4
sniffing,30666,30643,30666,23
right_turning,30699,30666,30699,33
stepping,30709,30699,30709,10
trotting,30725,30709,30725,16
running,30737,30725,30737,12
sniffing,30833,30737,30833,96
left_turning,30910,30833,30910,77
sniffing,31021,30910,31021,111
trotting,31036,31021,31036,15
sniffing,31037,31036,31037,1
climbing,31117,31037,31117,80
sniffing,31191,31117,31191,74
rising,31295,31191,31295,104
stepping,31308,31295,31308,13
walking,31352,31308,31352,44
sniffing,31353,31352,31353,1
walking,31365,31353,31365,12
hunching,31428,31365,31428,63
walking,31493,31428,31493,65
climbing,31553,31493,31553,60
left_turning,31565,31553,31565,12
walking,31568,31565,31568,3
sniffing,31569,31568,31569,1
rising,31600,31569,31600,31
right_turning,31620,31600,31620,20
hunching,31670,31620,31670,50
rising,31724,31670,31724,54
climbing,31788,31724,31788,64
right_turning,31789,31788,31789,1
climbing,31790,31789,31790,1
walking,31809,31790,31809,19
sniffing,31943,31809,31943,134
rising,31967,31943,31967,24
sniffing,32025,31967,32025,58
walking,32052,32025,32052,27
rising,32081,32052,32081,29
sniffing,32129,32081,32129,48
walking,32207,32129,32207,78
running,32247,32207,32247,40
sniffing,32314,32247,32314,67
stepping,32315,32314,32315,1
sniffing,32375,32315,32375,60
walking,32395,32375,32395,20
trotting,32419,32395,32419,24
walking,32420,32419,32420,1
climbing,32458,32420,32458,38
running,32470,32458,32470,12
sniffing,32626,32470,32626,156
walking,32655,32626,32655,29
left_turning,32673,32655,32673,18
sniffing,32674,32673,32674,1
left_turning,32678,32674,32678,4
sniffing,32701,32678,32701,23
right_turning,32718,32701,32718,17
walking,32763,32718,32763,45
sniffing,32826,32763,32826,63
walking,32861,32826,32861,35
rising,32865,32861,32865,4
sniffing,32909,32865,32909,44
stepping,32931,32909,32931,22
walking,32945,32931,32945,14
sniffing,33067,32945,33067,122
climbing,33076,33067,33076,9
sniffing,33148,33076,33148,72
right_turning,33149,33148,33149,1
rising,33201,33149,33201,52
climbing,33259,33201,33259,58
running,33273,33259,33273,14
climbing,33303,33273,33303,30
running,33311,33303,33311,8
walking,33320,33311,33320,9
stepping,33331,33320,33331,11
sniffing,33440,33331,33440,109
rising,33467,33440,33467,27
jumping,33505,33467,33505,38
rearing,33542,33505,33542,37
sniffing,33561,33542,33561,19
running,33578,33561,33578,17
walking,33590,33578,33590,12
running,33614,33590,33614,24
left_turning,33615,33614,33615,1
rising,33616,33615,33616,1
climbing,33632,33616,33632,16
rising,33711,33632,33711,79
sniffing,33712,33711,33712,1
rising,33792,33712,33792,80
hunching,33920,33792,33920,128
rising,33921,33920,33921,1
sniffing,34018,33921,34018,97
walking,34063,34018,34063,45
running,34084,34063,34084,21
sniffing,34172,34084,34172,88
walking,34223,34172,34223,51
sniffing,34263,34223,34263,40
trotting,34279,34263,34279,16
stepping,34309,34279,34309,30
rising,34373,34309,34373,64
climbing,34437,34373,34437,64
walking,34460,34437,34460,23
sniffing,34527,34460,34527,67
left_turning,34682,34527,34682,155
sniffing,34683,34682,34683,1
right_turning,34714,34683,34714,31
walking,34751,34714,34751,37
climbing,34806,34751,34806,55
sniffing,34807,34806,34807,1
rising,34808,34807,34808,1
sniffing,34850,34808,34850,42
rising,34907,34850,34907,57
walking,34923,34907,34923,16
stepping,34987,34923,34987,64
walking,34994,34987,34994,7
rearing,35056,34994,35056,62
trotting,35062,35056,35062,6
rearing,35148,35062,35148,86
climbing,35172,35148,35172,24
rising,35173,35172,35173,1
climbing,35192,35173,35192,19
sniffing,35432,35192,35432,240
rising,35454,35432,35454,22
jumping,35488,35454,35488,34
sniffing,35489,35488,35489,1
walking,35528,35489,35528,39
sniffing,35547,35528,35547,19
climbing,35625,35547,35625,78
rising,35777,35625,35777,152
rearing,35842,35777,35842,65
grooming,36100,35842,36100,258
hunching,36219,36100,36219,119
sniffing,36231,36219,36231,12
walking,36254,36231,36254,23
sniffing,36283,36254,36283,29
rising,36317,36283,36317,34
right_turning,36345,36317,36345,28
walking,36347,36345,36347,2
sniffing,36403,36347,36403,56
walking,36414,36403,36414,11
sniffing,36479,36414,36479,65
climbing,36519,36479,36519,40
rising,36533,36519,36533,14
trotting,36565,36533,36565,32
left_turning,36589,36565,36589,24
walking,36632,36589,36632,43
climbing,36685,36632,36685,53
rearing,36750,36685,36750,65
hunching,36764,36750,36764,14
rearing,36773,36764,36773,9
left_turning,36927,36773,36927,154
trotting,36951,36927,36951,24
rising,37014,36951,37014,63
climbing,37036,37014,37036,22
hunching,37111,37036,37111,75
rearing,37198,37111,37198,87
grooming,37210,37198,37210,12
right_turning,37211,37210,37211,1
sniffing,37268,37211,37268,57
left_turning,37302,37268,37302,34
right_turning,37328,37302,37328,26
rearing,37329,37328,37329,1
sniffing,37330,37329,37330,1
left_turning,37331,37330,37331,1
walking,37332,37331,37332,1
trotting,37368,37332,37368,36
