revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
walking,3673,3642,3673,31
sniffing,3710,3673,3710,37
trotting,3729,3710,3729,19
rising,3730,3729,3730,1
rearing,3921,3730,3921,191
sniffing,3922,3921,3922,1
walking,3965,3922,3965,43
left_turning,3999,3965,3999,34
trotting,4023,3999,4023,24
sniffing,4024,4023,4024,1
climbing,4044,4024,4044,20
rising,4088,4044,4088,44
walking,4089,4088,4089,1
climbing,4131,4089,4131,42
right_turning,4162,4131,4162,31
sniffing,4199,4162,4199,37
running,4241,4199,4241,42
walking,4257,4241,4257,16
rearing,4261,4257,4261,4
rising,4304,4261,4304,43
sniffing,4359,4304,4359,55
rising,4360,4359,4360,1
climbing,4390,4360,4390,30
sniffing,4395,4390,4395,5
rising,4459,4395,4459,64
climbing,4473,4459,4473,14
right_turning,4483,4473,4483,10
rising,4484,4483,4484,1
sniffing,4653,4484,4653,169
walking,4679,4653,4679,26
sniffing,4776,4679,4776,97
walking,4819,4776,4819,43
sniffing,4859,4819,4859,40
climbing,4896,4859,4896,37
left_turning,4910,4896,4910,14
walking,4947,4910,4947,37
trotting,4957,4947,4957,10
sniffing,4960,4957,4960,3
rising,4981,4960,4981,21
left_turning,5042,4981,5042,61
sniffing,5099,5042,5099,57
walking,5100,5099,5100,1
climbing,5132,5100,5132,32
sniffing,5235,5132,5235,103
climbing,5290,5235,5290,55
sniffing,5297,5290,5297,7
left_turning,5331,5297,5331,34
walking,5344,5331,5344,13
sniffing,5345,5344,5345,1
right_turning,5346,5345,5346,1
walking,5377,5346,5377,31
sniffing,5385,5377,5385,8
rising,5408,5385,5408,23
left_turning,5414,5408,5414,6
grooming,5682,5414,5682,268
sniffing,5711,5682,5711,29
walking,5771,5711,5771,60
sniffing,5772,5771,5772,1
left_turning,5870,5772,5870,98
sniffing,5903,5870,5903,33
left_turning,5945,5903,5945,42
sniffing,6053,5945,6053,108
walking,6128,6053,6128,75
stepping,6136,6128,6136,8
climbing,6171,6136,6171,35
left_turning,6198,6171,6198,27
trotting,6203,6198,6203,5
sniffing,6280,6203,6280,77
climbing,6345,6280,6345,65
rising,6442,6345,6442,97
sniffing,6483,6442,6483,41
climbing,6547,6483,6547,64
sniffing,6580,6547,6580,33
climbing,6660,6580,6660,80
stepping,6683,6660,6683,23
walking,6704,6683,6704,21
climbing,6738,6704,6738,34
walking,6773,6738,6773,35
left_turning,6793,6773,6793,20
sniffing,6844,6793,6844,51
right_turning,6870,6844,6870,26
trotting,6871,6870,6871,1
sniffing,6905,6871,6905,34
climbing,6924,6905,6924,19
sniffing,6976,6924,6976,52
left_turning,6977,6976,6977,1
walking,7033,6977,7033,56
stepping,7055,7033,7055,22
rising,7065,7055,7065,10
sniffing,7143,7065,7143,78
climbing,7204,7143,7204,61
sniffing,7270,7204,7270,66
climbing,7315,7270,7315,45
sniffing,7375,7315,7375,60
walking,7416,7375,7416,41
sniffing,7471,7416,7471,55
walking,7554,7471,7554,83
sniffing,7581,7554,7581,27
walking,7684,7581,7684,103
climbing,7722,7684,7722,38
sniffing,7759,7722,7759,37
rearing,7916,7759,7916,157
climbing,7966,7916,7966,50
walking,8018,7966,8018,52
left_turning,8064,8018,8064,46
walking,8119,8064,8119,55
sniffing,8167,8119,8167,48
right_turning,8170,8167,8170,3
climbing,8193,8170,8193,23
walking,8194,8193,8194,1
climbing,8221,8194,8221,27
trotting,8249,8221,8249,28
walking,8250,8249,8250,1
sniffing,8374,8250,8374,124
walking,8429,8374,8429,55
sniffing,8473,8429,8473,44
climbing,8594,8473,8594,121
right_turning,8615,8594,8615,21
walking,8663,8615,8663,48
climbing,8683,8663,8683,20
sniffing,8745,8683,8745,62
climbing,8807,8745,8807,62
sniffing,8808,8807,8808,1
walking,8831,8808,8831,23
left_turning,8854,8831,8854,23
rising,8890,8854,8890,36
right_turning,8915,8890,8915,25
trotting,8919,8915,8919,4
walking,8978,8919,8978,59
sniffing,9061,8978,9061,83
left_turning,9062,9061,9062,1
sniffing,9143,9062,9143,81
left_turning,9157,9143,9157,14
walking,9168,9157,9168,11
sniffing,9170,9168,9170,2
rising,9242,9170,9242,72
walking,9288,9242,9288,46
sniffing,9289,9288,9289,1
left_turning,9356,9289,9356,67
running,9385,9356,9385,29
left_turning,9462,9385,9462,77
rearing,9564,9462,9564,102
rising,9663,9564,9663,99
sniffing,9664,9663,9664,1
trotting,9726,9664,9726,62
sniffing,9768,9726,9768,42
right_turning,9769,9768,9769,1
walking,9804,9769,9804,35
left_turning,9827,9804,9827,23
sniffing,9849,9827,9849,22
left_turning,9857,9849,9857,8
sniffing,9880,9857,9880,23
left_turning,9923,9880,9923,43
sniffing,9946,9923,9946,23
walking,10043,9946,10043,97
rising,10129,10043,10129,86
left_turning,10130,10129,10130,1
sniffing,10131,10130,10131,1
walking,10139,10131,10139,8
rearing,10200,10139,10200,61
sniffing,10201,10200,10201,1
climbing,10262,10201,10262,61
walking,10288,10262,10288,26
sniffing,10355,10288,10355,67
climbing,10373,10355,10373,18
trotting,10389,10373,10389,16
sniffing,10418,10389,10418,29
rising,10492,10418,10492,74
climbing,10549,10492,10549,57
trotting,10598,10549,10598,49
sniffing,10645,10598,10645,47
hunching,10732,10645,10732,87
sniffing,10781,10732,10781,49
climbing,10806,10781,10806,25
sniffing,10808,10806,10808,2
climbing,10843,10808,10843,35
rearing,10894,10843,10894,51
trotting,10944,10894,10944,50
rising,10986,10944,10986,42
climbing,11036,10986,11036,50
rising,11048,11036,11048,12
climbing,11070,11048,11070,22
sniffing,11199,11070,11199,129
stepping,11216,11199,11216,17
sniffing,11251,11216,11251,35
walking,11275,11251,11275,24
rising,11276,11275,11276,1
trotting,11350,11276,11350,74
sniffing,11430,11350,11430,80
trotting,11445,11430,11445,15
climbing,11519,11445,11519,74
sniffing,11520,11519,11520,1
rising,11526,11520,11526,6
climbing,11565,11526,11565,39
running,11594,11565,11594,29
walking,11630,11594,11630,36
sniffing,11724,11630,11724,94
rising,11725,11724,11725,1
rearing,11757,11725,11757,32
climbing,11845,11757,11845,88
rising,11902,11845,11902,57
climbing,11940,11902,11940,38
sniffing,12026,11940,12026,86
rising,12027,12026,12027,1
grooming,12028,12027,12028,1
hunching,12060,12028,12060,32
trotting,12084,12060,12084,24
sniffing,12271,12084,12271,187
rising,12272,12271,12272,1
walking,12274,12272,12274,2
sniffing,12300,12274,12300,26
climbing,12306,12300,12306,6
trotting,12346,12306,12346,40
climbing,12362,12346,12362,16
sniffing,12363,12362,12363,1
right_turning,12399,12363,12399,36
walking,12426,12399,12426,27
climbing,12484,12426,12484,58
trotting,12502,12484,12502,18
sniffing,12539,12502,12539,37
rising,12594,12539,12594,55
sniffing,12595,12594,12595,1
trotting,12648,12595,12648,53
left_turning,12681,12648,12681,33
stepping,12696,12681,12696,15
trotting,12727,12696,12727,31
left_turning,12730,12727,12730,3
climbing,12796,12730,12796,66
left_turning,12800,12796,12800,4
climbing,12824,12800,12824,24
walking,12865,12824,12865,41
sniffing,12946,12865,12946,81
walking,12991,12946,12991,45
sniffing,13048,12991,13048,57
stepping,13070,13048,13070,22
sniffing,13075,13070,13075,5
left_turning,13124,13075,13124,49
sniffing,13125,13124,13125,1
rising,13469,13125,13469,344
climbing,13470,13469,13470,1
trotting,13515,13470,13515,45
walking,13555,13515,13555,40
climbing,13612,13555,13612,57
sniffing,13671,13612,13671,59
walking,13709,13671,13709,38
sniffing,13755,13709,13755,46
trotting,13797,13755,13797,42
sniffing,13798,13797,13798,1
left_turning,13811,13798,13811,13
rising,13812,13811,13812,1
grooming,14918,13812,14918,1106
sniffing,14919,14918,14919,1
walking,14945,14919,14945,26
climbing,15000,14945,15000,55
sniffing,15043,15000,15043,43
climbing,15065,15043,15065,22
left_turning,15086,15065,15086,21
sniffing,15097,15086,15097,11
climbing,15107,15097,15107,10
left_turning,15145,15107,15145,38
sniffing,15214,15145,15214,69
climbing,15249,15214,15249,35
sniffing,15318,15249,15318,69
climbing,15336,15318,15336,18
right_turning,15365,15336,15365,29
rising,15508,15365,15508,143
walking,15525,15508,15525,17
sniffing,15544,15525,15544,19
rising,15575,15544,15575,31
climbing,15615,15575,15615,40
sniffing,15644,15615,15644,29
left_turning,15712,15644,15712,68
running,15731,15712,15731,19
walking,15785,15731,15785,54
trotting,15821,15785,15821,36
walking,15822,15821,15822,1
climbing,15870,15822,15870,48
sniffing,15871,15870,15871,1
walking,15873,15871,15873,2
climbing,15920,15873,15920,47
walking,15949,15920,15949,29
climbing,16040,15949,16040,91
walking,16080,16040,16080,40
running,16107,16080,16107,27
sniffing,16133,16107,16133,26
rising,16342,16133,16342,209
climbing,16385,16342,16385,43
stepping,16426,16385,16426,41
walking,16478,16426,16478,52
climbing,16550,16478,16550,72
rising,16555,16550,16555,5
climbing,16603,16555,16603,48
sniffing,16619,16603,16619,16
trotting,16632,16619,16632,13
sniffing,16714,16632,16714,82
walking,16715,16714,16715,1
hunching,16781,16715,16781,66
right_turning,16785,16781,16785,4
sniffing,16951,16785,16951,166
right_turning,16956,16951,16956,5
walking,16981,16956,16981,25
sniffing,17005,16981,17005,24
climbing,17033,17005,17033,28
sniffing,17034,17033,17034,1
walking,17059,17034,17059,25
sniffing,17096,17059,17096,37
rising,17097,17096,17097,1
walking,17122,17097,17122,25
trotting,17153,17122,17153,31
stepping,17179,17153,17179,26
rising,17284,17179,17284,105
right_turning,17285,17284,17285,1
climbing,17325,17285,17325,40
right_turning,17370,17325,17370,45
running,17417,17370,17417,47
walking,17430,17417,17430,13
rising,17487,17430,17487,57
sniffing,17547,17487,17547,60
walking,17548,17547,17548,1
sniffing,17549,17548,17549,1
climbing,17582,17549,17582,33
sniffing,17602,17582,17602,20
climbing,17643,17602,17643,41
right_turning,17659,17643,17659,16
climbing,17689,17659,17689,30
sniffing,17713,17689,17713,24
climbing,17746,17713,17746,33
sniffing,17914,17746,17914,168
rising,17966,17914,17966,52
right_turning,17973,17966,17973,7
rising,17974,17973,17974,1
climbing,18070,17974,18070,96
sniffing,18071,18070,18071,1
rearing,18072,18071,18072,1
walking,18098,18072,18098,26
sniffing,18144,18098,18144,46
rising,18171,18144,18171,27
right_turning,18184,18171,18184,13
trotting,18210,18184,18210,26
stepping,18211,18210,18211,1
trotting,18233,18211,18233,22
sniffing,18297,18233,18297,64
climbing,18304,18297,18304,7
running,18319,18304,18319,15
walking,18330,18319,18330,11
rising,18360,18330,18360,30
stepping,18376,18360,18376,16
sniffing,18461,18376,18461,85
stepping,18482,18461,18482,21
sniffing,18500,18482,18500,18
climbing,18535,18500,18535,35
right_turning,18561,18535,18561,26
stepping,18562,18561,18562,1
sniffing,18605,18562,18605,43
rising,18628,18605,18628,23
grooming,18629,18628,18629,1
rearing,18701,18629,18701,72
right_turning,18727,18701,18727,26
sniffing,18774,18727,18774,47
trotting,18794,18774,18794,20
walking,18823,18794,18823,29
sniffing,18900,18823,18900,77
left_turning,18954,18900,18954,54
sniffing,19076,18954,19076,122
trotting,19130,19076,19130,54
sniffing,19377,19130,19377,247
rising,19435,19377,19435,58
climbing,19475,19435,19475,40
sniffing,19493,19475,19493,18
right_turning,19505,19493,19505,12
walking,19561,19505,19561,56
rising,19636,19561,19636,75
climbing,19663,19636,19663,27
left_turning,19694,19663,19694,31
sniffing,19695,19694,19695,1
walking,19730,19695,19730,35
stepping,19735,19730,19735,5
sniffing,19774,19735,19774,39
rising,19775,19774,19775,1
sniffing,19819,19775,19819,44
rearing,19820,19819,19820,1
sniffing,19862,19820,19862,42
climbing,19889,19862,19889,27
rising,20012,19889,20012,123
climbing,20013,20012,20013,1
sniffing,20032,20013,20032,19
left_turning,20033,20032,20033,1
trotting,20039,20033,20039,6
right_turning,20049,20039,20049,10
trotting,20057,20049,20057,8
running,20085,20057,20085,28
sniffing,20087,20085,20087,2
hunching,20088,20087,20088,1
sniffing,20160,20088,20160,72
climbing,20214,20160,20214,54
sniffing,20215,20214,20215,1
stepping,20236,20215,20236,21
sniffing,20247,20236,20247,11
walking,20325,20247,20325,78
rising,20391,20325,20391,66
climbing,20452,20391,20452,61
sniffing,20521,20452,20521,69
grooming,20522,20521,20522,1
rising,20620,20522,20620,98
climbing,20668,20620,20668,48
rearing,20790,20668,20790,122
rising,20821,20790,20821,31
climbing,20836,20821,20836,15
rearing,20874,20836,20874,38
grooming,20875,20874,20875,1
sniffing,20901,20875,20901,26
climbing,20933,20901,20933,32
walking,20939,20933,20939,6
rising,20940,20939,20940,1
climbing,20974,20940,20974,34
rising,20997,20974,20997,23
sniffing,21057,20997,21057,60
rising,21058,21057,21058,1
climbing,21106,21058,21106,48
trotting,21155,21106,21155,49
left_turning,21156,21155,21156,1
sniffing,21212,21156,21212,56
walking,21225,21212,21225,13
sniffing,21294,21225,21294,69
trotting,21319,21294,21319,25
walking,21348,21319,21348,29
sniffing,21435,21348,21435,87
hunching,21455,21435,21455,20
grooming,21577,21455,21577,122
left_turning,21593,21577,21593,16
sniffing,21638,21593,21638,45
rising,21639,21638,21639,1
sniffing,21707,21639,21707,68
walking,21715,21707,21715,8
climbing,21747,21715,21747,32
rising,21775,21747,21775,28
climbing,21776,21775,21776,1
rising,21784,21776,21784,8
hunching,21785,21784,21785,1
sniffing,21786,21785,21786,1
rising,21909,21786,21909,123
walking,21962,21909,21962,53
rising,21967,21962,21967,5
climbing,21997,21967,21997,30
hunching,22032,21997,22032,35
climbing,22064,22032,22064,32
walking,22109,22064,22109,45
left_turning,22140,22109,22140,31
sniffing,22178,22140,22178,38
grooming,22179,22178,22179,1
stepping,22207,22179,22207,28
sniffing,22229,22207,22229,22
rising,22270,22229,22270,41
sniffing,22271,22270,22271,1
climbing,22320,22271,22320,49
walking,22346,22320,22346,26
climbing,22370,22346,22370,24
sniffing,22435,22370,22435,65
rising,22436,22435,22436,1
grooming,22748,22436,22748,312
sniffing,22749,22748,22749,1
rising,22763,22749,22763,14
rearing,22823,22763,22823,60
rising,22966,22823,22966,143
sniffing,23023,22966,23023,57
rising,23035,23023,23035,12
sniffing,23060,23035,23060,25
left_turning,23096,23060,23096,36
walking,23108,23096,23108,12
rising,23129,23108,23129,21
climbing,23217,23129,23217,88
walking,23248,23217,23248,31
sniffing,23249,23248,23249,1
climbing,23331,23249,23331,82
walking,23348,23331,23348,17
rising,23349,23348,23349,1
climbing,23398,23349,23398,49
rising,23483,23398,23483,85
climbing,23513,23483,23513,30
rising,23623,23513,23623,110
sniffing,23675,23623,23675,52
running,23690,23675,23690,15
sniffing,23691,23690,23691,1
walking,23739,23691,23739,48
trotting,23775,23739,23775,36
walking,23782,23775,23782,7
sniffing,23827,23782,23827,45
left_turning,23828,23827,23828,1
walking,23866,23828,23866,38
sniffing,23913,23866,23913,47
left_turning,23960,23913,23960,47
sniffing,23981,23960,23981,21
pausing,23982,23981,23982,1
sniffing,23983,23982,23983,1
left_turning,24014,23983,24014,31
walking,24033,24014,24033,19
trotting,24055,24033,24055,22
walking,24067,24055,24067,12
rising,24068,24067,24068,1
climbing,24142,24068,24142,74
walking,24203,24142,24203,61
sniffing,24299,24203,24299,96
left_turning,24329,24299,24329,30
walking,24355,24329,24355,26
left_turning,24413,24355,24413,58
trotting,24414,24413,24414,1
rising,24495,24414,24495,81
climbing,24535,24495,24535,40
hunching,24580,24535,24580,45
sniffing,24581,24580,24581,1
rising,24582,24581,24582,1
climbing,24637,24582,24637,55
sniffing,24638,24637,24638,1
walking,24686,24638,24686,48
sniffing,24687,24686,24687,1
climbing,24807,24687,24807,120
rearing,24846,24807,24846,39
climbing,24866,24846,24866,20
hunching,24881,24866,24881,15
rising,24920,24881,24920,39
right_turning,24937,24920,24937,17
running,24959,24937,24959,22
rising,24960,24959,24960,1
grooming,25269,24960,25269,309
rearing,25400,25269,25400,131
climbing,25412,25400,25412,12
rearing,25573,25412,25573,161
left_turning,25597,25573,25597,24
stepping,25611,25597,25611,14
climbing,25737,25611,25737,126
sniffing,25806,25737,25806,69
walking,25807,25806,25807,1
stepping,25821,25807,25821,14
sniffing,25845,25821,25845,24
rising,25897,25845,25897,52
rearing,25965,25897,25965,68
walking,25966,25965,25966,1
hunching,25967,25966,25967,1
climbing,26024,25967,26024,57
rising,26027,26024,26027,3
left_turning,26039,26027,26039,12
trotting,26090,26039,26090,51
sniffing,26091,26090,26091,1
right_turning,26120,26091,26120,29
walking,26168,26120,26168,48
sniffing,26207,26168,26207,39
hunching,26270,26207,26270,63
stepping,26274,26270,26274,4
walking,26329,26274,26329,55
rising,26330,26329,26330,1
climbing,26387,26330,26387,57
trotting,26418,26387,26418,31
sniffing,26481,26418,26481,63
running,26500,26481,26500,19
climbing,26568,26500,26568,68
sniffing,26569,26568,26569,1
climbing,26693,26569,26693,124
sniffing,26786,26693,26786,93
walking,26818,26786,26818,32
sniffing,26823,26818,26823,5
rising,26892,26823,26892,69
sniffing,26945,26892,26945,53
climbing,26968,26945,26968,23
left_turning,26975,26968,26975,7
rising,26986,26975,26986,11
climbing,27053,26986,27053,67
trotting,27097,27053,27097,44
stepping,27138,27097,27138,41
walking,27293,27138,27293,155
left_turning,27303,27293,27303,10
walking,27326,27303,27326,23
running,27345,27326,27345,19
sniffing,27423,27345,27423,78
trotting,27438,27423,27438,15
sniffing,27476,27438,27476,38
rising,27560,27476,27560,84
sniffing,27620,27560,27620,60
trotting,27652,27620,27652,32
sniffing,27653,27652,27653,1
trotting,27658,27653,27658,5
stepping,27667,27658,27667,9
left_turning,27690,27667,27690,23
sniffing,27691,27690,27691,1
walking,27726,27691,27726,35
trotting,27747,27726,27747,21
walking,27764,27747,27764,17
rising,27765,27764,27765,1
climbing,27805,27765,27805,40
sniffing,27806,27805,27806,1
left_turning,27827,27806,27827,21
sniffing,27940,27827,27940,113
rising,27941,27940,27941,1
sniffing,28019,27941,28019,78
trotting,28060,28019,28060,41
hunching,28337,28060,28337,277
rising,28415,28337,28415,78
sniffing,28416,28415,28416,1
left_turning,28435,28416,28435,19
walking,28436,28435,28436,1
sniffing,28475,28436,28475,39
walking,28499,28475,28499,24
sniffing,28715,28499,28715,216
stepping,28761,28715,28761,46
sniffing,28762,28761,28762,1
stepping,28806,28762,28806,44
right_turning,28811,28806,28811,5
walking,28833,28811,28833,22
sniffing,28926,28833,28926,93
left_turning,28945,28926,28945,19
trotting,28960,28945,28960,15
stepping,29029,28960,29029,69
rearing,29103,29029,29103,74
grooming,29104,29103,29104,1
walking,29109,29104,29109,5
sniffing,29120,29109,29120,11
climbing,29146,29120,29146,26
rearing,29218,29146,29218,72
left_turning,29237,29218,29237,19
sniffing,29265,29237,29265,28
rising,29359,29265,29359,94
climbing,29453,29359,29453,94
rearing,29561,29453,29561,108
right_turning,29565,29561,29565,4
sniffing,29602,29565,29602,37
left_turning,29609,29602,29609,7
sniffing,29629,29609,29629,20
rising,29700,29629,29700,71
climbing,29759,29700,29759,59
rearing,29833,29759,29833,74
climbing,29916,29833,29916,83
hunching,30068,29916,30068,152
sniffing,30163,30068,30163,95
climbing,30210,30163,30210,47
right_turning,30227,30210,30227,17
sniffing,30262,30227,30262,35
walking,30301,30262,30301,39
left_turning,30340,30301,30340,39
rising,30356,30340,30356,16
sniffing,30422,30356,30422,66
right_turning,30463,30422,30463,41
walking,30464,30463,30464,1
sniffing,30481,30464,30481,17
trotting,30513,30481,30513,32
stepping,30554,30513,30554,41
sniffing,30639,30554,30639,85
right_turning,30646,30639,30646,7
stepping,30677,30646,30677,31
running,30694,30677,30694,17
rising,30695,30694,30695,1
sniffing,30739,30695,30739,44
walking,30776,30739,30776,37
sniffing,30813,30776,30813,37
trotting,30830,30813,30830,17
sniffing,30831,30830,30831,1
walking,30885,30831,30885,54
sniffing,30964,30885,30964,79
right_turning,30975,30964,30975,11
walking,30996,30975,30996,21
sniffing,31047,30996,31047,51
rising,31250,31047,31250,203
climbing,31277,31250,31277,27
left_turning,31320,31277,31320,43
rising,31336,31320,31336,16
walking,31343,31336,31343,7
sniffing,31391,31343,31391,48
walking,31457,31391,31457,66
hunching,31474,31457,31474,17
sniffing,31502,31474,31502,28
walking,31519,31502,31519,17
running,31565,31519,31565,46
walking,31585,31565,31585,20
left_turning,31586,31585,31586,1
sniffing,31810,31586,31810,224
left_turning,31811,31810,31811,1
sniffing,31812,31811,31812,1
left_turning,31854,31812,31854,42
rising,31855,31854,31855,1
climbing,31865,31855,31865,10
rising,31866,31865,31866,1
rearing,32132,31866,32132,266
right_turning,32172,32132,32172,40
walking,32189,32172,32189,17
sniffing,32228,32189,32228,39
left_turning,32262,32228,32262,34
walking,32274,32262,32274,12
climbing,32337,32274,32337,63
walking,32353,32337,32353,16
left_turning,32403,32353,32403,50
sniffing,32467,32403,32467,64
left_turning,32533,32467,32533,66
rising,32583,32533,32583,50
walking,32588,32583,32588,5
sniffing,32632,32588,32632,44
rearing,32735,32632,32735,103
grooming,33144,32735,33144,409
walking,33214,33144,33214,70
running,33229,33214,33229,15
rising,33281,33229,33281,52
climbing,33329,33281,33329,48
stepping,33345,33329,33345,16
sniffing,33348,33345,33348,3
rising,33403,33348,33403,55
hunching,33475,33403,33475,72
walking,33509,33475,33509,34
sniffing,33637,33509,33637,128
rearing,33726,33637,33726,89
sniffing,33731,33726,33731,5
rising,33739,33731,33739,8
climbing,33782,33739,33782,43
hunching,33863,33782,33863,81
rearing,33880,33863,33880,17
sniffing,33881,33880,33881,1
left_turning,33903,33881,33903,22
rising,33904,33903,33904,1
rearing,33905,33904,33905,1
sniffing,33978,33905,33978,73
rising,33979,33978,33979,1
rearing,33980,33979,33980,1
hunching,34087,33980,34087,107
climbing,34109,34087,34109,22
walking,34138,34109,34138,29
sniffing,34197,34138,34197,59
rising,34198,34197,34198,1
sniffing,34278,34198,34278,80
climbing,34321,34278,34321,43
sniffing,34358,34321,34358,37
left_turning,34422,34358,34422,64
trotting,34436,34422,34436,14
rearing,34534,34436,34534,98
sniffing,34557,34534,34557,23
walking,34558,34557,34558,1
rising,34580,34558,34580,22
rearing,34664,34580,34664,84
right_turning,34692,34664,34692,28
trotting,34724,34692,34724,32
sniffing,34776,34724,34776,52
walking,34794,34776,34794,18
running,34798,34794,34798,4
walking,34818,34798,34818,20
sniffing,34825,34818,34825,7
walking,34849,34825,34849,24
hunching,34979,34849,34979,130
climbing,35045,34979,35045,66
rising,35058,35045,35058,13
trotting,35080,35058,35080,22
walking,35145,35080,35145,65
sniffing,35182,35145,35182,37
climbing,35210,35182,35210,28
rising,35257,35210,35257,47
walking,35298,35257,35298,41
climbing,35325,35298,35325,27
running,35328,35325,35328,3
walking,35329,35328,35329,1
rising,35375,35329,35375,46
sniffing,35403,35375,35403,28
pausing,35404,35403,35404,1
sniffing,35441,35404,35441,37
trotting,35476,35441,35476,35
sniffing,35514,35476,35514,38
walking,35515,35514,35515,1
running,35535,35515,35535,20
climbing,35546,35535,35546,11
sniffing,35594,35546,35594,48
hunching,35608,35594,35608,14
climbing,35646,35608,35646,38
walking,35666,35646,35666,20
sniffing,35688,35666,35688,22
left_turning,35735,35688,35735,47
rising,35921,35735,35921,186
walking,35958,35921,35958,37
sniffing,36015,35958,36015,57
climbing,36064,36015,36064,49
sniffing,36128,36064,36128,64
walking,36129,36128,36129,1
sniffing,36225,36129,36225,96
rising,36243,36225,36243,18
climbing,36266,36243,36266,23
right_turning,36274,36266,36274,8
walking,36275,36274,36275,1
stepping,36293,36275,36293,18
climbing,36294,36293,36294,1
walking,36328,36294,36328,34
rising,36348,36328,36348,20
rearing,36453,36348,36453,105
walking,36479,36453,36479,26
left_turning,36495,36479,36495,16
trotting,36561,36495,36561,66
sniffing,36579,36561,36579,18
walking,36590,36579,36590,11
trotting,36615,36590,36615,25
walking,36679,36615,36679,64
sniffing,36764,36679,36764,85
climbing,36797,36764,36797,33
sniffing,36812,36797,36812,15
walking,36841,36812,36841,29
sniffing,36866,36841,36866,25
walking,36900,36866,36900,34
left_turning,36994,36900,36994,94
sniffing,37051,36994,37051,57
rising,37052,37051,37052,1
walking,37069,37052,37069,17
rising,37117,37069,37117,48
rearing,37169,37117,37169,52
rising,37215,37169,37215,46
sniffing,37216,37215,37216,1
rising,37315,37216,37315,99
sniffing,37317,37315,37317,2
rising,37345,37317,37345,28
walking,37369,37345,37369,24
climbing,37391,37369,37391,22
left_turning,37392,37391,37392,1
sniffing,37393,37392,37393,1
walking,37437,37393,37437,44
sniffing,37438,37437,37438,1
climbing,37467,37438,37467,29
right_turning,37505,37467,37505,38
walking,37506,37505,37506,1
sniffing,37518,37506,37518,12
rising,37519,37518,37519,1
sniffing,37577,37519,37577,58
rising,37639,37577,37639,62
climbing,37713,37639,37713,74
stepping,37752,37713,37752,39
