revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
rising,6702,6684,6702,18
sniffing,6703,6702,6703,1
grooming,6769,6703,6769,66
running,6801,6769,6801,32
walking,6824,6801,6824,23
climbing,6836,6824,6836,12
trotting,6837,6836,6837,1
stepping,6850,6837,6850,13
climbing,6911,6850,6911,61
right_turning,6925,6911,6925,14
walking,6969,6925,6969,44
left_turning,7016,6969,7016,47
trotting,7061,7016,7061,45
sniffing,7087,7061,7087,26
left_turning,7126,7087,7126,39
walking,7167,7126,7167,41
climbing,7171,7167,7171,4
walking,7234,7171,7234,63
sniffing,7235,7234,7235,1
rearing,7236,7235,7236,1
rising,7279,7236,7279,43
climbing,7358,7279,7358,79
rising,7409,7358,7409,51
sniffing,7435,7409,7435,26
left_turning,7450,7435,7450,15
trotting,7453,7450,7453,3
sniffing,7505,7453,7505,52
climbing,7534,7505,7534,29
trotting,7547,7534,7547,13
walking,7580,7547,7580,33
climbing,7624,7580,7624,44
right_turning,7625,7624,7625,1
stepping,7650,7625,7650,25
trotting,7677,7650,7677,27
walking,7698,7677,7698,21
trotting,7728,7698,7728,30
sniffing,7729,7728,7729,1
running,7760,7729,7760,31
rising,7858,7760,7858,98
right_turning,7859,7858,7859,1
sniffing,8012,7859,8012,153
walking,8049,8012,8049,37
sniffing,8148,8049,8148,99
pausing,8149,8148,8149,1
sniffing,8150,8149,8150,1
left_turning,8179,8150,8179,29
walking,8217,8179,8217,38
sniffing,8288,8217,8288,71
running,8314,8288,8314,26
trotting,8346,8314,8346,32
sniffing,8347,8346,8347,1
climbing,8417,8347,8417,70
sniffing,8467,8417,8467,50
rising,8486,8467,8486,19
sniffing,8532,8486,8532,46
rising,8560,8532,8560,28
right_turning,8602,8560,8602,42
trotting,8623,8602,8623,21
walking,8635,8623,8635,12
stepping,8689,8635,8689,54
walking,8703,8689,8703,14
climbing,8725,8703,8725,22
walking,8726,8725,8726,1
trotting,8752,8726,8752,26
left_turning,8771,8752,8771,19
sniffing,8772,8771,8772,1
left_turning,8791,8772,8791,19
sniffing,8874,8791,8874,83
climbing,8902,8874,8902,28
sniffing,8945,8902,8945,43
trotting,8966,8945,8966,21
sniffing,8967,8966,8967,1
grooming,9123,8967,9123,156
sniffing,9133,9123,9133,10
rising,9168,9133,9168,35
climbing,9169,9168,9169,1
walking,9236,9169,9236,67
stepping,9265,9236,9265,29
climbing,9297,9265,9297,32
sniffing,9298,9297,9298,1
left_turning,9327,9298,9327,29
running,9356,9327,9356,29
left_turning,9399,9356,9399,43
walking,9407,9399,9407,8
rising,9408,9407,9408,1
sniffing,9520,9408,9520,112
rearing,9521,9520,9521,1
grooming,9522,9521,9522,1
sniffing,9566,9522,9566,44
hunching,9567,9566,9567,1
right_turning,9592,9567,9592,25
running,9636,9592,9636,44
rising,9637,9636,9637,1
climbing,9679,9637,9679,42
sniffing,9681,9679,9681,2
rising,9703,9681,9703,22
sniffing,9781,9703,9781,78
stepping,9782,9781,9782,1
left_turning,9784,9782,9784,2
walking,9790,9784,9790,6
sniffing,9941,9790,9941,151
walking,9943,9941,9943,2
rising,9944,9943,9944,1
left_turning,9970,9944,9970,26
stepping,9994,9970,9994,24
right_turning,10010,9994,10010,16
running,10034,10010,10034,24
left_turning,10041,10034,10041,7
sniffing,10116,10041,10116,75
rising,10355,10116,10355,239
right_turning,10387,10355,10387,32
trotting,10388,10387,10388,1
left_turning,10411,10388,10411,23
sniffing,10491,10411,10491,80
rising,10643,10491,10643,152
left_turning,10671,10643,10671,28
stepping,10707,10671,10707,36
left_turning,10741,10707,10741,34
sniffing,10780,10741,10780,39
hunching,10988,10780,10988,208
running,11013,10988,11013,25
walking,11065,11013,11065,52
rising,11118,11065,11118,53
sniffing,11119,11118,11119,1
rising,11145,11119,11145,26
hunching,11162,11145,11162,17
rearing,11242,11162,11242,80
climbing,11289,11242,11289,47
sniffing,11385,11289,11385,96
left_turning,11433,11385,11433,48
trotting,11508,11433,11508,75
running,11524,11508,11524,16
walking,11558,11524,11558,34
rising,11607,11558,11607,49
climbing,11660,11607,11660,53
rising,11709,11660,11709,49
left_turning,11766,11709,11766,57
sniffing,11767,11766,11767,1
trotting,11768,11767,11768,1
left_turning,11769,11768,11769,1
sniffing,11770,11769,11770,1
climbing,11835,11770,11835,65
sniffing,11836,11835,11836,1
rising,11839,11836,11839,3
climbing,11843,11839,11843,4
left_turning,11906,11843,11906,63
trotting,11928,11906,11928,22
walking,11945,11928,11945,17
left_turning,11980,11945,11980,35
sniffing,12146,11980,12146,166
climbing,12147,12146,12147,1
rising,12148,12147,12148,1
sniffing,12157,12148,12157,9
rising,12187,12157,12187,30
climbing,12214,12187,12214,27
rearing,12215,12214,12215,1
rising,12292,12215,12292,77
climbing,12317,12292,12317,25
sniffing,12430,12317,12430,113
climbing,12478,12430,12478,48
walking,12527,12478,12527,49
climbing,12585,12527,12585,58
rising,12643,12585,12643,58
left_turning,12644,12643,12644,1
climbing,12668,12644,12668,24
rising,12748,12668,12748,80
sniffing,12749,12748,12749,1
rising,12775,12749,12775,26
climbing,12794,12775,12794,19
trotting,12795,12794,12795,1
sniffing,12860,12795,12860,65
walking,12889,12860,12889,29
sniffing,12928,12889,12928,39
rising,12929,12928,12929,1
climbing,12964,12929,12964,35
rearing,13033,12964,13033,69
rising,13122,13033,13122,89
left_turning,13139,13122,13139,17
rising,13180,13139,13180,41
stepping,13245,13180,13245,65
rising,13303,13245,13303,58
rearing,13477,13303,13477,174
rising,13485,13477,13485,8
sniffing,13496,13485,13496,11
stepping,13504,13496,13504,8
climbing,13597,13504,13597,93
rearing,13688,13597,13688,91
running,13725,13688,13725,37
left_turning,13741,13725,13741,16
rearing,13742,13741,13742,1
trotting,13778,13742,13778,36
running,13792,13778,13792,14
walking,13793,13792,13793,1
sniffing,13854,13793,13854,61
walking,13856,13854,13856,2
right_turning,13897,13856,13897,41
sniffing,13937,13897,13937,40
walking,13938,13937,13938,1
sniffing,13955,13938,13955,17
left_turning,13993,13955,13993,38
sniffing,13996,13993,13996,3
rising,14026,13996,14026,30
sniffing,14027,14026,14027,1
climbing,14083,14027,14083,56
stepping,14107,14083,14107,24
sniffing,14219,14107,14219,112
walking,14273,14219,14273,54
rising,14405,14273,14405,132
climbing,14447,14405,14447,42
walking,14448,14447,14448,1
sniffing,14499,14448,14499,51
walking,14534,14499,14534,35
sniffing,14540,14534,14540,6
walking,14585,14540,14585,45
left_turning,14639,14585,14639,54
rearing,14698,14639,14698,59
walking,14738,14698,14738,40
stepping,14787,14738,14787,49
climbing,14836,14787,14836,49
left_turning,14837,14836,14837,1
sniffing,14838,14837,14838,1
rising,14839,14838,14839,1
climbing,14872,14839,14872,33
grooming,14961,14872,14961,89
sniffing,14962,14961,14962,1
climbing,14967,14962,14967,5
sniffing,15025,14967,15025,58
walking,15072,15025,15072,47
climbing,15098,15072,15098,26
stepping,15131,15098,15131,33
rising,15133,15131,15133,2
sniffing,15134,15133,15134,1
rising,15162,15134,15162,28
walking,15194,15162,15194,32
trotting,15219,15194,15219,25
sniffing,15220,15219,15220,1
rising,15241,15220,15241,21
walking,15250,15241,15250,9
rising,15354,15250,15354,104
left_turning,15355,15354,15355,1
trotting,15384,15355,15384,29
right_turning,15418,15384,15418,34
walking,15458,15418,15458,40
sniffing,15459,15458,15459,1
rising,15582,15459,15582,123
hunching,15762,15582,15762,180
right_turning,15763,15762,15763,1
trotting,15811,15763,15811,48
rising,15812,15811,15812,1
climbing,15853,15812,15853,41
rearing,16172,15853,16172,319
sniffing,16198,16172,16198,26
right_turning,16199,16198,16199,1
left_turning,16252,16199,16252,53
walking,16288,16252,16288,36
sniffing,16289,16288,16289,1
rearing,16388,16289,16388,99
left_turning,16411,16388,16411,23
grooming,16790,16411,16790,379
hunching,16902,16790,16902,112
grooming,17944,16902,17944,1042
hunching,17983,17944,17983,39
grooming,18218,17983,18218,235
sniffing,18265,18218,18265,47
walking,18272,18265,18272,7
rising,18273,18272,18273,1
walking,18305,18273,18305,32
sniffing,18355,18305,18355,50
stepping,18382,18355,18382,27
right_turning,18403,18382,18403,21
sniffing,18434,18403,18434,31
rising,18435,18434,18435,1
rearing,18493,18435,18493,58
rising,18506,18493,18506,13
rearing,18507,18506,18507,1
sniffing,18508,18507,18508,1
rising,18552,18508,18552,44
stepping,18572,18552,18572,20
rising,18608,18572,18608,36
sniffing,18635,18608,18635,27
right_turning,18653,18635,18653,18
walking,18657,18653,18657,4
climbing,18721,18657,18721,64
right_turning,18759,18721,18759,38
rearing,18822,18759,18822,63
walking,18823,18822,18823,1
left_turning,18869,18823,18869,46
rearing,18937,18869,18937,68
sniffing,19057,18937,19057,120
trotting,19100,19057,19100,43
left_turning,19162,19100,19162,62
sniffing,19168,19162,19168,6
rising,19218,19168,19218,50
climbing,19248,19218,19248,30
sniffing,19249,19248,19249,1
left_turning,19250,19249,19250,1
walking,19272,19250,19272,22
rising,19294,19272,19294,22
walking,19322,19294,19322,28
stepping,19352,19322,19352,30
sniffing,19422,19352,19422,70
climbing,19431,19422,19431,9
rising,19473,19431,19473,42
sniffing,19474,19473,19474,1
rising,19490,19474,19490,16
left_turning,19491,19490,19491,1
rising,19498,19491,19498,7
sniffing,19629,19498,19629,131
walking,19631,19629,19631,2
rising,19686,19631,19686,55
climbing,19709,19686,19709,23
rearing,19791,19709,19791,82
left_turning,19822,19791,19822,31
sniffing,19847,19822,19847,25
stepping,19848,19847,19848,1
hunching,19852,19848,19852,4
walking,19873,19852,19873,21
left_turning,19881,19873,19881,8
sniffing,20016,19881,20016,135
climbing,20091,20016,20091,75
rising,20094,20091,20094,3
climbing,20169,20094,20169,75
right_turning,20189,20169,20189,20
left_turning,20198,20189,20198,9
right_turning,20202,20198,20202,4
climbing,20207,20202,20207,5
running,20215,20207,20215,8
sniffing,20296,20215,20296,81
grooming,20404,20296,20404,108
hunching,20486,20404,20486,82
climbing,20551,20486,20551,65
sniffing,20588,20551,20588,37
rising,20672,20588,20672,84
right_turning,20674,20672,20674,2
walking,20698,20674,20698,24
left_turning,20720,20698,20720,22
walking,20759,20720,20759,39
trotting,20772,20759,20772,13
walking,20800,20772,20800,28
sniffing,20855,20800,20855,55
climbing,20867,20855,20867,12
hunching,20935,20867,20935,68
climbing,20983,20935,20983,48
sniffing,20995,20983,20995,12
trotting,20997,20995,20997,2
sniffing,21015,20997,21015,18
trotting,21025,21015,21025,10
sniffing,21026,21025,21026,1
rising,21078,21026,21078,52
climbing,21111,21078,21111,33
sniffing,21176,21111,21176,65
rising,21208,21176,21208,32
climbing,21209,21208,21209,1
rearing,21247,21209,21247,38
walking,21264,21247,21264,17
rising,21266,21264,21266,2
walking,21270,21266,21270,4
sniffing,21293,21270,21293,23
right_turning,21307,21293,21307,14
trotting,21370,21307,21370,63
left_turning,21397,21370,21397,27
trotting,21456,21397,21456,59
sniffing,21457,21456,21457,1
climbing,21524,21457,21524,67
rising,21525,21524,21525,1
sniffing,21555,21525,21555,30
walking,21608,21555,21608,53
climbing,21659,21608,21659,51
walking,21666,21659,21666,7
climbing,21718,21666,21718,52
trotting,21740,21718,21740,22
walking,21778,21740,21778,38
sniffing,21795,21778,21795,17
rearing,21819,21795,21819,24
sniffing,21829,21819,21829,10
stepping,21861,21829,21861,32
hunching,21862,21861,21862,1
rising,21923,21862,21923,61
climbing,21965,21923,21965,42
sniffing,22000,21965,22000,35
trotting,22006,22000,22006,6
rising,22100,22006,22100,94
sniffing,22146,22100,22146,46
right_turning,22180,22146,22180,34
trotting,22227,22180,22227,47
walking,22279,22227,22279,52
jumping,22280,22279,22280,1
sniffing,22372,22280,22372,92
right_turning,22390,22372,22390,18
walking,22401,22390,22401,11
climbing,22483,22401,22483,82
hunching,22542,22483,22542,59
climbing,22611,22542,22611,69
walking,22634,22611,22634,23
left_turning,22645,22634,22645,11
sniffing,22674,22645,22674,29
trotting,22708,22674,22708,34
rising,22709,22708,22709,1
climbing,22722,22709,22722,13
sniffing,22727,22722,22727,5
walking,22756,22727,22756,29
stepping,22798,22756,22798,42
right_turning,22827,22798,22827,29
stepping,22828,22827,22828,1
sniffing,22878,22828,22878,50
rearing,22951,22878,22951,73
left_turning,22960,22951,22960,9
sniffing,22961,22960,22961,1
climbing,23029,22961,23029,68
sniffing,23042,23029,23042,13
left_turning,23048,23042,23048,6
walking,23049,23048,23049,1
left_turning,23063,23049,23063,14
walking,23100,23063,23100,37
stepping,23185,23100,23185,85
right_turning,23189,23185,23189,4
sniffing,23221,23189,23221,32
climbing,23260,23221,23260,39
left_turning,23287,23260,23287,27
sniffing,23370,23287,23370,83
climbing,23408,23370,23408,38
sniffing,23487,23408,23487,79
rising,23510,23487,23510,23
climbing,23578,23510,23578,68
sniffing,23659,23578,23659,81
rearing,23700,23659,23700,41
grooming,23962,23700,23962,262
sniffing,24003,23962,24003,41
rising,24030,24003,24030,27
rearing,24078,24030,24078,48
sniffing,24165,24078,24165,87
grooming,24189,24165,24189,24
left_turning,24205,24189,24205,16
walking,24238,24205,24238,33
rising,24317,24238,24317,79
climbing,24340,24317,24340,23
sniffing,24509,24340,24509,169
rising,24510,24509,24510,1
rearing,24593,24510,24593,83
rising,24690,24593,24690,97
sniffing,24810,24690,24810,120
rising,24858,24810,24858,48
sniffing,24859,24858,24859,1
climbing,24884,24859,24884,25
rising,24933,24884,24933,49
rearing,24993,24933,24993,60
climbing,25059,24993,25059,66
rearing,25159,25059,25159,100
climbing,25194,25159,25194,35
walking,25246,25194,25246,52
sniffing,25267,25246,25267,21
rising,25290,25267,25290,23
sniffing,25291,25290,25291,1
trotting,25332,25291,25332,41
left_turning,25333,25332,25333,1
climbing,25387,25333,25387,54
left_turning,25388,25387,25388,1
walking,25393,25388,25393,5
sniffing,25394,25393,25394,1
trotting,25395,25394,25395,1
rising,25434,25395,25434,39
sniffing,25507,25434,25507,73
rearing,25640,25507,25640,133
climbing,25690,25640,25690,50
rising,25691,25690,25691,1
walking,25735,25691,25735,44
sniffing,25736,25735,25736,1
stepping,25752,25736,25752,16
sniffing,25785,25752,25785,33
rising,25823,25785,25823,38
climbing,25840,25823,25840,17
rising,25858,25840,25858,18
climbing,25950,25858,25950,92
right_turning,25979,25950,25979,29
stepping,25990,25979,25990,11
rising,26025,25990,26025,35
climbing,26139,26025,26139,114
sniffing,26157,26139,26157,18
rising,26158,26157,26158,1
climbing,26187,26158,26187,29
rearing,26386,26187,26386,199
grooming,26520,26386,26520,134
walking,26524,26520,26524,4
sniffing,26616,26524,26616,92
climbing,26620,26616,26620,4
rising,26679,26620,26679,59
rearing,26684,26679,26684,5
trotting,26735,26684,26735,51
walking,26786,26735,26786,51
sniffing,26844,26786,26844,58
walking,26861,26844,26861,17
running,26882,26861,26882,21
stepping,26903,26882,26903,21
rising,26931,26903,26931,28
left_turning,26932,26931,26932,1
sniffing,26961,26932,26961,29
grooming,27314,26961,27314,353
sniffing,27315,27314,27315,1
climbing,27399,27315,27399,84
walking,27407,27399,27407,8
stepping,27419,27407,27419,12
sniffing,27443,27419,27443,24
walking,27467,27443,27467,24
right_turning,27488,27467,27488,21
rising,27558,27488,27558,70
walking,27576,27558,27576,18
sniffing,27693,27576,27693,117
rearing,27694,27693,27694,1
hunching,27737,27694,27737,43
right_turning,27769,27737,27769,32
running,27770,27769,27770,1
trotting,27786,27770,27786,16
left_turning,27801,27786,27801,15
climbing,27843,27801,27843,42
rearing,28079,27843,28079,236
walking,28114,28079,28114,35
trotting,28120,28114,28120,6
rising,28155,28120,28155,35
stepping,28192,28155,28192,37
sniffing,28193,28192,28193,1
left_turning,28218,28193,28218,25
walking,28237,28218,28237,19
sniffing,28242,28237,28242,5
climbing,28281,28242,28281,39
right_turning,28315,28281,28315,34
sniffing,28344,28315,28344,29
grooming,28447,28344,28447,103
walking,28484,28447,28484,37
rising,28556,28484,28556,72
rearing,28717,28556,28717,161
walking,28718,28717,28718,1
running,28731,28718,28731,13
walking,28736,28731,28736,5
sniffing,28814,28736,28814,78
climbing,28829,28814,28829,15
sniffing,28839,28829,28839,10
right_turning,28855,28839,28855,16
walking,28856,28855,28856,1
rising,28902,28856,28902,46
climbing,28938,28902,28938,36
rising,28939,28938,28939,1
sniffing,29018,28939,29018,79
rising,29152,29018,29152,134
walking,29187,29152,29187,35
trotting,29209,29187,29209,22
walking,29263,29209,29263,54
climbing,29264,29263,29264,1
sniffing,29299,29264,29299,35
rising,29386,29299,29386,87
sniffing,29433,29386,29433,47
left_turning,29455,29433,29455,22
walking,29461,29455,29461,6
sniffing,29569,29461,29569,108
rising,29613,29569,29613,44
climbing,29664,29613,29664,51
walking,29665,29664,29665,1
sniffing,29727,29665,29727,62
rearing,29728,29727,29728,1
hunching,29780,29728,29780,52
walking,29783,29780,29783,3
rising,29831,29783,29831,48
climbing,29917,29831,29917,86
right_turning,29961,29917,29961,44
walking,30032,29961,30032,71
sniffing,30048,30032,30048,16
right_turning,30080,30048,30080,32
trotting,30136,30080,30136,56
sniffing,30142,30136,30142,6
left_turning,30222,30142,30222,80
sniffing,30271,30222,30271,49
trotting,30277,30271,30277,6
rising,30278,30277,30278,1
stepping,30288,30278,30288,10
walking,30292,30288,30292,4
sniffing,30379,30292,30379,87
trotting,30408,30379,30408,29
walking,30462,30408,30462,54
sniffing,30495,30462,30495,33
hunching,30496,30495,30496,1
sniffing,30558,30496,30558,62
left_turning,30578,30558,30578,20
walking,30622,30578,30622,44
sniffing,30694,30622,30694,72
left_turning,30703,30694,30703,9
sniffing,30740,30703,30740,37
pausing,30741,30740,30741,1
sniffing,30774,30741,30774,33
left_turning,30780,30774,30780,6
stepping,30858,30780,30858,78
rearing,30931,30858,30931,73
walking,30952,30931,30952,21
sniffing,30969,30952,30969,17
rising,30987,30969,30987,18
hunching,31124,30987,31124,137
walking,31185,31124,31185,61
sniffing,31328,31185,31328,143
walking,31366,31328,31366,38
sniffing,31459,31366,31459,93
running,31502,31459,31502,43
sniffing,31588,31502,31588,86
climbing,31715,31588,31715,127
right_turning,31756,31715,31756,41
trotting,31772,31756,31772,16
rising,31773,31772,31773,1
right_turning,31774,31773,31774,1
walking,31800,31774,31800,26
sniffing,31809,31800,31809,9
left_turning,31841,31809,31841,32
stepping,31876,31841,31876,35
walking,31888,31876,31888,12
climbing,31944,31888,31944,56
sniffing,31945,31944,31945,1
rising,32048,31945,32048,103
rearing,32057,32048,32057,9
sniffing,32147,32057,32147,90
left_turning,32179,32147,32179,32
walking,32196,32179,32196,17
sniffing,32215,32196,32215,19
left_turning,32352,32215,32352,137
walking,32398,32352,32398,46
sniffing,32461,32398,32461,63
left_turning,32544,32461,32544,83
walking,32574,32544,32574,30
stepping,32607,32574,32607,33
walking,32608,32607,32608,1
rising,32631,32608,32631,23
right_turning,32641,32631,32641,10
walking,32661,32641,32661,20
sniffing,32694,32661,32694,33
climbing,32735,32694,32735,41
running,32741,32735,32741,6
sniffing,32742,32741,32742,1
rising,32777,32742,32777,35
walking,32806,32777,32806,29
trotting,32823,32806,32823,17
rising,32882,32823,32882,59
climbing,32932,32882,32932,50
rearing,32960,32932,32960,28
running,32977,32960,32977,17
left_turning,33026,32977,33026,49
sniffing,33120,33026,33120,94
trotting,33144,33120,33144,24
sniffing,33213,33144,33213,69
climbing,33214,33213,33214,1
rising,33229,33214,33229,15
sniffing,33291,33229,33291,62
rising,33332,33291,33332,41
sniffing,33333,33332,33333,1
left_turning,33362,33333,33362,29
rising,33364,33362,33364,2
grooming,33365,33364,33365,1
sniffing,33406,33365,33406,41
walking,33460,33406,33460,54
rising,33461,33460,33461,1
walking,33497,33461,33497,36
sniffing,33554,33497,33554,57
walking,33572,33554,33572,18
sniffing,33616,33572,33616,44
walking,33635,33616,33635,19
rising,33636,33635,33636,1
climbing,33692,33636,33692,56
sniffing,33723,33692,33723,31
climbing,33796,33723,33796,73
trotting,33813,33796,33813,17
left_turning,33875,33813,33875,62
sniffing,33935,33875,33935,60
walking,33977,33935,33977,42
sniffing,33997,33977,33997,20
climbing,34078,33997,34078,81
rising,34135,34078,34135,57
rearing,34188,34135,34188,53
walking,34197,34188,34197,9
climbing,34210,34197,34210,13
sniffing,34228,34210,34228,18
walking,34273,34228,34273,45
sniffing,34274,34273,34274,1
right_turning,34275,34274,34275,1
running,34292,34275,34292,17
sniffing,34298,34292,34298,6
walking,34351,34298,34351,53
sniffing,34442,34351,34442,91
rising,34443,34442,34443,1
sniffing,34556,34443,34556,113
trotting,34599,34556,34599,43
running,34626,34599,34626,27
rearing,34677,34626,34677,51
hunching,34699,34677,34699,22
climbing,34714,34699,34714,15
walking,34715,34714,34715,1
sniffing,34761,34715,34761,46
rising,34774,34761,34774,13
sniffing,34818,34774,34818,44
rising,34843,34818,34843,25
sniffing,34929,34843,34929,86
climbing,34962,34929,34962,33
sniffing,34977,34962,34977,15
left_turning,34986,34977,34986,9
trotting,35022,34986,35022,36
sniffing,35039,35022,35039,17
rearing,35070,35039,35070,31
sniffing,35130,35070,35130,60
rising,35131,35130,35131,1
hunching,35187,35131,35187,56
rearing,35188,35187,35188,1
climbing,35238,35188,35238,50
rising,35316,35238,35316,78
walking,35317,35316,35317,1
sniffing,35322,35317,35322,5
rearing,35523,35322,35523,201
walking,35524,35523,35524,1
left_turning,35543,35524,35543,19
rising,35586,35543,35586,43
climbing,35647,35586,35647,61
rising,35648,35647,35648,1
climbing,35691,35648,35691,43
left_turning,35730,35691,35730,39
sniffing,35789,35730,35789,59
right_turning,35828,35789,35828,39
sniffing,35854,35828,35854,26
trotting,35885,35854,35885,31
walking,35886,35885,35886,1
climbing,35938,35886,35938,52
sniffing,36008,35938,36008,70
rising,36027,36008,36027,19
sniffing,36154,36027,36154,127
climbing,36205,36154,36205,51
walking,36280,36205,36280,75
trotting,36318,36280,36318,38
sniffing,36319,36318,36319,1
walking,36352,36319,36352,33
rising,36420,36352,36420,68
sniffing,36425,36420,36425,5
climbing,36463,36425,36463,38
running,36515,36463,36515,52
rising,36547,36515,36547,32
climbing,36567,36547,36567,20
trotting,36607,36567,36607,40
sniffing,36644,36607,36644,37
hunching,36710,36644,36710,66
