revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
walking,7315,7283,7315,32
sniffing,7343,7315,7343,28
right_turning,7366,7343,7366,23
walking,7382,7366,7382,16
sniffing,7441,7382,7441,59
rising,7504,7441,7504,63
trotting,7521,7504,7521,17
sniffing,7583,7521,7583,62
rearing,7661,7583,7661,78
left_turning,7712,7661,7712,51
sniffing,7715,7712,7715,3
climbing,7748,7715,7748,33
left_turning,7768,7748,7768,20
sniffing,7769,7768,7769,1
rearing,7804,7769,7804,35
stepping,7845,7804,7845,41
running,7872,7845,7872,27
stepping,7946,7872,7946,74
sniffing,8000,7946,8000,54
climbing,8065,8000,8065,65
trotting,8107,8065,8107,42
sniffing,8182,8107,8182,75
running,8183,8182,8183,1
trotting,8199,8183,8199,16
walking,8219,8199,8219,20
rising,8220,8219,8220,1
sniffing,8329,8220,8329,109
walking,8344,8329,8344,15
sniffing,8429,8344,8429,85
climbing,8490,8429,8490,61
left_turning,8555,8490,8555,65
climbing,8618,8555,8618,63
sniffing,8621,8618,8621,3
climbing,8675,8621,8675,54
running,8676,8675,8676,1
walking,8696,8676,8696,20
sniffing,8751,8696,8751,55
rising,8752,8751,8752,1
left_turning,8790,8752,8790,38
stepping,8856,8790,8856,66
walking,8897,8856,8897,41
sniffing,8934,8897,8934,37
rising,8935,8934,8935,1
climbing,8965,8935,8965,30
right_turning,9011,8965,9011,46
sniffing,9029,9011,9029,18
rising,9076,9029,9076,47
sniffing,9148,9076,9148,72
trotting,9149,9148,9149,1
walking,9170,9149,9170,21
sniffing,9171,9170,9171,1
walking,9172,9171,9172,1
rising,9177,9172,9177,5
walking,9190,9177,9190,13
rising,9191,9190,9191,1
climbing,9231,9191,9231,40
right_turning,9238,9231,9238,7
walking,9249,9238,9249,11
sniffing,9323,9249,9323,74
walking,9376,9323,9376,53
sniffing,9407,9376,9407,31
rising,9494,9407,9494,87
climbing,9561,9494,9561,67
right_turning,9562,9561,9562,1
walking,9592,9562,9592,30
sniffing,9593,9592,9593,1
left_turning,9635,9593,9635,42
rearing,9636,9635,9636,1
sniffing,9666,9636,9666,30
rising,9695,9666,9695,29
sniffing,9799,9695,9799,104
walking,9868,9799,9868,69
left_turning,9918,9868,9918,50
trotting,9949,9918,9949,31
rising,10037,9949,10037,88
walking,10057,10037,10057,20
climbing,10138,10057,10138,81
walking,10161,10138,10161,23
climbing,10227,10161,10227,66
rising,10286,10227,10286,59
sniffing,10375,10286,10375,89
running,10396,10375,10396,21
walking,10409,10396,10409,13
climbing,10410,10409,10410,1
rearing,10494,10410,10494,84
left_turning,10536,10494,10536,42
walking,10546,10536,10546,10
rising,10658,10546,10658,112
climbing,10690,10658,10690,32
trotting,10708,10690,10708,18
rising,10718,10708,10718,10
sniffing,10778,10718,10778,60
walking,10823,10778,10823,45
sniffing,10905,10823,10905,82
left_turning,10924,10905,10924,19
sniffing,10961,10924,10961,37
rising,10991,10961,10991,30
walking,10992,10991,10992,1
sniffing,11007,10992,11007,15
walking,11044,11007,11044,37
rising,11079,11044,11079,35
hunching,11142,11079,11142,63
sniffing,11238,11142,11238,96
left_turning,11293,11238,11293,55
walking,11320,11293,11320,27
sniffing,11373,11320,11373,53
right_turning,11377,11373,11377,4
walking,11412,11377,11412,35
sniffing,11413,11412,11413,1
rising,11414,11413,11414,1
walking,11457,11414,11457,43
sniffing,11472,11457,11472,15
walking,11473,11472,11473,1
sniffing,11486,11473,11486,13
rearing,11645,11486,11645,159
left_turning,11675,11645,11675,30
right_turning,11684,11675,11684,9
left_turning,11697,11684,11697,13
sniffing,11744,11697,11744,47
walking,11763,11744,11763,19
sniffing,11807,11763,11807,44
left_turning,11834,11807,11834,27
sniffing,11835,11834,11835,1
rising,11916,11835,11916,81
sniffing,11942,11916,11942,26
rising,11966,11942,11966,24
climbing,12001,11966,12001,35
walking,12045,12001,12045,44
rising,12064,12045,12064,19
rearing,12065,12064,12065,1
sniffing,12202,12065,12202,137
rising,12255,12202,12255,53
trotting,12273,12255,12273,18
walking,12291,12273,12291,18
sniffing,12363,12291,12363,72
left_turning,12411,12363,12411,48
rising,12412,12411,12412,1
stepping,12442,12412,12442,30
walking,12480,12442,12480,38
left_turning,12525,12480,12525,45
running,12551,12525,12551,26
stepping,12589,12551,12589,38
right_turning,12613,12589,12613,24
walking,12657,12613,12657,44
sniffing,12719,12657,12719,62
walking,12788,12719,12788,69
stepping,12820,12788,12820,32
right_turning,12821,12820,12821,1
walking,12892,12821,12892,71
sniffing,12917,12892,12917,25
left_turning,12928,12917,12928,11
sniffing,12977,12928,12977,49
climbing,13008,12977,13008,31
walking,13035,13008,13035,27
sniffing,13059,13035,13059,24
trotting,13060,13059,13060,1
climbing,13111,13060,13111,51
rising,13150,13111,13150,39
right_turning,13165,13150,13165,15
walking,13200,13165,13200,35
sniffing,13207,13200,13207,7
left_turning,13208,13207,13208,1
walking,13234,13208,13234,26
sniffing,13259,13234,13259,25
left_turning,13286,13259,13286,27
rising,13363,13286,13363,77
climbing,13405,13363,13405,42
rising,13406,13405,13406,1
sniffing,13431,13406,13431,25
rising,13443,13431,13443,12
sniffing,13446,13443,13446,3
climbing,13521,13446,13521,75
sniffing,13522,13521,13522,1
walking,13575,13522,13575,53
sniffing,13576,13575,13576,1
running,13592,13576,13592,16
walking,13593,13592,13593,1
rising,13653,13593,13653,60
climbing,13733,13653,13733,80
trotting,13754,13733,13754,21
right_turning,13788,13754,13788,34
rising,13886,13788,13886,98
trotting,13913,13886,13913,27
sniffing,14038,13913,14038,125
left_turning,14068,14038,14068,30
walking,14085,14068,14085,17
rising,14086,14085,14086,1
grooming,14087,14086,14087,1
rising,14088,14087,14088,1
climbing,14137,14088,14137,49
rising,14236,14137,14236,99
walking,14324,14236,14324,88
sniffing,14391,14324,14391,67
stepping,14469,14391,14469,78
climbing,14480,14469,14480,11
rising,14519,14480,14519,39
climbing,14548,14519,14548,29
sniffing,14624,14548,14624,76
walking,14713,14624,14713,89
trotting,14744,14713,14744,31
rising,14745,14744,14745,1
climbing,14746,14745,14746,1
rising,14754,14746,14754,8
climbing,14789,14754,14789,35
sniffing,14800,14789,14800,11
walking,14807,14800,14807,7
left_turning,14833,14807,14833,26
sniffing,14904,14833,14904,71
rising,14938,14904,14938,34
walking,14942,14938,14942,4
climbing,15014,14942,15014,72
walking,15041,15014,15041,27
rising,15042,15041,15042,1
climbing,15083,15042,15083,41
rearing,15187,15083,15187,104
grooming,15396,15187,15396,209
sniffing,15404,15396,15404,8
rising,15405,15404,15405,1
right_turning,15406,15405,15406,1
walking,15443,15406,15443,37
climbing,15477,15443,15477,34
rising,15511,15477,15511,34
climbing,15599,15511,15599,88
right_turning,15603,15599,15603,4
trotting,15653,15603,15653,50
sniffing,15674,15653,15674,21
climbing,15698,15674,15698,24
rising,15788,15698,15788,90
climbing,15826,15788,15826,38
sniffing,15866,15826,15866,40
climbing,15920,15866,15920,54
trotting,15954,15920,15954,34
climbing,15995,15954,15995,41
right_turning,15996,15995,15996,1
left_turning,16041,15996,16041,45
sniffing,16139,16041,16139,98
walking,16140,16139,16140,1
sniffing,16141,16140,16141,1
rising,16194,16141,16194,53
rearing,16259,16194,16259,65
grooming,16260,16259,16260,1
rearing,16261,16260,16261,1
walking,16280,16261,16280,19
sniffing,16281,16280,16281,1
left_turning,16311,16281,16311,30
climbing,16374,16311,16374,63
sniffing,16446,16374,16446,72
climbing,16521,16446,16521,75
rising,16522,16521,16522,1
sniffing,16542,16522,16542,20
walking,16543,16542,16543,1
climbing,16581,16543,16581,38
rising,16651,16581,16651,70
climbing,16689,16651,16689,38
rearing,16866,16689,16866,177
rising,16867,16866,16867,1
sniffing,16909,16867,16909,42
left_turning,16923,16909,16923,14
sniffing,16994,16923,16994,71
climbing,17020,16994,17020,26
rising,17021,17020,17021,1
hunching,17022,17021,17022,1
walking,17055,17022,17055,33
sniffing,17102,17055,17102,47
climbing,17160,17102,17160,58
hunching,17214,17160,17214,54
sniffing,17255,17214,17255,41
walking,17353,17255,17353,98
sniffing,17458,17353,17458,105
rising,17459,17458,17459,1
climbing,17506,17459,17506,47
trotting,17532,17506,17532,26
walking,17564,17532,17564,32
sniffing,17565,17564,17565,1
rearing,17665,17565,17665,100
climbing,17705,17665,17705,40
walking,17748,17705,17748,43
right_turning,17781,17748,17781,33
stepping,17782,17781,17782,1
climbing,17820,17782,17820,38
right_turning,17848,17820,17848,28
walking,17870,17848,17870,22
sniffing,18008,17870,18008,138
left_turning,18034,18008,18034,26
rising,18067,18034,18067,33
sniffing,18099,18067,18099,32
rising,18250,18099,18250,151
climbing,18323,18250,18323,73
left_turning,18327,18323,18327,4
sniffing,18384,18327,18384,57
walking,18430,18384,18430,46
climbing,18438,18430,18438,8
rising,18488,18438,18488,50
climbing,18505,18488,18505,17
grooming,18506,18505,18506,1
walking,18542,18506,18542,36
left_turning,18572,18542,18572,30
sniffing,18575,18572,18575,3
rising,18576,18575,18576,1
climbing,18618,18576,18618,42
running,18673,18618,18673,55
sniffing,18768,18673,18768,95
walking,18812,18768,18812,44
sniffing,18813,18812,18813,1
rising,18858,18813,18858,45
sniffing,18859,18858,18859,1
hunching,18860,18859,18860,1
sniffing,18861,18860,18861,1
rearing,18871,18861,18871,10
climbing,18909,18871,18909,38
stepping,18933,18909,18933,24
sniffing,19020,18933,19020,87
climbing,19021,19020,19021,1
left_turning,19072,19021,19072,51
rising,19139,19072,19139,67
rearing,19140,19139,19140,1
sniffing,19168,19140,19168,28
walking,19181,19168,19181,13
left_turning,19222,19181,19222,41
sniffing,19223,19222,19223,1
left_turning,19236,19223,19236,13
walking,19271,19236,19271,35
sniffing,19298,19271,19298,27
climbing,19315,19298,19315,17
right_turning,19334,19315,19334,19
walking,19391,19334,19391,57
rising,19437,19391,19437,46
walking,19481,19437,19481,44
rising,19525,19481,19525,44
left_turning,19526,19525,19526,1
running,19532,19526,19532,6
sniffing,19533,19532,19533,1
walking,19534,19533,19534,1
sniffing,19573,19534,19573,39
stepping,19586,19573,19586,13
rising,19635,19586,19635,49
climbing,19670,19635,19670,35
rising,19707,19670,19707,37
climbing,19766,19707,19766,59
sniffing,19767,19766,19767,1
rising,19768,19767,19768,1
climbing,19815,19768,19815,47
sniffing,19895,19815,19895,80
trotting,19903,19895,19903,8
sniffing,19930,19903,19930,27
climbing,19950,19930,19950,20
sniffing,19992,19950,19992,42
left_turning,19994,19992,19994,2
rising,19995,19994,19995,1
climbing,20059,19995,20059,64
walking,20078,20059,20078,19
sniffing,20116,20078,20116,38
right_turning,20122,20116,20122,6
trotting,20144,20122,20144,22
sniffing,20157,20144,20157,13
rising,20165,20157,20165,8
climbing,20181,20165,20181,16
trotting,20201,20181,20201,20
rising,20291,20201,20291,90
climbing,20353,20291,20353,62
sniffing,20359,20353,20359,6
rising,20360,20359,20360,1
stepping,20375,20360,20375,15
sniffing,20561,20375,20561,186
climbing,20638,20561,20638,77
sniffing,20667,20638,20667,29
left_turning,20692,20667,20692,25
walking,20708,20692,20708,16
sniffing,20907,20708,20907,199
rising,21004,20907,21004,97
sniffing,21059,21004,21059,55
climbing,21092,21059,21092,33
sniffing,21450,21092,21450,358
walking,21472,21450,21472,22
climbing,21510,21472,21510,38
rising,21558,21510,21558,48
trotting,21607,21558,21607,49
rearing,21841,21607,21841,234
running,21876,21841,21876,35
walking,21896,21876,21896,20
sniffing,21897,21896,21897,1
grooming,21898,21897,21898,1
trotting,21911,21898,21911,13
sniffing,21971,21911,21971,60
climbing,22042,21971,22042,71
sniffing,22071,22042,22071,29
grooming,22324,22071,22324,253
sniffing,22448,22324,22448,124
left_turning,22499,22448,22499,51
walking,22500,22499,22500,1
sniffing,22501,22500,22501,1
left_turning,22533,22501,22533,32
stepping,22552,22533,22552,19
trotting,22578,22552,22578,26
walking,22579,22578,22579,1
climbing,22635,22579,22635,56
sniffing,22643,22635,22643,8
walking,22644,22643,22644,1
right_turning,22647,22644,22647,3
sniffing,22675,22647,22675,28
rising,22683,22675,22683,8
climbing,22700,22683,22700,17
right_turning,22745,22700,22745,45
running,22795,22745,22795,50
walking,22840,22795,22840,45
climbing,22911,22840,22911,71
walking,22962,22911,22962,51
trotting,22990,22962,22990,28
walking,23043,22990,23043,53
sniffing,23064,23043,23064,21
rising,23081,23064,23081,17
walking,23107,23081,23107,26
sniffing,23131,23107,23131,24
running,23164,23131,23164,33
walking,23185,23164,23185,21
climbing,23212,23185,23212,27
right_turning,23213,23212,23213,1
walking,23260,23213,23260,47
sniffing,23393,23260,23393,133
stepping,23400,23393,23400,7
sniffing,23487,23400,23487,87
climbing,23540,23487,23540,53
right_turning,23556,23540,23556,16
stepping,23602,23556,23602,46
rising,23656,23602,23656,54
walking,23707,23656,23707,51
climbing,23779,23707,23779,72
sniffing,23896,23779,23896,117
walking,23925,23896,23925,29
climbing,23960,23925,23960,35
stepping,23990,23960,23990,30
walking,24012,23990,24012,22
climbing,24052,24012,24052,40
walking,24071,24052,24071,19
sniffing,24084,24071,24084,13
climbing,24111,24084,24111,27
sniffing,24197,24111,24197,86
hunching,24329,24197,24329,132
sniffing,24523,24329,24523,194
trotting,24577,24523,24577,54
rising,24613,24577,24613,36
rearing,24769,24613,24769,156
grooming,24909,24769,24909,140
running,24957,24909,24957,48
rising,24988,24957,24988,31
walking,24989,24988,24989,1
climbing,25062,24989,25062,73
rising,25091,25062,25091,29
stepping,25123,25091,25123,32
sniffing,25167,25123,25167,44
climbing,25205,25167,25205,38
running,25241,25205,25241,36
walking,25270,25241,25270,29
sniffing,25300,25270,25300,30
stepping,25305,25300,25305,5
left_turning,25311,25305,25311,6
climbing,25387,25311,25387,76
right_turning,25400,25387,25400,13
stepping,25445,25400,25445,45
sniffing,25560,25445,25560,115
walking,25583,25560,25583,23
left_turning,25639,25583,25639,56
trotting,25680,25639,25680,41
walking,25738,25680,25738,58
left_turning,25746,25738,25746,8
trotting,25783,25746,25783,37
left_turning,25784,25783,25784,1
walking,25826,25784,25826,42
rising,25853,25826,25853,27
grooming,25910,25853,25910,57
rearing,25930,25910,25930,20
trotting,25967,25930,25967,37
walking,25968,25967,25968,1
stepping,26000,25968,26000,32
sniffing,26049,26000,26049,49
left_turning,26078,26049,26078,29
walking,26104,26078,26104,26
left_turning,26143,26104,26143,39
sniffing,26197,26143,26197,54
right_turning,26218,26197,26218,21
climbing,26223,26218,26223,5
rising,26306,26223,26306,83
right_turning,26325,26306,26325,19
sniffing,26421,26325,26421,96
left_turning,26461,26421,26461,40
sniffing,26492,26461,26492,31
left_turning,26560,26492,26560,68
sniffing,26628,26560,26628,68
grooming,26629,26628,26629,1
walking,26667,26629,26667,38
right_turning,26679,26667,26679,12
walking,26713,26679,26713,34
climbing,26759,26713,26759,46
left_turning,26760,26759,26760,1
rising,26761,26760,26761,1
rearing,26792,26761,26792,31
stepping,26848,26792,26848,56
left_turning,26859,26848,26859,11
running,26886,26859,26886,27
stepping,26921,26886,26921,35
hunching,27051,26921,27051,130
rising,27081,27051,27081,30
sniffing,27140,27081,27140,59
hunching,27202,27140,27202,62
sniffing,27241,27202,27241,39
walking,27257,27241,27257,16
sniffing,27293,27257,27293,36
rising,27294,27293,27294,1
climbing,27318,27294,27318,24
right_turning,27331,27318,27331,13
trotting,27366,27331,27366,35
stepping,27378,27366,27378,12
sniffing,27395,27378,27395,17
left_turning,27405,27395,27405,10
rising,27406,27405,27406,1
climbing,27454,27406,27454,48
sniffing,27455,27454,27455,1
walking,27461,27455,27461,6
rising,27518,27461,27518,57
sniffing,27537,27518,27537,19
right_turning,27563,27537,27563,26
stepping,27570,27563,27570,7
rising,27571,27570,27571,1
rearing,27650,27571,27650,79
walking,27694,27650,27694,44
sniffing,27739,27694,27739,45
left_turning,27752,27739,27752,13
walking,27782,27752,27782,30
right_turning,27804,27782,27804,22
walking,27841,27804,27841,37
climbing,27854,27841,27854,13
sniffing,28057,27854,28057,203
walking,28093,28057,28093,36
sniffing,28148,28093,28148,55
climbing,28238,28148,28238,90
sniffing,28297,28238,28297,59
right_turning,28312,28297,28312,15
rearing,28413,28312,28413,101
climbing,28440,28413,28440,27
grooming,29067,28440,29067,627
sniffing,29091,29067,29091,24
stepping,29092,29091,29092,1
sniffing,29118,29092,29118,26
rising,29119,29118,29119,1
stepping,29140,29119,29140,21
sniffing,29216,29140,29216,76
left_turning,29263,29216,29263,47
sniffing,29370,29263,29370,107
trotting,29412,29370,29412,42
climbing,29415,29412,29415,3
walking,29507,29415,29507,92
sniffing,29538,29507,29538,31
rising,29616,29538,29616,78
hunching,29619,29616,29619,3
right_turning,29657,29619,29657,38
trotting,29725,29657,29725,68
sniffing,29741,29725,29741,16
rising,29797,29741,29797,56
climbing,29882,29797,29882,85
sniffing,29928,29882,29928,46
rising,29929,29928,29929,1
climbing,29971,29929,29971,42
right_turning,29997,29971,29997,26
stepping,30015,29997,30015,18
sniffing,30016,30015,30016,1
rising,30069,30016,30069,53
rearing,30082,30069,30082,13
grooming,30083,30082,30083,1
rearing,30112,30083,30112,29
grooming,30420,30112,30420,308
sniffing,30470,30420,30470,50
running,30480,30470,30480,10
walking,30498,30480,30498,18
sniffing,30499,30498,30499,1
stepping,30604,30499,30604,105
sniffing,30644,30604,30644,40
left_turning,30663,30644,30663,19
trotting,30674,30663,30674,11
sniffing,30675,30674,30675,1
rising,30700,30675,30700,25
left_turning,30728,30700,30728,28
running,30749,30728,30749,21
sniffing,30839,30749,30839,90
trotting,30854,30839,30854,15
sniffing,30908,30854,30908,54
rising,30959,30908,30959,51
climbing,30989,30959,30989,30
rearing,31127,30989,31127,138
climbing,31176,31127,31176,49
walking,31203,31176,31203,27
sniffing,31253,31203,31253,50
stepping,31281,31253,31281,28
climbing,31319,31281,31319,38
rising,31367,31319,31367,48
climbing,31376,31367,31376,9
sniffing,31377,31376,31377,1
walking,31399,31377,31399,22
sniffing,31406,31399,31406,7
rising,31407,31406,31407,1
left_turning,31414,31407,31414,7
rising,31540,31414,31540,126
sniffing,31607,31540,31607,67
walking,31646,31607,31646,39
rising,31648,31646,31648,2
grooming,32004,31648,32004,356
sniffing,32062,32004,32062,58
hunching,32167,32062,32167,105
rising,32172,32167,32172,5
trotting,32226,32172,32226,54
rising,32272,32226,32272,46
left_turning,32284,32272,32284,12
walking,32286,32284,32286,2
climbing,32337,32286,32337,51
sniffing,32400,32337,32400,63
climbing,32504,32400,32504,104
rising,32584,32504,32584,80
climbing,32585,32584,32585,1
sniffing,32610,32585,32610,25
rising,32684,32610,32684,74
sniffing,32685,32684,32685,1
rising,32686,32685,32686,1
sniffing,32754,32686,32754,68
hunching,32755,32754,32755,1
climbing,32783,32755,32783,28
rising,32954,32783,32954,171
climbing,33028,32954,33028,74
rising,33125,33028,33125,97
climbing,33159,33125,33159,34
rising,33249,33159,33249,90
left_turning,33298,33249,33298,49
sniffing,33370,33298,33370,72
rising,33371,33370,33371,1
walking,33412,33371,33412,41
sniffing,33455,33412,33455,43
left_turning,33456,33455,33456,1
sniffing,33502,33456,33502,46
climbing,33566,33502,33566,64
rising,33596,33566,33596,30
climbing,33597,33596,33597,1
walking,33614,33597,33614,17
sniffing,33633,33614,33633,19
right_turning,33635,33633,33635,2
running,33662,33635,33662,27
sniffing,33792,33662,33792,130
stepping,33816,33792,33816,24
left_turning,33828,33816,33828,12
running,33858,33828,33858,30
climbing,33896,33858,33896,38
running,33957,33896,33957,61
sniffing,33963,33957,33963,6
rising,33998,33963,33998,35
grooming,34199,33998,34199,201
sniffing,34201,34199,34201,2
rising,34202,34201,34202,1
sniffing,34233,34202,34233,31
walking,34244,34233,34244,11
stepping,34304,34244,34304,60
trotting,34325,34304,34325,21
rising,34338,34325,34338,13
climbing,34356,34338,34356,18
trotting,34409,34356,34409,53
sniffing,34459,34409,34459,50
rising,34487,34459,34487,28
climbing,34527,34487,34527,40
sniffing,34528,34527,34528,1
left_turning,34554,34528,34554,26
walking,34568,34554,34568,14
sniffing,34569,34568,34569,1
rearing,34570,34569,34570,1
climbing,34614,34570,34614,44
walking,34685,34614,34685,71
climbing,34720,34685,34720,35
rising,34721,34720,34721,1
sniffing,34753,34721,34753,32
stepping,34792,34753,34792,39
sniffing,34880,34792,34880,88
walking,34924,34880,34924,44
sniffing,34936,34924,34936,12
walking,34962,34936,34962,26
sniffing,35047,34962,35047,85
hunching,35048,35047,35048,1
walking,35068,35048,35068,20
sniffing,35074,35068,35074,6
right_turning,35108,35074,35108,34
rising,35130,35108,35130,22
climbing,35167,35130,35167,37
right_turning,35212,35167,35212,45
running,35239,35212,35239,27
sniffing,35322,35239,35322,83
grooming,35323,35322,35323,1
rearing,35345,35323,35345,22
grooming,35840,35345,35840,495
climbing,35893,35840,35893,53
hunching,35940,35893,35940,47
right_turning,35969,35940,35969,29
stepping,36019,35969,36019,50
sniffing,36020,36019,36020,1
walking,36062,36020,36062,42
rising,36120,36062,36120,58
climbing,36171,36120,36171,51
sniffing,36172,36171,36172,1
rearing,36210,36172,36210,38
sniffing,36243,36210,36243,33
walking,36248,36243,36248,5
sniffing,36252,36248,36252,4
