revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,12706,12646,12706,60
stepping,12731,12706,12731,25
rising,12793,12731,12793,62
right_turning,12835,12793,12835,42
walking,12836,12835,12836,1
climbing,12880,12836,12880,44
rising,12934,12880,12934,54
trotting,12954,12934,12954,20
sniffing,12977,12954,12977,23
climbing,12999,12977,12999,22
sniffing,13032,12999,13032,33
climbing,13058,13032,13058,26
rising,13101,13058,13101,43
sniffing,13113,13101,13113,12
hunching,13182,13113,13182,69
climbing,13242,13182,13242,60
sniffing,13243,13242,13243,1
right_turning,13244,13243,13244,1
walking,13275,13244,13275,31
left_turning,13309,13275,13309,34
sniffing,13331,13309,13331,22
walking,13343,13331,13343,12
left_turning,13456,13343,13456,113
rising,13503,13456,13503,47
climbing,13536,13503,13536,33
sniffing,13668,13536,13668,132
rearing,13762,13668,13762,94
rising,13827,13762,13827,65
climbing,13905,13827,13905,78
sniffing,13906,13905,13906,1
walking,13912,13906,13912,6
trotting,13972,13912,13972,60
rising,13981,13972,13981,9
sniffing,14030,13981,14030,49
rising,14255,14030,14255,225
sniffing,14278,14255,14278,23
climbing,14295,14278,14295,17
rising,14296,14295,14296,1
sniffing,14343,14296,14343,47
rearing,14516,14343,14516,173
left_turning,14517,14516,14517,1
trotting,14518,14517,14518,1
walking,14594,14518,14594,76
right_turning,14595,14594,14595,1
walking,14655,14595,14655,60
sniffing,14709,14655,14709,54
climbing,14758,14709,14758,49
walking,14775,14758,14775,17
sniffing,14830,14775,14830,55
stepping,14850,14830,14850,20
climbing,14853,14850,14853,3
rising,14927,14853,14927,74
rearing,15018,14927,15018,91
hunching,15135,15018,15135,117
sniffing,15248,15135,15248,113
walking,15296,15248,15296,48
climbing,15307,15296,15307,11
rising,15363,15307,15363,56
walking,15387,15363,15387,24
trotting,15466,15387,15466,79
stepping,15470,15466,15470,4
sniffing,15484,15470,15484,14
hunching,15612,15484,15612,128
trotting,15630,15612,15630,18
sniffing,15690,15630,15690,60
walking,15691,15690,15691,1
sniffing,15747,15691,15747,56
walking,15805,15747,15805,58
right_turning,15812,15805,15812,7
sniffing,15922,15812,15922,110
climbing,15977,15922,15977,55
sniffing,16038,15977,16038,61
climbing,16075,16038,16075,37
right_turning,16076,16075,16076,1
hunching,16182,16076,16182,106
sniffing,16287,16182,16287,105
left_turning,16322,16287,16322,35
sniffing,16352,16322,16352,30
running,16382,16352,16382,30
sniffing,16441,16382,16441,59
right_turning,16458,16441,16458,17
trotting,16492,16458,16492,34
sniffing,16509,16492,16509,17
rising,16531,16509,16531,22
climbing,16613,16531,16613,82
left_turning,16614,16613,16614,1
sniffing,16656,16614,16656,42
stepping,16700,16656,16700,44
left_turning,16706,16700,16706,6
rising,16754,16706,16754,48
climbing,16788,16754,16788,34
running,16815,16788,16815,27
sniffing,16832,16815,16832,17
hunching,16855,16832,16855,23
walking,16884,16855,16884,29
sniffing,16923,16884,16923,39
climbing,16949,16923,16949,26
sniffing,17066,16949,17066,117
hunching,17137,17066,17137,71
trotting,17138,17137,17138,1
climbing,17187,17138,17187,49
walking,17240,17187,17240,53
rising,17276,17240,17276,36
walking,17296,17276,17296,20
sniffing,17361,17296,17361,65
running,17380,17361,17380,19
sniffing,17382,17380,17382,2
climbing,17428,17382,17428,46
left_turning,17485,17428,17485,57
sniffing,17623,17485,17623,138
left_turning,17653,17623,17653,30
rising,17679,17653,17679,26
left_turning,17680,17679,17680,1
trotting,17717,17680,17717,37
right_turning,17742,17717,17742,25
walking,17746,17742,17746,4
climbing,17809,17746,17809,63
sniffing,17869,17809,17869,60
climbing,17910,17869,17910,41
trotting,17961,17910,17961,51
sniffing,17978,17961,17978,17
rising,18044,17978,18044,66
walking,18053,18044,18053,9
left_turning,18111,18053,18111,58
walking,18152,18111,18152,41
sniffing,18153,18152,18153,1
walking,18184,18153,18184,31
climbing,18199,18184,18199,15
sniffing,18284,18199,18284,85
climbing,18343,18284,18343,59
walking,18375,18343,18375,32
climbing,18434,18375,18434,59
sniffing,18435,18434,18435,1
left_turning,18511,18435,18511,76
sniffing,18564,18511,18564,53
climbing,18640,18564,18640,76
right_turning,18642,18640,18642,2
trotting,18669,18642,18669,27
rising,18718,18669,18718,49
running,18733,18718,18733,15
walking,18755,18733,18755,22
rising,18788,18755,18788,33
climbing,18815,18788,18815,27
rearing,18820,18815,18820,5
grooming,18821,18820,18821,1
right_turning,18833,18821,18833,12
sniffing,18935,18833,18935,102
left_turning,18962,18935,18962,27
sniffing,19059,18962,19059,97
left_turning,19071,19059,19071,12
rising,19140,19071,19140,69
climbing,19161,19140,19161,21
hunching,19218,19161,19218,57
rearing,19219,19218,19219,1
sniffing,19287,19219,19287,68
climbing,19373,19287,19373,86
rising,19387,19373,19387,14
rearing,19473,19387,19473,86
right_turning,19487,19473,19487,14
walking,19488,19487,19488,1
climbing,19541,19488,19541,53
sniffing,19606,19541,19606,65
rearing,19732,19606,19732,126
rising,19760,19732,19760,28
sniffing,19835,19760,19835,75
left_turning,19863,19835,19863,28
walking,19913,19863,19913,50
sniffing,19980,19913,19980,67
pausing,19981,19980,19981,1
sniffing,20030,19981,20030,49
running,20049,20030,20049,19
sniffing,20164,20049,20164,115
grooming,20455,20164,20455,291
rearing,20529,20455,20529,74
grooming,20711,20529,20711,182
rising,20804,20711,20804,93
sniffing,20816,20804,20816,12
trotting,20831,20816,20831,15
walking,20836,20831,20836,5
sniffing,20920,20836,20920,84
left_turning,20921,20920,20921,1
sniffing,20989,20921,20989,68
hunching,21011,20989,21011,22
walking,21017,21011,21017,6
sniffing,21084,21017,21084,67
running,21148,21084,21148,64
walking,21149,21148,21149,1
stepping,21227,21149,21227,78
sniffing,21285,21227,21285,58
rearing,21397,21285,21397,112
stepping,21432,21397,21432,35
sniffing,21518,21432,21518,86
walking,21559,21518,21559,41
sniffing,21625,21559,21625,66
walking,21626,21625,21626,1
sniffing,21690,21626,21690,64
walking,21726,21690,21726,36
left_turning,21727,21726,21727,1
sniffing,21786,21727,21786,59
walking,21821,21786,21821,35
climbing,21899,21821,21899,78
walking,21960,21899,21960,61
sniffing,21961,21960,21961,1
stepping,22034,21961,22034,73
rising,22121,22034,22121,87
sniffing,22135,22121,22135,14
rising,22139,22135,22139,4
sniffing,22160,22139,22160,21
trotting,22192,22160,22192,32
sniffing,22211,22192,22211,19
trotting,22235,22211,22235,24
sniffing,22252,22235,22252,17
walking,22335,22252,22335,83
sniffing,22404,22335,22404,69
left_turning,22418,22404,22418,14
sniffing,22603,22418,22603,185
right_turning,22621,22603,22621,18
stepping,22679,22621,22679,58
running,22698,22679,22698,19
sniffing,22824,22698,22824,126
rising,22825,22824,22825,1
walking,22831,22825,22831,6
right_turning,22836,22831,22836,5
walking,22916,22836,22916,80
sniffing,22993,22916,22993,77
stepping,22994,22993,22994,1
sniffing,23010,22994,23010,16
rising,23011,23010,23011,1
climbing,23076,23011,23076,65
rising,23109,23076,23109,33
hunching,23159,23109,23159,50
climbing,23215,23159,23215,56
rearing,23268,23215,23268,53
sniffing,23288,23268,23288,20
climbing,23339,23288,23339,51
sniffing,23358,23339,23358,19
walking,23407,23358,23407,49
sniffing,23495,23407,23495,88
right_turning,23501,23495,23501,6
sniffing,23588,23501,23588,87
climbing,23606,23588,23606,18
sniffing,23607,23606,23607,1
left_turning,23654,23607,23654,47
stepping,23729,23654,23729,75
sniffing,23776,23729,23776,47
right_turning,23836,23776,23836,60
rising,23868,23836,23868,32
rearing,23971,23868,23971,103
sniffing,24003,23971,24003,32
rising,24021,24003,24021,18
left_turning,24064,24021,24064,43
sniffing,24103,24064,24103,39
trotting,24132,24103,24132,29
sniffing,24253,24132,24253,121
left_turning,24267,24253,24267,14
stepping,24325,24267,24325,58
sniffing,24337,24325,24337,12
right_turning,24360,24337,24360,23
walking,24412,24360,24412,52
sniffing,24475,24412,24475,63
climbing,24476,24475,24476,1
walking,24518,24476,24518,42
sniffing,24586,24518,24586,68
rising,24589,24586,24589,3
climbing,24648,24589,24648,59
rearing,24649,24648,24649,1
walking,24681,24649,24681,32
sniffing,24742,24681,24742,61
climbing,24814,24742,24814,72
grooming,24821,24814,24821,7
rising,24822,24821,24822,1
climbing,24877,24822,24877,55
sniffing,24882,24877,24882,5
rising,24910,24882,24910,28
sniffing,24931,24910,24931,21
hunching,25011,24931,25011,80
climbing,25021,25011,25021,10
stepping,25058,25021,25058,37
rising,25066,25058,25066,8
climbing,25111,25066,25111,45
walking,25113,25111,25113,2
sniffing,25215,25113,25215,102
rising,25216,25215,25216,1
sniffing,25233,25216,25233,17
climbing,25286,25233,25286,53
walking,25295,25286,25295,9
rising,25336,25295,25336,41
sniffing,25375,25336,25375,39
climbing,25418,25375,25418,43
rearing,25532,25418,25532,114
grooming,25533,25532,25533,1
sniffing,25610,25533,25610,77
hunching,25623,25610,25623,13
grooming,26212,25623,26212,589
walking,26219,26212,26219,7
rising,26220,26219,26220,1
sniffing,26245,26220,26245,25
rearing,26446,26245,26446,201
rising,26529,26446,26529,83
left_turning,26530,26529,26530,1
sniffing,26531,26530,26531,1
right_turning,26594,26531,26594,63
walking,26617,26594,26617,23
climbing,26635,26617,26635,18
left_turning,26690,26635,26690,55
walking,26712,26690,26712,22
sniffing,26806,26712,26806,94
rearing,26988,26806,26988,182
sniffing,26989,26988,26989,1
hunching,27125,26989,27125,136
rearing,27187,27125,27187,62
climbing,27224,27187,27224,37
trotting,27226,27224,27226,2
sniffing,27327,27226,27327,101
rising,27328,27327,27328,1
rearing,27376,27328,27376,48
grooming,27377,27376,27377,1
rising,27378,27377,27378,1
climbing,27401,27378,27401,23
walking,27444,27401,27444,43
sniffing,27521,27444,27521,77
climbing,27545,27521,27545,24
right_turning,27546,27545,27546,1
walking,27655,27546,27655,109
left_turning,27656,27655,27656,1
walking,27659,27656,27659,3
left_turning,27660,27659,27660,1
running,27693,27660,27693,33
stepping,27732,27693,27732,39
sniffing,27737,27732,27737,5
climbing,27804,27737,27804,67
rising,27854,27804,27854,50
stepping,27892,27854,27892,38
trotting,27909,27892,27909,17
sniffing,27944,27909,27944,35
stepping,27971,27944,27971,27
sniffing,28050,27971,28050,79
rearing,28145,28050,28145,95
rising,28167,28145,28167,22
sniffing,28186,28167,28186,19
walking,28228,28186,28228,42
sniffing,28322,28228,28322,94
climbing,28333,28322,28333,11
sniffing,28334,28333,28334,1
walking,28387,28334,28387,53
sniffing,28471,28387,28471,84
left_turning,28472,28471,28472,1
trotting,28506,28472,28506,34
hunching,28632,28506,28632,126
rearing,28633,28632,28633,1
climbing,28698,28633,28698,65
right_turning,28716,28698,28716,18
sniffing,28717,28716,28717,1
trotting,28731,28717,28731,14
walking,28734,28731,28734,3
sniffing,28769,28734,28769,35
rising,28770,28769,28770,1
sniffing,28859,28770,28859,89
climbing,28860,28859,28860,1
rearing,28924,28860,28924,64
sniffing,28955,28924,28955,31
trotting,28972,28955,28972,17
walking,29025,28972,29025,53
sniffing,29034,29025,29034,9
trotting,29087,29034,29087,53
jumping,29140,29087,29140,53
rising,29148,29140,29148,8
jumping,29186,29148,29186,38
rearing,29265,29186,29265,79
climbing,29276,29265,29276,11
rearing,29375,29276,29375,99
sniffing,29393,29375,29393,18
walking,29430,29393,29430,37
sniffing,29431,29430,29431,1
left_turning,29432,29431,29432,1
rising,29433,29432,29433,1
sniffing,29457,29433,29457,24
rising,29458,29457,29458,1
climbing,29519,29458,29519,61
rising,29520,29519,29520,1
sniffing,29590,29520,29590,70
left_turning,29621,29590,29621,31
walking,29646,29621,29646,25
sniffing,29726,29646,29726,80
climbing,29782,29726,29782,56
walking,29819,29782,29819,37
sniffing,29830,29819,29830,11
left_turning,29886,29830,29886,56
sniffing,29887,29886,29887,1
left_turning,29888,29887,29888,1
sniffing,29889,29888,29889,1
rising,29944,29889,29944,55
trotting,29949,29944,29949,5
running,29961,29949,29961,12
climbing,30058,29961,30058,97
rearing,30160,30058,30160,102
rising,30207,30160,30207,47
right_turning,30236,30207,30236,29
running,30246,30236,30246,10
sniffing,30289,30246,30289,43
rising,30387,30289,30387,98
walking,30401,30387,30401,14
sniffing,30423,30401,30423,22
walking,30463,30423,30463,40
sniffing,30478,30463,30478,15
stepping,30501,30478,30501,23
walking,30502,30501,30502,1
sniffing,30596,30502,30596,94
walking,30620,30596,30620,24
left_turning,30621,30620,30621,1
walking,30632,30621,30632,11
sniffing,30650,30632,30650,18
rising,30744,30650,30744,94
sniffing,30745,30744,30745,1
left_turning,30818,30745,30818,73
sniffing,30917,30818,30917,99
right_turning,30927,30917,30927,10
walking,30991,30927,30991,64
sniffing,31026,30991,31026,35
trotting,31047,31026,31047,21
sniffing,31111,31047,31111,64
rising,31112,31111,31112,1
climbing,31167,31112,31167,55
sniffing,31213,31167,31213,46
right_turning,31214,31213,31214,1
trotting,31230,31214,31230,16
rising,31245,31230,31245,15
rearing,31276,31245,31276,31
right_turning,31301,31276,31301,25
walking,31313,31301,31313,12
sniffing,31335,31313,31335,22
rising,31390,31335,31390,55
sniffing,31391,31390,31391,1
walking,31392,31391,31392,1
left_turning,31414,31392,31414,22
sniffing,31427,31414,31427,13
walking,31467,31427,31467,40
left_turning,31508,31467,31508,41
walking,31525,31508,31525,17
stepping,31533,31525,31533,8
sniffing,31534,31533,31534,1
walking,31545,31534,31545,11
sniffing,31583,31545,31583,38
climbing,31594,31583,31594,11
rising,31599,31594,31599,5
sniffing,31631,31599,31631,32
left_turning,31641,31631,31641,10
rising,31644,31641,31644,3
stepping,31673,31644,31673,29
sniffing,31745,31673,31745,72
walking,31775,31745,31775,30
sniffing,31776,31775,31776,1
rising,31777,31776,31777,1
sniffing,31951,31777,31951,174
rising,31993,31951,31993,42
trotting,32014,31993,32014,21
sniffing,32069,32014,32069,55
right_turning,32095,32069,32095,26
stepping,32107,32095,32107,12
sniffing,32108,32107,32108,1
walking,32130,32108,32130,22
rising,32131,32130,32131,1
sniffing,32148,32131,32148,17
climbing,32184,32148,32184,36
rearing,32287,32184,32287,103
grooming,32300,32287,32300,13
right_turning,32301,32300,32301,1
stepping,32302,32301,32302,1
climbing,32382,32302,32382,80
rising,32416,32382,32416,34
climbing,32456,32416,32456,40
sniffing,32457,32456,32457,1
climbing,32533,32457,32533,76
trotting,32571,32533,32571,38
sniffing,32572,32571,32572,1
rising,32617,32572,32617,45
sniffing,32649,32617,32649,32
grooming,32650,32649,32650,1
rearing,32697,32650,32697,47
hunching,32780,32697,32780,83
climbing,32788,32780,32788,8
trotting,32789,32788,32789,1
walking,32801,32789,32801,12
rising,32867,32801,32867,66
left_turning,32897,32867,32897,30
walking,32908,32897,32908,11
sniffing,32988,32908,32988,80
climbing,33020,32988,33020,32
trotting,33062,33020,33062,42
rising,33106,33062,33106,44
sniffing,33159,33106,33159,53
stepping,33194,33159,33194,35
sniffing,33248,33194,33248,54
rearing,33443,33248,33443,195
grooming,33717,33443,33717,274
left_turning,33737,33717,33737,20
sniffing,33775,33737,33775,38
rising,33776,33775,33776,1
walking,33825,33776,33825,49
climbing,33891,33825,33891,66
sniffing,33892,33891,33892,1
climbing,33952,33892,33952,60
trotting,33971,33952,33971,19
stepping,34005,33971,34005,34
walking,34056,34005,34056,51
climbing,34093,34056,34093,37
walking,34123,34093,34123,30
sniffing,34124,34123,34124,1
right_turning,34150,34124,34150,26
sniffing,34213,34150,34213,63
rising,34234,34213,34234,21
grooming,34235,34234,34235,1
sniffing,34357,34235,34357,122
left_turning,34358,34357,34358,1
walking,34397,34358,34397,39
stepping,34406,34397,34406,9
rising,34437,34406,34437,31
walking,34495,34437,34495,58
sniffing,34538,34495,34538,43
rearing,34539,34538,34539,1
rising,34628,34539,34628,89
right_turning,34658,34628,34658,30
climbing,34701,34658,34701,43
sniffing,34773,34701,34773,72
climbing,34781,34773,34781,8
rearing,34884,34781,34884,103
rising,34891,34884,34891,7
sniffing,34892,34891,34892,1
rising,34893,34892,34893,1
left_turning,34894,34893,34894,1
walking,34901,34894,34901,7
sniffing,35001,34901,35001,100
right_turning,35024,35001,35024,23
walking,35048,35024,35048,24
sniffing,35097,35048,35097,49
grooming,35367,35097,35367,270
sniffing,35370,35367,35370,3
walking,35375,35370,35375,5
sniffing,35534,35375,35534,159
walking,35582,35534,35582,48
rising,35583,35582,35583,1
sniffing,35646,35583,35646,63
trotting,35647,35646,35647,1
sniffing,35648,35647,35648,1
right_turning,35663,35648,35663,15
running,35717,35663,35717,54
sniffing,35769,35717,35769,52
rising,35840,35769,35840,71
climbing,35892,35840,35892,52
right_turning,35896,35892,35896,4
trotting,35916,35896,35916,20
stepping,35942,35916,35942,26
left_turning,35980,35942,35980,38
stepping,36016,35980,36016,36
climbing,36065,36016,36065,49
rising,36120,36065,36120,55
rearing,36121,36120,36121,1
walking,36122,36121,36122,1
climbing,36155,36122,36155,33
sniffing,36259,36155,36259,104
rising,36305,36259,36305,46
climbing,36312,36305,36312,7
sniffing,36369,36312,36369,57
rising,36438,36369,36438,69
climbing,36506,36438,36506,68
rising,36565,36506,36565,59
sniffing,36566,36565,36566,1
right_turning,36602,36566,36602,36
sniffing,36707,36602,36707,105
climbing,36759,36707,36759,52
sniffing,36760,36759,36760,1
walking,36801,36760,36801,41
rising,36806,36801,36806,5
trotting,36843,36806,36843,37
walking,36868,36843,36868,25
left_turning,36911,36868,36911,43
rising,36917,36911,36917,6
climbing,36975,36917,36975,58
hunching,37001,36975,37001,26
rising,37003,37001,37003,2
sniffing,37039,37003,37039,36
climbing,37091,37039,37091,52
sniffing,37155,37091,37155,64
walking,37190,37155,37190,35
stepping,37211,37190,37211,21
sniffing,37249,37211,37249,38
running,37292,37249,37292,43
sniffing,37353,37292,37353,61
climbing,37359,37353,37359,6
sniffing,37400,37359,37400,41
climbing,37414,37400,37414,14
right_turning,37423,37414,37423,9
walking,37482,37423,37482,59
climbing,37550,37482,37550,68
sniffing,37562,37550,37562,12
left_turning,37568,37562,37568,6
walking,37569,37568,37569,1
rising,37633,37569,37633,64
walking,37686,37633,37686,53
sniffing,37697,37686,37697,11
left_turning,37736,37697,37736,39
sniffing,37737,37736,37737,1
walking,37762,37737,37762,25
sniffing,37767,37762,37767,5
right_turning,37781,37767,37781,14
