revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
left_turning,2707,2677,2707,30
sniffing,2708,2707,2708,1
rising,2709,2708,2709,1
stepping,2723,2709,2723,14
climbing,2751,2723,2751,28
walking,2800,2751,2800,49
sniffing,2801,2800,2801,1
stepping,2816,2801,2816,15
left_turning,2933,2816,2933,117
sniffing,2951,2933,2951,18
climbing,3003,2951,3003,52
sniffing,3049,3003,3049,46
pausing,3050,3049,3050,1
sniffing,3055,3050,3055,5
trotting,3090,3055,3090,35
left_turning,3124,3090,3124,34
walking,3186,3124,3186,62
sniffing,3277,3186,3277,91
rearing,3342,3277,3342,65
hunching,3343,3342,3343,1
climbing,3456,3343,3456,113
sniffing,3457,3456,3457,1
left_turning,3490,3457,3490,33
walking,3513,3490,3513,23
climbing,3597,3513,3597,84
walking,3619,3597,3619,22
climbing,3646,3619,3646,27
sniffing,3677,3646,3677,31
left_turning,3678,3677,3678,1
walking,3737,3678,3737,59
left_turning,3738,3737,3738,1
trotting,3749,3738,3749,11
walking,3788,3749,3788,39
climbing,3818,3788,3818,30
rising,3843,3818,3843,25
climbing,3862,3843,3862,19
sniffing,3863,3862,3863,1
stepping,3891,3863,3891,28
sniffing,3911,3891,3911,20
climbing,3937,3911,3937,26
rising,3978,3937,3978,41
climbing,4027,3978,4027,49
left_turning,4084,4027,4084,57
running,4113,4084,4113,29
rising,4185,4113,4185,72
sniffing,4200,4185,4200,15
climbing,4266,4200,4266,66
right_turning,4269,4266,4269,3
walking,4283,4269,4283,14
rising,4284,4283,4284,1
sniffing,4307,4284,4307,23
climbing,4350,4307,4350,43
hunching,4351,4350,4351,1
sniffing,4468,4351,4468,117
left_turning,4500,4468,4500,32
walking,4539,4500,4539,39
rising,4743,4539,4743,204
sniffing,4844,4743,4844,101
rising,4931,4844,4931,87
climbing,5016,4931,5016,85
sniffing,5017,5016,5017,1
walking,5050,5017,5050,33
hunching,5131,5050,5131,81
sniffing,5139,5131,5139,8
trotting,5216,5139,5216,77
running,5247,5216,5247,31
stepping,5248,5247,5248,1
walking,5249,5248,5249,1
sniffing,5316,5249,5316,67
climbing,5363,5316,5363,47
hunching,5493,5363,5493,130
walking,5555,5493,5555,62
left_turning,5567,5555,5567,12
running,5576,5567,5576,9
walking,5610,5576,5610,34
climbing,5626,5610,5626,16
walking,5649,5626,5649,23
rising,5769,5649,5769,120
climbing,5825,5769,5825,56
sniffing,5851,5825,5851,26
climbing,5884,5851,5884,33
sniffing,5885,5884,5885,1
climbing,5902,5885,5902,17
rising,5903,5902,5903,1
climbing,5954,5903,5954,51
walking,5994,5954,5994,40
stepping,6044,5994,6044,50
rising,6065,6044,6065,21
walking,6080,6065,6080,15
sniffing,6081,6080,6081,1
walking,6082,6081,6082,1
stepping,6125,6082,6125,43
walking,6203,6125,6203,78
right_turning,6205,6203,6205,2
trotting,6225,6205,6225,20
sniffing,6243,6225,6243,18
rising,6244,6243,6244,1
sniffing,6289,6244,6289,45
climbing,6314,6289,6314,25
hunching,6408,6314,6408,94
climbing,6466,6408,6466,58
rising,6510,6466,6510,44
climbing,6549,6510,6549,39
left_turning,6565,6549,6565,16
sniffing,6732,6565,6732,167
rising,6770,6732,6770,38
rearing,6949,6770,6949,179
rising,6978,6949,6978,29
sniffing,6979,6978,6979,1
trotting,7021,6979,7021,42
walking,7050,7021,7050,29
sniffing,7051,7050,7051,1
rising,7065,7051,7065,14
rearing,7195,7065,7195,130
hunching,7251,7195,7251,56
rising,7325,7251,7325,74
sniffing,7326,7325,7326,1
walking,7410,7326,7410,84
climbing,7444,7410,7444,34
running,7472,7444,7472,28
trotting,7493,7472,7493,21
left_turning,7550,7493,7550,57
sniffing,7616,7550,7616,66
pausing,7617,7616,7617,1
sniffing,7669,7617,7669,52
walking,7746,7669,7746,77
sniffing,7747,7746,7747,1
right_turning,7748,7747,7748,1
walking,7749,7748,7749,1
trotting,7750,7749,7750,1
sniffing,7776,7750,7776,26
walking,7837,7776,7837,61
sniffing,7864,7837,7864,27
pausing,7865,7864,7865,1
sniffing,7872,7865,7872,7
climbing,7884,7872,7884,12
sniffing,7933,7884,7933,49
walking,7934,7933,7934,1
climbing,7970,7934,7970,36
sniffing,7971,7970,7971,1
walking,8017,7971,8017,46
climbing,8114,8017,8114,97
sniffing,8137,8114,8137,23
right_turning,8138,8137,8138,1
walking,8140,8138,8140,2
stepping,8150,8140,8150,10
left_turning,8194,8150,8194,44
sniffing,8267,8194,8267,73
left_turning,8268,8267,8268,1
sniffing,8312,8268,8312,44
walking,8419,8312,8419,107
left_turning,8429,8419,8429,10
running,8439,8429,8439,10
walking,8440,8439,8440,1
climbing,8480,8440,8480,40
sniffing,8481,8480,8481,1
climbing,8511,8481,8511,30
sniffing,8565,8511,8565,54
rising,8566,8565,8566,1
sniffing,8601,8566,8601,35
rising,8616,8601,8616,15
stepping,8617,8616,8617,1
walking,8653,8617,8653,36
left_turning,8689,8653,8689,36
climbing,8728,8689,8728,39
rising,8811,8728,8811,83
sniffing,8898,8811,8898,87
left_turning,8913,8898,8913,15
rising,8947,8913,8947,34
walking,9009,8947,9009,62
sniffing,9059,9009,9059,50
stepping,9060,9059,9060,1
sniffing,9061,9060,9061,1
rising,9145,9061,9145,84
climbing,9184,9145,9184,39
running,9215,9184,9215,31
walking,9268,9215,9268,53
climbing,9308,9268,9308,40
trotting,9331,9308,9331,23
climbing,9367,9331,9367,36
sniffing,9387,9367,9387,20
left_turning,9439,9387,9439,52
walking,9502,9439,9502,63
right_turning,9521,9502,9521,19
running,9531,9521,9531,10
left_turning,9571,9531,9571,40
sniffing,9603,9571,9603,32
right_turning,9638,9603,9638,35
stepping,9639,9638,9639,1
walking,9640,9639,9640,1
rising,9655,9640,9655,15
sniffing,9756,9655,9756,101
grooming,9799,9756,9799,43
hunching,9816,9799,9816,17
grooming,9960,9816,9960,144
rearing,9978,9960,9978,18
rising,10070,9978,10070,92
hunching,10103,10070,10103,33
right_turning,10113,10103,10113,10
trotting,10129,10113,10129,16
sniffing,10147,10129,10147,18
stepping,10174,10147,10174,27
sniffing,10175,10174,10175,1
walking,10176,10175,10176,1
sniffing,10226,10176,10226,50
walking,10265,10226,10265,39
sniffing,10333,10265,10333,68
walking,10368,10333,10368,35
sniffing,10428,10368,10428,60
walking,10429,10428,10429,1
hunching,10578,10429,10578,149
walking,10606,10578,10606,28
sniffing,10666,10606,10666,60
walking,10732,10666,10732,66
left_turning,10744,10732,10744,12
running,10758,10744,10758,14
walking,10827,10758,10827,69
rising,10911,10827,10911,84
sniffing,10912,10911,10912,1
climbing,10918,10912,10918,6
trotting,10957,10918,10957,39
walking,10972,10957,10972,15
rearing,11002,10972,11002,30
left_turning,11088,11002,11088,86
walking,11139,11088,11139,51
climbing,11194,11139,11194,55
hunching,11348,11194,11348,154
sniffing,11352,11348,11352,4
walking,11378,11352,11378,26
left_turning,11421,11378,11421,43
walking,11422,11421,11422,1
sniffing,11521,11422,11521,99
walking,11522,11521,11522,1
sniffing,11560,11522,11560,38
climbing,11606,11560,11606,46
trotting,11620,11606,11620,14
left_turning,11621,11620,11621,1
running,11660,11621,11660,39
left_turning,11677,11660,11677,17
sniffing,11769,11677,11769,92
walking,11834,11769,11834,65
running,11858,11834,11858,24
left_turning,11859,11858,11859,1
walking,11891,11859,11891,32
sniffing,11892,11891,11892,1
right_turning,11894,11892,11894,2
walking,11923,11894,11923,29
trotting,11927,11923,11927,4
sniffing,11936,11927,11936,9
right_turning,11949,11936,11949,13
sniffing,11950,11949,11950,1
walking,11987,11950,11987,37
sniffing,11988,11987,11988,1
right_turning,12032,11988,12032,44
climbing,12048,12032,12048,16
rising,12049,12048,12049,1
running,12058,12049,12058,9
walking,12081,12058,12081,23
sniffing,12217,12081,12217,136
stepping,12238,12217,12238,21
walking,12258,12238,12258,20
sniffing,12292,12258,12292,34
rising,12371,12292,12371,79
climbing,12411,12371,12411,40
rearing,12412,12411,12412,1
climbing,12479,12412,12479,67
right_turning,12519,12479,12519,40
walking,12553,12519,12553,34
rising,12554,12553,12554,1
climbing,12629,12554,12629,75
sniffing,12630,12629,12630,1
right_turning,12646,12630,12646,16
walking,12658,12646,12658,12
sniffing,12733,12658,12733,75
rising,12775,12733,12775,42
climbing,12863,12775,12863,88
hunching,12911,12863,12911,48
sniffing,12931,12911,12931,20
rising,12932,12931,12932,1
hunching,12933,12932,12933,1
sniffing,12993,12933,12993,60
climbing,13066,12993,13066,73
rising,13120,13066,13120,54
trotting,13152,13120,13152,32
right_turning,13155,13152,13155,3
walking,13198,13155,13198,43
sniffing,13282,13198,13282,84
left_turning,13362,13282,13362,80
rising,13363,13362,13363,1
rearing,13505,13363,13505,142
climbing,13572,13505,13572,67
rearing,13678,13572,13678,106
sniffing,13715,13678,13715,37
rearing,13867,13715,13867,152
grooming,13868,13867,13868,1
sniffing,13926,13868,13926,58
rising,13990,13926,13990,64
climbing,14075,13990,14075,85
right_turning,14077,14075,14077,2
rising,14105,14077,14105,28
walking,14123,14105,14123,18
sniffing,14157,14123,14157,34
rearing,14199,14157,14199,42
walking,14205,14199,14205,6
trotting,14220,14205,14220,15
left_turning,14239,14220,14239,19
sniffing,14265,14239,14265,26
stepping,14272,14265,14272,7
climbing,14351,14272,14351,79
rising,14367,14351,14367,16
walking,14368,14367,14368,1
sniffing,14369,14368,14369,1
rising,14370,14369,14370,1
left_turning,14405,14370,14405,35
sniffing,14406,14405,14406,1
trotting,14407,14406,14407,1
walking,14453,14407,14453,46
rising,14490,14453,14490,37
climbing,14495,14490,14495,5
right_turning,14566,14495,14566,71
walking,14576,14566,14576,10
sniffing,14608,14576,14608,32
trotting,14630,14608,14630,22
rising,14666,14630,14666,36
sniffing,14745,14666,14745,79
rising,14818,14745,14818,73
sniffing,14856,14818,14856,38
rising,15082,14856,15082,226
climbing,15095,15082,15095,13
right_turning,15118,15095,15118,23
running,15132,15118,15132,14
trotting,15161,15132,15161,29
rising,15184,15161,15184,23
climbing,15191,15184,15191,7
walking,15212,15191,15212,21
sniffing,15213,15212,15213,1
left_turning,15219,15213,15219,6
sniffing,15228,15219,15228,9
rearing,15274,15228,15274,46
rising,15399,15274,15399,125
right_turning,15411,15399,15411,12
left_turning,15417,15411,15417,6
walking,15463,15417,15463,46
trotting,15499,15463,15499,36
sniffing,15524,15499,15524,25
walking,15565,15524,15565,41
rising,15603,15565,15603,38
climbing,15686,15603,15686,83
rising,15725,15686,15725,39
climbing,15773,15725,15773,48
sniffing,15788,15773,15788,15
stepping,15818,15788,15818,30
walking,15836,15818,15836,18
sniffing,15910,15836,15910,74
left_turning,15956,15910,15956,46
sniffing,15964,15956,15964,8
left_turning,16019,15964,16019,55
sniffing,16127,16019,16127,108
left_turning,16155,16127,16155,28
sniffing,16156,16155,16156,1
left_turning,16175,16156,16175,19
sniffing,16210,16175,16210,35
climbing,16284,16210,16284,74
sniffing,16322,16284,16322,38
climbing,16407,16322,16407,85
sniffing,16459,16407,16459,52
hunching,16479,16459,16479,20
climbing,16528,16479,16528,49
walking,16529,16528,16529,1
sniffing,16539,16529,16539,10
rising,16675,16539,16675,136
climbing,16692,16675,16692,17
grooming,16856,16692,16856,164
rearing,16911,16856,16911,55
sniffing,16918,16911,16918,7
rising,17005,16918,17005,87
climbing,17052,17005,17052,47
sniffing,17075,17052,17075,23
grooming,17076,17075,17076,1
walking,17105,17076,17105,29
sniffing,17144,17105,17144,39
rising,17221,17144,17221,77
climbing,17269,17221,17269,48
left_turning,17283,17269,17283,14
sniffing,17363,17283,17363,80
left_turning,17380,17363,17380,17
walking,17447,17380,17447,67
trotting,17500,17447,17500,53
sniffing,17614,17500,17614,114
rising,17647,17614,17647,33
climbing,17692,17647,17692,45
sniffing,17858,17692,17858,166
left_turning,17866,17858,17866,8
rising,17880,17866,17880,14
climbing,17909,17880,17909,29
sniffing,17997,17909,17997,88
rising,18048,17997,18048,51
climbing,18064,18048,18064,16
rising,18128,18064,18128,64
trotting,18159,18128,18159,31
left_turning,18229,18159,18229,70
walking,18230,18229,18230,1
sniffing,18233,18230,18233,3
climbing,18280,18233,18280,47
hunching,18281,18280,18281,1
right_turning,18290,18281,18290,9
rising,18350,18290,18350,60
climbing,18416,18350,18416,66
rising,18506,18416,18506,90
trotting,18551,18506,18551,45
climbing,18631,18551,18631,80
hunching,18692,18631,18692,61
climbing,18749,18692,18749,57
trotting,18755,18749,18755,6
rising,18767,18755,18767,12
climbing,18813,18767,18813,46
right_turning,18814,18813,18814,1
running,18845,18814,18845,31
walking,18852,18845,18852,7
climbing,18887,18852,18887,35
walking,18923,18887,18923,36
sniffing,18924,18923,18924,1
running,18950,18924,18950,26
left_turning,18951,18950,18951,1
walking,19005,18951,19005,54
sniffing,19074,19005,19074,69
right_turning,19075,19074,19075,1
sniffing,19076,19075,19076,1
pausing,19077,19076,19077,1
sniffing,19115,19077,19115,38
climbing,19179,19115,19179,64
left_turning,19180,19179,19180,1
sniffing,19181,19180,19181,1
rising,19202,19181,19202,21
climbing,19250,19202,19250,48
walking,19298,19250,19298,48
jumping,19299,19298,19299,1
sniffing,19342,19299,19342,43
walking,19343,19342,19343,1
sniffing,19344,19343,19344,1
left_turning,19345,19344,19345,1
sniffing,19413,19345,19413,68
walking,19458,19413,19458,45
sniffing,19513,19458,19513,55
rising,19527,19513,19527,14
climbing,19549,19527,19549,22
rearing,19550,19549,19550,1
grooming,19551,19550,19551,1
rising,19555,19551,19555,4
rearing,19561,19555,19561,6
sniffing,19649,19561,19649,88
walking,19702,19649,19702,53
stepping,19737,19702,19737,35
walking,19782,19737,19782,45
rising,19815,19782,19815,33
walking,19847,19815,19847,32
rising,19891,19847,19891,44
left_turning,19914,19891,19914,23
sniffing,19999,19914,19999,85
rising,20063,19999,20063,64
sniffing,20064,20063,20064,1
rising,20065,20064,20065,1
sniffing,20066,20065,20066,1
left_turning,20088,20066,20088,22
sniffing,20125,20088,20125,37
rising,20126,20125,20126,1
rearing,20129,20126,20129,3
walking,20163,20129,20163,34
sniffing,20205,20163,20205,42
walking,20217,20205,20217,12
climbing,20258,20217,20258,41
sniffing,20276,20258,20276,18
trotting,20288,20276,20288,12
sniffing,20308,20288,20308,20
climbing,20342,20308,20342,34
trotting,20374,20342,20374,32
sniffing,20453,20374,20453,79
rising,20454,20453,20454,1
climbing,20497,20454,20497,43
sniffing,20588,20497,20588,91
trotting,20598,20588,20598,10
sniffing,20691,20598,20691,93
walking,20709,20691,20709,18
sniffing,20716,20709,20716,7
climbing,20719,20716,20719,3
rising,20759,20719,20759,40
climbing,20884,20759,20884,125
sniffing,20928,20884,20928,44
right_turning,20962,20928,20962,34
climbing,21005,20962,21005,43
sniffing,21022,21005,21022,17
left_turning,21054,21022,21054,32
walking,21062,21054,21062,8
right_turning,21063,21062,21063,1
stepping,21132,21063,21132,69
sniffing,21148,21132,21148,16
rearing,21196,21148,21196,48
sniffing,21214,21196,21214,18
right_turning,21228,21214,21228,14
walking,21229,21228,21229,1
rising,21278,21229,21278,49
left_turning,21315,21278,21315,37
sniffing,21316,21315,21316,1
climbing,21329,21316,21329,13
trotting,21362,21329,21362,33
sniffing,21404,21362,21404,42
rising,21469,21404,21469,65
left_turning,21489,21469,21489,20
walking,21492,21489,21492,3
sniffing,21533,21492,21533,41
climbing,21597,21533,21597,64
grooming,22053,21597,22053,456
rearing,22144,22053,22144,91
sniffing,22180,22144,22180,36
left_turning,22205,22180,22205,25
walking,22216,22205,22216,11
stepping,22268,22216,22268,52
rising,22280,22268,22280,12
climbing,22367,22280,22367,87
rising,22408,22367,22408,41
right_turning,22409,22408,22409,1
left_turning,22433,22409,22433,24
walking,22434,22433,22434,1
sniffing,22487,22434,22487,53
walking,22522,22487,22522,35
left_turning,22552,22522,22552,30
trotting,22569,22552,22569,17
sniffing,22575,22569,22575,6
left_turning,22610,22575,22610,35
sniffing,22611,22610,22611,1
climbing,22675,22611,22675,64
walking,22694,22675,22694,19
climbing,22728,22694,22728,34
rearing,22823,22728,22823,95
sniffing,23120,22823,23120,297
climbing,23190,23120,23190,70
running,23219,23190,23219,29
sniffing,23233,23219,23233,14
walking,23275,23233,23275,42
right_turning,23307,23275,23307,32
climbing,23345,23307,23345,38
sniffing,23409,23345,23409,64
climbing,23410,23409,23410,1
sniffing,23482,23410,23482,72
climbing,23519,23482,23519,37
sniffing,23556,23519,23556,37
climbing,23603,23556,23603,47
walking,23635,23603,23635,32
sniffing,23690,23635,23690,55
climbing,23718,23690,23718,28
sniffing,23763,23718,23763,45
walking,23838,23763,23838,75
sniffing,23952,23838,23952,114
climbing,23991,23952,23991,39
rising,24043,23991,24043,52
sniffing,24110,24043,24110,67
walking,24111,24110,24111,1
rising,24189,24111,24189,78
left_turning,24247,24189,24247,58
sniffing,24343,24247,24343,96
rising,24357,24343,24357,14
rearing,24384,24357,24384,27
sniffing,24412,24384,24412,28
rising,24483,24412,24483,71
sniffing,24582,24483,24582,99
rearing,24624,24582,24624,42
grooming,24625,24624,24625,1
hunching,24738,24625,24738,113
sniffing,24739,24738,24739,1
left_turning,24740,24739,24740,1
walking,24789,24740,24789,49
left_turning,24848,24789,24848,59
grooming,24885,24848,24885,37
right_turning,24955,24885,24955,70
left_turning,24983,24955,24983,28
sniffing,25242,24983,25242,259
right_turning,25250,25242,25250,8
stepping,25269,25250,25269,19
rising,25270,25269,25270,1
walking,25275,25270,25275,5
left_turning,25304,25275,25304,29
running,25331,25304,25331,27
walking,25359,25331,25359,28
sniffing,25392,25359,25392,33
rising,25393,25392,25393,1
climbing,25415,25393,25415,22
sniffing,25465,25415,25465,50
rising,25537,25465,25537,72
climbing,25655,25537,25655,118
walking,25665,25655,25665,10
sniffing,25666,25665,25666,1
climbing,25709,25666,25709,43
left_turning,25724,25709,25724,15
walking,25763,25724,25763,39
sniffing,25778,25763,25778,15
trotting,25785,25778,25785,7
sniffing,25807,25785,25807,22
climbing,25830,25807,25830,23
walking,25860,25830,25860,30
left_turning,25878,25860,25878,18
sniffing,25888,25878,25888,10
walking,25917,25888,25917,29
sniffing,25918,25917,25918,1
climbing,25967,25918,25967,49
walking,25969,25967,25969,2
rising,26026,25969,26026,57
climbing,26083,26026,26083,57
walking,26108,26083,26108,25
sniffing,26175,26108,26175,67
stepping,26176,26175,26176,1
rising,26182,26176,26182,6
sniffing,26184,26182,26184,2
trotting,26194,26184,26194,10
sniffing,26238,26194,26238,44
right_turning,26303,26238,26303,65
trotting,26320,26303,26320,17
rising,26321,26320,26321,1
sniffing,26353,26321,26353,32
grooming,26499,26353,26499,146
hunching,26500,26499,26500,1
grooming,26593,26500,26593,93
sniffing,26632,26593,26632,39
rising,26655,26632,26655,23
sniffing,26782,26655,26782,127
right_turning,26807,26782,26807,25
walking,26823,26807,26823,16
left_turning,26824,26823,26824,1
sniffing,26883,26824,26883,59
rising,26964,26883,26964,81
right_turning,27002,26964,27002,38
walking,27005,27002,27005,3
rearing,27007,27005,27007,2
running,27045,27007,27045,38
sniffing,27065,27045,27065,20
left_turning,27099,27065,27099,34
walking,27135,27099,27135,36
trotting,27183,27135,27183,48
sniffing,27257,27183,27257,74
rising,27297,27257,27297,40
sniffing,27341,27297,27341,44
walking,27342,27341,27342,1
left_turning,27367,27342,27367,25
sniffing,27408,27367,27408,41
rising,27472,27408,27472,64
climbing,27476,27472,27476,4
rising,27529,27476,27529,53
rearing,27530,27529,27530,1
left_turning,27545,27530,27545,15
walking,27592,27545,27592,47
left_turning,27608,27592,27608,16
stepping,27612,27608,27612,4
sniffing,27613,27612,27613,1
walking,27672,27613,27672,59
sniffing,27765,27672,27765,93
rising,27780,27765,27780,15
climbing,27793,27780,27793,13
hunching,27916,27793,27916,123
sniffing,27954,27916,27954,38
rising,27955,27954,27955,1
climbing,28033,27955,28033,78
left_turning,28092,28033,28092,59
walking,28125,28092,28125,33
sniffing,28168,28125,28168,43
left_turning,28203,28168,28203,35
walking,28254,28203,28254,51
sniffing,28283,28254,28283,29
rising,28296,28283,28296,13
walking,28334,28296,28334,38
sniffing,28341,28334,28341,7
walking,28384,28341,28384,43
sniffing,28509,28384,28509,125
rearing,28533,28509,28533,24
grooming,28595,28533,28595,62
sniffing,28602,28595,28602,7
rising,28608,28602,28608,6
walking,28609,28608,28609,1
sniffing,28657,28609,28657,48
hunching,28884,28657,28884,227
walking,28913,28884,28913,29
stepping,28966,28913,28966,53
left_turning,28986,28966,28986,20
sniffing,28998,28986,28998,12
rising,29084,28998,29084,86
climbing,29085,29084,29085,1
left_turning,29156,29085,29156,71
rising,29157,29156,29157,1
right_turning,29176,29157,29176,19
walking,29205,29176,29205,29
sniffing,29206,29205,29206,1
walking,29246,29206,29246,40
right_turning,29254,29246,29254,8
left_turning,29269,29254,29269,15
rising,29311,29269,29311,42
rearing,29379,29311,29379,68
climbing,29411,29379,29411,32
running,29442,29411,29442,31
walking,29455,29442,29455,13
rising,29489,29455,29489,34
right_turning,29505,29489,29505,16
sniffing,29595,29505,29595,90
hunching,29669,29595,29669,74
sniffing,29670,29669,29670,1
left_turning,29741,29670,29741,71
trotting,29796,29741,29796,55
sniffing,29889,29796,29889,93
trotting,29905,29889,29905,16
sniffing,29931,29905,29931,26
trotting,29970,29931,29970,39
rising,30013,29970,30013,43
left_turning,30039,30013,30039,26
rearing,30040,30039,30040,1
trotting,30043,30040,30043,3
sniffing,30044,30043,30044,1
pausing,30045,30044,30045,1
sniffing,30080,30045,30080,35
climbing,30177,30080,30177,97
sniffing,30242,30177,30242,65
rising,30251,30242,30251,9
climbing,30302,30251,30302,51
walking,30384,30302,30384,82
trotting,30412,30384,30412,28
sniffing,30483,30412,30483,71
trotting,30523,30483,30523,40
sniffing,30533,30523,30533,10
climbing,30537,30533,30537,4
left_turning,30589,30537,30589,52
sniffing,30590,30589,30590,1
left_turning,30591,30590,30591,1
walking,30609,30591,30609,18
sniffing,30610,30609,30610,1
walking,30614,30610,30614,4
climbing,30697,30614,30697,83
sniffing,30796,30697,30796,99
rearing,30830,30796,30830,34
grooming,30967,30830,30967,137
sniffing,31103,30967,31103,136
right_turning,31129,31103,31129,26
trotting,31167,31129,31167,38
rising,31212,31167,31212,45
climbing,31259,31212,31259,47
rearing,31295,31259,31295,36
hunching,31339,31295,31339,44
sniffing,31435,31339,31435,96
climbing,31475,31435,31475,40
trotting,31500,31475,31500,25
walking,31512,31500,31512,12
sniffing,31663,31512,31663,151
rising,31729,31663,31729,66
rearing,31767,31729,31767,38
right_turning,31777,31767,31777,10
stepping,31817,31777,31817,40
sniffing,31846,31817,31846,29
pausing,31847,31846,31847,1
sniffing,31893,31847,31893,46
climbing,31950,31893,31950,57
right_turning,31955,31950,31955,5
trotting,31984,31955,31984,29
sniffing,32027,31984,32027,43
rising,32043,32027,32043,16
rearing,32044,32043,32044,1
climbing,32046,32044,32046,2
left_turning,32109,32046,32109,63
sniffing,32211,32109,32211,102
walking,32215,32211,32215,4
sniffing,32255,32215,32255,40
left_turning,32296,32255,32296,41
rising,32314,32296,32314,18
sniffing,32341,32314,32341,27
climbing,32423,32341,32423,82
sniffing,32424,32423,32424,1
walking,32466,32424,32466,42
climbing,32478,32466,32478,12
sniffing,32479,32478,32479,1
walking,32480,32479,32480,1
sniffing,32481,32480,32481,1
rearing,32482,32481,32482,1
grooming,32483,32482,32483,1
rearing,32522,32483,32522,39
walking,32523,32522,32523,1
sniffing,32579,32523,32579,56
rising,32580,32579,32580,1
stepping,32581,32580,32581,1
walking,32592,32581,32592,11
rising,32623,32592,32623,31
rearing,32624,32623,32624,1
climbing,32656,32624,32656,32
grooming,32657,32656,32657,1
sniffing,32668,32657,32668,11
left_turning,32672,32668,32672,4
rising,32726,32672,32726,54
running,32754,32726,32754,28
rising,32788,32754,32788,34
running,32818,32788,32818,30
climbing,32851,32818,32851,33
sniffing,32862,32851,32862,11
trotting,32891,32862,32891,29
stepping,32929,32891,32929,38
rising,32952,32929,32952,23
climbing,33003,32952,33003,51
rearing,33179,33003,33179,176
sniffing,33184,33179,33184,5
climbing,33215,33184,33215,31
sniffing,33250,33215,33250,35
rising,33288,33250,33288,38
running,33314,33288,33314,26
sniffing,33341,33314,33341,27
walking,33353,33341,33353,12
climbing,33376,33353,33376,23
rearing,33401,33376,33401,25
rising,33449,33401,33449,48
stepping,33510,33449,33510,61
rearing,33529,33510,33529,19
walking,33582,33529,33582,53
running,33616,33582,33616,34
rising,33658,33616,33658,42
trotting,33666,33658,33666,8
walking,33680,33666,33680,14
running,33703,33680,33703,23
jumping,33736,33703,33736,33
rearing,33737,33736,33737,1
climbing,33770,33737,33770,33
walking,33817,33770,33817,47
sniffing,33834,33817,33834,17
right_turning,33853,33834,33853,19
walking,33893,33853,33893,40
sniffing,33911,33893,33911,18
grooming,33912,33911,33912,1
sniffing,33913,33912,33913,1
stepping,33930,33913,33930,17
left_turning,33978,33930,33978,48
climbing,34021,33978,34021,43
grooming,34022,34021,34022,1
rearing,34098,34022,34098,76
grooming,34099,34098,34099,1
left_turning,34120,34099,34120,21
stepping,34139,34120,34139,19
sniffing,34148,34139,34148,9
right_turning,34164,34148,34164,16
left_turning,34189,34164,34189,25
trotting,34230,34189,34230,41
sniffing,34231,34230,34231,1
stepping,34258,34231,34258,27
rising,34361,34258,34361,103
climbing,34434,34361,34434,73
rising,34525,34434,34525,91
sniffing,34617,34525,34617,92
walking,34620,34617,34620,3
climbing,34656,34620,34656,36
walking,34694,34656,34694,38
rising,34758,34694,34758,64
climbing,34802,34758,34802,44
sniffing,34910,34802,34910,108
left_turning,34911,34910,34911,1
walking,34918,34911,34918,7
climbing,35007,34918,35007,89
rising,35139,35007,35139,132
climbing,35192,35139,35192,53
rising,35264,35192,35264,72
climbing,35296,35264,35296,32
right_turning,35327,35296,35327,31
