,revised_movement_label,count,percentage,loc_type,location,statistic_type,video_index,ExperimentCondition,gender
461,jumping,0.0,0.0,traditional_location,center,traditional_location,25,Morning_Light-on,female
462,grooming,0.0,0.0,traditional_location,center,traditional_location,25,Morning_Light-on,female
463,scratching,0.0,0.0,traditional_location,center,traditional_location,25,Morning_Light-on,female
464,pausing,0.0,0.0,traditional_location,center,traditional_location,25,Morning_Light-on,female
465,running,702.0,0.026693030153237766,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
466,trotting,2031.0,0.0772272709988973,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
467,left_turning,3702.0,0.14076580858587778,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
468,right_turning,2764.0,0.10509905319593901,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
469,walking,8065.0,0.30666565268641394,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
470,stepping,2683.0,0.10201908817825772,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
471,sniffing,26299.0,1.0,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
472,rising,10174.0,0.3868588159245599,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
473,hunching,3384.0,0.12867409407201794,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
474,rearing,4929.0,0.18742157496482756,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
475,climbing,13107.0,0.49838396897220427,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
476,jumping,712.0,0.027073272748013234,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
477,grooming,6912.0,0.26282368150880264,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
478,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
479,pausing,302.0,0.011483326362219095,traditional_location,perimeter,traditional_location,25,Morning_Light-on,female
480,running,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
481,trotting,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
482,left_turning,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
483,right_turning,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
484,walking,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
485,stepping,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
486,sniffing,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
487,rising,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
488,hunching,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
489,rearing,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
490,climbing,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
491,jumping,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
492,grooming,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
493,scratching,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
494,pausing,0.0,0.0,traditional_location,corner,traditional_location,25,Morning_Light-on,female
495,running,405.0,0.2858151023288638,traditional_location,center,traditional_location,26,Morning_Light-on,male
496,trotting,794.0,0.5603387438249824,traditional_location,center,traditional_location,26,Morning_Light-on,male
497,left_turning,262.0,0.18489767113620326,traditional_location,center,traditional_location,26,Morning_Light-on,male
498,right_turning,138.0,0.09738884968242767,traditional_location,center,traditional_location,26,Morning_Light-on,male
499,walking,1417.0,1.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
500,stepping,269.0,0.1898376852505293,traditional_location,center,traditional_location,26,Morning_Light-on,male
501,sniffing,703.0,0.49611856033874385,traditional_location,center,traditional_location,26,Morning_Light-on,male
502,rising,93.0,0.06563161609033169,traditional_location,center,traditional_location,26,Morning_Light-on,male
503,hunching,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
504,rearing,90.0,0.06351446718419196,traditional_location,center,traditional_location,26,Morning_Light-on,male
505,climbing,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
506,jumping,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
507,grooming,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
508,scratching,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
509,pausing,0.0,0.0,traditional_location,center,traditional_location,26,Morning_Light-on,male
510,running,930.0,0.04516536350832888,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
511,trotting,1933.0,0.09387596522752659,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
512,left_turning,3327.0,0.1615754455830217,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
513,right_turning,1863.0,0.09047642173765237,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
514,walking,6755.0,0.32805594677286193,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
515,stepping,1748.0,0.08489145743285902,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
516,sniffing,20591.0,1.0,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
517,rising,8010.0,0.3890049050556068,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
518,hunching,2177.0,0.10572580253508815,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
519,rearing,5527.0,0.2684182409790685,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
520,climbing,17766.0,0.8628041377300762,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
521,jumping,1326.0,0.06439706667961731,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
522,grooming,13723.0,0.6664562187363411,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
523,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
524,pausing,151.0,0.007333300956728668,traditional_location,perimeter,traditional_location,26,Morning_Light-on,male
525,running,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
526,trotting,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
527,left_turning,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
528,right_turning,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
529,walking,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
530,stepping,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
531,sniffing,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
532,rising,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
533,hunching,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
534,rearing,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
535,climbing,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
536,jumping,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
537,grooming,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
538,scratching,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
539,pausing,0.0,0.0,traditional_location,corner,traditional_location,26,Morning_Light-on,male
540,running,243.0,0.15130759651307596,traditional_location,center,traditional_location,27,Morning_Light-on,female
541,trotting,789.0,0.4912826899128269,traditional_location,center,traditional_location,27,Morning_Light-on,female
542,left_turning,544.0,0.33872976338729766,traditional_location,center,traditional_location,27,Morning_Light-on,female
543,right_turning,25.0,0.015566625155666251,traditional_location,center,traditional_location,27,Morning_Light-on,female
544,walking,1606.0,1.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
545,stepping,253.0,0.15753424657534246,traditional_location,center,traditional_location,27,Morning_Light-on,female
546,sniffing,707.0,0.4402241594022416,traditional_location,center,traditional_location,27,Morning_Light-on,female
547,rising,87.0,0.05417185554171856,traditional_location,center,traditional_location,27,Morning_Light-on,female
548,hunching,0.0,0.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
549,rearing,21.0,0.013075965130759652,traditional_location,center,traditional_location,27,Morning_Light-on,female
550,climbing,0.0,0.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
551,jumping,0.0,0.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
552,grooming,0.0,0.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
553,scratching,0.0,0.0,traditional_location,center,traditional_location,27,Morning_Light-on,female
554,pausing,60.0,0.037359900373599,traditional_location,center,traditional_location,27,Morning_Light-on,female
555,running,519.0,0.019388098173260114,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
556,trotting,2309.0,0.086256490716874,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
557,left_turning,2444.0,0.09129963764055438,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
558,right_turning,3057.0,0.1141992603384512,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
559,walking,7875.0,0.29418357054802197,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
560,stepping,2016.0,0.07531099406029362,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
561,sniffing,26769.0,1.0,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
562,rising,11183.0,0.41775934850013074,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
563,hunching,2569.0,0.09596921812544361,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
564,rearing,4570.0,0.17071986252755053,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
565,climbing,15669.0,0.5853412529418357,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
566,jumping,0.0,0.0,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
567,grooming,4486.0,0.16758190444170495,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
568,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
569,pausing,2197.0,0.08207254660241324,traditional_location,perimeter,traditional_location,27,Morning_Light-on,female
570,running,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
571,trotting,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
572,left_turning,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
573,right_turning,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
574,walking,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
575,stepping,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
576,sniffing,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
577,rising,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
578,hunching,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
579,rearing,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
580,climbing,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
581,jumping,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
582,grooming,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
583,scratching,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
584,pausing,0.0,0.0,traditional_location,corner,traditional_location,27,Morning_Light-on,female
585,running,163.0,0.05620689655172414,traditional_location,center,traditional_location,31,Morning_Light-on,male
586,trotting,439.0,0.1513793103448276,traditional_location,center,traditional_location,31,Morning_Light-on,male
587,left_turning,668.0,0.2303448275862069,traditional_location,center,traditional_location,31,Morning_Light-on,male
588,right_turning,469.0,0.1617241379310345,traditional_location,center,traditional_location,31,Morning_Light-on,male
589,walking,2666.0,0.9193103448275862,traditional_location,center,traditional_location,31,Morning_Light-on,male
590,stepping,723.0,0.2493103448275862,traditional_location,center,traditional_location,31,Morning_Light-on,male
591,sniffing,2900.0,1.0,traditional_location,center,traditional_location,31,Morning_Light-on,male
592,rising,658.0,0.22689655172413792,traditional_location,center,traditional_location,31,Morning_Light-on,male
593,hunching,15.0,0.005172413793103448,traditional_location,center,traditional_location,31,Morning_Light-on,male
594,rearing,357.0,0.12310344827586207,traditional_location,center,traditional_location,31,Morning_Light-on,male
595,climbing,0.0,0.0,traditional_location,center,traditional_location,31,Morning_Light-on,male
596,jumping,0.0,0.0,traditional_location,center,traditional_location,31,Morning_Light-on,male
597,grooming,81.0,0.02793103448275862,traditional_location,center,traditional_location,31,Morning_Light-on,male
598,scratching,0.0,0.0,traditional_location,center,traditional_location,31,Morning_Light-on,male
599,pausing,0.0,0.0,traditional_location,center,traditional_location,31,Morning_Light-on,male
600,running,583.0,0.025080662508066252,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
601,trotting,1425.0,0.06130350613035061,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
602,left_turning,5451.0,0.23450204345020434,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
603,right_turning,1755.0,0.07550010755001076,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
604,walking,7778.0,0.33460959346095936,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
605,stepping,2515.0,0.10819531081953108,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
606,sniffing,23245.0,1.0,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
607,rising,7813.0,0.33611529361152936,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
608,hunching,2672.0,0.11494945149494515,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
609,rearing,6786.0,0.2919337491933749,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
610,climbing,10115.0,0.43514734351473433,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
611,jumping,0.0,0.0,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
612,grooming,10267.0,0.4416863841686384,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
613,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
614,pausing,454.0,0.019531081953108195,traditional_location,perimeter,traditional_location,31,Morning_Light-on,male
615,running,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
616,trotting,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
617,left_turning,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
618,right_turning,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
619,walking,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
620,stepping,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
621,sniffing,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
622,rising,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
623,hunching,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
624,rearing,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
625,climbing,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
626,jumping,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
627,grooming,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
628,scratching,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
629,pausing,0.0,0.0,traditional_location,corner,traditional_location,31,Morning_Light-on,male
630,running,157.0,0.1562189054726368,traditional_location,center,traditional_location,32,Morning_Light-on,female
631,trotting,627.0,0.6238805970149254,traditional_location,center,traditional_location,32,Morning_Light-on,female
632,left_turning,430.0,0.42786069651741293,traditional_location,center,traditional_location,32,Morning_Light-on,female
633,right_turning,211.0,0.2099502487562189,traditional_location,center,traditional_location,32,Morning_Light-on,female
634,walking,1005.0,1.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
635,stepping,259.0,0.25771144278606967,traditional_location,center,traditional_location,32,Morning_Light-on,female
636,sniffing,571.0,0.5681592039800994,traditional_location,center,traditional_location,32,Morning_Light-on,female
637,rising,28.0,0.027860696517412936,traditional_location,center,traditional_location,32,Morning_Light-on,female
638,hunching,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
639,rearing,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
640,climbing,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
641,jumping,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
642,grooming,41.0,0.04079601990049751,traditional_location,center,traditional_location,32,Morning_Light-on,female
643,scratching,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
644,pausing,0.0,0.0,traditional_location,center,traditional_location,32,Morning_Light-on,female
645,running,958.0,0.03849708659835242,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
646,trotting,2228.0,0.08953184649387182,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
647,left_turning,3357.0,0.1349005424954792,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
648,right_turning,644.0,0.025879043600562587,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
649,walking,6962.0,0.2797669278681937,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
650,stepping,1726.0,0.06935905163753266,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
651,sniffing,24885.0,1.0,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
652,rising,9440.0,0.37934498693992363,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
653,hunching,2027.0,0.08145469158127386,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
654,rearing,5968.0,0.2398231866586297,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
655,climbing,14262.0,0.5731163351416516,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
656,jumping,592.0,0.023789431384368093,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
657,grooming,11360.0,0.45649989953787423,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
658,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
659,pausing,2260.0,0.09081776170383765,traditional_location,perimeter,traditional_location,32,Morning_Light-on,female
660,running,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
661,trotting,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
662,left_turning,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
663,right_turning,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
664,walking,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
665,stepping,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
666,sniffing,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
667,rising,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
668,hunching,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
669,rearing,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
670,climbing,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
671,jumping,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
672,grooming,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
673,scratching,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
674,pausing,0.0,0.0,traditional_location,corner,traditional_location,32,Morning_Light-on,female
675,running,47.0,0.04119193689745837,traditional_location,center,traditional_location,33,Morning_Light-on,female
676,trotting,395.0,0.3461875547765118,traditional_location,center,traditional_location,33,Morning_Light-on,female
677,left_turning,501.0,0.43908851884312006,traditional_location,center,traditional_location,33,Morning_Light-on,female
678,right_turning,23.0,0.020157756354075372,traditional_location,center,traditional_location,33,Morning_Light-on,female
679,walking,1141.0,1.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
680,stepping,134.0,0.11744084136722173,traditional_location,center,traditional_location,33,Morning_Light-on,female
681,sniffing,827.0,0.7248028045574058,traditional_location,center,traditional_location,33,Morning_Light-on,female
682,rising,222.0,0.19456617002629273,traditional_location,center,traditional_location,33,Morning_Light-on,female
683,hunching,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
684,rearing,45.0,0.03943908851884312,traditional_location,center,traditional_location,33,Morning_Light-on,female
685,climbing,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
686,jumping,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
687,grooming,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
688,scratching,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
689,pausing,0.0,0.0,traditional_location,center,traditional_location,33,Morning_Light-on,female
690,running,1741.0,0.06908730158730159,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
691,trotting,3078.0,0.12214285714285714,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
692,left_turning,5279.0,0.209484126984127,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
693,right_turning,1914.0,0.07595238095238095,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
694,walking,10832.0,0.42984126984126986,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
695,stepping,2237.0,0.08876984126984128,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
696,sniffing,25200.0,1.0,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
697,rising,6828.0,0.27095238095238094,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
698,hunching,2075.0,0.08234126984126984,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
699,rearing,5301.0,0.21035714285714285,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
700,climbing,15333.0,0.608452380952381,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
701,jumping,0.0,0.0,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
702,grooming,5489.0,0.21781746031746033,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
703,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
704,pausing,1356.0,0.05380952380952381,traditional_location,perimeter,traditional_location,33,Morning_Light-on,female
705,running,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
706,trotting,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
707,left_turning,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
708,right_turning,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
709,walking,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
710,stepping,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
711,sniffing,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
712,rising,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
713,hunching,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
714,rearing,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
715,climbing,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
716,jumping,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
717,grooming,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
718,scratching,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
719,pausing,0.0,0.0,traditional_location,corner,traditional_location,33,Morning_Light-on,female
720,running,145.0,0.04908598510494245,traditional_location,center,traditional_location,37,Morning_Light-on,male
721,trotting,457.0,0.15470548408937035,traditional_location,center,traditional_location,37,Morning_Light-on,male
722,left_turning,732.0,0.24779959377115776,traditional_location,center,traditional_location,37,Morning_Light-on,male
723,right_turning,493.0,0.16689234935680433,traditional_location,center,traditional_location,37,Morning_Light-on,male
724,walking,2954.0,1.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
725,stepping,1144.0,0.38727149627623564,traditional_location,center,traditional_location,37,Morning_Light-on,male
726,sniffing,2328.0,0.7880839539607312,traditional_location,center,traditional_location,37,Morning_Light-on,male
727,rising,219.0,0.07413676371022343,traditional_location,center,traditional_location,37,Morning_Light-on,male
728,hunching,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
729,rearing,46.0,0.015572105619498984,traditional_location,center,traditional_location,37,Morning_Light-on,male
730,climbing,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
731,jumping,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
732,grooming,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
733,scratching,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
734,pausing,0.0,0.0,traditional_location,center,traditional_location,37,Morning_Light-on,male
735,running,877.0,0.032567120947677226,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
736,trotting,2159.0,0.08017379033755431,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
737,left_turning,5794.0,0.21515837944223698,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
738,right_turning,3309.0,0.12287868097589959,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
739,walking,11412.0,0.4237810538824316,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
740,stepping,2818.0,0.10464554940770174,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
741,sniffing,26929.0,1.0,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
742,rising,6025.0,0.22373649225741765,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
743,hunching,1705.0,0.06331464220728583,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
744,rearing,3019.0,0.11210962159753425,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
745,climbing,12670.0,0.47049649077203015,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
746,jumping,441.0,0.016376397192617624,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
747,grooming,3717.0,0.13802963348063427,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
748,scratching,0.0,0.0,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
749,pausing,605.0,0.022466485944520775,traditional_location,perimeter,traditional_location,37,Morning_Light-on,male
750,running,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
751,trotting,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
752,left_turning,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
753,right_turning,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
754,walking,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
755,stepping,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
756,sniffing,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
757,rising,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
758,hunching,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
759,rearing,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
760,climbing,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
761,jumping,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
762,grooming,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
763,scratching,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
764,pausing,0.0,0.0,traditional_location,corner,traditional_location,37,Morning_Light-on,male
765,running,216.0,0.38434163701067614,traditional_location,center,traditional_location,38,Morning_Light-on,male
766,trotting,226.0,0.40213523131672596,traditional_location,center,traditional_location,38,Morning_Light-on,male
767,left_turning,108.0,0.19217081850533807,traditional_location,center,traditional_location,38,Morning_Light-on,male
768,right_turning,0.0,0.0,traditional_location,center,traditional_location,38,Morning_Light-on,male
769,walking,562.0,1.0,traditional_location,center,traditional_location,38,Morning_Light-on,male
770,stepping,11.0,0.019572953736654804,traditional_location,center,traditional_location,38,Morning_Light-on,male
