movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
left_turning,3.028527912834632,26.0,34.03421923076923,3185.663928,male,Morning_Light-on,1
right_turning,0.5242809442914884,10.0,18.47055,7099.488755555555,male,Morning_Light-on,1
walking,1.8833108780973582,14.0,18.647114285714284,5337.567523076923,male,Morning_Light-on,1
stepping,0.6033624275086403,7.0,20.285714285714285,8067.666666666667,male,Morning_Light-on,1
sniffing,33.340167535586666,152.0,73.78274605263157,517.7112205298013,male,Morning_Light-on,1
rising,10.268877042938316,100.0,34.516108,861.9104888888888,male,Morning_Light-on,1
hunching,4.481284048971941,33.0,46.84494242424242,2646.3298,male,Morning_Light-on,1
rearing,5.400972409349189,43.0,43.91631860465115,2058.1944047619045,male,Morning_Light-on,1
climbing,15.716712553453224,95.0,57.55868105263157,888.3566191489361,male,Morning_Light-on,1
jumping,0.3514732587428973,1.0,120.0,0.0,male,Morning_Light-on,1
grooming,18.838966668619296,35.0,185.8725457142857,2181.3395647058824,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,5.468338117274911,9.0,207.44444444444446,2375.0,male,Morning_Light-on,1
running,0.03281629438403816,0.0,0.0,0.0,male,Morning_Light-on,1
trotting,0.16408147192019076,0.0,0.0,0.0,male,Morning_Light-on,1
left_turning,1.7567656260255093,22.0,26.628136363636365,3444.0881952380946,male,Morning_Light-on,1
right_turning,2.111181605373121,41.0,22.30638780487805,1994.2982875,male,Morning_Light-on,1
walking,2.008357216303135,8.0,18.625,11519.57142857143,male,Morning_Light-on,1
stepping,0.7591502767507493,8.0,30.75,8716.0,male,Morning_Light-on,1
sniffing,38.141285086088075,216.0,79.24587962962963,336.2291311627907,male,Morning_Light-on,1
rising,8.530048786890983,108.0,35.033230555555555,790.2878757009346,male,Morning_Light-on,1
hunching,2.222757006278851,17.0,56.979388235294124,5223.7532875,male,Morning_Light-on,1
rearing,8.70725677656479,57.0,71.62873508771929,1469.4572714285712,male,Morning_Light-on,1
climbing,15.226760594193703,97.0,72.03567525773195,833.849253125,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,11.789800695705441,33.0,150.41758484848486,2474.0688375,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,8.549738563521407,11.0,354.53723636363634,5702.6555,male,Morning_Light-on,1
running,0.08083386513507763,0.0,0.0,0.0,female,Night_Light-on,3
trotting,0.35098915124441604,1.0,10.0,0.0,female,Night_Light-on,3
left_turning,2.044245905126569,29.0,21.83839310344828,2894.175410714286,female,Night_Light-on,3
right_turning,1.001914486279515,17.0,23.948041176470586,5009.76176875,female,Night_Light-on,3
walking,1.9761752818549245,15.0,16.87498666666667,5206.551764285715,female,Night_Light-on,3
stepping,0.2765369070410551,5.0,27.2,9683.25,female,Night_Light-on,3
sniffing,28.532227185705167,225.0,62.971998222222226,320.7281486607143,female,Night_Light-on,3
rising,12.373962986598597,163.0,36.276309815950924,497.6865148148148,female,Night_Light-on,3
hunching,3.0738140821101894,35.0,41.246382857142855,2474.278,female,Night_Light-on,3
rearing,7.264411827270793,97.0,34.755263917525774,858.5238072916666,female,Night_Light-on,3
climbing,21.716656030631782,153.0,68.3813091503268,498.9798585526315,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,20.582854711763453,55.0,170.91898545454546,1403.4398055555555,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.7253775792384599,2.0,151.0,53849.0,female,Night_Light-on,3
running,0.015458339774308239,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.2447570464265471,2.0,13.5,50266.0,male,Night_Light-on,3
left_turning,2.1306744988921524,29.0,23.071693103448276,2936.6325821428572,male,Night_Light-on,3
right_turning,1.2624310815685063,13.0,30.369815384615386,3996.657108333334,male,Night_Light-on,3
walking,1.7880146338949865,11.0,26.74607272727273,8235.78755,male,Night_Light-on,3
stepping,0.904312876797032,10.0,38.01767,8380.907644444445,male,Night_Light-on,3
sniffing,26.61153192147163,168.0,62.94819583333334,474.33682335329337,male,Night_Light-on,3
rising,14.587519967022208,161.0,35.81478571428571,512.610391875,male,Night_Light-on,3
hunching,4.354099036430155,37.0,46.520627027027025,2126.335672222222,male,Night_Light-on,3
rearing,9.978358324315968,67.0,56.801743283582084,1270.9032363636363,male,Night_Light-on,3
climbing,22.682537228834956,142.0,63.032587323943666,547.206435460993,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,13.886741897253568,40.0,159.15702,2096.33838974359,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.553563147317978,3.0,201.0,13124.0,male,Night_Light-on,3
running,0.06194595749225675,0.0,0.0,0.0,female,Night_Light-on,3
trotting,0.5382890099327139,0.0,0.0,0.0,female,Night_Light-on,3
