OriginalDigital_label,segBoundary,umap1,umap2,zs_velocity
9.0,12.0,-0.558186732582481,0.2950720239060426,-0.6458574864233924
23.0,48.0,-0.5940498134152278,1.2042558612283265,-0.1430409232742824
16.0,82.0,-1.5177535570645166,-0.0875014207269839,1.994680207894465
11.0,97.0,-0.655157679056122,-1.0221122054201714,-0.4208217396198235
38.0,119.0,-1.443446518873864,-0.115259931831069,1.058695765834988
10.0,126.0,0.0243966520305791,-0.3918196998661406,-0.1706015583038337
4.0,142.0,1.1412517868547278,0.1487339116283036,-0.094608713528973
12.0,155.0,-0.1407049188408069,-1.2351855978703647,-0.6544587337732204
32.0,165.0,-0.7680530410081126,-0.7211271369392472,-0.7228375721729534
8.0,187.0,-1.0073876897826062,0.5897251441019782,0.525766360404819
20.0,198.0,-0.1488994923917833,-0.476647362279014,-0.7293319940916839
26.0,231.0,1.2611665865935322,0.3171911848802147,-0.4843286039979672
23.0,240.0,-0.5113651647167544,1.234518875823447,0.3638524476834185
6.0,273.0,-1.4829225570150866,0.1140458017159535,1.3024532931153023
6.0,291.0,-1.4813913316851477,-0.1995137803304388,1.422576270715989
28.0,328.0,-1.003722264960058,-0.6456653667260424,0.0356720250193245
10.0,336.0,-0.1952437103269153,-0.0013523850275374,0.0408257691321821
26.0,354.0,1.0801665566331835,0.4300697604656479,-0.2717113046180473
10.0,361.0,-0.3905318919641211,0.4458282326121729,-0.1579643367876369
32.0,400.0,-1.0634463126081426,-0.0309378264555969,-0.8616691324645558
32.0,437.0,-1.1862166810975774,-0.0873637796307003,-0.8770467163542843
28.0,440.0,-0.577983210819184,-0.3430309930683228,0.2341136079940012
17.0,449.0,0.130787986484074,-0.4410231490033697,-0.6419261843040999
4.0,472.0,1.1598544222561071,0.1841162274040747,-0.0679111754483531
9.0,516.0,-0.2869342096202872,0.3413679920996287,-0.7631220472481163
8.0,545.0,-1.0405288163253563,0.7369145732587264,0.9473419711264875
35.0,576.0,-1.4739632356639254,-0.335891553230047,2.5729509259215875
6.0,596.0,-1.3555167797215086,-0.4107382132699853,1.6296109743581968
32.0,611.0,-0.7934605220646807,-0.3657258933977808,-0.6652112336594066
10.0,637.0,-0.0955566340028227,-0.059955195263284,-0.5651235537011281
13.0,660.0,1.4615634998085332,0.6633648695695549,-0.3286845001819849
26.0,705.0,1.1692596712893732,0.7789728025557179,-0.6905212728806568
10.0,712.0,-0.0591261322519759,-0.0247927029250678,-0.3861049764140979
22.0,720.0,-0.3383766655251132,-1.0948074641641037,0.6188067345952869
38.0,747.0,-1.3685749240018266,-0.5024434783309603,1.063175284549169
35.0,778.0,-1.4517066847457116,-0.4329548870911083,2.4767147956765307
27.0,806.0,-1.0930230443580498,-0.0646866587116917,-0.4246745128586263
18.0,826.0,-0.1344497108426661,0.2870031605181337,-0.7302842198564372
28.0,850.0,-0.7232136383789883,-0.7653024463546719,0.0363140406256684
28.0,889.0,-1.2923069482292733,-0.4955829087042121,0.2388316119704034
28.0,932.0,-1.2967424781675372,-0.2505902061458211,-0.3065137179316832
19.0,953.0,-0.7455217819466878,0.2937931370792355,-0.7253833793745305
6.0,989.0,-1.2437978766248354,-0.41445388621893,1.481359864347386
9.0,1026.0,-0.0801510090273268,0.2823694300509294,-0.4972213195890941
12.0,1039.0,-0.5704015964060667,-1.0062988973806095,-0.1078522560153966
38.0,1058.0,-1.330397590699453,-0.4282620014736883,1.1606590388583682
5.0,1098.0,-1.4077417841270414,-0.3192245690654126,1.705703433697093
32.0,1141.0,-1.426327637141478,-0.3427398850823182,-0.6798826992744311
