OriginalDigital_label,segBoundary,umap1,umap2,zs_velocity
11.0,28.0,-1.0420149427932948,-1.93273746290344,-0.1985235567623598
36.0,60.0,0.0132996757512849,-1.5815028597386316,-0.386150886857721
28.0,77.0,0.4309420416679121,-1.294769974621195,6.062358523337107
27.0,115.0,-1.232012479583489,-1.5613756072639615,0.6287879561082895
36.0,133.0,0.272851119401195,-1.100483494050008,-0.7132553082473063
35.0,140.0,-0.7645319106828743,0.3494092276848156,-0.3289735903486533
9.0,158.0,-1.248068142119381,0.134635396307016,-0.1157484285704158
26.0,177.0,-1.6486241570288347,-0.9412882415912068,0.7530983617949873
11.0,194.0,-0.831071676133984,-1.8251962280766012,-0.7207736918369848
26.0,228.0,-1.6566520079673208,-0.5937575615007852,0.7718406960091304
23.0,287.0,-1.3761673629306963,-1.4760550867080529,1.4496967842640391
26.0,321.0,-1.601466556642345,-0.4960812195321967,0.2879723340993762
27.0,359.0,-1.4745118061870186,-1.1047591247688142,0.7884557567305006
9.0,377.0,-1.5594708889881506,-0.1325392212856092,0.6627448470296284
5.0,407.0,-0.3506432253610544,-0.5340165416467013,-0.1105985040307749
9.0,435.0,-1.3830390902005494,-0.1181364717278517,0.2596482864645741
22.0,468.0,-1.1336802855911314,-1.7644291661295095,2.090609070419537
33.0,518.0,-1.291955455528468,-1.4192770625735804,1.1843545267269064
11.0,557.0,-0.9173545649322928,-1.6458228184870511,-0.3460829640732663
27.0,595.0,-1.319796560731944,-1.2429031539943851,0.2500193404424318
27.0,618.0,-0.8890217386663436,-1.8105652123721143,0.7379693187128116
33.0,661.0,-1.2252486316934554,-1.8092737151467664,1.2062687459029986
27.0,691.0,-1.2897900077494444,-1.4375056478481638,0.5361965136055462
27.0,717.0,-0.8817748063979928,-1.3139291670092763,0.787508759443883
8.0,729.0,0.4808891506427861,0.9327912561090334,-0.1491850680902655
25.0,748.0,1.0355973239014171,1.4062962529212149,-0.1005961687539857
30.0,767.0,-0.6383565638877772,-0.985792958191249,-0.7737300802347716
2.0,783.0,-1.0604588920523828,0.4835567915630236,-0.2015977825011723
30.0,835.0,-1.0060520431889228,-0.6614502923480925,-0.7971079798177961
8.0,855.0,0.3229334605645435,0.526884056577555,-0.5382589213592963
25.0,880.0,0.9237489411103474,1.3700955463079545,-0.1460627936467996
4.0,896.0,-0.3821308652286623,-0.7447854285275696,-0.798264934773626
36.0,930.0,0.0248951378667528,-1.240225087261468,-0.6975705786687445
6.0,933.0,-0.6860889388060318,-0.2038301340368337,-0.7374862886500548
2.0,963.0,-0.9630639807008546,0.6752497221302705,-0.1843310426817649
27.0,991.0,-1.276594311802488,-1.761202194313447,0.6296119899511784
33.0,1027.0,-1.5729679767138125,-1.0619770793527357,1.559071889511085
6.0,1073.0,-1.012088976491074,-0.1533885632951819,-0.4292356065121305
3.0,1108.0,0.0308972138178916,-0.6951334682722482,-0.4483290273004594
12.0,1130.0,-0.7611978054994475,-1.4393703790826125,0.2976889197444081
6.0,1157.0,-1.165648705292726,-0.048783771024767,-0.3223984332982234
27.0,1180.0,-0.7354487735305346,-1.64274242996451,0.5596339556181182
23.0,1236.0,-1.272841513432383,-1.4424356918932666,1.6612422372815463
11.0,1249.0,-0.7181291784849139,-1.878521180483968,-0.6624962504856384
36.0,1278.0,0.1285385346785144,-1.2553116954091914,-0.5183078701176679
11.0,1299.0,-0.942684268661733,-1.3766590519038502,-0.7066404036726646
2.0,1320.0,-0.8210220266541757,0.8746656829469546,0.3177548049090544
30.0,1333.0,-0.8081219076737483,-0.9021930226471884,-0.5377380442734497
33.0,1372.0,-1.4511767709179075,-1.1763997872035792,1.076630957825747
11.0,1395.0,-0.4681750767074719,-1.4370998721869646,-0.6541171710579682
33.0,1440.0,-1.5048417859788932,-0.8342039887790246,1.3966394891880602
12.0,1470.0,-0.9486083040877324,-1.3303958801455915,-0.102308027011649
30.0,1482.0,-1.0717797511599252,-0.3904706820382297,-0.6176021764756078
27.0,1494.0,-0.7914367167366113,-1.0537620060771604,0.7163746494096364
6.0,1534.0,-1.1210936680524504,0.2764715192572492,-0.690592332774584
30.0,1568.0,-0.499894980498708,-0.5914038657594574,-0.1300437844354182
9.0,1613.0,-1.4236524439382454,-0.3673071403540633,-0.0395156278631631
33.0,1637.0,-1.2065090164623389,-1.3465177732889082,0.921772969928668
10.0,1673.0,-1.5768044063484945,-0.2518336156333354,-0.5499673336999009
27.0,1681.0,-0.5672890550943405,-1.2041093456846612,0.7596660902615859
8.0,1702.0,-0.0882166492495939,0.6486792075572889,-0.4732022349341697
16.0,1717.0,0.7910394324407073,1.0058359691964165,-0.5092877130444566
32.0,1764.0,1.1629256438505229,1.5534786500917486,-0.2853550363779381
10.0,1770.0,-0.3001104826233465,-0.7272088745849518,0.2997122737273137
6.0,1795.0,-0.9661625111540898,-0.1938394839857508,-0.7302406143382436
35.0,1833.0,-1.0910530252740278,0.557893270895603,-0.6798259578699251
23.0,1876.0,-1.009289643474513,-1.2583527670965329,1.7121313168878587
26.0,1913.0,-0.8088312019361259,-0.6541070892245581,0.9122597920872784
30.0,1944.0,-0.7167253634685349,-0.7114720883691003,-0.0993533592480437
10.0,1988.0,-1.204404090245127,-0.7821501347353714,-0.0484042978561836
22.0,2028.0,-1.3082595197125129,-1.5225863665938162,2.2798325059735127
10.0,2053.0,-1.435917974756025,-0.4700119573641511,-0.1106600501616852
5.0,2083.0,-0.517956616397573,-0.3860268454926695,0.1013377701560208
32.0,2133.0,1.2150846811824878,1.5786949738498466,-0.2460271737165156
