OriginalDigital_label,segBoundary,umap1,umap2,zs_velocity
34,15,-0.325797255285879,-0.0548009570065063,-0.6242387999826703
9,40,-1.3330143375391623,-0.3018778127103373,-0.426267771383972
30,50,-0.315636378567984,-1.0769559707769611,-0.796348303764427
34,100,0.0995839513149547,-0.0455663320072951,-0.5672848578721426
2,105,-0.8140724955484403,0.6922818111057737,0.2851025833600806
6,165,-0.9932253127745854,-0.0950072868522191,-0.4080326980060044
3,225,0.018638427346621,-0.2854868104694894,-0.5340656953579913
34,280,0.3084607785951046,-0.1736095157931195,-0.4700780060778729
36,295,0.0417600548146849,-1.359577017481053,-0.2438641200964071
11,300,-0.3861162967560698,-1.3409883675387486,-0.5577288989566502
11,345,-0.1429428848390914,-1.5365839936448822,-0.4810877858660662
36,364,0.680221491199933,-1.0080391821253991,-0.3901826220612338
36,367,0.521197358635968,-1.1653450846286493,-0.1326955713461654
30,427,-0.2601872907481058,-1.119549527651505,-0.7035828725666223
36,452,0.0810811196240751,-1.0638571722055783,-0.7468335578246601
19,457,0.3016751850827558,-0.3337460028331738,0.2077269091970353
8,472,0.0531172630922067,0.5178583276819567,-0.6948727873086357
35,507,-0.6869966091021414,0.5417625444747015,-0.7723667536957621
4,512,-0.3033757189597056,-0.6749752048123,-0.7616169833076405
3,547,0.2133849976567463,-0.5593550966788344,-0.606117108485365
3,587,0.3328162008170564,-0.6144584187207338,-0.5443694198073952
12,597,-0.159040744412018,-1.1147080352432652,0.1002836676248493
30,607,-0.5919539559966601,-0.9805699983521364,-0.5832095698375197
11,647,-0.4412755661675792,-1.306038931222453,-0.8162079365157914
30,652,-0.961079550462118,-0.6121473691401152,-0.5515221610421818
30,657,-1.0376821182589369,-0.2953392499786045,-0.6462298085494808
34,687,-0.1869068916195218,0.2934252877458973,-0.3156408639652978
34,697,0.2647561496338387,-0.3211155889381644,-0.600994148998919
36,741,0.5035383351821576,-1.1372577248079887,-0.575985891348445
36,781,0.51704776590687,-1.040737728044587,-0.7365138229561305
36,841,0.5544383555580841,-1.0263172217575465,-0.836636779955188
36,901,0.3998959907940466,-1.0880193138277512,-0.8757201478810351
36,922,0.4301518179396434,-1.06194142101171,-0.7758865035312752
3,972,0.314574458202305,-0.413557782615906,-0.6957704379929168
4,1012,-0.1997512127777547,-0.6162602280666785,-0.7901646286944485
4,1052,-0.0902209769558053,-0.8186105320610652,-0.8005120098097678
5,1057,-0.5008750780500554,-0.2707761878945541,-0.3579747057100682
35,1097,-0.5452425595482163,0.5123896226189507,-0.322400476273241
9,1107,-1.3322385847350728,-0.2136113374009549,-0.2206592171742033
11,1112,-1.1378845680790477,-1.6188280583612582,-0.3027611973575846
34,1127,-0.3066719441827661,-0.1358238936869976,-0.5525646551054174
26,1132,-1.2916683246139076,-0.5072992478539068,0.5638689673401814
11,1187,-1.1353434425022482,-1.6761778975337815,-0.0860994389860216
5,1192,0.1943122200016605,-0.6256515875338429,0.2923212328995755
34,1212,0.3778127706469182,0.0472857535769321,-0.1895059297131482
8,1227,0.2288736533396479,0.619940467844644,-0.5254275816057777
38,1247,-0.6499612679358887,1.0366685346177749,-0.6834506327463923
35,1307,-0.7972339807640955,0.8281190187876434,-0.532666967226213
10,1317,-1.442182886805552,-0.5464617629037248,-0.1965288786557347
11,1347,-1.0393231857949206,-0.9712659924278544,-0.7518952371200899
35,1352,-0.929257618790435,0.7867111199057167,-0.4650647389548198
38,1412,-0.2884430205150843,1.6046365554471875,-0.6767929255136675
38,1472,-0.4883950082639302,1.2515664982390022,-0.6220614813911123
35,1482,-0.335847160859561,0.5593043519512753,0.2304531425186483
8,1497,-0.0630491085765077,0.6397933650079872,-0.5661898790978656
35,1542,-0.7167408290283669,0.8823223218479507,-0.3201703324797588
9,1557,-1.141939732773619,-0.4003746825469174,-0.3264902608654453
10,1562,-1.3999906985058486,-0.799615673546441,-0.1248972863737375
10,1622,-1.4297632195507308,-0.8148315032021962,-0.0712907088224868
33,1672,-1.216724874619854,-1.446528204532048,0.9609659362100356
26,1732,-1.186434030214568,-0.9882377951460752,-0.0062608897179856
35,1792,-0.6237968050435014,0.2079473221254629,-0.7209576151777312
5,1797,-0.6961068450023403,-0.3554338397941891,-0.2169276259415365
4,1802,-0.3369468469528554,-0.7915002456146948,-0.7244040660700591
36,1827,0.2304398839269388,-1.1360343931226062,-0.1364914979161972
27,1887,-0.8555159336468259,-1.7623114689616293,0.9353977047775514
27,1947,-1.2056980355110931,-1.532453427898316,0.1360739207589306
11,1997,-1.105246290392861,-1.4506393371657489,-0.2920533048246956
12,2027,-0.9803202449919453,-1.569005621753457,0.1347715720401122
9,2032,-0.3237280828962861,-0.7262941688455836,0.4889941194527269
