OriginalDigital_label,segBoundary,umap1,umap2,zs_velocity
32,78901,1.714404145127893,0.7405951766327403,-0.866648405900452
32,78949,1.7120855517763465,0.739521158941855,-0.8597573513733873
32,78989,1.7135500925772769,0.740904245534142,-0.8655377725349747
32,79035,1.7117049164703555,0.739187846358373,-0.875848626305394
32,79073,1.7132546610259287,0.7407704367485536,-0.8726072138279984
32,79097,1.7162202362128098,0.7416427634015195,-0.8557901406382391
32,79130,1.7121954536049555,0.740046562810639,-0.8696581555910778
32,79190,1.7135768603157668,0.7407478676284345,-0.8737981788473733
32,79231,1.7133331501508515,0.7409833536768661,-0.8729650538960307
32,79271,1.7133182754348115,0.7409689994718843,-0.8764435249517253
32,79325,1.7151670556533931,0.742302253925609,-0.8653325998717254
32,79375,1.7138535770494066,0.7409531600994191,-0.878994720915753
32,79427,1.7115071377084827,0.740705262318073,-0.8762942024538669
32,79472,1.7134151003447933,0.740380681623308,-0.8729628886074278
32,79522,1.713256998522942,0.7402177429622596,-0.8756799952625761
32,79571,1.7125173489239809,0.7406120586883772,-0.8655375104780142
32,79627,1.7125984298496284,0.7400270784872258,-0.8725384859224097
32,79658,1.7135751805262172,0.740950741643709,-0.8755928683529134
32,79713,1.7139371857342949,0.7406882887061628,-0.8788171984263325
32,79749,1.7128293074263623,0.7413516775228225,-0.8709893220863023
32,79796,1.7123147743425715,0.7399769871235239,-0.8682799647969304
32,79817,1.716492960417666,0.7389922094844221,-0.8411208002370465
32,79842,1.7155698461860074,0.7397208757285949,-0.8741495577106876
32,79892,1.7129799916645905,0.7412580959335213,-0.8776688976569694
32,79947,1.711460562922098,0.73936481410671,-0.8786717340167811
32,79989,1.712633357148566,0.7390116032730303,-0.8671521061181366
32,80028,1.715172984933221,0.741311710992291,-0.8666764673080519
32,80058,1.7145792886135809,0.7397995531353871,-0.8709556579518629
32,80114,1.7122173620760937,0.739236859516858,-0.8648550252744522
32,80151,1.7119361833265638,0.7399640174513029,-0.8783088240442203
32,80198,1.713013094382413,0.740700193463258,-0.8688363139337739
32,80218,1.7164753176290697,0.7389703794328171,-0.8521606066955932
32,80260,1.7138489281094766,0.741031969641707,-0.8719485038795275
32,80311,1.7131123076495771,0.7408542103690885,-0.8759308796305987
32,80340,1.714114218285561,0.7397143245584379,-0.8647918610402188
32,80386,1.7133144549611394,0.74087898895485,-0.8706319317027802
32,80427,1.7150287326926803,0.7412327737197013,-0.8685785979148051
32,80472,1.7143592708660156,0.7406608726403667,-0.8794509023555281
32,80525,1.7130490058804513,0.7399216069586039,-0.875247340718584
32,80563,1.7136083297235276,0.7404257939412497,-0.8738958696428326
32,80601,1.7135121832611242,0.7408806397033487,-0.8703934148229836
32,80635,1.7160289291476971,0.7414718959679955,-0.8701747731711219
32,80637,1.7167274823591154,0.7393202519107176,-0.8249191865366914
32,80654,1.7160431757694086,0.7388911845578996,-0.7451214788270616
32,80689,1.7146928076279573,0.7417183281456171,-0.8397168842322896
32,80749,1.6237218624631666,0.7395405696473527,-0.8581564564790225
32,80809,1.6320344336846138,0.740421671222783,-0.8692911347876063
32,80869,1.6148144801887063,0.7416026688802522,-0.8712859703489149
32,80924,1.6570742200429216,0.7538116606993804,-0.865331594626361
32,80984,1.629026436700873,0.7495587443650006,-0.8682989520793027
32,81039,1.6533454574582092,0.7481409035857367,-0.8687794130307326
32,81099,1.6337004826428678,0.7470535035990395,-0.8658068883535942
32,81159,1.6309647977986417,0.763605625316175,-0.8655566437345504
32,81219,1.6348527411377334,0.74665140475486,-0.8721240518570905
32,81279,1.6622777598623568,0.7474784765629519,-0.8743870625531031
32,81329,1.6665608305206638,0.744874657254443,-0.8674030591863087
32,81389,1.680026469364598,0.7536812753323602,-0.8532214625999787
32,81429,1.621771917811088,0.7461065250187058,-0.825505572698892
32,81489,1.6035295798947906,0.7339778108540891,-0.8639230671433633
32,81549,1.5962707485886467,0.7390949151313374,-0.8704566062287448
32,81609,1.5995806970293165,0.7382140851527734,-0.873645486823453
32,81669,1.6029516775176482,0.7408363895078166,-0.8818867129607848
32,81729,1.5999865892018907,0.7376802280749135,-0.8726538914399828
32,81789,1.6012862392782918,0.7376047557067444,-0.8701295140358589
32,81849,1.5969872456909762,0.7425672343547134,-0.8511244812886856
32,81909,1.607419768144078,0.7452683219369652,-0.8706626345078724
32,81969,1.6082185621878669,0.7384716176399231,-0.8767977508612691
32,82029,1.607410340254978,0.7350983821337027,-0.8710615237730566
32,82089,1.6141815916806677,0.7416700835517032,-0.8645671942743289
32,82122,1.6093997243187108,0.7410907090505249,-0.8751168794698655
32,82162,1.5995684052236878,0.7512731795414839,-0.8710534530220014
32,82191,1.6037620677338336,0.7414338516814046,-0.8698055684216557
32,82214,1.6016777641950375,0.738085985245715,-0.8624374217924222
32,82254,1.6022914541805329,0.7454174297232345,-0.8796823223064986
32,82288,1.6083336831283712,0.7439682347424391,-0.870968514728251
32,82331,1.5998161636606076,0.7452424933708774,-0.8782131324983348
32,82369,1.6013676341723229,0.7459173636242169,-0.874989064562137
32,82402,1.5994332802860585,0.7501118472132319,-0.8835414774978347
32,82448,1.601855386574549,0.7406593467230681,-0.8752521383120418
32,82504,1.601085711801159,0.7439703177565805,-0.8687804302477565
32,82533,1.601008600735879,0.7438734336389435,-0.8700653819193203
32,82583,1.6089499194629484,0.7386950739257264,-0.8792357351265921
32,82616,1.6054674090733607,0.7415245161008955,-0.8674598992398463
32,82649,1.6064862726162432,0.7368133934765223,-0.8589548880359404
32,82676,1.5965774626043958,0.745566648956984,-0.8706941841513779
32,82717,1.6040375854948832,0.7362356487914243,-0.8728180163293754
32,82770,1.605004810766942,0.7371861920538091,-0.8730491945864339
32,82810,1.5993192454736145,0.7362095424828687,-0.8721833899522508
32,82834,1.5962322152423043,0.7476403006945153,-0.8623203491022573
32,82862,1.6039492146973755,0.7362611649690075,-0.8660865511707218
32,82913,1.6014846679302228,0.7428614682452765,-0.866900015191732
32,82954,1.598907753319364,0.7391630843194391,-0.8649708394433988
32,83002,1.602318725338172,0.7385755532834511,-0.869685361733207
32,83053,1.6019908664031166,0.7398261028376677,-0.8733886072628604
32,83097,1.6026832729964693,0.7380475022946954,-0.8755099338268203
32,83128,1.6121148389187867,0.7369616625854609,-0.866763634978756
32,83165,1.597633381151357,0.7383277441444523,-0.8527419137011839
32,83195,1.6023777527578014,0.7383523393814813,-0.8798644366081603
32,83255,1.601279206079404,0.7370309028982637,-0.8644477470363869
32,83315,1.6015345719872398,0.7359223108432555,-0.868491800242799
32,83350,1.6018124099095865,0.7399153322125924,-0.875241380640028
32,83405,1.6015634777725694,0.738462790525657,-0.8362902404471105
32,83465,1.6929814350679324,0.7464268752629158,-0.7990810961805893
37,83525,2.390837918104341,0.6150936297760078,-0.8280616549814169
37,83585,2.4685170828703664,0.3147064024917927,-0.8654079892351341
37,83645,2.47069350121366,0.3351178312049084,-0.8689331461758069
37,83690,2.276528153862066,0.7535352246019115,-0.7705398356749347
32,83750,1.619059335901167,0.7372441299759481,-0.8607562697846746
32,83810,1.6080767335953114,0.7522724869262312,-0.8597904168498252
32,83845,1.7368369115394098,0.7666649782103462,-0.770191358441375
32,83905,1.7054954389129524,0.8383439687205745,-0.8632935670742018
32,83965,1.67233819962869,0.824221656169845,-0.8607045636827703
37,84025,2.4246686767165144,0.5716788450594613,-0.7867623642933789
37,84085,2.472409999505491,0.4302423436042019,-0.7730659808818543
37,84140,2.4616707509282416,0.368477749981723,-0.8031730405880216
32,84195,1.730504811907909,0.7518158411977504,-0.7710011333528194
15,84255,1.2379719813696708,0.0225713885092421,-0.6747746529302023
40,84315,1.3839613850431411,-0.194957887824276,-0.8244475941032139
40,84375,1.8297377666889016,-0.3551575271356055,-0.7579155213119043
40,84435,1.6798528151608922,-0.2918941487349741,-0.7980325439158854
40,84495,1.682498584272614,-0.2920528476196069,-0.7990052189555027
40,84555,1.8043941708849487,-0.345847384927762,-0.8574036997388901
40,84590,1.7943419224680668,-0.338652911999493,-0.797286723099648
40,84640,2.069396694901724,-0.3243715876732649,-0.5857025269592573
40,84700,2.156879088132647,-0.3011354444166689,-0.5433328480842287
40,84730,1.7650711709306617,-0.328723829264031,-0.5543393625272284
40,84790,1.4968781099097936,-0.1579354502415313,-0.7558365647875718
40,84850,1.5886172261917224,-0.2157393729970023,-0.8485020954936956
40,84910,1.690609888417879,-0.2627480049476308,-0.804260468197164
40,84970,1.9728299678936128,-0.3754132874645133,-0.871873755468661
40,85025,2.030327009703085,-0.3635362513883268,-0.8055897485583943
40,85075,1.6624079728679884,-0.2554563507774956,-0.8044763055977326
40,85135,1.7175917242188414,-0.2684641413094837,-0.7996290593813538
40,85185,1.6716582337905328,-0.2509732121538693,-0.7680953756235966
15,85230,1.5689753372896285,0.438886454395209,-0.7971978601328973
32,85290,1.5721124981019938,0.4957733772670525,-0.7876722042359997
40,85335,1.5090563296142414,-0.0672446488376447,-0.7571929880349689
40,85380,1.894124425519116,-0.3662488583112546,-0.8044874703554934
40,85415,1.9892954250615569,-0.3833333383535086,-0.6483450575958201
40,85440,2.019523313389337,-0.3897666382413148,-0.8005688970036098
40,85485,1.932812596540044,-0.3914143153374251,-0.7400210010210981
40,85545,2.055955797817606,-0.3796199845009251,-0.8257768649702972
40,85605,2.047996766311297,-0.3844946887798749,-0.8436823891363995
40,85660,2.038594771474242,-0.3865445096404322,-0.8134512848086225
40,85675,1.9386716214057529,-0.3754437517483684,-0.8182979089882905
40,85735,1.957136078572077,-0.3897773573524954,-0.8471640495279028
40,85795,1.9645594171909413,-0.3904099303781344,-0.8309240787193911
40,85855,1.957665720963068,-0.3854630766496121,-0.8120034610564136
40,85870,1.7340078949117437,-0.3188113376433106,-0.7196631464146597
32,85910,1.563473147374633,0.6909489259475282,-0.6881788530172765
40,85970,1.4506126419339578,-0.0878318545271693,-0.7834315330676186
40,86010,1.3437987710814994,0.0664185565746929,-0.8076836991071595
40,86070,1.8170078117107524,-0.3450512722655708,-0.839076384760734
40,86125,1.8970503157018097,-0.3549810955959256,-0.831098182642159
40,86175,2.0688785817722284,-0.3495301839340884,-0.8281096191013685
40,86235,2.0666265494728138,-0.3598683769915634,-0.811738287872848
40,86290,1.975308048042732,-0.3377214240743558,-0.8416005830676373
40,86350,1.6761332114831902,-0.2629141364243745,-0.8131507789105786
40,86395,1.9686983376857576,-0.3682862436140177,-0.8059820909672569
40,86450,1.8300184347008843,-0.3274771460067991,-0.8131763039856755
37,86510,2.1794920865381444,0.8142855054296455,-0.8265771614817577
37,86570,2.362972381164513,0.5841704347519173,-0.8448215392491539
37,86615,2.4460296430723845,0.3905177223679638,-0.8447113666974883
37,86665,2.4651109837426106,0.4071631353921914,-0.8587418090387068
37,86725,2.45290736229254,0.3662705059225379,-0.8170085949873785
