movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
running,1.0630758327427356,1.0,30.0,0.0,female,Morning_Light-on,1
trotting,8.327427356484762,8.0,38.75,1973.5714285714287,female,Morning_Light-on,1
left_turning,9.532246633593196,5.0,54.0,3458.75,female,Morning_Light-on,1
right_turning,5.7051736357193485,4.0,48.5,2218.6666666666665,female,Morning_Light-on,1
walking,27.67540751240255,18.0,63.83137222222223,841.9290235294119,female,Morning_Light-on,1
stepping,8.398299078667613,4.0,110.0,3470.0,female,Morning_Light-on,1
sniffing,22.1119773210489,9.0,89.88888888888889,1737.625,female,Morning_Light-on,1
rising,7.335223245924875,5.0,38.8,3491.5,female,Morning_Light-on,1
hunching,0.3543586109142452,0.0,0.0,0.0,female,Morning_Light-on,1
rearing,7.016300496102056,1.0,191.0,0.0,female,Morning_Light-on,1
climbing,0.03543586109142452,0.0,0.0,0.0,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,2.445074415308292,1.0,59.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.7470119521912351,1.0,20.0,0.0,male,Morning_Light-on,1
trotting,8.964143426294822,7.0,36.285714285714285,2325.8333333333335,male,Morning_Light-on,1
left_turning,2.2908366533864544,2.0,42.5,7820.0,male,Morning_Light-on,1
right_turning,4.3326693227091635,2.0,52.5,6675.0,male,Morning_Light-on,1
walking,44.77091633466135,20.0,75.53235000000001,766.3641263157895,male,Morning_Light-on,1
stepping,6.5239043824701195,2.0,44.5,1276.0,male,Morning_Light-on,1
sniffing,20.51792828685259,6.0,59.0,2886.2,male,Morning_Light-on,1
rising,4.482071713147411,2.0,45.0,30.0,male,Morning_Light-on,1
hunching,3.9342629482071714,2.0,41.5,1741.0,male,Morning_Light-on,1
rearing,3.087649402390438,1.0,61.0,0.0,male,Morning_Light-on,1
climbing,0.348605577689243,0.0,0.0,0.0,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
running,4.857703631010795,4.0,25.5,2654.3333333333335,female,Morning_Light-on,1
trotting,17.46810598626104,10.0,43.79606,1369.0554777777777,female,Morning_Light-on,1
left_turning,11.089303238469087,6.0,55.333333333333336,2269.8,female,Morning_Light-on,1
right_turning,1.815505397448479,2.0,17.0,2181.0,female,Morning_Light-on,1
walking,42.198233562316,19.0,69.12664736842106,823.3756833333334,female,Morning_Light-on,1
stepping,3.23846908734053,2.0,27.5,3337.0,female,Morning_Light-on,1
sniffing,9.813542688910697,3.0,56.666666666666664,6547.5,female,Morning_Light-on,1
rising,8.341511285574093,3.0,58.0,6644.5,female,Morning_Light-on,1
hunching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
rearing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
climbing,1.1776251226692835,0.0,0.0,0.0,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,1.193238316208154,2.0,22.5,2515.0,male,Night_Light-on,3
trotting,5.4358634405038115,6.0,23.166666666666668,3168.8,male,Night_Light-on,3
left_turning,8.949287371561153,7.0,34.857142857142854,1896.8333333333333,male,Night_Light-on,3
right_turning,7.424593967517401,5.0,51.0,2524.0,male,Night_Light-on,3
walking,43.48690752403049,33.0,59.29888484848485,472.902478125,male,Night_Light-on,3
stepping,3.513423931057342,3.0,78.33333333333333,4432.0,male,Night_Light-on,3
sniffing,18.064302287040107,12.0,45.00732500000001,1428.7869,male,Night_Light-on,3
rising,8.253231687106396,6.0,45.833333333333336,1591.4,male,Night_Light-on,3
hunching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
rearing,3.679151474975141,3.0,39.333333333333336,1234.0,male,Night_Light-on,3
climbing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,0.0,0.0,0.0,0.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.4199720018665422,1.0,18.0,0.0,male,Night_Light-on,3
trotting,3.616425571628558,8.0,21.25,2028.5714285714287,male,Night_Light-on,3
left_turning,12.319178721418572,12.0,41.9038,1289.3759636363636,male,Night_Light-on,3
right_turning,4.946336910872608,7.0,35.142857142857146,1547.8333333333333,male,Night_Light-on,3
walking,32.2911805879608,35.0,43.38799714285714,464.6055205882354,male,Night_Light-on,3
stepping,7.746150256649556,9.0,40.666666666666664,1637.5,male,Night_Light-on,3
sniffing,24.685020998600095,16.0,64.46495625,898.7084733333335,male,Night_Light-on,3
rising,6.22958469435371,5.0,45.6,2166.25,male,Night_Light-on,3
hunching,3.5930937937470833,3.0,42.666666666666664,662.0,male,Night_Light-on,3
rearing,1.4232384507699487,1.0,61.0,0.0,male,Night_Light-on,3
climbing,0.16332244517032196,0.0,0.0,0.0,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,2.5664955669622023,2.0,55.0,50.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.0,0.0,0.0,0.0,female,Night_Light-on,3
trotting,7.8170478170478175,7.0,28.714285714285715,1777.3333333333333,female,Night_Light-on,3
left_turning,18.91891891891892,12.0,42.64645833333333,1463.5842000000002,female,Night_Light-on,3
right_turning,2.3284823284823286,3.0,28.333333333333332,6473.0,female,Night_Light-on,3
walking,45.32224532224532,26.0,48.947457692307694,610.341288,female,Night_Light-on,3
stepping,2.079002079002079,1.0,60.0,0.0,female,Night_Light-on,3
sniffing,20.041580041580044,8.0,49.75,1322.4285714285713,female,Night_Light-on,3
rising,2.9521829521829526,2.0,37.5,10231.0,female,Night_Light-on,3
hunching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
rearing,0.5405405405405406,1.0,16.0,0.0,female,Night_Light-on,3
climbing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,0.0,0.0,0.0,0.0,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
running,4.714912280701754,5.0,30.8,2187.0,female,Morning_Light-on,1
trotting,8.260233918128655,6.0,46.166666666666664,2695.2,female,Morning_Light-on,1
left_turning,4.788011695906433,2.0,72.5,14157.0,female,Morning_Light-on,1
right_turning,2.997076023391813,1.0,45.0,0.0,female,Morning_Light-on,1
walking,49.37865497076023,36.0,69.93905,411.5929942857143,female,Morning_Light-on,1
stepping,7.821637426900585,5.0,56.2,1449.25,female,Morning_Light-on,1
sniffing,17.434210526315788,8.0,55.125,1862.142857142857,female,Morning_Light-on,1
rising,4.605263157894736,6.0,29.166666666666668,2626.6,female,Morning_Light-on,1
hunching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
rearing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
climbing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.927793465106898,3.0,15.333333333333334,3324.0,female,Morning_Light-on,1
trotting,6.45421540943929,13.0,24.0432,1387.1905416666666,female,Morning_Light-on,1
left_turning,18.89874949576442,20.0,56.45095,778.9373210526315,female,Morning_Light-on,1
right_turning,2.9043969342476808,4.0,31.25,2757.6666666666665,female,Morning_Light-on,1
walking,31.202097620008068,37.0,57.47068918918918,423.6059388888889,female,Morning_Light-on,1
stepping,11.012505042355789,9.0,55.44444444444444,1518.375,female,Morning_Light-on,1
sniffing,17.18434852763211,21.0,39.08876666666667,695.6213950000001,female,Morning_Light-on,1
rising,5.385235982250908,5.0,73.8,2969.0,female,Morning_Light-on,1
hunching,1.2505042355788625,2.0,42.0,12133.0,female,Morning_Light-on,1
rearing,2.3799919322307383,1.0,86.0,0.0,female,Morning_Light-on,1
climbing,0.08067769261799113,0.0,0.0,0.0,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,2.319483662767245,2.0,69.0,2317.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,4.864652805021577,5.0,29.8,2875.25,female,Morning_Light-on,1
trotting,15.103962338171831,14.0,37.57015714285714,1145.0248923076922,female,Morning_Light-on,1
left_turning,12.043938799529228,7.0,62.714285714285715,2121.8333333333335,female,Morning_Light-on,1
right_turning,7.336210278540604,4.0,46.25,3761.6666666666665,female,Morning_Light-on,1
