movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
rearing,5.926035667327173,127.0,50.425349606299214,756.2665468253969,female,Night_Light-on,3
climbing,10.74001370395748,207.0,56.03188502415459,464.6305199029126,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,11.212244671197615,68.0,177.376925,1165.3520358208957,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,1.5342876719939258,7.0,236.71428571428572,12849.0,female,Night_Light-on,3
running,1.0231670956869572,40.0,27.60466,2490.502353846154,male,Night_Light-on,3
trotting,3.1852441711883555,102.0,33.71794117647058,962.5984287128713,male,Night_Light-on,3
left_turning,4.322302264856757,146.0,31.967398630136984,681.1510310344828,male,Night_Light-on,3
right_turning,1.796329561658549,73.0,26.13344520547945,1185.4832180555557,male,Night_Light-on,3
walking,10.221485583066354,298.0,37.041463422818794,308.7849939393939,male,Night_Light-on,3
stepping,2.2389303505620477,73.0,33.11531095890411,1180.8346708333331,male,Night_Light-on,3
sniffing,17.351247245319357,384.0,48.80028463541667,229.17869686684074,male,Night_Light-on,3
rising,8.01403729698698,311.0,27.836060128617362,315.6395177419355,male,Night_Light-on,3
hunching,2.3481916331783923,72.0,35.20164583333334,1437.0059394366197,male,Night_Light-on,3
rearing,6.219559621474472,148.0,45.39239324324324,662.6643115646259,male,Night_Light-on,3
climbing,14.848423118946647,248.0,64.71602096774193,354.3806724696356,male,Night_Light-on,3
jumping,0.39074797681438544,5.0,84.4,4450.5,male,Night_Light-on,3
grooming,26.28196818459601,100.0,283.253374,678.3287565656565,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.7583658956647348,4.0,474.75,23216.333333333332,male,Night_Light-on,3
running,0.05833441360025186,2.0,31.5,55712.0,female,Night_Light-on,3
trotting,0.7398285153428767,26.0,30.72521923076923,3945.5972840000004,female,Night_Light-on,3
left_turning,3.3982110779829253,128.0,28.278021875,794.6969598425196,female,Night_Light-on,3
right_turning,0.9861293727661624,42.0,25.363214285714285,2510.236426829268,female,Night_Light-on,3
walking,7.1538361821515215,185.0,41.784867027027026,532.653739673913,female,Night_Light-on,3
stepping,1.4148410155743625,44.0,34.746036363636364,2347.016811627907,female,Night_Light-on,3
sniffing,24.58564047482361,397.0,66.85908765743073,202.98350252525253,female,Night_Light-on,3
rising,5.520472601344469,202.0,29.54221633663366,502.1035154228856,female,Night_Light-on,3
hunching,1.7870701309283503,47.0,41.07405744680851,2231.966856521739,female,Night_Light-on,3
rearing,2.9843145243430436,86.0,37.501934883720935,1205.7793411764706,female,Night_Light-on,3
climbing,7.058464045630474,122.0,62.479857377049186,797.3717669421488,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,23.159688142373007,81.0,308.6163506172839,1008.7650587500001,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,21.153169503138948,15.0,1526.7712066666666,4736.4472,female,Night_Light-on,3
running,0.11574288412748385,7.0,17.857142857142858,9585.0,male,Morning_Light-on,1
trotting,1.3092835052500973,52.0,27.19207115384615,1743.5564784313726,male,Morning_Light-on,1
left_turning,7.759402951906518,244.0,34.355439754098356,397.9525600823045,male,Morning_Light-on,1
right_turning,2.4472675419915184,89.0,29.709317977528094,1122.1060840909092,male,Morning_Light-on,1
walking,12.446526787533102,348.0,38.632022988505746,259.5486438040346,male,Morning_Light-on,1
stepping,3.4046926794940644,98.0,37.50976224489796,1045.540924742268,male,Morning_Light-on,1
sniffing,39.0118335524732,583.0,72.2438295025729,110.88376821305843,male,Morning_Light-on,1
rising,9.303875997703662,284.0,35.345481338028165,341.60787632508834,male,Morning_Light-on,1
hunching,1.5398433304320451,35.0,47.49551999999999,2654.235829411765,male,Morning_Light-on,1
rearing,5.794551750958351,129.0,48.534839534883716,773.8858875,male,Morning_Light-on,1
climbing,9.489990555380654,167.0,61.37185089820359,554.3632036144578,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,6.396414748421267,77.0,89.78240519480521,1288.7649684210528,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.9805737143280431,6.0,176.5,20488.4,male,Morning_Light-on,1
running,0.10370562417822551,6.0,18.666666666666668,11332.2,male,Morning_Light-on,1
trotting,1.705587140502602,72.0,25.581825,1407.758871830986,male,Morning_Light-on,1
left_turning,7.434396933276542,224.0,35.85059017857142,444.6442636771301,male,Morning_Light-on,1
right_turning,1.6991055389914627,70.0,26.190115714285714,1482.6195884057972,male,Morning_Light-on,1
walking,12.11503916739199,335.0,39.05846656716417,276.4671973053892,male,Morning_Light-on,1
stepping,3.301912998388859,89.0,40.09363595505618,1129.2524647727273,male,Morning_Light-on,1
sniffing,35.9552954684346,564.0,68.75385106382979,122.76090728241564,male,Morning_Light-on,1
rising,8.643678586640494,268.0,34.84997388059701,365.50204494382024,male,Morning_Light-on,1
hunching,2.5417137354395454,61.0,44.98214426229508,1672.4642566666666,male,Morning_Light-on,1
rearing,3.7713661364099336,100.0,40.745343000000005,1007.6202383838383,male,Morning_Light-on,1
climbing,9.234430267227172,186.0,53.60985537634408,516.9650567567568,male,Morning_Light-on,1
jumping,0.11111316876238449,1.0,120.0,0.0,male,Morning_Light-on,1
grooming,10.399266653086169,88.0,127.68496477272727,1093.1777103448276,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,2.9833885812700234,15.0,215.37977333333333,6880.949614285715,male,Morning_Light-on,1
running,0.2638937758106632,12.0,23.746233333333333,6195.355490909091,male,Morning_Light-on,1
trotting,1.6648456452897273,58.0,31.00016724137931,1681.4754736842103,male,Morning_Light-on,1
left_turning,4.6093446174929165,150.0,33.19590866666667,678.9995295302012,male,Morning_Light-on,1
right_turning,2.57782551528732,95.0,29.295873684210527,1056.5853414893618,male,Morning_Light-on,1
walking,11.114094705457509,275.0,43.64188909090909,342.5554602189781,male,Morning_Light-on,1
stepping,2.7685697883294136,84.0,35.58398333333333,1153.53,male,Morning_Light-on,1
sniffing,34.236745124909724,521.0,70.76683800383876,135.52392000000003,male,Morning_Light-on,1
rising,9.23350432415415,276.0,36.08799782608696,348.7023643636363,male,Morning_Light-on,1
hunching,2.135224726383822,53.0,43.41332641509434,1983.7308346153848,male,Morning_Light-on,1
rearing,7.205688994240635,130.0,59.84835461538462,749.6488992248062,male,Morning_Light-on,1
climbing,12.226152336154374,204.0,64.72026764705882,454.3715088669951,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,7.647363840071113,72.0,114.889075,1343.3320281690142,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,4.316746606418637,15.0,311.08956000000006,4019.1103571428566,male,Morning_Light-on,1
running,0.5277875516213264,24.0,23.744958333333333,3708.1975173913047,female,Night_Light-on,3
trotting,2.7028278301450026,97.0,30.08929793814433,994.7896677083334,female,Night_Light-on,3
left_turning,5.651030574640272,188.0,32.445587234042556,507.7397545454546,female,Night_Light-on,3
right_turning,2.2222633752476897,85.0,28.241037647058825,1152.2007226190478,female,Night_Light-on,3
walking,11.209466841978555,333.0,36.19461801801802,268.39329126506027,female,Night_Light-on,3
stepping,2.3796736976610675,74.0,34.73956486486487,1344.7114027397263,female,Night_Light-on,3
sniffing,28.534787681253356,562.0,54.87758380782918,131.83420213903744,female,Night_Light-on,3
rising,10.852052815792886,348.0,33.67408132183908,268.1209239193083,female,Night_Light-on,3
hunching,3.214874349524991,87.0,39.931271264367815,1164.212473255814,female,Night_Light-on,3
rearing,6.638085890479453,181.0,39.61732154696133,538.5567894444443,female,Night_Light-on,3
climbing,13.52802829682031,244.0,59.86177704918033,368.72055925925923,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,11.702068556825127,89.0,141.96543483146067,1057.2150113636362,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
