,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
135,Stress_Light-on,4,male,21.849074074074075,29.512037037037036,505.0,229.0,0.7403444922034325,2.2052401746724892,#f55e6f
136,Stress_Light-on,4,female,13.728703703703705,50.18611111111111,323.0,265.0,0.2735558384531651,1.2188679245283018,#f55e6f
137,Stress_Light-on,4,female,14.368518518518519,30.801851851851854,449.0,220.0,0.4664822942343534,2.040909090909091,#f55e6f
138,Stress_Light-on,4,female,18.206481481481482,33.537962962962965,506.0,276.0,0.5428618757074625,1.8333333333333333,#f55e6f
139,Stress_Light-on,4,female,15.485185185185186,32.00925925925926,487.0,312.0,0.4837720566965577,1.560897435897436,#f55e6f
140,Stress_Light-on,4,male,17.20740740740741,30.537037037037035,450.0,346.0,0.56349302607641,1.300578034682081,#f55e6f
141,Stress_Light-on,4,male,7.251851851851852,65.075,178.0,263.0,0.11143836883368194,0.6768060836501901,#f55e6f
142,Stress_Light-on,4,male,13.805555555555554,46.23055555555556,307.0,256.0,0.29862404614552657,1.19921875,#f55e6f
143,Stress_Light-on,4,male,14.526851851851852,45.68055555555556,304.0,239.0,0.31800952670517885,1.2719665271966527,#f55e6f
144,Stress_Light-on,4,female,8.703703703703704,62.934259259259264,242.0,181.0,0.13829834189115625,1.3370165745856353,#f55e6f
145,Stress_Light-on,4,female,20.09074074074074,24.467592592592595,583.0,198.0,0.8211163670766318,2.9444444444444446,#f55e6f
146,Stress_Light-on,4,female,27.325,32.66851851851852,509.0,284.0,0.836432175046766,1.7922535211267605,#f55e6f
147,Stress_Light-on,4,female,18.592592592592595,32.21574074074074,459.0,188.0,0.5771275831345386,2.4414893617021276,#f55e6f
148,Stress_Light-on,4,male,16.447222222222223,33.96851851851852,390.0,279.0,0.4841901542822875,1.3978494623655915,#f55e6f
149,Stress_Light-on,4,male,9.328703703703704,55.184259259259264,226.0,238.0,0.1690464605110824,0.9495798319327731,#f55e6f
150,Stress_Light-on,4,male,15.388888888888888,44.742592592592594,352.0,237.0,0.3439427176027482,1.4852320675105486,#f55e6f
151,Stress_Light-on,4,male,18.255555555555556,35.18055555555556,475.0,225.0,0.5189103829451244,2.111111111111111,#f55e6f
