revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
trotting,15691,15672,15691,19
walking,15692,15691,15692,1
rising,15693,15692,15693,1
climbing,15725,15693,15725,32
stepping,15758,15725,15758,33
sniffing,15814,15758,15814,56
stepping,15830,15814,15830,16
sniffing,15898,15830,15898,68
stepping,15939,15898,15939,41
sniffing,15971,15939,15971,32
running,16006,15971,16006,35
walking,16007,16006,16007,1
trotting,16056,16007,16056,49
stepping,16166,16056,16166,110
grooming,16432,16166,16432,266
trotting,16487,16432,16487,55
sniffing,16495,16487,16495,8
stepping,16519,16495,16519,24
rising,16520,16519,16520,1
walking,16567,16520,16567,47
stepping,16626,16567,16626,59
climbing,16671,16626,16671,45
left_turning,16715,16671,16715,44
sniffing,16756,16715,16756,41
rising,16855,16756,16855,99
stepping,16856,16855,16856,1
trotting,16892,16856,16892,36
left_turning,16952,16892,16952,60
sniffing,16958,16952,16958,6
trotting,16959,16958,16959,1
sniffing,17027,16959,17027,68
hunching,17040,17027,17040,13
grooming,17074,17040,17074,34
left_turning,17076,17074,17076,2
rising,17124,17076,17124,48
grooming,17126,17124,17126,2
climbing,17163,17126,17163,37
grooming,17340,17163,17340,177
climbing,17368,17340,17368,28
grooming,17369,17368,17369,1
hunching,17431,17369,17431,62
rearing,17691,17431,17691,260
climbing,17716,17691,17716,25
sniffing,17727,17716,17727,11
right_turning,17736,17727,17736,9
stepping,17766,17736,17766,30
sniffing,17785,17766,17785,19
stepping,17827,17785,17827,42
left_turning,17848,17827,17848,21
stepping,17908,17848,17908,60
rising,17955,17908,17955,47
trotting,17987,17955,17987,32
walking,17988,17987,17988,1
stepping,18011,17988,18011,23
sniffing,18081,18011,18081,70
stepping,18090,18081,18090,9
sniffing,18127,18090,18127,37
grooming,18244,18127,18244,117
left_turning,18303,18244,18303,59
stepping,18336,18303,18336,33
trotting,18361,18336,18361,25
sniffing,18380,18361,18380,19
rising,18413,18380,18413,33
sniffing,18414,18413,18414,1
walking,18489,18414,18489,75
grooming,18490,18489,18490,1
sniffing,18518,18490,18518,28
walking,18541,18518,18541,23
sniffing,18553,18541,18553,12
stepping,18603,18553,18603,50
sniffing,18891,18603,18891,288
right_turning,18900,18891,18900,9
sniffing,18912,18900,18912,12
hunching,18930,18912,18930,18
left_turning,18960,18930,18960,30
stepping,18991,18960,18991,31
sniffing,19049,18991,19049,58
scratching,19107,19049,19107,58
walking,19123,19107,19123,16
sniffing,19169,19123,19169,46
walking,19207,19169,19207,38
sniffing,19227,19207,19227,20
right_turning,19260,19227,19260,33
trotting,19264,19260,19264,4
stepping,19286,19264,19286,22
sniffing,19335,19286,19335,49
climbing,19378,19335,19378,43
grooming,19419,19378,19419,41
sniffing,19563,19419,19563,144
grooming,20167,19563,20167,604
sniffing,20212,20167,20212,45
rising,20296,20212,20296,84
rearing,20558,20296,20558,262
climbing,20627,20558,20627,69
walking,20643,20627,20643,16
rising,20662,20643,20662,19
rearing,20691,20662,20691,29
climbing,20734,20691,20734,43
stepping,20744,20734,20744,10
walking,20750,20744,20750,6
rising,20764,20750,20764,14
sniffing,20765,20764,20765,1
walking,20806,20765,20806,41
stepping,20836,20806,20836,30
rising,20871,20836,20871,35
sniffing,20904,20871,20904,33
rising,20908,20904,20908,4
stepping,20943,20908,20943,35
walking,20967,20943,20967,24
sniffing,21015,20967,21015,48
stepping,21037,21015,21037,22
walking,21038,21037,21038,1
sniffing,21108,21038,21108,70
rising,21164,21108,21164,56
rearing,21228,21164,21228,64
grooming,21229,21228,21229,1
rearing,21316,21229,21316,87
sniffing,21317,21316,21317,1
walking,21345,21317,21345,28
sniffing,21368,21345,21368,23
grooming,21624,21368,21624,256
hunching,21682,21624,21682,58
grooming,21772,21682,21772,90
stepping,21805,21772,21805,33
walking,21859,21805,21859,54
sniffing,21875,21859,21875,16
walking,21923,21875,21923,48
sniffing,21988,21923,21988,65
stepping,21993,21988,21993,5
sniffing,22035,21993,22035,42
rising,22092,22035,22092,57
rearing,22093,22092,22093,1
sniffing,22094,22093,22094,1
right_turning,22105,22094,22105,11
sniffing,22106,22105,22106,1
hunching,22241,22106,22241,135
grooming,22366,22241,22366,125
sniffing,22409,22366,22409,43
left_turning,22420,22409,22420,11
trotting,22448,22420,22448,28
running,22468,22448,22468,20
left_turning,22491,22468,22491,23
sniffing,22545,22491,22545,54
stepping,22571,22545,22571,26
grooming,23099,22571,23099,528
walking,23121,23099,23121,22
trotting,23134,23121,23134,13
sniffing,23187,23134,23187,53
climbing,23188,23187,23188,1
grooming,23189,23188,23189,1
stepping,23221,23189,23221,32
sniffing,23279,23221,23279,58
grooming,23416,23279,23416,137
rearing,23538,23416,23538,122
trotting,23566,23538,23566,28
rising,23771,23566,23771,205
climbing,23787,23771,23787,16
walking,23815,23787,23815,28
grooming,23816,23815,23816,1
sniffing,23873,23816,23873,57
stepping,23917,23873,23917,44
climbing,23986,23917,23986,69
grooming,24192,23986,24192,206
left_turning,24233,24192,24233,41
stepping,24241,24233,24241,8
left_turning,24259,24241,24259,18
sniffing,24318,24259,24318,59
rearing,24369,24318,24369,51
grooming,24567,24369,24567,198
stepping,24638,24567,24638,71
grooming,24639,24638,24639,1
sniffing,24777,24639,24777,138
rising,24931,24777,24931,154
sniffing,24946,24931,24946,15
rearing,25000,24946,25000,54
stepping,25009,25000,25009,9
climbing,25032,25009,25032,23
trotting,25063,25032,25063,31
rising,25108,25063,25108,45
grooming,25218,25108,25218,110
sniffing,25358,25218,25358,140
grooming,26105,25358,26105,747
rearing,26106,26105,26106,1
climbing,26151,26106,26151,45
left_turning,26193,26151,26193,42
trotting,26240,26193,26240,47
sniffing,26246,26240,26246,6
stepping,26261,26246,26261,15
grooming,26368,26261,26368,107
walking,26389,26368,26389,21
stepping,26424,26389,26424,35
sniffing,26499,26424,26499,75
walking,26537,26499,26537,38
running,26569,26537,26569,32
stepping,26594,26569,26594,25
walking,26624,26594,26624,30
sniffing,26645,26624,26645,21
rising,26733,26645,26733,88
rearing,26785,26733,26785,52
grooming,27957,26785,27957,1172
left_turning,28011,27957,28011,54
stepping,28033,28011,28033,22
sniffing,28061,28033,28061,28
walking,28104,28061,28104,43
sniffing,28253,28104,28253,149
stepping,28315,28253,28315,62
rearing,28371,28315,28371,56
grooming,28444,28371,28444,73
walking,28467,28444,28467,23
right_turning,28493,28467,28493,26
stepping,28531,28493,28531,38
sniffing,28539,28531,28539,8
left_turning,28556,28539,28556,17
grooming,28778,28556,28778,222
rising,28890,28778,28890,112
rearing,28891,28890,28891,1
grooming,29154,28891,29154,263
rearing,29171,29154,29171,17
rising,29182,29171,29182,11
rearing,29199,29182,29199,17
grooming,29368,29199,29368,169
hunching,29424,29368,29424,56
grooming,29684,29424,29684,260
left_turning,29711,29684,29711,27
walking,29712,29711,29712,1
rearing,29772,29712,29772,60
grooming,29975,29772,29975,203
trotting,29994,29975,29994,19
walking,29995,29994,29995,1
stepping,30024,29995,30024,29
sniffing,30079,30024,30079,55
walking,30094,30079,30094,15
right_turning,30136,30094,30136,42
stepping,30160,30136,30160,24
climbing,30242,30160,30242,82
walking,30281,30242,30281,39
rising,30353,30281,30353,72
walking,30368,30353,30368,15
stepping,30418,30368,30418,50
sniffing,30461,30418,30461,43
walking,30486,30461,30486,25
sniffing,30518,30486,30518,32
walking,30526,30518,30526,8
stepping,30553,30526,30553,27
walking,30594,30553,30594,41
sniffing,30623,30594,30623,29
stepping,30641,30623,30641,18
rising,30697,30641,30697,56
stepping,30752,30697,30752,55
left_turning,30800,30752,30800,48
sniffing,30840,30800,30840,40
trotting,30860,30840,30860,20
walking,30893,30860,30893,33
rising,30928,30893,30928,35
climbing,31002,30928,31002,74
left_turning,31012,31002,31012,10
scratching,31018,31012,31018,6
grooming,31019,31018,31019,1
left_turning,31047,31019,31047,28
sniffing,31048,31047,31048,1
rearing,31141,31048,31141,93
climbing,31199,31141,31199,58
grooming,31354,31199,31354,155
hunching,31386,31354,31386,32
grooming,32429,31386,32429,1043
left_turning,32446,32429,32446,17
walking,32489,32446,32489,43
sniffing,32504,32489,32504,15
walking,32541,32504,32541,37
stepping,32568,32541,32568,27
left_turning,32584,32568,32584,16
sniffing,32585,32584,32585,1
rising,32646,32585,32646,61
sniffing,32661,32646,32661,15
left_turning,32683,32661,32683,22
grooming,32684,32683,32684,1
sniffing,32802,32684,32802,118
grooming,32839,32802,32839,37
hunching,32905,32839,32905,66
rearing,33017,32905,33017,112
stepping,33026,33017,33026,9
climbing,33067,33026,33067,41
sniffing,33134,33067,33134,67
rearing,33135,33134,33135,1
grooming,33724,33135,33724,589
walking,33759,33724,33759,35
grooming,33815,33759,33815,56
rising,33830,33815,33830,15
grooming,34012,33830,34012,182
scratching,34069,34012,34069,57
sniffing,34091,34069,34091,22
left_turning,34117,34091,34117,26
stepping,34137,34117,34137,20
sniffing,34179,34137,34179,42
walking,34226,34179,34226,47
stepping,34249,34226,34249,23
trotting,34273,34249,34273,24
grooming,34400,34273,34400,127
hunching,34497,34400,34497,97
rearing,34600,34497,34600,103
grooming,34807,34600,34807,207
walking,34817,34807,34817,10
sniffing,34887,34817,34887,70
grooming,34953,34887,34953,66
rearing,35023,34953,35023,70
grooming,35035,35023,35035,12
walking,35075,35035,35075,40
sniffing,35076,35075,35076,1
rising,35084,35076,35084,8
rearing,35195,35084,35195,111
grooming,35345,35195,35345,150
rising,35395,35345,35395,50
sniffing,35430,35395,35430,35
rising,35460,35430,35460,30
left_turning,35497,35460,35497,37
grooming,35895,35497,35895,398
rearing,35949,35895,35949,54
grooming,36010,35949,36010,61
rearing,36068,36010,36068,58
left_turning,36100,36068,36100,32
trotting,36114,36100,36114,14
sniffing,36150,36114,36150,36
rising,36251,36150,36251,101
grooming,36395,36251,36395,144
sniffing,36412,36395,36412,17
rising,36413,36412,36413,1
grooming,36414,36413,36414,1
climbing,36441,36414,36441,27
hunching,36442,36441,36442,1
grooming,36634,36442,36634,192
left_turning,36653,36634,36653,19
sniffing,36675,36653,36675,22
scratching,36813,36675,36813,138
grooming,36814,36813,36814,1
rearing,36815,36814,36815,1
grooming,36987,36815,36987,172
rearing,37064,36987,37064,77
grooming,37146,37064,37146,82
hunching,37166,37146,37166,20
grooming,37333,37166,37333,167
stepping,37341,37333,37341,8
grooming,37429,37341,37429,88
sniffing,37430,37429,37430,1
left_turning,37488,37430,37488,58
sniffing,37525,37488,37525,37
stepping,37576,37525,37576,51
sniffing,37625,37576,37625,49
trotting,37657,37625,37657,32
sniffing,37706,37657,37706,49
grooming,37895,37706,37895,189
sniffing,37923,37895,37923,28
stepping,37928,37923,37928,5
running,37941,37928,37941,13
rising,37964,37941,37964,23
climbing,37985,37964,37985,21
walking,38032,37985,38032,47
rearing,38101,38032,38101,69
grooming,38133,38101,38133,32
left_turning,38134,38133,38134,1
rising,38135,38134,38135,1
walking,38170,38135,38170,35
rising,38213,38170,38213,43
grooming,38214,38213,38214,1
stepping,38232,38214,38232,18
left_turning,38233,38232,38233,1
stepping,38262,38233,38262,29
walking,38289,38262,38289,27
rising,38290,38289,38290,1
sniffing,38380,38290,38380,90
walking,38391,38380,38391,11
left_turning,38424,38391,38424,33
climbing,38449,38424,38449,25
sniffing,38488,38449,38488,39
stepping,38534,38488,38534,46
walking,38561,38534,38561,27
sniffing,38686,38561,38686,125
grooming,38904,38686,38904,218
stepping,38952,38904,38952,48
rearing,39005,38952,39005,53
left_turning,39081,39005,39081,76
sniffing,39082,39081,39082,1
grooming,39083,39082,39083,1
rising,39091,39083,39091,8
climbing,39112,39091,39112,21
left_turning,39162,39112,39162,50
grooming,39270,39162,39270,108
stepping,39325,39270,39325,55
walking,39355,39325,39355,30
trotting,39402,39355,39402,47
stepping,39405,39402,39405,3
sniffing,39470,39405,39470,65
climbing,39543,39470,39543,73
grooming,39976,39543,39976,433
rising,40103,39976,40103,127
grooming,40295,40103,40295,192
scratching,40328,40295,40328,33
left_turning,40329,40328,40329,1
rearing,40342,40329,40342,13
rising,40366,40342,40366,24
climbing,40427,40366,40427,61
left_turning,40506,40427,40506,79
sniffing,40576,40506,40576,70
stepping,40594,40576,40594,18
walking,40610,40594,40610,16
stepping,40622,40610,40622,12
walking,40636,40622,40636,14
sniffing,40731,40636,40731,95
trotting,40755,40731,40755,24
rising,40793,40755,40793,38
climbing,40833,40793,40833,40
stepping,40856,40833,40856,23
sniffing,40860,40856,40860,4
stepping,40861,40860,40861,1
grooming,40959,40861,40959,98
rearing,40986,40959,40986,27
grooming,41160,40986,41160,174
stepping,41218,41160,41218,58
sniffing,41292,41218,41292,74
climbing,41326,41292,41326,34
grooming,42044,41326,42044,718
sniffing,42074,42044,42074,30
climbing,42109,42074,42109,35
walking,42111,42109,42111,2
stepping,42144,42111,42144,33
grooming,42421,42144,42421,277
rearing,42628,42421,42628,207
left_turning,42629,42628,42629,1
rearing,42646,42629,42646,17
running,42670,42646,42670,24
sniffing,42711,42670,42711,41
rearing,42748,42711,42748,37
climbing,42805,42748,42805,57
stepping,42842,42805,42842,37
rising,42877,42842,42877,35
hunching,42976,42877,42976,99
rearing,43012,42976,43012,36
grooming,43179,43012,43179,167
stepping,43199,43179,43199,20
sniffing,43256,43199,43256,57
grooming,43268,43256,43268,12
sniffing,43350,43268,43350,82
climbing,43406,43350,43406,56
stepping,43449,43406,43449,43
trotting,43479,43449,43479,30
sniffing,43519,43479,43519,40
stepping,43549,43519,43549,30
sniffing,43552,43549,43552,3
stepping,43560,43552,43560,8
grooming,43674,43560,43674,114
sniffing,43716,43674,43716,42
stepping,43819,43716,43819,103
sniffing,43862,43819,43862,43
climbing,43907,43862,43907,45
rearing,43939,43907,43939,32
climbing,43978,43939,43978,39
trotting,43984,43978,43984,6
sniffing,44003,43984,44003,19
stepping,44012,44003,44012,9
walking,44053,44012,44053,41
left_turning,44058,44053,44058,5
sniffing,44091,44058,44091,33
walking,44112,44091,44112,21
climbing,44176,44112,44176,64
left_turning,44201,44176,44201,25
walking,44244,44201,44244,43
stepping,44252,44244,44252,8
climbing,44300,44252,44300,48
grooming,44391,44300,44391,91
walking,44430,44391,44430,39
trotting,44448,44430,44448,18
sniffing,44449,44448,44449,1
left_turning,44488,44449,44488,39
walking,44530,44488,44530,42
stepping,44570,44530,44570,40
walking,44591,44570,44591,21
sniffing,44662,44591,44662,71
left_turning,44670,44662,44670,8
walking,44671,44670,44671,1
stepping,44688,44671,44688,17
sniffing,44698,44688,44698,10
walking,44737,44698,44737,39
sniffing,44772,44737,44772,35
rearing,44829,44772,44829,57
hunching,44966,44829,44966,137
grooming,44967,44966,44967,1
walking,44974,44967,44974,7
trotting,45016,44974,45016,42
sniffing,45017,45016,45017,1
rearing,45079,45017,45079,62
climbing,45140,45079,45140,61
rearing,45141,45140,45141,1
grooming,45142,45141,45142,1
sniffing,45185,45142,45185,43
stepping,45223,45185,45223,38
sniffing,45293,45223,45293,70
grooming,45525,45293,45525,232
rearing,45666,45525,45666,141
sniffing,45717,45666,45717,51
rising,45720,45717,45720,3
grooming,45721,45720,45721,1
left_turning,45731,45721,45731,10
trotting,45757,45731,45757,26
rearing,45771,45757,45771,14
hunching,45969,45771,45969,198
grooming,46259,45969,46259,290
right_turning,46274,46259,46274,15
scratching,46275,46274,46275,1
grooming,46605,46275,46605,330
rising,46625,46605,46625,20
rearing,46674,46625,46674,49
rising,46723,46674,46723,49
climbing,46743,46723,46743,20
sniffing,46752,46743,46752,9
grooming,46932,46752,46932,180
trotting,46966,46932,46966,34
rearing,46989,46966,46989,23
grooming,46990,46989,46990,1
rearing,47035,46990,47035,45
grooming,47364,47035,47364,329
running,47397,47364,47397,33
right_turning,47424,47397,47424,27
walking,47444,47424,47444,20
sniffing,47457,47444,47457,13
left_turning,47513,47457,47513,56
running,47536,47513,47536,23
walking,47563,47536,47563,27
sniffing,47632,47563,47632,69
stepping,47662,47632,47662,30
rising,47775,47662,47775,113
sniffing,47776,47775,47776,1
walking,47787,47776,47787,11
rearing,47871,47787,47871,84
climbing,47892,47871,47892,21
walking,47931,47892,47931,39
sniffing,48072,47931,48072,141
running,48087,48072,48087,15
grooming,48317,48087,48317,230
hunching,48318,48317,48318,1
grooming,48319,48318,48319,1
rearing,48327,48319,48327,8
scratching,48401,48327,48401,74
sniffing,48436,48401,48436,35
rising,48453,48436,48453,17
sniffing,48501,48453,48501,48
left_turning,48538,48501,48538,37
sniffing,48556,48538,48556,18
walking,48617,48556,48617,61
sniffing,48703,48617,48703,86
stepping,48753,48703,48753,50
climbing,48762,48753,48762,9
sniffing,48857,48762,48857,95
rising,48894,48857,48894,37
climbing,48916,48894,48916,22
rearing,48954,48916,48954,38
climbing,48986,48954,48986,32
hunching,48987,48986,48987,1
grooming,49207,48987,49207,220
rising,49243,49207,49243,36
sniffing,49260,49243,49260,17
right_turning,49273,49260,49273,13
scratching,49340,49273,49340,67
left_turning,49356,49340,49356,16
running,49394,49356,49394,38
walking,49395,49394,49395,1
sniffing,49415,49395,49415,20
stepping,49459,49415,49459,44
left_turning,49468,49459,49468,9
sniffing,49481,49468,49481,13
left_turning,49518,49481,49518,37
walking,49545,49518,49545,27
stepping,49568,49545,49568,23
sniffing,49638,49568,49638,70
grooming,49795,49638,49795,157
sniffing,49813,49795,49813,18
walking,49845,49813,49845,32
sniffing,49884,49845,49884,39
rearing,49885,49884,49885,1
stepping,49922,49885,49922,37
grooming,50382,49922,50382,460
hunching,50391,50382,50391,9
left_turning,50455,50391,50455,64
grooming,50805,50455,50805,350
climbing,50837,50805,50837,32
left_turning,50918,50837,50918,81
walking,50942,50918,50942,24
sniffing,51030,50942,51030,88
walking,51073,51030,51073,43
sniffing,51189,51073,51189,116
walking,51215,51189,51215,26
stepping,51267,51215,51267,52
rising,51334,51267,51334,67
grooming,51453,51334,51453,119
rising,51476,51453,51476,23
rearing,51519,51476,51519,43
grooming,51717,51519,51717,198
stepping,51724,51717,51724,7
sniffing,51777,51724,51777,53
right_turning,51812,51777,51812,35
walking,51825,51812,51825,13
scratching,51849,51825,51849,24
grooming,51878,51849,51878,29
right_turning,51904,51878,51904,26
stepping,51920,51904,51920,16
rising,51935,51920,51935,15
climbing,51966,51935,51966,31
left_turning,51967,51966,51967,1
rearing,51974,51967,51974,7
climbing,51987,51974,51987,13
grooming,51988,51987,51988,1
hunching,52050,51988,52050,62
stepping,52106,52050,52106,56
sniffing,52172,52106,52172,66
rising,52253,52172,52253,81
left_turning,52269,52253,52269,16
sniffing,52317,52269,52317,48
left_turning,52360,52317,52360,43
sniffing,52396,52360,52396,36
grooming,52618,52396,52618,222
rising,52624,52618,52624,6
grooming,53173,52624,53173,549
rearing,53195,53173,53195,22
walking,53210,53195,53210,15
stepping,53246,53210,53246,36
right_turning,53275,53246,53275,29
left_turning,53279,53275,53279,4
sniffing,53356,53279,53356,77
rearing,53357,53356,53357,1
walking,53369,53357,53369,12
stepping,53370,53369,53370,1
walking,53399,53370,53399,29
sniffing,53464,53399,53464,65
grooming,53484,53464,53484,20
rearing,53572,53484,53572,88
sniffing,53662,53572,53662,90
grooming,54674,53662,54674,1012
rearing,54714,54674,54714,40
grooming,54844,54714,54844,130
rearing,54923,54844,54923,79
grooming,54991,54923,54991,68
right_turning,55025,54991,55025,34
sniffing,55051,55025,55051,26
grooming,55311,55051,55311,260
hunching,55375,55311,55375,64
walking,55379,55375,55379,4
rearing,55450,55379,55450,71
climbing,55457,55450,55457,7
grooming,55822,55457,55822,365
rearing,55823,55822,55823,1
trotting,55848,55823,55848,25
rising,55849,55848,55849,1
rearing,55884,55849,55884,35
climbing,55948,55884,55948,64
left_turning,55965,55948,55965,17
walking,55972,55965,55972,7
running,56007,55972,56007,35
sniffing,56069,56007,56069,62
rising,56083,56069,56083,14
rearing,56084,56083,56084,1
climbing,56148,56084,56148,64
left_turning,56151,56148,56151,3
walking,56212,56151,56212,61
stepping,56230,56212,56230,18
grooming,56231,56230,56231,1
scratching,56657,56231,56657,426
stepping,56698,56657,56698,41
right_turning,56699,56698,56699,1
