movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,2.8034979423868314,1.0,218.0,0.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.0,0.0,0.0,0.0,female,Night_Light-on,3
trotting,1.8387377313952045,5.0,27.6,3528.5,female,Night_Light-on,3
left_turning,10.386383401664803,28.0,30.360296428571427,529.8685740740741,female,Night_Light-on,3
right_turning,2.5717480432351847,11.0,17.51346363636364,1489.57078,female,Night_Light-on,3
walking,20.723071188967573,43.0,37.22655348837209,366.3666666666666,female,Night_Light-on,3
stepping,3.056280283265002,5.0,44.0,3452.25,female,Night_Light-on,3
sniffing,34.824201764194314,51.0,53.20139607843137,280.81390400000004,female,Night_Light-on,3
rising,12.709653373089825,45.0,22.97012888888889,343.3817522727272,female,Night_Light-on,3
hunching,2.1120636103863832,6.0,28.0,1770.0,female,Night_Light-on,3
rearing,1.0311839980121755,4.0,13.25,2540.6666666666665,female,Night_Light-on,3
climbing,10.709404895018015,17.0,54.79365294117647,694.7237875,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,0.03727171077152441,0.0,0.0,0.0,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
running,0.11210762331838565,1.0,10.0,0.0,male,Morning_Light-on,1
trotting,1.2331838565022422,4.0,26.25,1953.0,male,Morning_Light-on,1
left_turning,12.634529147982063,38.0,32.684876315789474,417.4695027027027,male,Morning_Light-on,1
right_turning,2.286995515695067,6.0,30.833333333333332,2239.8,male,Morning_Light-on,1
walking,18.73318385650224,44.0,40.166563636363634,332.5679488372093,male,Morning_Light-on,1
stepping,3.2062780269058297,7.0,40.714285714285715,1971.5,male,Morning_Light-on,1
sniffing,40.426008968609864,56.0,63.96748214285715,251.28624727272725,male,Morning_Light-on,1
rising,10.381165919282513,28.0,32.146007142857144,576.237574074074,male,Morning_Light-on,1
hunching,0.40358744394618834,1.0,25.0,0.0,male,Morning_Light-on,1
rearing,3.654708520179372,7.0,50.857142857142854,1495.0,male,Morning_Light-on,1
climbing,2.219730941704036,7.0,25.285714285714285,1229.3333333333333,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,2.0515695067264574,2.0,42.0,4955.0,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,2.6569506726457397,1.0,151.0,0.0,male,Morning_Light-on,1
running,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
trotting,1.4921780986762936,8.0,14.75,2027.5714285714287,male,Morning_Light-on,1
left_turning,7.196149217809868,17.0,28.687417647058826,1009.59395625,male,Morning_Light-on,1
right_turning,3.4657039711191335,11.0,27.85992727272727,1286.2953999999997,male,Morning_Light-on,1
walking,12.707581227436823,20.0,34.418785,837.2553210526316,male,Morning_Light-on,1
stepping,5.836341756919374,9.0,54.666666666666664,1526.625,male,Morning_Light-on,1
sniffing,40.108303249097474,56.0,59.84871428571429,262.4691036363636,male,Morning_Light-on,1
rising,13.525872442839951,33.0,32.86642424242424,462.83575,male,Morning_Light-on,1
hunching,2.8760529482551145,5.0,46.8,3586.25,male,Morning_Light-on,1
rearing,1.407942238267148,4.0,31.0,2620.3333333333335,male,Morning_Light-on,1
climbing,9.855595667870036,12.0,60.199633333333324,1382.0726818181815,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,1.5282791817087846,2.0,59.5,5177.0,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
running,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
trotting,1.5913643445359449,4.0,31.0,1208.3333333333333,male,Morning_Light-on,1
left_turning,5.10794569330069,14.0,41.369414285714285,1208.0834384615384,male,Morning_Light-on,1
right_turning,4.540396171822836,12.0,37.26440833333333,1187.957636363636,male,Morning_Light-on,1
walking,17.015357222345873,32.0,41.7718875,513.5333193548387,male,Morning_Light-on,1
stepping,4.095259292232361,9.0,45.0,2073.75,male,Morning_Light-on,1
sniffing,34.57600712219007,45.0,65.71883111111111,333.452825,male,Morning_Light-on,1
rising,11.54017360338304,27.0,38.5343962962963,622.9497192307692,male,Morning_Light-on,1
hunching,3.72802136657022,9.0,37.77777777777778,1833.75,male,Morning_Light-on,1
rearing,5.274872023147117,10.0,46.20531999999999,1367.3489222222222,male,Morning_Light-on,1
climbing,12.241264188738036,25.0,44.24685600000001,663.85505,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,0.2893389717338081,1.0,25.0,0.0,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
running,0.3711762447203379,1.0,21.0,0.0,female,Night_Light-on,3
trotting,1.6254959682580314,4.0,31.25,821.3333333333334,female,Night_Light-on,3
left_turning,10.162549596825803,28.0,33.976439285714285,599.6688740740741,female,Night_Light-on,3
right_turning,2.0478689363880713,7.0,25.0,946.8333333333334,female,Night_Light-on,3
walking,19.544349161653653,44.0,33.467184090909086,379.905776744186,female,Night_Light-on,3
stepping,6.233201075131191,14.0,32.01969285714286,1115.8607846153848,female,Night_Light-on,3
sniffing,29.207730705234862,41.0,54.027026829268294,385.64640999999995,female,Night_Light-on,3
rising,13.195955458850634,32.0,32.714996875,515.7540935483871,female,Night_Light-on,3
hunching,1.5870984257007552,5.0,24.6,3586.75,female,Night_Light-on,3
rearing,4.902086266478945,7.0,55.714285714285715,1376.8333333333333,female,Night_Light-on,3
climbing,7.935492128503776,15.0,41.513459999999995,1134.3818928571427,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,3.186996032253936,3.0,83.33333333333333,4512.5,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
running,1.0363341241103758,3.0,27.666666666666668,1951.0,male,Night_Light-on,3
trotting,3.084030465726058,12.0,22.654208333333333,1023.6561818181818,male,Night_Light-on,3
left_turning,9.82644524909477,25.0,28.384468,683.8966833333334,male,Night_Light-on,3
right_turning,2.30990136096891,10.0,21.03355,1691.3986333333332,male,Night_Light-on,3
walking,16.91846672493445,41.0,33.144607317073174,331.1573825,male,Night_Light-on,3
stepping,3.5709826445249093,7.0,32.57142857142857,2349.6666666666665,male,Night_Light-on,3
sniffing,33.17517792483456,58.0,49.845877586206896,251.09302982456143,male,Night_Light-on,3
rising,15.594955674865776,39.0,27.933802564102564,417.2612947368421,male,Night_Light-on,3
hunching,2.8967411661880385,4.0,68.5,5401.666666666667,male,Night_Light-on,3
rearing,3.4586090648020975,11.0,25.923154545454544,1537.57941,male,Night_Light-on,3
climbing,7.204395055562491,13.0,42.143169230769224,1086.8171583333333,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,0.9239605443875639,2.0,30.0,3626.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.45454545454545453,2.0,18.0,5258.0,female,Night_Light-on,3
trotting,3.7121212121212124,15.0,21.12992666666667,1167.107107142857,female,Night_Light-on,3
left_turning,12.26010101010101,28.0,42.216010714285716,603.5227185185186,female,Night_Light-on,3
right_turning,1.1363636363636365,3.0,26.0,1425.5,female,Night_Light-on,3
walking,20.012626262626263,38.0,39.979710526315785,429.24580540540546,female,Night_Light-on,3
stepping,6.616161616161616,14.0,41.27665,1165.9213692307692,female,Night_Light-on,3
sniffing,30.467171717171716,48.0,56.31756875,321.20489361702124,female,Night_Light-on,3
rising,12.436868686868687,20.0,45.949875,890.0399210526316,female,Night_Light-on,3
hunching,2.9545454545454546,8.0,30.125,1567.857142857143,female,Night_Light-on,3
rearing,1.3888888888888888,3.0,22.666666666666668,2297.5,female,Night_Light-on,3
climbing,8.371212121212121,15.0,42.8669,921.8111642857143,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,0.1893939393939394,1.0,15.0,0.0,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
running,0.6903353057199211,3.0,21.333333333333332,7285.5,female,Morning_Light-on,1
trotting,3.5722112645189568,11.0,24.83951818181818,1641.3747399999997,female,Morning_Light-on,1
left_turning,5.9171597633136095,17.0,43.24635294117647,1022.89949375,female,Morning_Light-on,1
right_turning,2.7284681130834976,3.0,40.0,5867.5,female,Morning_Light-on,1
walking,28.205128205128204,56.0,47.38552321428571,268.27506363636365,female,Morning_Light-on,1
stepping,7.034845496383959,9.0,51.55555555555556,2085.125,female,Morning_Light-on,1
sniffing,26.736795967565197,46.0,52.66611304347826,338.8323666666666,female,Morning_Light-on,1
rising,8.744247205785667,23.0,34.73445217391304,656.5983681818183,female,Morning_Light-on,1
hunching,1.9066403681788298,6.0,33.333333333333336,1670.8,female,Morning_Light-on,1
rearing,3.6269997808459347,6.0,54.333333333333336,1439.0,female,Morning_Light-on,1
climbing,10.300241069471838,20.0,47.618645,869.5159210526316,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.5369274600043831,1.0,59.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.20985199911641267,1.0,14.0,0.0,male,Morning_Light-on,1
trotting,5.3788380826154185,15.0,30.95651333333333,1195.3689142857143,male,Morning_Light-on,1
left_turning,6.803622708195273,13.0,41.16680769230769,1378.6975833333336,male,Morning_Light-on,1
right_turning,5.533465871438039,21.0,26.26081428571429,739.03706,male,Morning_Light-on,1
walking,22.675060746631324,46.0,38.71902391304348,333.5398933333333,male,Morning_Light-on,1
stepping,5.202120609675282,16.0,39.2598875,1073.9631466666667,male,Morning_Light-on,1
sniffing,31.57720344599072,51.0,58.57393137254901,285.000428,male,Morning_Light-on,1
rising,4.76032692732494,21.0,20.589419047619046,796.16963,male,Morning_Light-on,1
hunching,1.2480671526397173,6.0,18.166666666666668,2007.2,male,Morning_Light-on,1
rearing,1.778219571460128,5.0,33.6,1758.0,male,Morning_Light-on,1
climbing,14.833222884912745,30.0,43.66843,537.170248275862,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
running,1.0463045414069456,4.0,22.25,1451.0,female,Morning_Light-on,1
trotting,6.611754229741764,16.0,34.84794375,941.3403666666668,female,Morning_Light-on,1
left_turning,10.229296527159395,21.0,44.92053333333334,755.470665,female,Morning_Light-on,1
right_turning,2.4154051647373107,7.0,33.285714285714285,2483.3333333333335,female,Morning_Light-on,1
walking,23.419412288512913,48.0,41.90466666666667,317.5558085106383,female,Morning_Light-on,1
stepping,4.9977738201246655,9.0,51.0,1849.625,female,Morning_Light-on,1
sniffing,23.99821905609973,43.0,49.7488,349.96955238095234,female,Morning_Light-on,1
rising,9.027159394479074,25.0,32.703724,637.857875,female,Morning_Light-on,1
hunching,0.5899376669634906,2.0,29.5,166.0,female,Morning_Light-on,1
rearing,0.4674977738201247,1.0,31.0,0.0,female,Morning_Light-on,1
climbing,17.197239536954587,35.0,44.8875,445.4659176470588,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.10577036079445293,0.0,0.0,0.0,male,Night_Light-on,3
trotting,6.216946762251734,19.0,32.02805263157895,881.7067944444444,male,Night_Light-on,3
left_turning,10.377247620166882,28.0,35.921682142857144,593.8218777777778,male,Night_Light-on,3
right_turning,3.8429897755317897,11.0,24.394909090909092,1684.548,male,Night_Light-on,3
walking,23.1402044893642,39.0,40.00695384615384,430.26067105263155,male,Night_Light-on,3
stepping,6.146433188388765,12.0,40.95605833333334,978.4885818181818,male,Night_Light-on,3
sniffing,23.481020096368553,41.0,48.663519512195116,390.9550375,male,Night_Light-on,3
rising,12.892231754612762,35.0,30.43295714285714,455.26946470588234,male,Night_Light-on,3
hunching,0.7051357386296861,5.0,12.8,3445.5,male,Night_Light-on,3
rearing,4.1485485956046535,8.0,43.25,2268.5714285714284,male,Night_Light-on,3
climbing,8.250088141967328,17.0,41.52491176470588,926.01256875,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,0.6933834763191914,1.0,59.0,0.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.0,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.518396763181186,1.0,26.0,0.0,male,Night_Light-on,3
left_turning,7.434568213427741,15.0,43.5777,816.3423071428571,male,Night_Light-on,3
right_turning,4.513844986723985,9.0,34.666666666666664,2054.75,male,Night_Light-on,3
walking,16.76570995068909,37.0,34.98882702702703,445.4220027777778,male,Night_Light-on,3
stepping,8.547224680743456,14.0,42.706,1074.5110076923077,male,Night_Light-on,3
sniffing,36.73030724491086,54.0,54.93147777777777,271.27001886792453,male,Night_Light-on,3
rising,7.687444683272221,18.0,33.844233333333335,924.0107058823529,male,Night_Light-on,3
hunching,3.919585282589455,6.0,54.0,2630.2,male,Night_Light-on,3
rearing,1.9471488178025034,4.0,38.5,343.6666666666667,male,Night_Light-on,3
climbing,7.58629409533443,12.0,48.98416666666666,925.7635,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,4.3494752813250726,3.0,114.66666666666667,48.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,0.0,0.0,0.0,0.0,female,Night_Light-on,3
trotting,1.7999265336108732,6.0,23.333333333333332,1934.2,female,Night_Light-on,3
left_turning,10.824047998040896,24.0,40.153620833333335,707.621795652174,female,Night_Light-on,3
right_turning,4.7875596914411656,11.0,30.951690909090907,1485.18828,female,Night_Light-on,3
walking,14.423901065262642,32.0,37.560040625,524.8568419354839,female,Night_Light-on,3
stepping,4.33451695849149,10.0,35.71945000000001,1468.2578666666666,female,Night_Light-on,3
sniffing,35.64344312477042,52.0,54.80161923076923,286.8659313725491,female,Night_Light-on,3
rising,9.20778743724746,26.0,29.216703846153848,657.3938519999999,female,Night_Light-on,3
hunching,0.7958858822088895,2.0,32.5,10748.0,female,Night_Light-on,3
rearing,1.457083384351659,3.0,47.666666666666664,6921.5,female,Night_Light-on,3
climbing,14.754499816334027,27.0,43.779148148148145,568.8504615384616,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,0.0,0.0,0.0,0.0,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,1.97134810824048,1.0,151.0,0.0,female,Night_Light-on,3
running,0.7585609016038145,3.0,15.0,5456.0,female,Morning_Light-on,1
trotting,2.9150411790203727,9.0,27.88888888888889,1625.25,female,Morning_Light-on,1
left_turning,6.534460338101431,19.0,38.37878421052631,913.7152388888888,female,Morning_Light-on,1
right_turning,5.114867793671435,14.0,37.21024285714286,1075.5857692307693,female,Morning_Light-on,1
walking,29.83311660164716,53.0,39.51994150943396,301.8430461538462,female,Morning_Light-on,1
stepping,6.1876896402254005,16.0,32.97771875,1056.4305733333333,female,Morning_Light-on,1
sniffing,29.33463372345037,60.0,48.00649833333333,247.07282033898304,female,Morning_Light-on,1
rising,9.839618552232336,24.0,37.4040375,558.4894,female,Morning_Light-on,1
hunching,1.3003901170351104,1.0,120.0,0.0,female,Morning_Light-on,1
rearing,2.0156046814044215,4.0,43.25,4253.0,female,Morning_Light-on,1
climbing,5.9167750325097535,13.0,40.29734615384615,1342.2796749999998,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.2492414390983962,1.0,35.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.32533550223668156,3.0,9.666666666666666,3114.0,female,Morning_Light-on,1
trotting,6.249152772129592,14.0,35.15701428571428,1288.9167461538461,female,Morning_Light-on,1
left_turning,12.78297410871628,21.0,36.60712857142857,808.72978,female,Morning_Light-on,1
right_turning,5.774705164701098,17.0,30.215776470588235,952.7715875,female,Morning_Light-on,1
walking,27.62640639826488,42.0,43.71507380952381,390.43338048780487,female,Morning_Light-on,1
stepping,6.384709231394877,13.0,42.99794615384615,1147.5900166666665,female,Morning_Light-on,1
sniffing,21.824589941710723,34.0,54.7807705882353,479.8435636363637,female,Morning_Light-on,1
rising,8.540056933712892,21.0,27.765980952380954,760.2518699999999,female,Morning_Light-on,1
hunching,1.2471194252406126,5.0,14.0,3947.0,female,Morning_Light-on,1
rearing,1.9249017215670325,3.0,57.333333333333336,2845.5,female,Morning_Light-on,1
climbing,5.801816456554155,15.0,27.940293333333337,1228.475207142857,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,1.5182323437711807,1.0,100.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.6627393225331369,2.0,29.0,1836.0,female,Morning_Light-on,1
trotting,7.342730906795708,18.0,34.41263888888889,903.713894117647,female,Morning_Light-on,1
left_turning,12.991794656006734,34.0,37.43891764705882,473.2129242424242,female,Morning_Light-on,1
right_turning,0.704818009678098,4.0,14.75,598.6666666666666,female,Morning_Light-on,1
walking,30.307174416158215,56.0,50.89394821428571,260.35592727272734,female,Morning_Light-on,1
stepping,2.5983589312013464,8.0,34.375,2372.1428571428573,female,Morning_Light-on,1
sniffing,25.310330317694085,54.0,44.20469444444444,291.22381886792454,female,Morning_Light-on,1
rising,4.165790027351147,14.0,29.90995714285714,1250.758246153846,female,Morning_Light-on,1
hunching,1.4622343782873974,3.0,41.666666666666664,800.0,female,Morning_Light-on,1
rearing,1.2728802861350725,2.0,51.0,984.0,female,Morning_Light-on,1
climbing,12.560488112770882,30.0,40.69726333333333,518.1019482758621,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.6206606353881758,1.0,59.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,0.19870181480990862,1.0,11.0,0.0,male,Night_Light-on,3
trotting,5.735859054179362,20.0,18.714990000000004,817.3759684210527,male,Night_Light-on,3
left_turning,8.252748708438205,23.0,26.16928695652174,765.816359090909,male,Night_Light-on,3
right_turning,8.17326798251424,19.0,31.95394736842105,762.2142555555556,male,Night_Light-on,3
walking,20.294078685918667,50.0,30.069927999999997,334.2945244897959,male,Night_Light-on,3
stepping,4.437673864087959,8.0,33.875,2275.0,male,Night_Light-on,3
sniffing,31.646575705391445,44.0,55.90193863636364,357.40168604651166,male,Night_Light-on,3
rising,9.815869651609486,19.0,39.27953157894737,844.3051888888888,male,Night_Light-on,3
hunching,0.6623393826996954,1.0,60.0,0.0,male,Night_Light-on,3
rearing,0.8080540468936283,1.0,61.0,0.0,male,Night_Light-on,3
climbing,7.113524970194727,12.0,43.883,1311.9635545454546,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,1.589614518479269,1.0,120.0,0.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.271691614783415,1.0,151.0,0.0,male,Night_Light-on,3
running,1.6808895784846134,5.0,18.8,2157.5,female,Night_Light-on,3
trotting,4.965089216446858,17.0,25.009835294117643,931.41161875,female,Night_Light-on,3
left_turning,11.701577450219808,27.0,32.31224814814814,636.3868423076923,female,Night_Light-on,3
right_turning,3.8272562710111195,13.0,18.31897692307692,1243.305125,female,Night_Light-on,3
walking,20.067235583139382,47.0,32.839389361702125,355.2221826086956,female,Night_Light-on,3
stepping,4.370312904059995,12.0,34.53190000000001,1332.6789727272726,female,Night_Light-on,3
sniffing,30.178432893716057,52.0,42.539796153846154,305.9336843137255,female,Night_Light-on,3
rising,8.00362037755366,19.0,30.96582105263158,895.2174833333333,female,Night_Light-on,3
hunching,1.590380139643134,3.0,23.0,4486.0,female,Night_Light-on,3
rearing,2.3920351693819497,5.0,26.2,3233.0,female,Night_Light-on,3
climbing,11.223170416343418,22.0,36.91503636363637,765.7389571428571,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,0.0,0.0,0.0,0.0,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,female,Night_Light-on,3
running,0.0,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.809024612579763,2.0,26.0,14606.0,male,Night_Light-on,3
left_turning,10.722424794895169,29.0,40.5435551724138,569.5297607142858,male,Night_Light-on,3
right_turning,1.982680036463081,7.0,20.285714285714285,2194.5,male,Night_Light-on,3
walking,21.99179580674567,46.0,44.332971739130436,350.67671333333334,male,Night_Light-on,3
stepping,5.184594348222425,12.0,37.992466666666665,1398.3346454545456,male,Night_Light-on,3
sniffing,31.494986326344577,44.0,56.99087954545454,358.65620697674416,male,Night_Light-on,3
rising,11.280765724703738,30.0,28.200573333333335,544.8627068965517,male,Night_Light-on,3
hunching,0.5127620783956244,2.0,20.5,8401.0,male,Night_Light-on,3
rearing,3.2816773017319965,10.0,28.496270000000003,911.8297333333334,male,Night_Light-on,3
climbing,10.711030082041932,24.0,40.020933333333325,671.9921130434783,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,2.0282588878760257,4.0,43.5,5356.0,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,0.0,0.0,0.0,male,Night_Light-on,3
running,1.2086937236637836,2.0,6.5,6176.0,female,Morning_Light-on,1
trotting,7.30760700820581,19.0,31.8230052631579,917.4697,female,Morning_Light-on,1
left_turning,5.211798624972277,12.0,35.82383333333333,1174.3522545454546,female,Morning_Light-on,1
right_turning,2.8276779773785763,15.0,16.44912,1235.6394714285714,female,Morning_Light-on,1
walking,21.468174761587935,61.0,32.78421147540983,261.813825,female,Morning_Light-on,1
stepping,2.228875582168995,7.0,38.285714285714285,2234.1666666666665,female,Morning_Light-on,1
sniffing,31.980483477489464,56.0,49.51468392857143,263.1725181818182,female,Morning_Light-on,1
rising,10.955866045686404,42.0,24.281938095238097,404.0744560975609,female,Morning_Light-on,1
hunching,2.173430915945886,6.0,33.333333333333336,3460.0,female,Morning_Light-on,1
rearing,2.4950099800399204,7.0,29.714285714285715,1610.3333333333333,female,Morning_Light-on,1
climbing,8.826790862719006,16.0,55.17395625,1073.7292799999998,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,3.315591040141938,2.0,149.5,233.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,5.878594249201278,12.0,22.0324,1106.4020636363637,male,Morning_Light-on,1
trotting,8.089456869009584,13.0,31.88493076923077,1221.4176416666667,male,Morning_Light-on,1
