,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,GS_fra_index,GS_fre_index,color
0,Morning_Light-on,1,male,40.32150843053122,3.1304768235934004,95.0,8.0,12.880308880308883,11.875,0.07763788968824939,0.08421052631578947,#F5B25E
1,Night_Light-on,3,female,26.643070303282673,1.8738288569643973,65.0,5.0,14.21851851851852,13.0,0.07033081531648866,0.07692307692307693,#398FCB
2,Night_Light-on,3,male,25.850340136054424,11.691709650893324,69.0,7.0,2.210997442455243,9.857142857142858,0.4522845575477154,0.10144927536231885,#398FCB
3,Night_Light-on,3,female,29.908182554685393,3.294625978935998,35.0,2.0,9.077868852459018,17.5,0.11015801354401805,0.05714285714285714,#398FCB
4,Morning_Light-on,1,male,25.19671064308111,12.02745074838786,64.0,16.0,2.0949335956714217,4.0,0.47734209908429204,0.25,#F5B25E
5,Morning_Light-on,1,male,33.7139265699471,4.823757397999267,93.0,9.0,6.989142236699239,10.333333333333334,0.14307907410284296,0.0967741935483871,#F5B25E
6,Morning_Light-on,1,male,30.980192991366174,3.729231662192556,67.0,10.0,8.30739299610895,6.7,0.12037470725995317,0.14925373134328357,#F5B25E
7,Night_Light-on,3,female,25.619702542779464,4.421877498800575,64.0,6.0,5.793851717902351,10.666666666666666,0.17259675405742822,0.09375,#398FCB
8,Night_Light-on,3,male,23.160927241055877,11.684309259011123,54.0,13.0,1.9822247706422018,4.153846153846154,0.5044836563494359,0.24074074074074073,#398FCB
9,Night_Light-on,3,female,29.780564263322884,2.6699816236082583,39.0,3.0,11.153846153846155,13.0,0.0896551724137931,0.07692307692307693,#398FCB
10,Morning_Light-on,1,female,13.618251928020566,13.804627249357326,44.0,12.0,0.9864990689013036,3.6666666666666665,1.013685700802265,0.2727272727272727,#F5B25E
11,Morning_Light-on,1,male,26.387259010896898,0.5364626990779547,28.0,0.1,49.1875,280.0,0.020330368487928845,0.0035714285714285718,#F5B25E
12,Morning_Light-on,1,female,17.872995742367966,0.842467614820183,40.0,2.0,21.21505376344086,20.0,0.047136340598074006,0.05,#F5B25E
13,Night_Light-on,3,male,20.750452079566003,1.5822784810126582,38.0,2.0,13.114285714285714,19.0,0.07625272331154684,0.05263157894736842,#398FCB
14,Night_Light-on,3,male,43.965335024307755,1.8741633199464525,96.0,2.0,23.45864661654135,48.0,0.04262820512820513,0.020833333333333332,#398FCB
15,Night_Light-on,3,female,27.166276346604217,1.143938029183931,51.0,2.0,23.748031496062993,25.5,0.042108753315649866,0.0392156862745098,#398FCB
16,Morning_Light-on,1,female,9.363957597173144,0.6323228566114933,18.0,3.0,14.808823529411764,6.0,0.06752730883813307,0.16666666666666666,#F5B25E
17,Morning_Light-on,1,female,29.557827645730978,1.9718496879564469,88.0,1.0,14.989898989898988,88.0,0.06671159029649597,0.011363636363636364,#F5B25E
18,Morning_Light-on,1,female,25.49198704641701,1.295358299427053,48.0,1.0,19.679487179487182,48.0,0.05081433224755699,0.020833333333333332,#F5B25E
19,Night_Light-on,3,male,18.83411580594679,10.907668231611893,46.0,9.0,1.7266857962697273,5.111111111111111,0.5791441628583299,0.1956521739130435,#398FCB
20,Night_Light-on,3,female,31.57591056617382,4.22646952758745,74.0,8.0,7.470989761092151,9.25,0.133851073549566,0.10810810810810811,#398FCB
21,Night_Light-on,3,male,32.460908663848066,1.0267767263942018,76.0,3.0,31.61437908496732,25.333333333333332,0.031631176348976636,0.039473684210526314,#398FCB
22,Morning_Light-on,1,female,21.94642997407902,7.8784070379388895,45.0,6.0,2.785643070787637,7.5,0.3589835361488905,0.13333333333333333,#F5B25E
23,Morning_Light-on,1,male,14.42597702624655,27.04228967464545,40.0,12.0,0.5334598955861414,3.3333333333333335,1.8745551601423491,0.3,#F5B25E
24,Morning_Light-on,1,female,20.20541181117914,0.5431562314833103,37.0,1.0,37.199999999999996,37.0,0.02688172043010753,0.02702702702702703,#F5B25E
25,Night_Light-on,3,male,30.030643513789578,2.1450459652706844,21.0,1.0,13.999999999999998,21.0,0.07142857142857144,0.047619047619047616,#398FCB
26,Morning_Light-on,1,male,27.335687749392285,4.825024079255148,98.0,8.0,5.665399239543726,12.25,0.17651006711409395,0.08163265306122448,#F5B25E
27,Morning_Light-on,1,female,19.807168308530706,5.0932718507650385,45.0,4.0,3.888888888888889,11.25,0.2571428571428571,0.08888888888888889,#F5B25E
28,Morning_Light-on,1,female,28.694955964771818,11.345076060848678,57.0,7.0,2.529287226534933,8.142857142857142,0.39536830357142855,0.12280701754385964,#F5B25E
29,Night_Light-on,3,male,25.621999127018768,1.8769096464426014,10.0,3.0,13.651162790697674,3.3333333333333335,0.07325383304940375,0.3,#398FCB
30,Night_Light-on,3,male,27.647476901208247,3.553660270078181,8.0,1.0,7.779999999999999,8.0,0.12853470437017994,0.125,#398FCB
31,Night_Light-on,3,male,18.021716817027713,7.58467937982821,67.0,14.0,2.376068376068376,4.785714285714286,0.420863309352518,0.208955223880597,#398FCB
32,Morning_Light-on,1,male,23.239015912670396,3.9102807798837778,81.0,1.0,5.9430555555555555,81.0,0.1682636129936901,0.012345679012345678,#F5B25E
33,Morning_Light-on,1,male,14.926419060967064,2.1548703573931327,14.0,1.0,6.926829268292682,14.0,0.14436619718309862,0.07142857142857142,#F5B25E
34,Morning_Light-on,1,female,33.113794365166484,4.921331869740212,60.0,6.0,6.728624535315986,10.0,0.1486187845303867,0.1,#F5B25E
