movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
pausing,0.0,3.0,151.0,37724.0,male,Morning_Light-on,1
running,0.17807573456240505,5.0,19.6,11555.5,male,Morning_Light-on,1
trotting,4.593306447389096,54.0,26.87962592592592,1589.1024905660379,male,Morning_Light-on,1
left_turning,15.723039857539412,187.0,36.02374278074866,437.237079032258,male,Morning_Light-on,1
right_turning,2.451160111035458,53.0,25.797990566037736,1570.2733326923076,male,Morning_Light-on,1
walking,27.02561148064736,283.0,37.92083568904593,277.4476209219858,male,Morning_Light-on,1
stepping,6.6307023516472015,72.0,38.42658888888889,1197.994033802817,male,Morning_Light-on,1
sniffing,33.7139265699471,446.0,71.18525134529148,130.49518741573036,male,Morning_Light-on,1
rising,2.9644372283035665,201.0,35.09135870646766,413.7219205,male,Morning_Light-on,1
hunching,0.5080395956633321,53.0,45.55140754716981,1612.156475,male,Morning_Light-on,1
rearing,1.2203425339129523,88.0,43.47173068181818,974.996375862069,male,Morning_Light-on,1
climbing,0.026187608023883095,150.0,53.19404599999999,543.528444295302,male,Morning_Light-on,1
jumping,0.0,1.0,120.0,0.0,male,Morning_Light-on,1
grooming,4.823757397999267,82.0,133.39908170731707,868.5379913580248,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.14141308332896874,14.0,197.8072857142857,5378.896646153846,male,Morning_Light-on,1
running,0.5731698469128637,12.0,23.746233333333333,6195.355490909091,male,Morning_Light-on,1
trotting,3.85257200899659,48.0,30.08380833333333,1713.1188106382976,male,Morning_Light-on,1
left_turning,8.546760502067764,124.0,33.250816129032266,679.7995528455283,male,Morning_Light-on,1
right_turning,1.8428498875426251,76.0,26.836240789473685,1144.529084,male,Morning_Light-on,1
walking,23.84821882028586,219.0,42.505030136986306,361.3034201834862,male,Morning_Light-on,1
stepping,7.088442283973011,68.0,33.89701176470589,1172.6381253731345,male,Morning_Light-on,1
sniffing,30.980192991366174,433.0,72.16032124711317,134.84603078703702,male,Morning_Light-on,1
rising,9.591525792643111,215.0,35.47185441860464,377.0387359813084,male,Morning_Light-on,1
hunching,0.9577015163607342,40.0,47.6518275,2191.9399435897435,male,Morning_Light-on,1
rearing,8.191250090691431,110.0,63.40876272727273,729.1895614678899,male,Morning_Light-on,1
climbing,0.0580425161430748,146.0,68.27176095890412,531.1172137931034,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,3.729231662192556,68.0,119.06296470588237,1191.6824119402986,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.7400420808242038,15.0,311.08956000000006,4019.1103571428566,male,Morning_Light-on,1
running,1.3673436750359826,21.0,23.715304761904765,3387.9323649999997,female,Night_Light-on,3
trotting,8.603870142331681,82.0,29.900448780487803,979.8094271604939,female,Night_Light-on,3
left_turning,9.995202302894612,145.0,31.387656551724138,547.5179055555556,female,Night_Light-on,3
right_turning,3.8061730369422673,69.0,28.791892753623188,1161.9560455882352,female,Night_Light-on,3
walking,29.241963857348473,260.0,35.000721923076924,286.45162509652505,female,Night_Light-on,3
stepping,4.525827602750679,47.0,32.36840212765958,1736.5755195652175,female,Night_Light-on,3
sniffing,25.619702542779464,469.0,54.2976921108742,131.29737713675215,female,Night_Light-on,3
rising,4.8536702382856225,279.0,34.744651612903226,277.76541546762587,female,Night_Light-on,3
hunching,2.638733407964177,70.0,39.29928857142857,1227.189488405797,female,Night_Light-on,3
rearing,4.885654885654886,160.0,39.30902375,504.7708194968553,female,Night_Light-on,3
climbing,0.03998080921157844,198.0,62.78373181818182,375.8972502538071,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,4.421877498800575,85.0,145.38811176470585,869.4151107142857,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,4.0,226.0,18199.0,female,Night_Light-on,3
running,0.47568002143909954,23.0,20.71076086956522,3539.628595454545,male,Night_Light-on,3
trotting,6.016347313412837,68.0,31.429485294117644,1242.050452238806,male,Night_Light-on,3
left_turning,10.284068069141096,131.0,32.20136106870229,626.6527153846154,male,Night_Light-on,3
right_turning,2.867479565858234,62.0,32.93776935483871,1361.0757557377049,male,Night_Light-on,3
walking,23.884496851132255,208.0,40.284501923076924,374.4715971014493,male,Night_Light-on,3
stepping,3.336459868685515,62.0,33.30140161290323,1306.7704836065573,male,Night_Light-on,3
sniffing,23.160927241055877,366.0,58.16640382513661,188.11881260273972,male,Night_Light-on,3
rising,9.413104649604717,324.0,36.11860030864198,235.79368328173373,male,Night_Light-on,3
hunching,2.405198981642771,86.0,48.27722790697675,992.9373211764706,male,Night_Light-on,3
rearing,6.31783465094466,150.0,57.53402,539.9479624161074,male,Night_Light-on,3
climbing,0.15409352807182097,196.0,62.293872959183666,393.7519517948718,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,11.684309259011123,87.0,136.98390689655173,886.6073081395349,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,4.0,188.5,25849.0,male,Night_Light-on,3
running,0.7458653118581775,13.0,29.6293,6570.819666666667,female,Night_Light-on,3
trotting,8.9179548156956,75.0,36.840571999999995,1178.1371337837838,female,Night_Light-on,3
left_turning,16.203653659063885,125.0,37.733579999999996,682.1800758064517,female,Night_Light-on,3
right_turning,0.7891038806615501,24.0,22.89155416666667,3298.192391304348,female,Night_Light-on,3
walking,28.613122905631823,160.0,43.45786,501.3688528301887,female,Night_Light-on,3
stepping,4.313047238136418,37.0,34.14087297297297,2343.0065,female,Night_Light-on,3
sniffing,29.780564263322884,347.0,63.52703400576368,196.14425606936416,female,Night_Light-on,3
rising,3.9563290455085935,270.0,47.14448,286.3245420074349,female,Night_Light-on,3
hunching,1.1998702842935898,63.0,49.98929841269842,1344.740864516129,female,Night_Light-on,3
rearing,2.1619284401686305,179.0,51.10990726256983,445.27813988764046,female,Night_Light-on,3
climbing,0.0,196.0,58.00566173469388,394.1054697435897,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,2.6699816236082583,111.0,119.99333243243242,668.1212899999999,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.6485785320505891,7.0,223.57142857142858,13939.333333333334,female,Night_Light-on,3
running,1.3431876606683804,41.0,21.774214634146343,2140.9049475,female,Morning_Light-on,1
trotting,4.723650385604113,105.0,26.374893333333336,828.3848625,female,Morning_Light-on,1
left_turning,8.149100257069408,162.0,33.56730864197531,522.744607453416,female,Morning_Light-on,1
right_turning,3.1748071979434447,92.0,27.398878260869562,950.5748714285714,female,Morning_Light-on,1
walking,28.393316195372755,334.0,38.8609251497006,229.6429966966967,female,Morning_Light-on,1
stepping,8.136246786632391,106.0,37.76557735849057,811.9900238095237,female,Morning_Light-on,1
sniffing,13.618251928020566,435.0,53.92309701149425,152.5395857142857,female,Morning_Light-on,1
rising,9.466580976863753,260.0,33.925755769230776,311.0031768339768,female,Morning_Light-on,1
hunching,1.6966580976863752,67.0,30.96297313432836,1262.0123863636363,female,Morning_Light-on,1
rearing,7.480719794344473,110.0,46.38141363636363,749.28776146789,female,Morning_Light-on,1
climbing,0.012853470437017993,267.0,60.82864756554307,274.6428939849624,female,Morning_Light-on,1
jumping,0.0,1.0,151.0,0.0,female,Morning_Light-on,1
grooming,13.804627249357326,50.0,104.119858,1616.4244081632653,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,2.0,153.0,60149.0,female,Morning_Light-on,1
running,1.374685666387259,11.0,24.6378,6913.07264,male,Morning_Light-on,1
trotting,2.8164291701592625,51.0,26.437913725490198,1598.81579,male,Morning_Light-on,1
left_turning,6.890192791282482,109.0,29.94239266055046,749.9831379629629,male,Morning_Light-on,1
right_turning,7.979882648784577,118.0,22.873765254237288,740.0530897435897,male,Morning_Light-on,1
walking,35.3059513830679,251.0,40.81969641434263,317.97622640000003,male,Morning_Light-on,1
stepping,4.811399832355407,80.0,36.34555,1079.0184835443038,male,Morning_Light-on,1
sniffing,26.387259010896898,467.0,62.59285203426124,130.26836781115878,male,Morning_Light-on,1
rising,6.035205364626991,291.0,30.34044295532646,278.2615824137931,male,Morning_Light-on,1
hunching,1.2573344509639564,79.0,39.861744303797465,1081.0209166666668,male,Morning_Light-on,1
