,sniffing_Morning_Light-on,sniffing_Stress_Light-on,rising_Morning_Light-on,rising_Stress_Light-on,hunching_Morning_Light-on,hunching_Stress_Light-on,rearing_Morning_Light-on,rearing_Stress_Light-on,climbing_Morning_Light-on,climbing_Stress_Light-on
727,175.0925043832694,175.61122092434735,175.92848018260975,173.7219020332106,174.6519350810658,162.67226851677248,165.4953226954323,174.73332840193177,167.7465027549594,178.27937823976882
728,166.72255051915906,177.3407500504134,164.7565091950708,169.83974319913185,178.28287885271766,163.77958675971766,176.76305043917617,146.51768484997905,146.4879655550527,170.8390144214117
729,174.67272212870765,164.99269346662845,178.58912150768273,174.4570707247244,175.64704936052684,174.40693681615898,160.87057307914674,167.5078479710494,150.2659386654155,173.05030986240655
730,169.0357272880894,176.17536084187512,179.49906061352846,175.0429574026105,173.82846994011462,177.44396082150615,173.18506483908848,174.3684744125378,179.03654188584898,175.01268017501485
731,175.12756683414932,162.2935002816529,177.27683334224474,171.48032313412222,173.05395543841462,158.71392525009924,178.08327031594075,175.38849109187447,172.81654010750026,146.28768706024604
732,171.32405215049886,176.98430942339485,178.85911260703108,178.12837021184518,168.93261144758014,173.43351361948473,177.50560478633548,54.19822841803131,163.59196427249165,176.91640989636883
733,159.19252178754593,161.62741390001315,172.35796310876694,172.68205386804016,174.27519441409342,168.77205626893925,175.07041286721577,172.9123091414634,173.72452258566318,127.51070276414427
734,174.48878966415674,175.67433063455738,173.23659359088563,172.68145891667515,169.83274536613092,170.8949396531501,170.08796070448776,172.40457998163276,170.1448735140494,169.72016873412184
735,175.65417480215967,179.40831398025833,175.43842901429906,173.9711404374907,171.42704726508262,171.9133124342227,168.79538468790292,87.07337057710403,161.79133531828123,163.26935104700775
736,151.28340406528523,159.39214999808894,178.29126968813495,170.4560412862134,166.57319277462074,174.63860341153884,174.66381601397555,17.50477399295553,164.13901951556704,173.911155129628
737,169.6138494853745,173.7919189618971,172.32051473948957,179.10892891869682,170.33125175451528,171.63504898874467,178.79853566552626,100.70958266495661,179.91528530404423,169.5083336993158
738,169.33242144074725,179.48522077287134,172.49861162085173,178.21261301289223,177.31989396027825,173.28354900299738,174.3529292189978,125.69152685842977,168.3117332219783,178.36342543367437
739,168.74688703578255,174.23246960836704,173.20297077394153,178.7854604174239,176.14261156176158,170.22958780425571,175.63204748137673,70.21565199512973,166.7899988818585,178.04524178532185
740,176.0303248695043,177.44542565953674,177.9054208670692,164.96633406813189,174.70447560116716,166.8907476146064,174.9533744656761,48.6774037690337,175.15113347031718,171.03100449842395
741,170.1911783246358,166.07898875466648,179.70858213703255,174.58391878974453,148.6882124985934,168.45391769769375,178.9136580037695,57.55106595884342,160.38625579524586,170.77373244489365
742,157.6004832919573,168.95525077623225,168.3525011127149,178.4045853326002,159.7770994186272,167.4953341510489,129.79092062194033,160.69819103607978,167.03588089851175,154.17235197148383
743,173.90274571243594,165.60464971546767,178.6872818978492,171.9124819786679,174.42977067447205,165.72378191902985,160.22212563402994,162.78733669309727,170.55516148797054,136.69230067461893
744,174.15554802566564,169.35895081866397,177.44093150250998,165.97023124765002,171.4840585214215,134.91655317418022,154.4063160805689,178.16852789961442,177.56163893840136,164.73297810432132
745,179.4500152004001,176.33930698230563,178.80014651709402,177.14011552981177,156.7218600088595,143.9857503363578,167.47789350115292,159.91089535700578,171.71567905676557,160.57647114120425
746,171.14308548609756,178.67101596991367,171.09326214857924,178.33368927305932,169.66699964502473,163.5445301596907,174.24637254990202,166.04634763245582,171.40774791672453,168.68535921556983
747,165.43676295271857,169.41100503318768,175.50950857307814,170.09375964674138,176.0467238390148,175.92038146059437,175.018239362733,174.7126167259928,179.34163527369472,133.51169734673462
748,179.3047661405829,164.35034459923628,177.07215965363878,171.87103774882578,173.96886975235827,170.39918886662088,178.724731648247,176.80678918947478,171.50502097074474,176.5657162200981
749,169.79055313195585,173.6973605785121,179.33297482640424,178.6244782852617,169.77001420951598,5.165088071545303,169.21962143591247,172.64274410148474,165.85437099849037,140.39425074782497
750,163.29467380716696,161.8344000262374,177.41339199423936,169.4509370949282,164.67314359289156,159.4460154279686,164.18823453844797,170.9150083385008,166.57393594587919,152.50801124113758
751,164.14471528467814,154.62590103876863,176.04160368348215,176.69574264210465,179.9074821025287,174.656980500795,163.1691145961519,146.2269916397258,175.91576852632807,146.91891988247943
752,176.64120500121453,161.43182945648158,167.31779124633013,179.37387664356996,156.6403977850263,177.71735229513655,179.6243928201091,162.9515928957867,128.20391738753324,172.68077689244066
753,173.13724057317742,172.29722225860715,168.53226322852026,161.1063447960171,165.33890660578408,155.34904762048984,179.92627781168338,147.12779664620624,163.10239328589887,177.49693541343734
754,179.8332763374843,174.8451486248728,179.11373807796866,178.10067952794054,171.90235846509444,175.43813274474877,179.15678887849126,141.12086391076443,176.65046762887823,172.03851166387275
755,174.16208017689294,178.20747969082194,164.06960747516703,178.431272266004,160.40422158232084,173.22338289661778,172.60967329429386,176.17332207915456,177.97466150687802,134.36182684427553
756,169.48193360647295,177.78446578095492,178.72481032659752,171.15816037174724,165.14508339239865,144.95264643489386,176.5938211150104,160.953326886651,163.54373053221428,152.45512968689573
757,159.93862059927358,161.30013452941037,163.01825983668107,171.7677943230991,157.11389705646945,165.23151533319833,179.896951090134,145.98126406114858,159.63062873447782,176.54422135238877
758,177.24262534145387,178.0894290081783,172.84548564962432,171.085003345496,175.0738608777129,177.700466017305,169.5842804458919,147.00452957463688,171.84798162590715,155.4936232149526
759,164.61310499139532,171.47168596170008,175.90033799609145,172.83691249877756,172.57302930376252,159.03819197636966,177.9335849878982,135.83791554335372,162.35582746591177,168.2384961313558
760,179.21153665411245,161.12264065627917,170.8728686163938,179.27129520884114,173.19316429276213,170.86299848781235,171.80103073506257,177.88817068698927,159.76168327821577,168.86709310153697
761,166.77552952772047,173.66371577044248,176.6946858071566,171.2594449067196,160.12977714303426,159.3940883069598,176.74395797823544,158.81989737927,179.8119330601642,150.3280094029947
762,178.72379032703174,179.2195809337103,176.22135086565643,164.80452771901818,165.816197402124,124.85261911981436,179.8407538667405,168.5228640321147,171.87311059533684,171.6266287658759
763,163.57408773424,163.5896169897825,178.11837411407083,170.33628921746558,163.5186606268379,159.39891708976384,168.79582204093072,147.39434154337502,175.5772341578326,174.3863470750234
764,175.8832150313655,166.01178528732058,179.16950168106717,172.39087849638503,148.81617057247934,179.14902892793674,175.00158038510483,159.0352606720225,178.11472413147047,155.9187214562072
765,172.24112605829927,175.69075681708398,176.26878267418874,179.37255395117657,173.7841116866437,161.39071385745802,178.42319012744125,164.48286168325106,125.10650329928325,164.22975955691751
766,166.5069144274799,178.87903594560788,175.71518977799494,166.62905457088397,167.07700995093194,162.97115697543722,177.7246076148612,152.16844917209212,167.25492199169912,170.7907874045904
767,178.1929213642483,162.85975450621794,170.9706209670125,174.8327749855263,160.54514826587658,164.58116640473466,174.15955103990734,178.5853817528664,157.50807881908432,154.93489517375264
768,177.33636454768646,163.32608565002667,171.40936633692252,176.221991842335,155.87744606608905,161.32869505167028,176.98612601057374,176.30440866583083,172.84625264619888,144.67637366993168
769,172.8818716364622,179.2240690867131,173.12771643387595,174.53274175020206,159.7225929074194,164.8145373433872,166.97296383946804,165.83129052232366,168.60843125614693,165.98673054043508
770,163.50642663833457,169.73960274990904,163.88963679916307,171.23300020918558,152.85794175469232,166.63029157861965,176.17992244112494,177.8014515605637,176.87556963305775,154.5215316154611
771,165.42438441157304,163.18865685209056,178.299072588991,161.72078983891137,165.4546218839433,177.40732079257575,177.91201051713136,174.19173002146024,110.96091337970536,152.3872979875998
772,174.5413803724357,163.76848975625435,175.99266034849376,174.5260578412895,169.89024663272355,159.36815863432287,177.85971789349992,175.76890878763015,163.32101114220757,178.5779071127066
773,177.38999755732834,169.1254512867333,176.5822507255095,173.6258150755235,167.86098917190063,151.31908351018004,170.02983112346743,21.842987135883376,173.33235062863005,177.53816363798023
774,173.54060721779643,175.28053336083101,167.62686504224317,172.54700344465817,166.06838954559382,157.5651537666947,171.84932016713555,173.32272439561143,170.21777707092863,146.09618049694438
775,165.5414155404942,164.8775305114264,177.08524609871355,175.6183420103136,161.18701404554687,157.26143365019155,164.02044003459892,178.51985066146185,149.2464793653748,179.9935644707563
776,176.3136105320171,176.75428593566167,174.54668611282773,172.5741416760228,136.70674115248408,175.34154739131714,171.69294683300572,152.00676527892654,163.98253209893727,146.5203400627212
777,176.45339199530144,177.53304270533485,178.70788162185517,174.3157272300662,175.69905662535635,171.22506329087327,175.83268656851072,132.3878411392055,138.65874284762444,175.8997822552148
778,174.1042874389297,171.43821286776532,169.87018906219618,172.3218117359617,170.95826564876802,173.2221956686591,173.4856674551699,103.30180785618907,172.81022134183723,150.73502999022372
779,170.91982350616098,159.79811225145664,175.11109907718298,178.59625759757108,166.2504414754621,169.28551529398317,175.62116555393416,176.02494628563161,170.2666403144824,139.2352995461571
780,176.463735136569,179.00937549043908,179.58747893759465,166.90273964500963,171.09541369149613,153.0061818841276,161.10639637090284,166.02768364246467,169.9622549872721,153.9188430765773
781,163.53089257405875,167.56571874706776,173.8658142904094,171.54645135797577,165.60350604562444,165.18602795816074,170.2785886990802,154.35814866766646,167.88434800405543,166.4403412244345
782,179.46966706251536,170.81669534653284,179.31019532592626,170.11513392729955,166.95541067130958,175.25570386636625,173.70288445644164,173.58728449997486,175.03596303395906,175.42105231813872
783,166.01528014527284,170.322665922303,176.46984156470495,177.72341070941567,169.59491924543275,159.03521521834358,158.26993375335223,173.07923762968028,150.40835864690814,178.32565417774964
784,175.0281127251692,167.20900094963542,171.60989419957644,163.9657929280855,166.12341921295655,165.05243165873108,166.70776965100455,158.1184169864682,173.48752916009673,144.45989610008803
785,174.92881901092514,167.20171149078038,175.18504444352092,176.63861472071807,169.51732938684526,159.9230035199337,167.60836637159946,174.59084252161082,155.897338292644,179.98127011570682
786,170.97004832512545,157.33444994171478,174.2925346576085,173.61689546032858,161.13721470572185,134.59694667937154,165.6911369238796,179.29046233663084,177.1854351064163,160.52307672889717
787,176.47224637720723,159.75858004962754,157.46116595692274,175.7063015705826,168.9157170194774,161.67484655863234,164.33985646125748,175.5635097014552,174.24667667536934,149.17965275319875
788,170.72896330960654,166.43000440645855,154.05304112313274,165.07179935884082,167.07476558140854,117.09185740768628,179.0675330308508,177.72874583814573,172.81454975389812,174.67148293196757
789,179.2590315769168,177.94083104643403,170.76181115897833,171.39584866284372,167.8664625437897,136.34410901558752,154.2780081516782,178.9350357078192,168.73908154073973,157.22150728232637
790,168.21470171506047,163.29736214434732,177.378270721558,168.577891651017,166.62295976105094,165.87684076654966,169.59398115284003,167.33513504072872,163.15262749463182,172.14281689115646
791,165.8181737147793,178.90660287806057,172.53178569902875,164.6031338155787,179.11900477050168,167.0831097411751,165.27358339767895,156.58885910376665,174.93387225118656,168.41956938972305
792,166.54117688972053,172.2510081234137,174.36964334060679,155.99943619702077,171.00268830491675,167.44772248991458,175.80502536690975,176.14094621757516,141.34091685287297,171.9717514602605
793,173.7135211471726,167.6203786462275,170.05003140776776,176.99474371509388,157.1961166077559,177.76105953695688,158.04413419137518,146.18967607107834,136.410311300654,162.88382638968426
794,167.85282266159663,173.27998078155755,151.96234446111734,171.26788751514016,160.85868419994722,155.54978649779696,179.12153843124773,177.5280193732593,147.1426423435964,174.77215109021992
795,170.33846122464078,178.3608829568545,171.4298901904313,169.74593572367544,171.37676889633664,179.92663690673842,161.53908066899507,171.38314291058342,176.52801496396674,132.68873201119385
796,177.89200982862226,174.6578404115262,175.43565211834127,177.31464562854978,153.66545255134594,167.99797639056567,174.98300159927527,177.73784939350168,163.5571923783277,169.28631372195824
797,164.8577840632833,179.31896557322392,174.4199715553664,179.18127041334904,166.7861911233336,153.18852858424714,158.1451180797402,154.38191770010715,179.750038173726,161.33880452388954
798,173.188671737965,164.97398968494468,176.2261266350796,178.71399945707665,174.76678587500572,141.8834274862642,169.06325708082286,171.79348687847377,167.93769819559563,172.51036295523303
799,179.90217825796668,154.75025520122023,172.485716384419,167.10134224133637,175.87142337542784,165.89001081416387,164.50661466436128,169.71035951095405,62.088314974244845,171.19226623510838
800,176.73666887283932,179.92708585711432,171.55990125242718,169.5732408638372,169.2101674490491,173.91914142610145,173.93076785512378,175.02900595993265,89.92864735593619,175.3918912530688
801,161.47148193245064,169.51280298628174,179.5719961421806,171.67653494105403,174.9616470841005,165.55665565911576,178.07507387849333,168.88774378397937,178.50303000929264,178.11675906203936
802,173.43432495766544,172.55080386175567,162.24786708231642,164.59253886578898,170.51755812459277,160.29784223493866,178.68237048854613,172.12054607516828,176.68246764343354,158.23352389729754
803,175.66290495983728,177.53571390100734,178.28901605684692,173.64204695365132,170.85062570062811,168.68288723733212,172.65419980996202,174.30076287959446,172.35009118403872,171.34544550301092
804,177.9364302963778,163.34681970676786,166.08663851729125,179.55215979585353,168.42660300169263,164.02883405363605,175.45736393220727,146.3090893506768,158.68211302492057,153.4198478712411
805,164.5132081404395,175.0705570106044,178.4266123238356,156.9418118599909,176.85723071093028,171.53832634116912,177.93404163838417,177.2673264272457,159.83822414885634,165.12644806418572
806,171.81492332061043,174.08155765550575,171.74686122810485,178.2171817144892,155.06847808568102,168.6033162471577,178.52261630837052,168.97815233065745,146.57835190581125,175.77447083703137
807,161.34338473070673,166.38357639541718,169.92372384423862,167.9022782984417,168.51749064131317,173.05167437547667,163.43173268138744,173.6316670275118,178.1910089574443,170.79474059357437
808,172.66832906695652,166.06193918438652,175.28065305009318,172.43066420148355,173.4750972460464,166.43314723808479,163.02330298490062,160.01024781294385,109.72268190481398,171.95904170978966
809,179.00052907491886,171.14380731361325,174.81944382664204,173.79605872749715,173.51152984606452,171.28709144392454,179.46221195753478,173.37826033569527,174.3861034254097,177.1853439894974
810,173.24081207578635,174.1481298577995,168.71196521580842,169.58791879467987,172.67700480062217,159.26227502162632,168.39470753157983,178.8058375434594,174.8623673965026,167.5113451237055
811,167.77886447391455,170.60134217378487,178.58401013264702,176.56633518338109,171.37106223463323,173.6439648564996,179.42105233171964,167.0889953009527,163.84680521696407,178.81678284396776
812,178.74330883148286,168.61967704630297,175.87931596752995,179.50765934589901,175.7592551505062,179.14208738400467,179.77537846041793,165.08257885485,178.6424786422133,175.59523356476174
813,177.47883582065512,175.6376400237279,176.89008235869952,179.18610222798972,162.66684886387608,173.37536398433184,175.74850408665293,53.536491112710685,179.1202992353991,152.99650400102033
814,176.97528493182492,160.2553167199219,176.15857197110648,169.72580791109584,163.26218802448832,173.98295469158188,156.288018952791,172.43024332591128,156.87541957645,156.9865873117086
815,175.9574566107905,160.26342395053234,176.68169562288006,179.622770463732,174.3721962700599,167.63813002655084,170.57300845538424,176.92489442396695,178.25667331985866,169.78775024050833
816,169.87504582977866,172.4288895622393,178.82272173398914,172.38034594020488,171.11542370238897,172.82297253446066,152.32815585514845,175.96786082773795,110.59966096038313,167.1393531209804
817,172.35455912606977,173.30907269209965,160.06897128045912,174.49010906461672,179.876910871538,175.76477269934477,139.0479596740502,139.112163849067,178.74538773924584,169.54877837274518
818,178.7534418173087,176.3830031029585,172.3367708389721,169.95933773913112,174.50242807218035,160.9381817265938,158.4255208918364,173.75802062769623,177.74484278013352,176.26825815711194
819,173.8185904492909,174.04159013250583,166.38461624823276,163.70871651761902,163.22508552142293,155.55972293965561,156.2452065649855,149.1989904492097,159.28965282633789,173.9999510146085
820,177.0083144603717,169.74705040633063,162.4011904511271,169.17783314399824,171.05838148049872,137.12188256233645,167.43245693267428,151.2136861267723,164.9167014444915,171.8004048621329
821,171.5756746675116,173.82066351428887,170.8680621163981,176.48864988702036,173.35214238536167,147.32154341361837,174.97217548916987,167.91751675539888,136.03091712693947,168.41503577149035
822,178.80670102873862,169.06773349985355,161.8986889612624,170.31204070032305,172.30094084077754,85.53079477151392,175.59663194635513,165.94372580973425,168.0115601311989,136.6195308945803
823,170.55380167107205,161.6152544561277,176.05998910211557,173.80598173055705,168.5744917737334,95.15347731484049,172.76298650330526,161.48355032678157,159.38873258601436,171.7861140724587
824,173.37649115649975,166.88153470100198,172.5840859814868,168.823171973969,163.26110560834607,177.35715822972003,177.15017510486243,174.8660964069161,140.5754088660744,174.13357378894912
825,169.2068736807725,173.76343116931358,172.74348104637002,167.979081077239,169.92816015425507,116.87723836920385,177.72418539984773,168.50001536822,171.35840735283284,156.18339342809085
826,179.7693067235743,159.67585551438455,38.98329884131164,169.62459737841635,163.327770317266,64.39115602533884,161.61969404815903,177.88091360038794,104.50796496760431,158.42153775053407
827,176.15849364608152,176.56868850016346,175.13701447937893,179.34886771924377,164.02735694237498,71.87578987658601,164.16922310758204,158.39605146350678,174.18302107483527,176.98160518478056
828,171.2448363824872,169.3081174342866,174.9847745339925,172.34175816468698,170.89774803609666,75.01662519026635,178.57894540852536,147.44161127221363,166.71665786587312,175.3728678520544
829,171.01944856709383,175.7218267527092,173.2258038935189,170.20628420848644,160.11881373411828,133.6445516958047,173.73832637501016,164.31177668780373,177.9420106541398,178.72829696010288
830,179.54982732946863,176.54689941250282,176.73793296018084,163.5519419643135,176.84127468627563,159.3046528987351,172.99376861802637,178.9778957494697,176.169052670808,178.57468127169565
831,166.2298376905963,167.0161364176457,173.1476292270693,178.48247995479335,167.54997925249683,173.27765582110672,156.6078100119361,163.75014562136988,179.5352235086197,145.11053898122344
832,173.97571340878383,173.48474369968693,174.38924872198444,169.68516277281626,175.20455559418858,170.770180789907,168.46560329863138,143.81138296395957,168.88147571249857,177.7603109948482
833,177.4418574912737,177.80245944898672,175.97697285327902,158.3506119770198,162.07040521108328,116.47463012101656,156.90620645602093,159.50259598087945,151.67020553764854,172.20756221014125
834,155.86903728545508,175.36140953684875,175.1372201843911,178.04531009263638,161.47156296668607,30.716212527589462,166.04220764771426,169.8161825297566,168.23380024428238,166.70376270271953
835,170.24635792242307,178.66281207995553,164.16079217780856,155.31233915661608,170.0450693834552,162.05254443954487,166.85691333406797,134.61336661915126,169.60255666416063,176.5939714987395
836,178.19689606113383,165.04008219792604,174.09426886375036,177.83838194347015,176.17999353584676,129.5489915976802,174.05476094753075,174.21586245095148,168.94565058027356,169.15402110840475
837,179.6002080149256,163.17035295190027,177.02234841654146,177.37408499220794,177.83310632336963,176.29105248389382,178.81331086776433,167.48277925353545,139.86177419737447,175.6458793007267
838,178.73498140180607,176.11583326884522,178.1084951520078,177.2191593466431,168.6714461245131,118.76388041362547,171.9283539611522,175.0761965923735,178.28457419539666,164.1323120788897
839,177.42932565307459,157.67860357811796,175.623978324636,173.81497131308856,172.8719858858987,82.08208542133899,174.78552989117293,177.68047166695263,178.6609193724762,173.9133873233043
840,173.34981700268256,169.06250267589996,175.54124193268606,173.418571665642,151.88936485608355,177.65777401838184,174.5055702539744,171.05236326348444,155.37074253480876,166.27042781705842
841,178.19551845482627,151.76702702537858,169.32732460495805,179.7822736260083,168.00768127435774,167.93139846525824,167.46327988624924,169.47912818703813,159.1309666524858,155.96516330060766
842,172.9037907044704,161.59590769342066,176.92459605283472,170.30211449880002,172.17402606601087,175.43927555408138,176.3473508985462,174.2125757217477,178.73638820096244,163.43447158743706
843,164.95053884306765,171.37224348951275,179.66885968277916,178.7141462381557,161.28785936387814,134.2843295409777,176.86863061144746,169.24806703292623,145.88784642224027,176.42014023292842
844,175.74655308668025,161.4373351974576,162.87146197292384,170.84889136942138,179.37476735615428,127.81218965467764,163.33057985285524,177.32895570516277,156.58512101409207,172.8321702183246
845,178.45416052655656,166.34838171047002,176.73440064831405,173.78302065537062,165.96542848711007,130.74344167370288,176.5583914768065,164.81616677477513,176.47999138112968,168.20866507517417
846,174.23193374276082,179.39078841610086,173.99808097480712,171.0059506256761,179.25727529253365,142.03579612677927,172.36471117069215,173.40229948467328,130.03092114797974,165.06663754794025
847,163.02898465801817,168.58541544227256,176.60139914104104,148.9777063450379,157.1440689068004,153.01938871273222,176.85529900595327,166.00073372770277,173.01767070147426,173.24026133674732
848,167.03543542630425,167.2572210896556,161.38369370189554,153.0754722919463,177.46603810213418,126.6161492457667,175.73765739251536,161.52607105429547,174.99386814575195,139.22807791455963
849,179.36174206368196,171.10973344803764,178.45376301202506,178.85251468526445,175.89931723614725,116.7390373239023,179.54413461273387,164.09608764593537,174.7972966414713,163.2042125272785
850,171.70038788587263,170.73661008243883,177.54209385011964,176.27922981256486,164.49997651012887,168.1488348294259,166.8045803444241,175.4008297891001,154.99095076527735,160.02379687822426
851,179.38962871692598,177.32093141519562,170.63452547155845,169.9932698402969,160.50738988752886,170.48630910213504,161.87539507490706,170.116905978507,146.62029652700204,172.4583156268091
852,177.87597681786738,177.98752306958545,151.84413281325166,172.77524680745407,149.4894224846169,151.6260618402781,161.634288367828,160.47678009591476,174.1156928742211,147.5107204298316
853,166.2351177561534,166.3239579005626,171.85000265860728,173.02854469002327,155.69972965988902,176.13150741638648,179.90772017722117,171.66348495729892,177.71502283237376,175.66983088066675
854,168.58237334497534,172.92121381184302,176.1056789937834,174.26676035493432,169.91442276090072,137.27654150873252,179.55331304895094,178.5899761949785,151.66403416051935,170.02140434261582
855,178.10506902748085,165.49809141358935,179.29864796299046,179.75790656436516,164.9667743925511,84.96191205648034,154.5694081393019,177.50005195408912,156.1733582275793,142.52058068852367
856,169.75302751006828,172.93114679360633,179.76985321147248,179.70162362350723,176.58075180244103,172.9850610894548,178.40503614939823,173.2428854896623,168.68197717954223,168.87971250106648
857,169.76357854193307,170.34232409059956,177.3341406590548,178.3567164517172,169.40335769952165,170.9498732085035,165.35638646461624,128.6831220561591,165.3056358922127,161.0777708054824
858,166.00424952845282,173.88929734080364,173.23018689127534,174.7585774750457,166.87946592131837,169.54390708597262,175.7968458582186,177.5877896780213,148.99304595321985,162.7181465663726
859,175.0971106625517,166.91935073035776,179.319545030493,166.0070890487835,178.78900416866392,141.1997678926466,175.50880232814688,170.9637491094194,175.86186914153,178.80263065256509
860,170.51308393321125,159.93176890687462,162.1066845047964,179.23322892774297,167.4348753010314,179.72872185089818,173.92834906209177,169.70542716687416,136.41580651299032,164.58060971021007
861,178.5863305716555,172.44820996177276,163.84888762273647,169.11794397837963,163.45403372051112,171.0248496985225,168.287702200118,175.47607190585205,154.62979140678922,170.71219217846587
862,177.82252170766,170.5353269431714,175.80523373268255,168.12273781767541,177.37665306362229,170.34390926034135,177.92258372299526,172.65852673005395,162.03493958725326,174.15718346023934
863,174.39203591869932,156.3811818066433,178.13257249597115,176.4181871274809,170.2394900024094,171.745719054828,175.72100560269507,177.59325057789408,172.70367554362116,158.41935156907667
864,164.46656771036763,162.4004928291179,172.53533856776627,159.7583149605666,174.87865160132537,179.84218906776752,165.24861429703355,172.29119806709838,177.17219569996521,171.42410403961975
865,172.45810958261652,175.97750762518237,176.14070515311286,153.66091684723088,173.70902930878657,145.93793187276006,175.60898479725387,174.11268658970005,177.35774679581002,164.0618807014378
866,168.2401879487424,170.973255078932,167.71375188484083,169.04359809950824,163.90770632680852,86.00041160631308,175.92631681052185,179.555711232973,153.6560551933097,159.00659019456674
867,157.40455082846466,157.94653757085572,176.01031640916628,162.03687904875898,154.83606397989635,173.38781431475397,179.3615753069955,179.36350147183165,173.4735602809547,156.18155578778428
868,166.26597510578415,171.09483388473203,168.9308210755113,169.5884380127571,147.49668467781197,156.45191300071278,164.0491127967101,177.6554739375474,127.05082189559629,176.38054281230004
869,177.43009284159885,177.3274559814959,173.127551045133,179.66022544901622,154.2231775206296,163.9252996738736,165.2149074841395,172.121980958543,139.44826900827536,160.6733854569567
870,167.86821778806964,173.82819549260284,176.83972883326533,177.94200722628167,172.8740829892535,175.28606458682708,169.52610116246825,179.10472899595527,159.46273429922687,142.10014617528006
871,170.20191021389198,166.17728353746853,178.40489453888995,175.65253973278178,167.50563676248635,169.8539773930149,178.7066145698447,167.28834207263364,172.73747156230493,166.03451200822587
872,170.34534408836808,174.30354756099928,179.5692236933703,160.11923840726294,174.30460995716035,174.1296627382052,170.04808576959758,155.14831084162702,175.42115140629926,175.9962579385726
873,178.51857034209368,178.70145302229474,179.21232768237857,177.23574977126708,173.37523519147416,93.8866046075302,175.16911221037566,145.4089627232121,114.00605439595029,149.95936568594354
874,176.59416045572817,156.000640511797,177.24936596993874,176.3486861845915,164.21218002162016,90.55716507534619,175.44229088649604,147.35885642484223,175.82206929084583,150.68760747827707
875,170.27914498369162,169.77189100009943,166.5195253274516,178.60755149200313,143.96219114472362,169.6570881424336,179.44682065333848,149.97521824426593,174.5285936439194,178.8674438979121
876,176.5585413627963,165.48251511739383,173.78627325181037,167.56470905480188,179.13883557251776,168.7271815016026,175.06160091918738,178.2297062907861,176.42035766481618,160.13061918126758
877,179.46651859652727,178.22938688721183,178.432478983703,176.6827647064502,174.25359722084775,155.42258682340636,174.69240921836985,175.12407455864218,161.10336665772954,135.22583347403872
878,174.06458096417484,157.92837862039335,163.4941647618582,178.57085735372482,163.900421267907,170.41514862474293,156.7581694419099,175.95256954879153,178.6384296667418,144.35652068054108
879,174.54897216816747,174.21856388777357,179.4106276374881,170.37879949623616,169.53511698391046,175.78795552827293,171.07048227564195,176.2662798418467,144.11648517042647,179.42210121053537
880,174.40741162435592,157.30572884948515,163.75486012285546,155.08414757674876,163.7614899526206,94.58136943640862,167.9899085202056,171.15840990370495,146.10555236791504,148.33039813185084
881,167.99506196888936,175.72371853044513,178.90426168179488,177.61166633767073,153.66410118469238,178.8693131850906,168.73613382548686,168.01151388889664,176.83609297615706,169.1983541534029
882,165.35355106434935,164.99440127185656,173.99478196253133,179.92629844398698,166.32194373816276,177.1493295892775,174.2760914572098,154.68152179424533,152.22086273994572,176.01667820561292
883,177.52621430100012,172.51695456869467,173.1264389634033,153.40652276755267,163.44229872786715,175.121901786983,168.78524568295603,162.86738575144676,174.1909167981791,166.94771237572047
884,163.8147617708393,178.54838219652936,178.32881316053576,177.2232647939449,171.48766309645356,179.73914176997087,170.5117741932727,174.1331759218152,146.97850682241258,172.05286865325573
885,178.61862846475177,168.80820412954455,169.4158056043109,177.8346116513166,160.7017615470663,110.18437757878898,173.33250771945515,172.82691305606792,170.4328260294435,175.61635704749204
886,175.05614025208772,171.97005118974974,170.09572395494817,138.15503580639916,162.3177401211511,165.59688125081573,169.18221115537187,150.2434588558787,159.66541474735195,178.9760122946023
887,173.18760845701976,168.04775841310297,171.20671292128029,148.9137784229963,150.16827021575466,133.98097473499212,173.6640114974355,135.14684362279456,139.35896389991046,146.51414648409454
888,174.55752812380982,179.42113544568062,173.39304842125918,176.5542767988258,167.52405072126132,165.5390749066843,179.89343650414347,171.71136613323955,176.10409368672268,163.71429011928532
889,170.5298089734354,173.39207232223893,164.689882904447,171.65977763457155,169.20798956915755,156.8742497240013,176.1200400557863,162.97764435356004,176.70638468404553,175.916368550717
890,173.62740198666006,174.3534858452313,179.98693451303896,179.97124620560564,167.02750919215976,168.1684843782578,173.5339760598259,156.79971194697177,161.74581701070522,166.61403259747647
891,179.01808127071428,168.58138467302865,177.0421801890055,162.8043687063689,174.11409434434276,160.80745889766786,163.19642766839064,167.56917628429153,163.63776406349174,162.08410714707225
892,174.7074935299448,164.98692271878429,163.61789092458244,173.6905866618911,161.67535543003157,170.67081684723638,166.29733399365682,174.98737364034724,156.5185505221309,157.41116563769353
893,177.03581084474018,167.88921986803723,174.19073333270055,175.53504204823102,175.38139416397874,136.53045422998144,167.33010418321933,165.97899079640408,165.03452220610566,138.27068114451566
894,176.45836917514436,147.9305772240286,162.38591759901243,174.7026478442113,167.3843919208826,175.15859824499066,175.0315713341524,168.21529403002575,151.17884529456975,159.18363382327345
895,167.67823724065366,173.63144113818004,179.02052147315587,96.48344079395112,176.11494273641893,172.4852869523415,178.06467038194063,168.81008754433176,166.52262721925229,172.54765409808397
