,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
17,Morning_Light-on,1,female,31.632833186231245,3.9011473962930276,30.0,1.0,8.108597285067873,30.0,#F5B25E
18,Morning_Light-on,1,female,32.346509671993275,1.0092514718250631,34.0,1.0,32.050000000000004,34.0,#F5B25E
19,Night_Light-on,3,male,51.5961509088132,0.9164502825721704,43.0,1.0,56.300000000000004,43.0,#398FCB
20,Night_Light-on,3,female,35.10913268236646,0.2010338885697875,50.0,1.0,174.64285714285714,50.0,#398FCB
21,Night_Light-on,3,male,30.65962215818124,3.9545308997758566,32.0,5.0,7.753036437246965,6.4,#398FCB
22,Morning_Light-on,1,female,39.88688792975145,4.241702634320584,55.0,1.0,9.403508771929824,55.0,#F5B25E
23,Morning_Light-on,1,male,27.918027918027917,1.3513513513513513,40.0,3.0,20.65934065934066,13.333333333333334,#F5B25E
24,Morning_Light-on,1,female,27.794871794871796,0.001,40.0,0.1,27794.871794871797,400.0,#F5B25E
25,Night_Light-on,3,male,51.52950730914997,2.7612344342176502,61.0,3.0,18.66176470588235,20.333333333333332,#398FCB
26,Morning_Light-on,1,male,41.85005594927266,3.1704587840358074,61.0,3.0,13.2,20.333333333333332,#F5B25E
27,Morning_Light-on,1,female,29.817363684489145,2.52779248279513,40.0,3.0,11.795811518324605,13.333333333333334,#F5B25E
28,Morning_Light-on,1,female,41.00801832760595,1.1963853888252514,78.0,2.0,34.27659574468085,39.0,#F5B25E
29,Night_Light-on,3,male,45.0965250965251,20.9707666850524,50.0,9.0,2.1504471330878485,5.555555555555555,#398FCB
30,Night_Light-on,3,male,49.09309440559441,3.1140734265734262,56.0,3.0,15.764912280701756,18.666666666666668,#398FCB
31,Night_Light-on,3,male,35.07804090419806,0.6593110871905274,41.0,2.0,53.20408163265306,20.5,#398FCB
32,Morning_Light-on,1,male,41.729913635174036,1.0991886940591469,63.0,2.0,37.96428571428571,31.5,#F5B25E
33,Morning_Light-on,1,male,43.34667922750825,0.09420631182289213,69.0,0.1,460.12500000000006,690.0,#F5B25E
