,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,GS_fra_index,GS_fre_index,color
0,Morning_Light-on,1,male,35.14669066974206,7.99977497116818,228.0,34.0,4.393459915611814,6.705882352941177,0.2276110444177671,0.14912280701754385,#F5B25E
1,Night_Light-on,3,female,30.28783253379852,16.68392935019625,175.0,37.0,1.8153896422153244,4.72972972972973,0.5508459323254139,0.21142857142857144,#398FCB
2,Night_Light-on,3,male,16.86590103744183,34.728685480083676,143.0,56.0,0.4856475505562727,2.5535714285714284,2.0591064422225034,0.3916083916083916,#398FCB
3,Night_Light-on,3,female,17.237436228229637,34.5657655544479,147.0,59.0,0.498685215030961,2.4915254237288136,2.0052730056131995,0.4013605442176871,#398FCB
4,Morning_Light-on,1,male,47.80310252188231,5.748620619926625,200.0,30.0,8.315577889447235,6.666666666666667,0.12025622431713803,0.15,#F5B25E
5,Morning_Light-on,1,male,33.340167535586666,18.838966668619296,152.0,35.0,1.7697450248756217,4.3428571428571425,0.5650531494333656,0.23026315789473684,#F5B25E
6,Morning_Light-on,1,male,38.141285086088075,11.789800695705441,216.0,33.0,3.235108554462794,6.545454545454546,0.30910863829299073,0.1527777777777778,#F5B25E
7,Night_Light-on,3,female,28.532227185705167,20.582854711763453,225.0,55.0,1.3862133112856552,4.090909090909091,0.7213896965630359,0.24444444444444444,#398FCB
8,Night_Light-on,3,male,26.61153192147163,13.886741897253568,168.0,40.0,1.9163265306122448,4.2,0.5218317358892439,0.23809523809523808,#398FCB
9,Night_Light-on,3,female,22.501335042187335,19.367724020079034,163.0,70.0,1.1617955222234477,2.3285714285714287,0.8607366622365672,0.4294478527607362,#398FCB
10,Morning_Light-on,1,female,31.799775028121484,3.262092238470191,202.0,15.0,9.748275862068965,13.466666666666667,0.10258224266006367,0.07425742574257425,#F5B25E
11,Morning_Light-on,1,male,35.807363049803904,10.52165478851263,264.0,39.0,3.4032064128256514,6.769230769230769,0.293840537039218,0.14772727272727273,#F5B25E
12,Morning_Light-on,1,female,23.987430167597765,14.941448216587883,165.0,34.0,1.6054287255078192,4.852941176470588,0.6228865748516405,0.20606060606060606,#F5B25E
13,Night_Light-on,3,male,28.767672007540057,13.357681432610743,184.0,46.0,2.1536426177456343,4.0,0.46432959292325326,0.25,#398FCB
14,Night_Light-on,3,male,27.845546552696405,26.46840590033538,105.0,29.0,1.0520296030500111,3.6206896551724137,0.9505435941163931,0.2761904761904762,#398FCB
15,Night_Light-on,3,female,22.73896361259856,31.84635493527849,172.0,39.0,0.714020918840196,4.410256410256411,1.4005191915445947,0.22674418604651161,#398FCB
16,Morning_Light-on,1,female,20.21189189189189,3.4551351351351354,175.0,28.0,5.849812265331664,6.25,0.17094565682498933,0.16,#F5B25E
17,Morning_Light-on,1,female,27.927773000859844,11.770052819063997,189.0,40.0,2.372782300146107,4.725,0.4214461646727657,0.21164021164021163,#F5B25E
18,Morning_Light-on,1,female,33.4169062679701,4.719953996549741,241.0,24.0,7.079922027290449,10.041666666666666,0.14124449339207046,0.0995850622406639,#F5B25E
19,Night_Light-on,3,male,26.790074503829537,32.29960139407726,182.0,46.0,0.8294243070362474,3.9565217391304346,1.205655526992288,0.25274725274725274,#398FCB
20,Night_Light-on,3,female,18.551458398673777,35.90438639724002,137.0,66.0,0.5166905846384228,2.0757575757575757,1.9353942760536165,0.48175182481751827,#398FCB
21,Night_Light-on,3,male,33.24711017702692,18.531242421792903,111.0,17.0,1.7941112322791712,6.529411764705882,0.5573790420617554,0.15315315315315314,#398FCB
22,Morning_Light-on,1,female,36.65704786399849,2.7131296656420547,196.0,11.0,13.510982658959538,17.818181818181817,0.07401386155557456,0.05612244897959184,#F5B25E
23,Morning_Light-on,1,male,24.32348737494045,10.11910433539781,174.0,48.0,2.403719397363465,3.625,0.41602193712662816,0.27586206896551724,#F5B25E
24,Morning_Light-on,1,female,31.07305273343009,8.01548137397194,242.0,37.0,3.876629647513278,6.54054054054054,0.2579560316372922,0.15289256198347106,#F5B25E
25,Night_Light-on,3,male,16.478356566397654,23.608054128963886,119.0,40.0,0.6979972375690608,2.975,1.4326704264371226,0.33613445378151263,#398FCB
26,Morning_Light-on,1,male,30.085923679555222,16.568738943644178,165.0,39.0,1.8158245948522402,4.230769230769231,0.5507139857202856,0.23636363636363636,#F5B25E
27,Morning_Light-on,1,female,30.260795528161843,15.81986784385585,243.0,59.0,1.9128349128349127,4.11864406779661,0.5227842681509572,0.24279835390946503,#F5B25E
28,Morning_Light-on,1,female,32.74987391343044,4.450114219598303,196.0,18.0,7.359333333333332,10.88888888888889,0.13588187335809404,0.09183673469387756,#F5B25E
29,Night_Light-on,3,male,17.862127844104457,17.45423007602347,146.0,44.0,1.0233695652173915,3.3181818181818183,0.9771640998406796,0.3013698630136986,#398FCB
30,Night_Light-on,3,male,18.42880479901449,22.377547467930693,143.0,44.0,0.8235399712781235,3.25,1.2142701445905688,0.3076923076923077,#398FCB
31,Night_Light-on,3,male,25.61574793165753,7.052968586553396,151.0,27.0,3.6319101123595514,5.592592592592593,0.27533721074124484,0.17880794701986755,#398FCB
32,Morning_Light-on,1,male,37.75449187049745,3.6162760898658846,214.0,9.0,10.44015748031496,23.77777777777778,0.09578399577645372,0.04205607476635514,#F5B25E
33,Morning_Light-on,1,male,32.99275124758678,13.355553127162786,228.0,53.0,2.470339560889131,4.30188679245283,0.40480264973778635,0.2324561403508772,#F5B25E
34,Morning_Light-on,1,female,31.304664723032072,26.27551020408163,208.0,43.0,1.1914008321775313,4.837209302325581,0.839348079161816,0.20673076923076922,#F5B25E
35,Night_Light-on,3,female,21.609806798728297,35.05441428222059,235.0,85.0,0.6164646376558821,2.764705882352941,1.6221530626679868,0.3617021276595745,#398FCB
36,Night_Light-on,3,female,26.87224669603524,12.48252393890633,174.0,36.0,2.152789518174133,4.833333333333333,0.4645135957593011,0.20689655172413793,#398FCB
37,Night_Light-on,3,male,21.5492739393313,20.35036948994884,142.0,38.0,1.058913153885221,3.736842105263158,0.9443645083932853,0.2676056338028169,#398FCB
38,Morning_Light-on,1,male,33.65876450914814,10.131811922093252,207.0,31.0,3.3220873786407767,6.67741935483871,0.30101556221231823,0.1497584541062802,#F5B25E
39,Morning_Light-on,1,male,20.128436684728076,1.56532209512342,117.0,8.0,12.858974358974358,14.625,0.07776669990029912,0.06837606837606838,#F5B25E
40,Morning_Light-on,1,female,20.070125952478893,35.4821648939296,159.0,52.0,0.5656398365904824,3.0576923076923075,1.7679094280694905,0.3270440251572327,#F5B25E
