revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
left_turning,3820,3680,3820,140
sniffing,3926,3820,3926,106
walking,3927,3926,3927,1
left_turning,3932,3927,3932,5
trotting,3984,3932,3984,52
walking,4012,3984,4012,28
sniffing,4035,4012,4035,23
climbing,4071,4035,4071,36
walking,4132,4071,4132,61
trotting,4194,4132,4194,62
sniffing,4220,4194,4220,26
climbing,4277,4220,4277,57
running,4320,4277,4320,43
walking,4401,4320,4401,81
sniffing,4488,4401,4488,87
left_turning,4514,4488,4514,26
climbing,4603,4514,4603,89
sniffing,4664,4603,4664,61
walking,4710,4664,4710,46
rearing,4756,4710,4756,46
rising,4759,4756,4759,3
climbing,4781,4759,4781,22
rising,4796,4781,4796,15
climbing,4804,4796,4804,8
sniffing,4874,4804,4874,70
left_turning,4941,4874,4941,67
walking,4982,4941,4982,41
sniffing,5025,4982,5025,43
trotting,5061,5025,5061,36
walking,5134,5061,5134,73
rising,5202,5134,5202,68
walking,5224,5202,5224,22
rearing,5268,5224,5268,44
rising,5277,5268,5277,9
left_turning,5377,5277,5377,100
rising,5404,5377,5404,27
sniffing,5441,5404,5441,37
left_turning,5442,5441,5442,1
sniffing,5503,5442,5503,61
trotting,5509,5503,5509,6
rising,5582,5509,5582,73
sniffing,5602,5582,5602,20
rising,5603,5602,5603,1
climbing,5638,5603,5638,35
right_turning,5701,5638,5701,63
trotting,5765,5701,5765,64
sniffing,5796,5765,5796,31
rising,5806,5796,5806,10
climbing,5873,5806,5873,67
rising,5919,5873,5919,46
climbing,5945,5919,5945,26
walking,5988,5945,5988,43
rising,6012,5988,6012,24
climbing,6061,6012,6061,49
sniffing,6062,6061,6062,1
left_turning,6070,6062,6070,8
running,6090,6070,6090,20
walking,6163,6090,6163,73
rising,6164,6163,6164,1
climbing,6225,6164,6225,61
left_turning,6264,6225,6264,39
sniffing,6294,6264,6294,30
walking,6341,6294,6341,47
stepping,6376,6341,6376,35
trotting,6453,6376,6453,77
sniffing,6698,6453,6698,245
rising,6715,6698,6715,17
climbing,6772,6715,6772,57
hunching,6773,6772,6773,1
right_turning,6776,6773,6776,3
sniffing,6943,6776,6943,167
left_turning,7015,6943,7015,72
sniffing,7054,7015,7054,39
left_turning,7066,7054,7066,12
walking,7123,7066,7123,57
sniffing,7309,7123,7309,186
left_turning,7351,7309,7351,42
sniffing,7463,7351,7463,112
rising,7485,7463,7485,22
sniffing,7525,7485,7525,40
rising,7586,7525,7586,61
climbing,7634,7586,7634,48
sniffing,7635,7634,7635,1
rising,7641,7635,7641,6
climbing,7679,7641,7679,38
right_turning,7725,7679,7725,46
trotting,7764,7725,7764,39
rising,7819,7764,7819,55
rearing,7899,7819,7899,80
climbing,7940,7899,7940,41
left_turning,7992,7940,7992,52
sniffing,8114,7992,8114,122
walking,8133,8114,8133,19
left_turning,8144,8133,8144,11
walking,8208,8144,8208,64
climbing,8259,8208,8259,51
sniffing,8263,8259,8263,4
rising,8279,8263,8279,16
sniffing,8280,8279,8280,1
left_turning,8281,8280,8281,1
trotting,8316,8281,8316,35
walking,8317,8316,8317,1
sniffing,8319,8317,8319,2
walking,8413,8319,8413,94
rising,8499,8413,8499,86
sniffing,8500,8499,8500,1
walking,8514,8500,8514,14
sniffing,8550,8514,8550,36
left_turning,8613,8550,8613,63
climbing,8677,8613,8677,64
sniffing,8724,8677,8724,47
rising,8761,8724,8761,37
sniffing,8870,8761,8870,109
climbing,8937,8870,8937,67
trotting,8938,8937,8938,1
rising,8987,8938,8987,49
sniffing,9069,8987,9069,82
walking,9112,9069,9112,43
sniffing,9113,9112,9113,1
walking,9178,9113,9178,65
sniffing,9228,9178,9228,50
left_turning,9269,9228,9269,41
walking,9330,9269,9330,61
rising,9331,9330,9331,1
climbing,9372,9331,9372,41
trotting,9398,9372,9398,26
rearing,9399,9398,9399,1
climbing,9423,9399,9423,24
rising,9424,9423,9424,1
right_turning,9471,9424,9471,47
left_turning,9472,9471,9472,1
running,9501,9472,9501,29
sniffing,9551,9501,9551,50
climbing,9623,9551,9623,72
sniffing,9635,9623,9635,12
trotting,9686,9635,9686,51
sniffing,9721,9686,9721,35
running,9737,9721,9737,16
walking,9797,9737,9797,60
left_turning,9829,9797,9829,32
walking,9916,9829,9916,87
rising,9917,9916,9917,1
rearing,9997,9917,9997,80
rising,10033,9997,10033,36
sniffing,10074,10033,10074,41
walking,10151,10074,10151,77
sniffing,10156,10151,10156,5
walking,10268,10156,10268,112
hunching,10278,10268,10278,10
right_turning,10289,10278,10289,11
walking,10360,10289,10360,71
sniffing,10483,10360,10483,123
left_turning,10506,10483,10506,23
sniffing,10516,10506,10516,10
rising,10575,10516,10575,59
climbing,10637,10575,10637,62
right_turning,10686,10637,10686,49
left_turning,10730,10686,10730,44
walking,10812,10730,10812,82
rising,10852,10812,10852,40
climbing,10880,10852,10880,28
left_turning,10920,10880,10920,40
sniffing,10994,10920,10994,74
rising,11012,10994,11012,18
climbing,11075,11012,11075,63
running,11082,11075,11082,7
rising,11109,11082,11109,27
climbing,11213,11109,11213,104
walking,11232,11213,11232,19
left_turning,11259,11232,11259,27
sniffing,11406,11259,11406,147
right_turning,11428,11406,11428,22
rising,11429,11428,11429,1
climbing,11502,11429,11502,73
stepping,11531,11502,11531,29
running,11536,11531,11536,5
walking,11583,11536,11583,47
left_turning,11604,11583,11604,21
stepping,11659,11604,11659,55
sniffing,11736,11659,11736,77
walking,11759,11736,11759,23
sniffing,11760,11759,11760,1
left_turning,11794,11760,11794,34
sniffing,11855,11794,11855,61
rising,11888,11855,11888,33
sniffing,12066,11888,12066,178
rising,12129,12066,12129,63
left_turning,12171,12129,12171,42
walking,12225,12171,12225,54
left_turning,12249,12225,12249,24
walking,12250,12249,12250,1
rising,12266,12250,12266,16
climbing,12276,12266,12276,10
rising,12306,12276,12306,30
climbing,12362,12306,12362,56
stepping,12391,12362,12391,29
walking,12392,12391,12392,1
sniffing,12575,12392,12575,183
rising,12576,12575,12576,1
sniffing,12867,12576,12867,291
rising,12921,12867,12921,54
sniffing,13066,12921,13066,145
stepping,13078,13066,13078,12
running,13088,13078,13088,10
walking,13089,13088,13089,1
sniffing,13122,13089,13122,33
hunching,13123,13122,13123,1
sniffing,13134,13123,13134,11
climbing,13224,13134,13224,90
sniffing,13392,13224,13392,168
right_turning,13429,13392,13429,37
trotting,13432,13429,13432,3
walking,13472,13432,13472,40
sniffing,13498,13472,13498,26
left_turning,13524,13498,13524,26
sniffing,13579,13524,13579,55
left_turning,13620,13579,13620,41
sniffing,13621,13620,13621,1
rising,13640,13621,13640,19
sniffing,13787,13640,13787,147
walking,13919,13787,13919,132
climbing,13938,13919,13938,19
rearing,14055,13938,14055,117
rising,14080,14055,14080,25
rearing,14081,14080,14081,1
climbing,14082,14081,14082,1
stepping,14119,14082,14119,37
climbing,14190,14119,14190,71
rising,14222,14190,14222,32
walking,14268,14222,14268,46
sniffing,14395,14268,14395,127
rising,14396,14395,14396,1
climbing,14446,14396,14446,50
trotting,14487,14446,14487,41
sniffing,14488,14487,14488,1
stepping,14532,14488,14532,44
left_turning,14533,14532,14533,1
sniffing,14732,14533,14732,199
stepping,14773,14732,14773,41
walking,14833,14773,14833,60
sniffing,14899,14833,14899,66
rising,14936,14899,14936,37
stepping,14975,14936,14975,39
sniffing,14977,14975,14977,2
trotting,15040,14977,15040,63
walking,15099,15040,15099,59
sniffing,15149,15099,15149,50
left_turning,15198,15149,15198,49
sniffing,15324,15198,15324,126
left_turning,15362,15324,15362,38
sniffing,15363,15362,15363,1
climbing,15438,15363,15438,75
sniffing,15523,15438,15523,85
climbing,15569,15523,15569,46
sniffing,15638,15569,15638,69
climbing,15783,15638,15783,145
rearing,15880,15783,15880,97
sniffing,15946,15880,15946,66
walking,15974,15946,15974,28
sniffing,15975,15974,15975,1
trotting,15999,15975,15999,24
walking,16085,15999,16085,86
sniffing,16251,16085,16251,166
stepping,16282,16251,16282,31
sniffing,16312,16282,16312,30
stepping,16367,16312,16367,55
walking,16371,16367,16371,4
sniffing,16425,16371,16425,54
left_turning,16435,16425,16435,10
sniffing,16554,16435,16554,119
rising,16578,16554,16578,24
sniffing,16666,16578,16666,88
climbing,16712,16666,16712,46
rising,16796,16712,16796,84
walking,16841,16796,16841,45
sniffing,16842,16841,16842,1
rearing,16906,16842,16906,64
trotting,16936,16906,16936,30
sniffing,17022,16936,17022,86
rising,17047,17022,17047,25
sniffing,17067,17047,17067,20
rising,17112,17067,17112,45
walking,17142,17112,17142,30
sniffing,17223,17142,17223,81
trotting,17247,17223,17247,24
stepping,17309,17247,17309,62
sniffing,17341,17309,17341,32
stepping,17401,17341,17401,60
rising,17486,17401,17486,85
sniffing,17563,17486,17563,77
walking,17608,17563,17608,45
stepping,17626,17608,17626,18
walking,17672,17626,17672,46
climbing,17771,17672,17771,99
walking,17772,17771,17772,1
sniffing,17846,17772,17846,74
right_turning,17883,17846,17883,37
hunching,17889,17883,17889,6
grooming,17972,17889,17972,83
sniffing,18025,17972,18025,53
climbing,18026,18025,18026,1
left_turning,18082,18026,18082,56
sniffing,18193,18082,18193,111
right_turning,18214,18193,18214,21
stepping,18270,18214,18270,56
sniffing,18287,18270,18287,17
walking,18370,18287,18370,83
rising,18371,18370,18371,1
walking,18439,18371,18439,68
sniffing,18440,18439,18440,1
grooming,18494,18440,18494,54
rearing,18495,18494,18495,1
grooming,18625,18495,18625,130
sniffing,18671,18625,18671,46
rising,18673,18671,18673,2
climbing,18713,18673,18713,40
sniffing,18721,18713,18721,8
rearing,18741,18721,18741,20
sniffing,18742,18741,18742,1
stepping,18772,18742,18772,30
rising,18803,18772,18803,31
sniffing,18905,18803,18905,102
walking,18953,18905,18953,48
climbing,19000,18953,19000,47
hunching,19052,19000,19052,52
rising,19053,19052,19053,1
climbing,19098,19053,19098,45
sniffing,19124,19098,19124,26
stepping,19146,19124,19146,22
rising,19165,19146,19165,19
rearing,19193,19165,19193,28
grooming,19324,19193,19324,131
left_turning,19337,19324,19337,13
trotting,19363,19337,19363,26
walking,19387,19363,19387,24
hunching,19452,19387,19452,65
sniffing,19453,19452,19453,1
rearing,19473,19453,19473,20
climbing,19554,19473,19554,81
rearing,19569,19554,19569,15
sniffing,19603,19569,19603,34
running,19620,19603,19620,17
sniffing,19676,19620,19676,56
walking,19677,19676,19677,1
sniffing,19739,19677,19739,62
walking,19740,19739,19740,1
climbing,19790,19740,19790,50
trotting,19826,19790,19826,36
walking,19930,19826,19930,104
sniffing,19945,19930,19945,15
left_turning,19976,19945,19976,31
trotting,20003,19976,20003,27
left_turning,20004,20003,20004,1
sniffing,20005,20004,20005,1
walking,20068,20005,20068,63
sniffing,20112,20068,20112,44
climbing,20202,20112,20202,90
walking,20248,20202,20248,46
sniffing,20329,20248,20329,81
rising,20336,20329,20336,7
sniffing,20360,20336,20360,24
hunching,20365,20360,20365,5
climbing,20409,20365,20409,44
rising,20410,20409,20410,1
climbing,20503,20410,20503,93
hunching,20543,20503,20543,40
rising,20544,20543,20544,1
grooming,20586,20544,20586,42
climbing,20632,20586,20632,46
stepping,20655,20632,20655,23
rising,20714,20655,20714,59
sniffing,20728,20714,20728,14
rising,20749,20728,20749,21
climbing,20770,20749,20770,21
sniffing,20811,20770,20811,41
left_turning,20852,20811,20852,41
sniffing,20910,20852,20910,58
climbing,20958,20910,20958,48
walking,21011,20958,21011,53
right_turning,21037,21011,21037,26
walking,21075,21037,21075,38
sniffing,21099,21075,21099,24
rearing,21100,21099,21100,1
climbing,21228,21100,21228,128
hunching,21229,21228,21229,1
rising,21318,21229,21318,89
rearing,21345,21318,21345,27
sniffing,21385,21345,21385,40
grooming,21498,21385,21498,113
hunching,21526,21498,21526,28
sniffing,21550,21526,21550,24
rising,21551,21550,21551,1
sniffing,21557,21551,21557,6
hunching,21609,21557,21609,52
walking,21635,21609,21635,26
climbing,21684,21635,21684,49
sniffing,21763,21684,21763,79
walking,21778,21763,21778,15
sniffing,21888,21778,21888,110
hunching,21909,21888,21909,21
climbing,21946,21909,21946,37
sniffing,22051,21946,22051,105
left_turning,22088,22051,22088,37
rising,22133,22088,22133,45
sniffing,22183,22133,22183,50
left_turning,22200,22183,22200,17
trotting,22219,22200,22219,19
stepping,22243,22219,22243,24
walking,22300,22243,22300,57
sniffing,22409,22300,22409,109
hunching,22433,22409,22433,24
rising,22445,22433,22445,12
climbing,22477,22445,22477,32
walking,22517,22477,22517,40
sniffing,22639,22517,22639,122
climbing,22717,22639,22717,78
walking,22767,22717,22767,50
right_turning,22788,22767,22788,21
climbing,23126,22788,23126,338
walking,23190,23126,23190,64
sniffing,23232,23190,23232,42
rising,23250,23232,23250,18
walking,23326,23250,23326,76
sniffing,23404,23326,23404,78
rising,23430,23404,23430,26
left_turning,23529,23430,23529,99
walking,23580,23529,23580,51
sniffing,23581,23580,23581,1
climbing,23582,23581,23582,1
stepping,23603,23582,23603,21
walking,23604,23603,23604,1
right_turning,23605,23604,23605,1
stepping,23634,23605,23634,29
sniffing,23692,23634,23692,58
stepping,23734,23692,23734,42
walking,23759,23734,23759,25
rising,23786,23759,23786,27
left_turning,23787,23786,23787,1
stepping,23818,23787,23818,31
hunching,23862,23818,23862,44
rearing,23863,23862,23863,1
grooming,24089,23863,24089,226
sniffing,24147,24089,24147,58
left_turning,24225,24147,24225,78
walking,24290,24225,24290,65
sniffing,24342,24290,24342,52
stepping,24370,24342,24370,28
rearing,24382,24370,24382,12
walking,24383,24382,24383,1
sniffing,24456,24383,24456,73
climbing,24457,24456,24457,1
sniffing,24561,24457,24561,104
rearing,24636,24561,24636,75
sniffing,24637,24636,24637,1
right_turning,24764,24637,24764,127
sniffing,24809,24764,24809,45
left_turning,24838,24809,24838,29
walking,24888,24838,24888,50
sniffing,24925,24888,24925,37
stepping,24926,24925,24926,1
sniffing,25072,24926,25072,146
left_turning,25118,25072,25118,46
sniffing,25241,25118,25241,123
trotting,25245,25241,25245,4
sniffing,25301,25245,25301,56
rising,25302,25301,25302,1
hunching,25336,25302,25336,34
rising,25392,25336,25392,56
rearing,25393,25392,25393,1
hunching,25394,25393,25394,1
rising,25403,25394,25403,9
sniffing,25516,25403,25516,113
stepping,25538,25516,25538,22
climbing,25589,25538,25589,51
hunching,25631,25589,25631,42
sniffing,25908,25631,25908,277
walking,25950,25908,25950,42
left_turning,25972,25950,25972,22
sniffing,25973,25972,25973,1
rising,26014,25973,26014,41
climbing,26105,26014,26105,91
rising,26172,26105,26172,67
sniffing,26177,26172,26177,5
running,26198,26177,26198,21
walking,26238,26198,26238,40
left_turning,26290,26238,26290,52
walking,26313,26290,26313,23
right_turning,26334,26313,26334,21
walking,26344,26334,26344,10
stepping,26398,26344,26398,54
left_turning,26436,26398,26436,38
stepping,26470,26436,26470,34
walking,26496,26470,26496,26
climbing,26497,26496,26497,1
rearing,26569,26497,26569,72
left_turning,26600,26569,26600,31
rising,26614,26600,26614,14
sniffing,26707,26614,26707,93
rearing,26731,26707,26731,24
climbing,26801,26731,26801,70
rearing,26861,26801,26861,60
hunching,26930,26861,26930,69
stepping,26995,26930,26995,65
sniffing,27136,26995,27136,141
climbing,27238,27136,27238,102
sniffing,27278,27238,27278,40
climbing,27391,27278,27391,113
sniffing,27497,27391,27497,106
right_turning,27521,27497,27521,24
trotting,27607,27521,27607,86
rising,27698,27607,27698,91
right_turning,27745,27698,27745,47
climbing,27764,27745,27764,19
right_turning,27772,27764,27772,8
walking,27857,27772,27857,85
sniffing,28175,27857,28175,318
rising,28176,28175,28176,1
sniffing,28182,28176,28182,6
rising,28256,28182,28256,74
climbing,28298,28256,28298,42
walking,28387,28298,28387,89
climbing,28398,28387,28398,11
rising,28442,28398,28442,44
climbing,28458,28442,28458,16
right_turning,28459,28458,28459,1
trotting,28472,28459,28472,13
sniffing,28473,28472,28473,1
climbing,28474,28473,28474,1
sniffing,28520,28474,28520,46
grooming,28586,28520,28586,66
left_turning,28645,28586,28645,59
running,28667,28645,28667,22
walking,28694,28667,28694,27
left_turning,28862,28694,28862,168
running,28906,28862,28906,44
trotting,28975,28906,28975,69
stepping,29011,28975,29011,36
sniffing,29193,29011,29193,182
climbing,29201,29193,29201,8
trotting,29213,29201,29213,12
sniffing,29333,29213,29333,120
trotting,29361,29333,29361,28
sniffing,29510,29361,29510,149
left_turning,29551,29510,29551,41
sniffing,29552,29551,29552,1
walking,29553,29552,29553,1
sniffing,29554,29553,29554,1
right_turning,29605,29554,29605,51
trotting,29663,29605,29663,58
sniffing,29664,29663,29664,1
pausing,29868,29664,29868,204
sniffing,30018,29868,30018,150
running,30049,30018,30049,31
sniffing,30091,30049,30091,42
rising,30204,30091,30204,113
walking,30293,30204,30293,89
stepping,30337,30293,30337,44
rearing,30338,30337,30338,1
sniffing,30367,30338,30367,29
rearing,30368,30367,30368,1
rising,30378,30368,30378,10
grooming,30391,30378,30391,13
sniffing,30488,30391,30488,97
left_turning,30506,30488,30506,18
climbing,30594,30506,30594,88
right_turning,30606,30594,30606,12
stepping,30655,30606,30655,49
sniffing,30656,30655,30656,1
left_turning,30657,30656,30657,1
sniffing,30699,30657,30699,42
rearing,30771,30699,30771,72
trotting,30818,30771,30818,47
rising,30868,30818,30868,50
rearing,30869,30868,30869,1
grooming,30870,30869,30870,1
climbing,30914,30870,30914,44
sniffing,30984,30914,30984,70
rising,30985,30984,30985,1
walking,31001,30985,31001,16
sniffing,31169,31001,31169,168
stepping,31194,31169,31194,25
rising,31270,31194,31270,76
climbing,31357,31270,31357,87
rising,31379,31357,31379,22
climbing,31476,31379,31476,97
rearing,31493,31476,31493,17
sniffing,31494,31493,31494,1
grooming,31495,31494,31495,1
sniffing,31534,31495,31534,39
left_turning,31587,31534,31587,53
sniffing,31625,31587,31625,38
grooming,31793,31625,31793,168
left_turning,31828,31793,31828,35
rising,31883,31828,31883,55
sniffing,32143,31883,32143,260
grooming,32144,32143,32144,1
sniffing,32258,32144,32258,114
rearing,32282,32258,32282,24
sniffing,32367,32282,32367,85
walking,32400,32367,32400,33
sniffing,32401,32400,32401,1
rising,32402,32401,32402,1
sniffing,32451,32402,32451,49
rearing,32471,32451,32471,20
walking,32499,32471,32499,28
stepping,32540,32499,32540,41
walking,32598,32540,32598,58
sniffing,32599,32598,32599,1
walking,32711,32599,32711,112
climbing,32740,32711,32740,29
grooming,32768,32740,32768,28
sniffing,32862,32768,32862,94
climbing,32911,32862,32911,49
sniffing,32920,32911,32920,9
stepping,32981,32920,32981,61
sniffing,32986,32981,32986,5
walking,33014,32986,33014,28
sniffing,33070,33014,33070,56
right_turning,33071,33070,33071,1
sniffing,33072,33071,33072,1
pausing,33444,33072,33444,372
sniffing,33530,33444,33530,86
rearing,33643,33530,33643,113
left_turning,33667,33643,33667,24
walking,33749,33667,33749,82
climbing,33769,33749,33769,20
sniffing,33881,33769,33881,112
left_turning,33922,33881,33922,41
trotting,33984,33922,33984,62
sniffing,33985,33984,33985,1
left_turning,33993,33985,33993,8
sniffing,34011,33993,34011,18
right_turning,34048,34011,34048,37
walking,34057,34048,34057,9
climbing,34104,34057,34104,47
sniffing,34108,34104,34108,4
rearing,34113,34108,34113,5
right_turning,34133,34113,34133,20
walking,34160,34133,34160,27
left_turning,34197,34160,34197,37
rising,34198,34197,34198,1
rearing,34226,34198,34226,28
grooming,34310,34226,34310,84
rising,34353,34310,34353,43
sniffing,34436,34353,34436,83
rising,34463,34436,34463,27
sniffing,34517,34463,34517,54
walking,34591,34517,34591,74
climbing,34604,34591,34604,13
walking,34694,34604,34694,90
climbing,34730,34694,34730,36
trotting,34800,34730,34800,70
sniffing,34801,34800,34801,1
rising,34875,34801,34875,74
climbing,34951,34875,34951,76
sniffing,35015,34951,35015,64
left_turning,35051,35015,35051,36
rising,35086,35051,35086,35
sniffing,35093,35086,35093,7
running,35110,35093,35110,17
sniffing,35111,35110,35111,1
right_turning,35117,35111,35117,6
walking,35155,35117,35155,38
climbing,35265,35155,35265,110
trotting,35282,35265,35282,17
sniffing,35318,35282,35318,36
rising,35350,35318,35350,32
sniffing,35353,35350,35353,3
hunching,35385,35353,35385,32
walking,35394,35385,35394,9
sniffing,35395,35394,35395,1
rising,35428,35395,35428,33
right_turning,35471,35428,35471,43
walking,35538,35471,35538,67
sniffing,35578,35538,35578,40
walking,35607,35578,35607,29
sniffing,35608,35607,35608,1
climbing,35634,35608,35634,26
sniffing,35635,35634,35635,1
rising,35658,35635,35658,23
sniffing,35659,35658,35659,1
left_turning,35798,35659,35798,139
sniffing,35805,35798,35805,7
right_turning,35831,35805,35831,26
left_turning,35885,35831,35885,54
sniffing,35886,35885,35886,1
right_turning,35930,35886,35930,44
left_turning,35964,35930,35964,34
sniffing,36118,35964,36118,154
walking,36161,36118,36161,43
stepping,36208,36161,36208,47
sniffing,36256,36208,36256,48
left_turning,36273,36256,36273,17
trotting,36274,36273,36274,1
walking,36365,36274,36365,91
climbing,36390,36365,36390,25
left_turning,36415,36390,36415,25
walking,36442,36415,36442,27
sniffing,36547,36442,36547,105
right_turning,36588,36547,36588,41
walking,36637,36588,36637,49
rising,36638,36637,36638,1
climbing,36684,36638,36684,46
rising,36727,36684,36727,43
climbing,36770,36727,36770,43
rising,36771,36770,36771,1
climbing,36812,36771,36812,41
walking,36832,36812,36832,20
trotting,36851,36832,36851,19
rising,36947,36851,36947,96
sniffing,36948,36947,36948,1
rising,37081,36948,37081,133
climbing,37154,37081,37154,73
rearing,37184,37154,37184,30
rising,37247,37184,37247,63
climbing,37320,37247,37320,73
rising,37351,37320,37351,31
jumping,37433,37351,37433,82
rising,37499,37433,37499,66
climbing,37511,37499,37511,12
rising,37515,37511,37515,4
grooming,37522,37515,37522,7
rearing,37613,37522,37613,91
sniffing,37630,37613,37630,17
hunching,37631,37630,37631,1
rising,37675,37631,37675,44
left_turning,37693,37675,37693,18
sniffing,37694,37693,37694,1
rising,37750,37694,37750,56
sniffing,37801,37750,37801,51
climbing,37814,37801,37814,13
rising,37903,37814,37903,89
left_turning,37974,37903,37974,71
trotting,38012,37974,38012,38
left_turning,38021,38012,38021,9
rising,38035,38021,38035,14
sniffing,38095,38035,38095,60
stepping,38131,38095,38131,36
rearing,38179,38131,38179,48
sniffing,38180,38179,38180,1
rearing,38242,38180,38242,62
walking,38357,38242,38357,115
climbing,38466,38357,38466,109
walking,38470,38466,38470,4
sniffing,38504,38470,38504,34
left_turning,38562,38504,38562,58
sniffing,38563,38562,38563,1
rising,38596,38563,38596,33
left_turning,38690,38596,38690,94
sniffing,38691,38690,38691,1
rising,38708,38691,38708,17
climbing,38824,38708,38824,116
rising,38860,38824,38860,36
climbing,38974,38860,38974,114
sniffing,39112,38974,39112,138
rearing,39131,39112,39131,19
sniffing,39132,39131,39132,1
walking,39221,39132,39221,89
sniffing,39222,39221,39222,1
rising,39223,39222,39223,1
climbing,39224,39223,39224,1
rising,39347,39224,39347,123
right_turning,39348,39347,39348,1
walking,39349,39348,39349,1
sniffing,39578,39349,39578,229
stepping,39640,39578,39640,62
sniffing,39641,39640,39641,1
rising,39676,39641,39676,35
climbing,39767,39676,39767,91
right_turning,39811,39767,39811,44
sniffing,39890,39811,39890,79
walking,39902,39890,39902,12
rearing,39929,39902,39929,27
climbing,40052,39929,40052,123
rising,40059,40052,40059,7
sniffing,40137,40059,40137,78
rising,40138,40137,40138,1
walking,40154,40138,40154,16
stepping,40183,40154,40183,29
walking,40250,40183,40250,67
left_turning,40311,40250,40311,61
sniffing,40421,40311,40421,110
walking,40493,40421,40493,72
sniffing,40494,40493,40494,1
walking,40534,40494,40534,40
trotting,40577,40534,40577,43
walking,40584,40577,40584,7
left_turning,40644,40584,40644,60
walking,40727,40644,40727,83
stepping,40755,40727,40755,28
sniffing,40778,40755,40778,23
grooming,40855,40778,40855,77
rearing,41022,40855,41022,167
rising,41023,41022,41023,1
climbing,41110,41023,41110,87
trotting,41143,41110,41143,33
stepping,41177,41143,41177,34
walking,41242,41177,41242,65
sniffing,41328,41242,41328,86
trotting,41366,41328,41366,38
jumping,41428,41366,41428,62
rising,41429,41428,41429,1
walking,41509,41429,41509,80
sniffing,41510,41509,41510,1
stepping,41523,41510,41523,13
sniffing,41552,41523,41552,29
left_turning,41553,41552,41553,1
sniffing,41601,41553,41601,48
walking,41634,41601,41634,33
rising,41635,41634,41635,1
sniffing,41837,41635,41837,202
running,41865,41837,41865,28
sniffing,41870,41865,41870,5
grooming,41871,41870,41871,1
climbing,41872,41871,41872,1
rising,41873,41872,41873,1
climbing,41899,41873,41899,26
sniffing,41937,41899,41937,38
rising,41999,41937,41999,62
climbing,42125,41999,42125,126
sniffing,42134,42125,42134,9
rising,42192,42134,42192,58
walking,42193,42192,42193,1
right_turning,42217,42193,42217,24
running,42265,42217,42265,48
sniffing,42345,42265,42345,80
rising,42384,42345,42384,39
climbing,42467,42384,42467,83
grooming,42653,42467,42653,186
rearing,42654,42653,42654,1
walking,42662,42654,42662,8
climbing,42732,42662,42732,70
walking,42735,42732,42735,3
sniffing,42753,42735,42753,18
climbing,42794,42753,42794,41
rising,42964,42794,42964,170
climbing,43031,42964,43031,67
rearing,43068,43031,43068,37
sniffing,43069,43068,43069,1
right_turning,43070,43069,43070,1
sniffing,43102,43070,43102,32
grooming,43255,43102,43255,153
rising,43291,43255,43291,36
