revised_movement_label,group,body_stretch_rate
rising,Stress_Light-on,100.45850235236607
rising,Morning_Light-on,92.36588565115605
rising,Morning_Light-on,102.01812708024025
rising,Stress_Light-on,95.88394400720149
rising,Morning_Light-on,109.55768486062499
rising,Stress_Light-on,100.2823976868642
rising,Morning_Light-on,102.73506507039707
rising,Morning_Light-on,111.1324709170028
rising,Stress_Light-on,101.88333442661022
rising,Morning_Light-on,94.96468728290148
rising,Morning_Light-on,103.26652213988132
rising,Morning_Light-on,100.54637780804214
rising,Stress_Light-on,89.1740748488738
rising,Stress_Light-on,93.60160552911363
rising,Morning_Light-on,110.84664778705083
rising,Morning_Light-on,108.12632083431015
rising,Morning_Light-on,95.56328288439411
rising,Morning_Light-on,102.0567632652571
rising,Stress_Light-on,97.60631380286227
rising,Morning_Light-on,105.51729979951452
rising,Morning_Light-on,100.858039175862
rising,Morning_Light-on,100.61464526812418
rising,Morning_Light-on,103.68068528099215
rising,Morning_Light-on,100.83131127751514
rising,Morning_Light-on,100.73507647105626
rising,Morning_Light-on,95.18412081915582
rising,Stress_Light-on,96.53313396566227
rising,Stress_Light-on,102.6260883872818
rising,Stress_Light-on,96.67228446055387
rising,Morning_Light-on,98.3183498995397
rising,Morning_Light-on,101.50435173983973
rising,Stress_Light-on,89.05247394670789
rising,Morning_Light-on,94.57570031273794
rising,Morning_Light-on,103.06831642628131
rising,Morning_Light-on,103.16332432046718
rising,Stress_Light-on,92.98714950460226
rising,Morning_Light-on,102.91655989925597
rising,Stress_Light-on,92.21179149356372
rising,Morning_Light-on,97.66528656501917
rising,Morning_Light-on,100.39490675028343
rising,Morning_Light-on,110.3354392354153
rising,Morning_Light-on,104.08660798013534
rising,Stress_Light-on,109.92710689540259
rising,Stress_Light-on,89.47556775309606
rising,Stress_Light-on,84.22041277587185
rising,Morning_Light-on,105.1499515063578
rising,Stress_Light-on,98.96944667731134
rising,Morning_Light-on,106.5252494880632
rising,Stress_Light-on,99.57865219417057
rising,Morning_Light-on,100.74789297726632
rising,Stress_Light-on,105.72434630524911
rising,Stress_Light-on,98.76479305470784
rising,Stress_Light-on,95.64679546446486
rising,Stress_Light-on,96.74950976923795
rising,Stress_Light-on,96.01444972229943
rising,Morning_Light-on,110.32460360642284
rising,Morning_Light-on,109.17179830073395
rising,Morning_Light-on,102.342446975354
rising,Morning_Light-on,104.17540185727255
rising,Stress_Light-on,96.35353698379578
rising,Stress_Light-on,91.42705337940545
rising,Stress_Light-on,91.51654458333019
rising,Morning_Light-on,104.92478764431394
rising,Stress_Light-on,96.51225311793927
rising,Stress_Light-on,92.34463143495934
rising,Morning_Light-on,109.95611665415848
rising,Morning_Light-on,112.88738760931136
rising,Stress_Light-on,98.45131179601275
rising,Morning_Light-on,109.17967751881783
rising,Stress_Light-on,102.44917556153314
rising,Morning_Light-on,102.3810457965019
rising,Morning_Light-on,98.50789074159265
rising,Stress_Light-on,90.13916925153421
rising,Stress_Light-on,87.66267373806453
rising,Morning_Light-on,108.28774845522209
rising,Stress_Light-on,95.60609776937599
rising,Morning_Light-on,116.63320494085916
rising,Morning_Light-on,108.80357510305723
rising,Stress_Light-on,91.98076923338145
rising,Stress_Light-on,91.53092265982352
rising,Morning_Light-on,100.49156645149439
rising,Morning_Light-on,111.90871881607087
rising,Morning_Light-on,103.91225982695211
rising,Morning_Light-on,110.92776343570996
rising,Morning_Light-on,110.38016151863891
rising,Stress_Light-on,109.10205886676346
rising,Stress_Light-on,96.62378354779824
rising,Stress_Light-on,87.03128658596823
rising,Morning_Light-on,97.7604184613933
rising,Stress_Light-on,95.55406275298127
rising,Morning_Light-on,100.40871363176916
rising,Morning_Light-on,104.59160025085691
rising,Morning_Light-on,103.11706958959847
rising,Morning_Light-on,101.2513099519359
rising,Morning_Light-on,99.82119176987025
rising,Morning_Light-on,105.51774026673513
hunching,Stress_Light-on,96.50325632224556
hunching,Stress_Light-on,94.93463394613057
hunching,Morning_Light-on,101.09212614725564
hunching,Stress_Light-on,92.5818044440851
hunching,Stress_Light-on,96.89120224442593
hunching,Stress_Light-on,101.78395988382371
hunching,Stress_Light-on,94.79115325464612
hunching,Stress_Light-on,90.94036178391035
hunching,Morning_Light-on,93.152187316323
hunching,Morning_Light-on,97.99766316077167
hunching,Stress_Light-on,99.12399924183526
hunching,Stress_Light-on,109.50236050899629
hunching,Stress_Light-on,111.27882981189754
hunching,Morning_Light-on,100.03258187041561
hunching,Stress_Light-on,94.11654952024006
hunching,Stress_Light-on,106.26379578760677
hunching,Stress_Light-on,96.16445426164137
hunching,Stress_Light-on,101.12582105230754
hunching,Stress_Light-on,99.18323052281995
hunching,Morning_Light-on,101.34097455557156
hunching,Stress_Light-on,91.71883215385984
hunching,Stress_Light-on,98.01270584516968
hunching,Stress_Light-on,102.40801218688212
hunching,Stress_Light-on,89.05124832970942
hunching,Morning_Light-on,96.9973546273316
hunching,Morning_Light-on,105.60338017530435
hunching,Stress_Light-on,93.33763511151662
hunching,Morning_Light-on,101.73715154186517
hunching,Stress_Light-on,98.41360146464062
hunching,Morning_Light-on,101.14013754621449
hunching,Stress_Light-on,103.42034288602176
hunching,Morning_Light-on,104.77507750648635
hunching,Stress_Light-on,98.89150862568731
hunching,Stress_Light-on,93.50785635800163
hunching,Morning_Light-on,103.15996637200982
hunching,Stress_Light-on,91.79458088702218
hunching,Morning_Light-on,106.06188887093646
hunching,Stress_Light-on,94.64385299116317
hunching,Stress_Light-on,92.40753891806727
hunching,Stress_Light-on,97.15616313454774
hunching,Stress_Light-on,105.35207842957884
hunching,Stress_Light-on,101.3867255845796
hunching,Stress_Light-on,106.67581161826489
hunching,Stress_Light-on,96.60485466470004
hunching,Morning_Light-on,97.56600657774062
hunching,Stress_Light-on,96.93312236888325
hunching,Stress_Light-on,98.70208301878672
hunching,Morning_Light-on,104.05528400442259
hunching,Morning_Light-on,95.93997275425714
hunching,Stress_Light-on,92.62576494467764
hunching,Stress_Light-on,92.22436381396506
hunching,Stress_Light-on,93.58936191208348
hunching,Stress_Light-on,105.48373120544848
hunching,Morning_Light-on,99.23257371915359
hunching,Stress_Light-on,96.62974051238409
hunching,Stress_Light-on,91.91948229181952
hunching,Morning_Light-on,102.17693912703312
hunching,Morning_Light-on,102.1206921185258
hunching,Morning_Light-on,103.22141710134989
hunching,Stress_Light-on,99.54671389310306
hunching,Stress_Light-on,92.98716392577737
hunching,Morning_Light-on,106.69137955795642
hunching,Morning_Light-on,102.16739748370347
hunching,Morning_Light-on,116.88047722583083
hunching,Morning_Light-on,99.60344940587034
hunching,Stress_Light-on,98.19858382157636
hunching,Morning_Light-on,95.97341330201134
hunching,Stress_Light-on,93.82197125021531
hunching,Stress_Light-on,98.73856946955159
hunching,Stress_Light-on,100.67277705577085
hunching,Stress_Light-on,87.91031660815044
hunching,Stress_Light-on,109.06038627374312
hunching,Morning_Light-on,92.89246618022521
hunching,Stress_Light-on,97.17684901272797
hunching,Stress_Light-on,98.17953432381185
hunching,Morning_Light-on,104.79139404442506
hunching,Morning_Light-on,109.06892724530329
hunching,Morning_Light-on,95.92505062096096
hunching,Stress_Light-on,103.13986131268209
hunching,Morning_Light-on,98.4724961023559
hunching,Stress_Light-on,109.0053321104991
hunching,Stress_Light-on,89.19600931601423
hunching,Morning_Light-on,101.88127834524639
hunching,Stress_Light-on,94.7042949329606
hunching,Stress_Light-on,101.50255588442343
hunching,Morning_Light-on,99.09382974285352
hunching,Stress_Light-on,91.36290073408637
hunching,Morning_Light-on,99.9509129013976
hunching,Morning_Light-on,94.34954736721652
hunching,Morning_Light-on,89.13430634558968
hunching,Morning_Light-on,105.66724677447532
hunching,Stress_Light-on,90.07824577095437
hunching,Morning_Light-on,112.4287487058049
hunching,Stress_Light-on,102.2919522497218
hunching,Morning_Light-on,114.06990743155416
hunching,Stress_Light-on,109.47030367121219
hunching,Stress_Light-on,104.15078251462344
hunching,Morning_Light-on,103.52642007304016
hunching,Morning_Light-on,97.0754524776514
hunching,Stress_Light-on,97.12678552193799
hunching,Morning_Light-on,91.34092031324997
hunching,Stress_Light-on,101.67015452924062
hunching,Morning_Light-on,102.10877821788564
hunching,Stress_Light-on,97.40507968694493
hunching,Morning_Light-on,101.30938996282035
hunching,Stress_Light-on,98.27547482133052
hunching,Stress_Light-on,100.95342477592102
hunching,Morning_Light-on,105.00239079206277
hunching,Morning_Light-on,100.1996348154609
hunching,Stress_Light-on,91.73849505676928
hunching,Stress_Light-on,90.9280844152899
hunching,Morning_Light-on,107.61278583297127
hunching,Stress_Light-on,98.67022052197721
hunching,Morning_Light-on,93.95993310047092
hunching,Morning_Light-on,122.52021331092632
hunching,Morning_Light-on,98.7395922046865
hunching,Morning_Light-on,92.6412505570979
hunching,Stress_Light-on,100.92723626642733
hunching,Morning_Light-on,90.02042200559494
hunching,Stress_Light-on,100.0275700633836
hunching,Morning_Light-on,98.46983831000563
hunching,Morning_Light-on,98.90859378092084
hunching,Stress_Light-on,112.77467739845977
hunching,Morning_Light-on,95.02968909625896
hunching,Stress_Light-on,95.22371010543903
hunching,Stress_Light-on,108.73756629027167
hunching,Stress_Light-on,107.33209557826011
hunching,Stress_Light-on,108.79077215254532
hunching,Stress_Light-on,94.14960693354169
hunching,Stress_Light-on,98.06298335244179
hunching,Stress_Light-on,100.22740949039249
hunching,Morning_Light-on,99.64828010990601
hunching,Morning_Light-on,103.88001789220328
hunching,Stress_Light-on,97.57775412150167
hunching,Morning_Light-on,112.11148174919585
hunching,Morning_Light-on,102.4939488286912
hunching,Stress_Light-on,104.17368807305259
hunching,Stress_Light-on,109.7564544103624
hunching,Stress_Light-on,102.50098861744956
hunching,Morning_Light-on,94.04801810645613
hunching,Morning_Light-on,99.2928401074563
hunching,Morning_Light-on,103.98802446721444
hunching,Morning_Light-on,101.99151813790553
hunching,Morning_Light-on,91.47785208035782
hunching,Morning_Light-on,88.55866561587852
hunching,Stress_Light-on,105.0382085416415
hunching,Stress_Light-on,93.62312435165403
hunching,Stress_Light-on,94.33949425671
hunching,Morning_Light-on,99.26714653764127
hunching,Stress_Light-on,89.62107370597008
hunching,Stress_Light-on,108.08503491477539
hunching,Stress_Light-on,97.11495684454297
hunching,Stress_Light-on,95.49965315468624
hunching,Stress_Light-on,99.84408098271307
hunching,Stress_Light-on,91.5750501680877
hunching,Morning_Light-on,94.74931657882787
hunching,Stress_Light-on,100.29423513303541
hunching,Stress_Light-on,100.56873989785214
hunching,Morning_Light-on,100.03180936650513
hunching,Stress_Light-on,113.15854231110072
hunching,Stress_Light-on,92.95913701778952
hunching,Morning_Light-on,94.39277367623258
hunching,Stress_Light-on,93.4950159209173
hunching,Morning_Light-on,99.7352046371267
hunching,Morning_Light-on,96.41703865635124
hunching,Morning_Light-on,95.55499506815572
hunching,Morning_Light-on,103.84117564102226
hunching,Morning_Light-on,104.49248827075999
hunching,Morning_Light-on,98.8640581851469
hunching,Stress_Light-on,101.93528030140158
hunching,Morning_Light-on,98.25619975383191
hunching,Stress_Light-on,98.83463292621808
hunching,Stress_Light-on,95.76952403909938
hunching,Stress_Light-on,102.02090027901278
hunching,Morning_Light-on,86.11412179880672
hunching,Stress_Light-on,100.19964234533738
hunching,Stress_Light-on,109.9431278146574
hunching,Stress_Light-on,98.57245151956072
hunching,Morning_Light-on,84.97558623576825
hunching,Morning_Light-on,100.31451091514457
hunching,Morning_Light-on,100.55427953543168
hunching,Stress_Light-on,91.71456802875767
hunching,Stress_Light-on,83.25462026514356
hunching,Stress_Light-on,109.86426839182744
hunching,Stress_Light-on,90.4114953058589
hunching,Stress_Light-on,96.53237836829912
hunching,Morning_Light-on,97.43228723847007
hunching,Stress_Light-on,92.88563389470926
hunching,Stress_Light-on,114.0268498331538
hunching,Morning_Light-on,100.8874099015021
hunching,Morning_Light-on,108.38983165163012
hunching,Stress_Light-on,99.58651553315056
hunching,Morning_Light-on,99.88539876831115
hunching,Morning_Light-on,101.9816961378205
hunching,Stress_Light-on,94.31083738681433
hunching,Morning_Light-on,96.3962243717029
hunching,Stress_Light-on,92.50334699889615
hunching,Stress_Light-on,92.73630583746268
hunching,Stress_Light-on,95.35116433500762
hunching,Stress_Light-on,100.38664105826484
hunching,Stress_Light-on,100.32338109585703
hunching,Stress_Light-on,106.42437929595114
hunching,Morning_Light-on,104.44796996389718
hunching,Morning_Light-on,102.34564125049022
hunching,Morning_Light-on,100.1947399514204
hunching,Stress_Light-on,99.3870482790736
hunching,Stress_Light-on,100.37400563965511
hunching,Morning_Light-on,91.06125897134793
hunching,Stress_Light-on,103.36373898522886
hunching,Stress_Light-on,98.91438214278999
hunching,Morning_Light-on,113.1901121003527
hunching,Stress_Light-on,113.17063091667967
hunching,Morning_Light-on,86.99170906142061
hunching,Stress_Light-on,101.02625340400964
hunching,Morning_Light-on,103.27692318896469
hunching,Morning_Light-on,94.69600366743275
hunching,Stress_Light-on,87.55920191226348
hunching,Morning_Light-on,102.29821783442212
hunching,Stress_Light-on,94.6387744576617
hunching,Stress_Light-on,96.87851383654213
hunching,Stress_Light-on,104.51537721514244
hunching,Stress_Light-on,106.75373343447296
hunching,Morning_Light-on,95.26085334254788
hunching,Stress_Light-on,94.38623806401594
hunching,Stress_Light-on,109.94757220473825
hunching,Stress_Light-on,88.47040732085686
hunching,Stress_Light-on,91.5981624202644
hunching,Morning_Light-on,102.13825404544481
hunching,Stress_Light-on,105.66064606048128
hunching,Stress_Light-on,105.40096797522654
hunching,Stress_Light-on,98.97364380642864
hunching,Stress_Light-on,103.90839146438286
hunching,Stress_Light-on,106.64328842358022
hunching,Morning_Light-on,106.4446700912603
hunching,Morning_Light-on,105.93990670332956
hunching,Stress_Light-on,100.29798674203576
hunching,Morning_Light-on,90.96590255733251
hunching,Stress_Light-on,116.1982757060414
hunching,Stress_Light-on,104.86513155719838
hunching,Stress_Light-on,95.76076589084757
hunching,Morning_Light-on,107.13052411421673
hunching,Stress_Light-on,87.44760683049545
hunching,Morning_Light-on,94.40954579611281
hunching,Morning_Light-on,90.24755288531836
hunching,Stress_Light-on,117.47159934060964
hunching,Morning_Light-on,106.57873291965294
hunching,Stress_Light-on,97.68091219280038
hunching,Stress_Light-on,103.14451803732302
hunching,Stress_Light-on,106.4049239715882
hunching,Morning_Light-on,100.2950582319198
hunching,Stress_Light-on,86.71489186910452
hunching,Stress_Light-on,91.19631696708444
hunching,Morning_Light-on,99.59854614229641
hunching,Morning_Light-on,117.89131649932104
hunching,Stress_Light-on,101.77062466445024
hunching,Morning_Light-on,97.66158298354168
hunching,Morning_Light-on,96.46599640161844
hunching,Morning_Light-on,91.79028797806738
hunching,Stress_Light-on,94.5303121007369
hunching,Stress_Light-on,109.94079147801783
hunching,Stress_Light-on,98.0620405597657
hunching,Stress_Light-on,101.4709627748331
hunching,Stress_Light-on,103.57299311248387
hunching,Stress_Light-on,90.20344140637998
hunching,Stress_Light-on,91.62055528754209
hunching,Stress_Light-on,95.66975855442107
hunching,Morning_Light-on,93.88710193130126
hunching,Morning_Light-on,91.69593359697016
hunching,Stress_Light-on,98.95941837053485
hunching,Morning_Light-on,116.34592035226088
hunching,Stress_Light-on,101.13372324776418
hunching,Stress_Light-on,103.9598726037847
hunching,Stress_Light-on,101.65137143413914
hunching,Stress_Light-on,104.56900838814549
hunching,Stress_Light-on,106.70938362516279
hunching,Stress_Light-on,101.0927692586388
hunching,Stress_Light-on,101.8395483537253
hunching,Stress_Light-on,111.36526644191687
hunching,Stress_Light-on,95.63224154351283
hunching,Morning_Light-on,98.05674688841908
hunching,Morning_Light-on,98.2223925147645
hunching,Morning_Light-on,97.582454607129
hunching,Stress_Light-on,99.01926231371601
hunching,Morning_Light-on,100.49179236961687
hunching,Morning_Light-on,102.52927729895862
hunching,Morning_Light-on,100.2245434689979
hunching,Stress_Light-on,105.5494216564161
hunching,Stress_Light-on,91.62423442454362
hunching,Stress_Light-on,100.37212523195966
hunching,Stress_Light-on,95.6243323755927
hunching,Stress_Light-on,97.05226364787386
hunching,Stress_Light-on,97.90051309914394
hunching,Morning_Light-on,112.69826037916127
hunching,Stress_Light-on,103.54241698061708
hunching,Stress_Light-on,95.62590418763419
hunching,Morning_Light-on,100.71040148291401
hunching,Stress_Light-on,92.04369796101923
hunching,Stress_Light-on,97.93425153228442
hunching,Stress_Light-on,97.61339114832377
hunching,Stress_Light-on,98.07292858605555
hunching,Morning_Light-on,93.49297017822447
hunching,Stress_Light-on,86.2781478432797
hunching,Stress_Light-on,94.79760414491393
hunching,Stress_Light-on,98.77896963304258
hunching,Stress_Light-on,92.43886449289712
hunching,Morning_Light-on,101.56167938985845
hunching,Morning_Light-on,100.58035841547085
hunching,Stress_Light-on,96.44119803119929
hunching,Stress_Light-on,94.54488095385814
hunching,Stress_Light-on,111.4575694104633
hunching,Stress_Light-on,105.77550661168635
hunching,Stress_Light-on,103.3316989709897
hunching,Stress_Light-on,100.20368634965473
hunching,Stress_Light-on,100.54919635751153
hunching,Morning_Light-on,98.79746502945291
hunching,Morning_Light-on,84.10833950286288
hunching,Stress_Light-on,101.498410792635
hunching,Stress_Light-on,104.10012917126468
hunching,Stress_Light-on,98.35923691181249
hunching,Stress_Light-on,111.67504993621966
hunching,Stress_Light-on,97.25373199626654
hunching,Morning_Light-on,115.7710586725793
hunching,Morning_Light-on,102.00826111540613
hunching,Stress_Light-on,92.51336636160251
hunching,Stress_Light-on,104.0218207201039
hunching,Stress_Light-on,90.84473928566432
hunching,Stress_Light-on,101.14159589251047
hunching,Stress_Light-on,92.95135659936656
hunching,Stress_Light-on,99.04661036681556
hunching,Morning_Light-on,98.22455867400251
hunching,Stress_Light-on,99.98666155795297
hunching,Stress_Light-on,96.72983046075832
hunching,Stress_Light-on,116.9721259645254
hunching,Stress_Light-on,96.20198208297722
hunching,Stress_Light-on,98.47295073682137
hunching,Stress_Light-on,91.92818509475686
hunching,Stress_Light-on,100.76103337816346
hunching,Stress_Light-on,96.50158989294721
hunching,Stress_Light-on,102.7540449509416
hunching,Stress_Light-on,102.23491194183134
hunching,Morning_Light-on,100.01156826527561
hunching,Stress_Light-on,101.06481962400547
hunching,Morning_Light-on,102.22228178065991
hunching,Morning_Light-on,105.5401739614564
hunching,Stress_Light-on,104.42826424558282
hunching,Morning_Light-on,101.7567790303473
hunching,Morning_Light-on,108.23817590210128
hunching,Morning_Light-on,93.77595648648953
hunching,Stress_Light-on,99.03031367236191
hunching,Morning_Light-on,103.66653875773389
hunching,Stress_Light-on,89.33192874044178
hunching,Stress_Light-on,88.7355199049905
hunching,Stress_Light-on,98.28006795267301
hunching,Stress_Light-on,106.42418476444242
hunching,Stress_Light-on,90.57782008229384
hunching,Stress_Light-on,98.17249481891307
hunching,Stress_Light-on,106.0804228582958
hunching,Morning_Light-on,104.79580871304148
hunching,Stress_Light-on,99.96573562836413
hunching,Stress_Light-on,93.64812071319236
hunching,Stress_Light-on,102.02428304119746
hunching,Stress_Light-on,101.89926102445813
hunching,Morning_Light-on,106.92844583632903
hunching,Morning_Light-on,107.70848550472742
hunching,Stress_Light-on,107.25853361607889
hunching,Morning_Light-on,109.07647624208691
hunching,Stress_Light-on,97.14553726047569
hunching,Morning_Light-on,92.98482271614714
hunching,Morning_Light-on,105.84891957845603
hunching,Stress_Light-on,96.24139243083243
hunching,Stress_Light-on,93.5444835360332
hunching,Stress_Light-on,101.3619362243991
hunching,Stress_Light-on,90.6926958089342
hunching,Morning_Light-on,87.41924193656685
hunching,Stress_Light-on,99.28069196770353
hunching,Stress_Light-on,99.20988720644746
hunching,Stress_Light-on,103.95990859444919
hunching,Stress_Light-on,104.09893392702298
hunching,Stress_Light-on,101.99708576324093
hunching,Morning_Light-on,108.08944164610867
hunching,Stress_Light-on,107.77497821723342
hunching,Stress_Light-on,96.36432482056264
hunching,Stress_Light-on,95.2460916251008
hunching,Stress_Light-on,99.43355524565504
hunching,Stress_Light-on,105.273891363388
hunching,Stress_Light-on,107.24213169256525
hunching,Morning_Light-on,100.41265508615847
hunching,Stress_Light-on,95.7593002904042
hunching,Morning_Light-on,90.67679706376245
hunching,Stress_Light-on,85.31007878316423
hunching,Stress_Light-on,96.29837034046808
hunching,Stress_Light-on,108.1463035571967
hunching,Stress_Light-on,100.95634311924701
hunching,Morning_Light-on,102.12889558119514
hunching,Morning_Light-on,94.63879615771275
hunching,Stress_Light-on,97.26612132267014
hunching,Stress_Light-on,90.04898377259961
hunching,Stress_Light-on,106.89781889754832
hunching,Stress_Light-on,98.64710761651529
hunching,Morning_Light-on,97.60923069779007
hunching,Morning_Light-on,104.62234163741854
hunching,Stress_Light-on,102.95299084674991
hunching,Morning_Light-on,99.17137900359735
hunching,Stress_Light-on,85.0176434731883
hunching,Stress_Light-on,87.46663132088003
hunching,Stress_Light-on,92.35224721506616
hunching,Stress_Light-on,94.36323872723393
hunching,Stress_Light-on,89.72333962260477
hunching,Stress_Light-on,89.04234231091851
hunching,Morning_Light-on,106.10619879820926
hunching,Morning_Light-on,102.46318606335993
hunching,Stress_Light-on,109.40459700000591
hunching,Stress_Light-on,100.63643850499177
hunching,Morning_Light-on,107.84252110735292
hunching,Stress_Light-on,96.3835905852386
hunching,Stress_Light-on,92.50111012971624
hunching,Morning_Light-on,91.0482710437106
hunching,Stress_Light-on,95.4273219706771
hunching,Stress_Light-on,114.88934008714689
hunching,Morning_Light-on,94.74473646849961
hunching,Stress_Light-on,97.85304667277873
hunching,Morning_Light-on,119.16146019482873
hunching,Morning_Light-on,87.42924870584457
hunching,Morning_Light-on,93.34979429116994
hunching,Morning_Light-on,106.33740384829086
hunching,Stress_Light-on,84.28155616015177
hunching,Morning_Light-on,109.66513798973001
hunching,Stress_Light-on,108.18267786299674
hunching,Stress_Light-on,90.54365350872816
hunching,Stress_Light-on,98.82102877134506
hunching,Stress_Light-on,98.53945851877356
hunching,Stress_Light-on,104.57069399718829
hunching,Morning_Light-on,99.19125353907503
hunching,Morning_Light-on,100.47345218179102
hunching,Stress_Light-on,97.95900408621894
hunching,Stress_Light-on,111.94920302874256
hunching,Stress_Light-on,101.78493789052669
hunching,Morning_Light-on,112.07569488622602
hunching,Stress_Light-on,111.9567109707781
hunching,Stress_Light-on,99.6902106867121
hunching,Stress_Light-on,94.27999603371707
hunching,Stress_Light-on,89.16890923284389
hunching,Stress_Light-on,117.3812297601246
hunching,Morning_Light-on,104.31221879181119
hunching,Morning_Light-on,102.15209347583315
hunching,Morning_Light-on,101.74770091929155
hunching,Stress_Light-on,100.67955058261926
hunching,Stress_Light-on,83.0738053018193
hunching,Morning_Light-on,95.60310615952272
hunching,Stress_Light-on,93.55651713443407
hunching,Morning_Light-on,106.33934757237067
hunching,Stress_Light-on,103.20793017066183
hunching,Stress_Light-on,91.0434318793907
hunching,Stress_Light-on,96.68378528605957
hunching,Stress_Light-on,94.31459195362241
hunching,Morning_Light-on,102.72472106562478
hunching,Morning_Light-on,105.7920536078635
hunching,Morning_Light-on,99.0808766427272
hunching,Morning_Light-on,94.88959043098686
hunching,Stress_Light-on,94.76236743098757
hunching,Morning_Light-on,95.28927246491179
hunching,Stress_Light-on,104.91798228272246
hunching,Morning_Light-on,95.95272388947869
hunching,Morning_Light-on,98.84257350552174
hunching,Morning_Light-on,105.66267021688623
hunching,Stress_Light-on,84.72875892229246
hunching,Stress_Light-on,92.86728440045377
hunching,Morning_Light-on,97.23633199709644
hunching,Morning_Light-on,104.16280365143318
hunching,Morning_Light-on,108.43098921704699
hunching,Stress_Light-on,102.60703036738474
hunching,Morning_Light-on,103.56087456802179
hunching,Stress_Light-on,108.7569714589216
hunching,Stress_Light-on,107.84554611121575
hunching,Morning_Light-on,100.32744535794403
hunching,Stress_Light-on,101.84399921611691
hunching,Stress_Light-on,93.47496904127539
hunching,Stress_Light-on,101.90691294889885
hunching,Stress_Light-on,91.67043514515895
hunching,Stress_Light-on,94.01630816478713
hunching,Stress_Light-on,98.71907521519624
hunching,Stress_Light-on,112.12211011913584
hunching,Morning_Light-on,102.9182690302362
hunching,Stress_Light-on,102.22171040167412
hunching,Morning_Light-on,96.25647366419928
hunching,Stress_Light-on,97.05855980149374
hunching,Stress_Light-on,101.42018092991856
hunching,Stress_Light-on,86.18277938132029
hunching,Morning_Light-on,102.93198968865592
hunching,Stress_Light-on,100.11937016021835
hunching,Stress_Light-on,96.88603630384412
hunching,Stress_Light-on,102.59837314685166
hunching,Stress_Light-on,97.66648079554
hunching,Stress_Light-on,101.3921391554679
hunching,Stress_Light-on,102.92165919577407
hunching,Morning_Light-on,94.2614240996224
hunching,Stress_Light-on,90.60870473863926
hunching,Morning_Light-on,97.5776335994804
hunching,Morning_Light-on,98.98463341949655
hunching,Morning_Light-on,102.38788879745
hunching,Morning_Light-on,93.19680115916623
hunching,Morning_Light-on,100.80588780692554
hunching,Stress_Light-on,86.99476034113177
hunching,Stress_Light-on,105.66569765699892
hunching,Morning_Light-on,95.32874318559398
hunching,Morning_Light-on,107.088785295049
hunching,Stress_Light-on,98.2820056762243
hunching,Morning_Light-on,98.07880585328903
hunching,Stress_Light-on,100.4476991626313
hunching,Morning_Light-on,97.57044850908017
hunching,Stress_Light-on,106.27088914101786
hunching,Morning_Light-on,103.59633394925831
hunching,Stress_Light-on,91.26170642039597
hunching,Stress_Light-on,101.23158657726168
hunching,Stress_Light-on,96.44024406394468
hunching,Morning_Light-on,99.67402112514516
hunching,Morning_Light-on,108.49041172109605
hunching,Stress_Light-on,82.55547627564175
hunching,Morning_Light-on,104.62444641845903
hunching,Morning_Light-on,101.2751336571019
hunching,Stress_Light-on,97.8222476715995
hunching,Stress_Light-on,93.05466174346333
hunching,Stress_Light-on,96.63888439627061
hunching,Morning_Light-on,101.66616825109669
hunching,Stress_Light-on,91.91180488351488
hunching,Stress_Light-on,94.21727475694941
hunching,Morning_Light-on,107.75165913026581
hunching,Stress_Light-on,91.00700201407189
hunching,Stress_Light-on,97.04056655305203
hunching,Stress_Light-on,96.23511822620569
hunching,Stress_Light-on,92.1915447423208
hunching,Morning_Light-on,90.53734987710145
hunching,Morning_Light-on,104.60754693844403
hunching,Stress_Light-on,111.77530613377972
hunching,Stress_Light-on,98.86030103962396
hunching,Stress_Light-on,92.37696101163797
hunching,Stress_Light-on,102.57284011272169
hunching,Stress_Light-on,99.39256874676991
hunching,Morning_Light-on,104.53078310988045
hunching,Stress_Light-on,87.09361845764126
hunching,Stress_Light-on,103.90001418498125
hunching,Stress_Light-on,106.04835460454953
hunching,Stress_Light-on,89.85905442619303
hunching,Stress_Light-on,94.04524686866554
hunching,Stress_Light-on,99.60591319239504
hunching,Stress_Light-on,89.10301564136867
hunching,Morning_Light-on,100.48702847672739
hunching,Morning_Light-on,86.4691816417141
hunching,Stress_Light-on,90.18889724394451
hunching,Stress_Light-on,111.38367034600097
hunching,Stress_Light-on,107.8532372748653
hunching,Morning_Light-on,96.9516460315397
hunching,Stress_Light-on,95.39342103845179
hunching,Stress_Light-on,86.49007768831164
hunching,Morning_Light-on,100.12054593607142
hunching,Stress_Light-on,95.00165456930264
hunching,Stress_Light-on,106.22227986830053
hunching,Morning_Light-on,95.62240347928831
hunching,Morning_Light-on,96.54489063746388
hunching,Morning_Light-on,98.74128401736237
hunching,Stress_Light-on,91.47275621720658
hunching,Stress_Light-on,112.82259967366653
hunching,Morning_Light-on,102.52888498154466
hunching,Stress_Light-on,99.21413615190902
hunching,Stress_Light-on,108.62011081798491
hunching,Morning_Light-on,105.65132842957293
hunching,Morning_Light-on,98.73977588728657
hunching,Morning_Light-on,102.12433587504306
hunching,Stress_Light-on,98.11475707699083
hunching,Morning_Light-on,97.8251208185799
hunching,Stress_Light-on,110.058525841663
hunching,Stress_Light-on,103.732296712191
hunching,Stress_Light-on,91.04310019621302
hunching,Stress_Light-on,101.74119378253023
