revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
walking,17640,17592,17640,48
rising,17658,17640,17658,18
running,17679,17658,17679,21
walking,17690,17679,17690,11
running,17715,17690,17715,25
rising,17733,17715,17733,18
sniffing,17802,17733,17802,69
grooming,17909,17802,17909,107
hunching,17971,17909,17971,62
sniffing,18050,17971,18050,79
trotting,18120,18050,18120,70
rising,18157,18120,18157,37
stepping,18185,18157,18185,28
trotting,18244,18185,18244,59
sniffing,18245,18244,18245,1
rising,18290,18245,18290,45
left_turning,18370,18290,18370,80
sniffing,18505,18370,18505,135
right_turning,18521,18505,18521,16
sniffing,18559,18521,18559,38
running,18579,18559,18579,20
stepping,18615,18579,18615,36
rising,18664,18615,18664,49
rearing,18718,18664,18718,54
sniffing,18805,18718,18805,87
walking,18880,18805,18880,75
sniffing,19048,18880,19048,168
rising,19063,19048,19063,15
walking,19198,19063,19198,135
right_turning,19250,19198,19250,52
sniffing,19362,19250,19362,112
walking,19397,19362,19397,35
stepping,19440,19397,19440,43
walking,19494,19440,19494,54
sniffing,19537,19494,19537,43
climbing,19538,19537,19538,1
grooming,19630,19538,19630,92
rising,19633,19630,19633,3
stepping,19634,19633,19634,1
sniffing,19670,19634,19670,36
rearing,19687,19670,19687,17
rising,19731,19687,19731,44
grooming,19732,19731,19732,1
walking,19812,19732,19812,80
right_turning,19824,19812,19824,12
walking,19899,19824,19899,75
rising,19954,19899,19954,55
grooming,20028,19954,20028,74
sniffing,20056,20028,20056,28
grooming,20057,20056,20057,1
rearing,20058,20057,20058,1
hunching,20067,20058,20067,9
sniffing,20068,20067,20068,1
left_turning,20095,20068,20095,27
trotting,20159,20095,20159,64
sniffing,20172,20159,20172,13
walking,20208,20172,20208,36
sniffing,20234,20208,20234,26
rising,20254,20234,20254,20
walking,20280,20254,20280,26
sniffing,20314,20280,20314,34
rising,20336,20314,20336,22
grooming,20531,20336,20531,195
rising,20560,20531,20560,29
climbing,20561,20560,20561,1
left_turning,20614,20561,20614,53
walking,20617,20614,20617,3
sniffing,20640,20617,20640,23
stepping,20670,20640,20670,30
sniffing,20671,20670,20671,1
rearing,20758,20671,20758,87
hunching,20795,20758,20795,37
grooming,20817,20795,20817,22
stepping,20827,20817,20827,10
sniffing,20924,20827,20924,97
walking,20979,20924,20979,55
stepping,21028,20979,21028,49
walking,21029,21028,21029,1
sniffing,21084,21029,21084,55
walking,21162,21084,21162,78
sniffing,21224,21162,21224,62
rising,21260,21224,21260,36
walking,21262,21260,21262,2
stepping,21310,21262,21310,48
climbing,21344,21310,21344,34
rising,21405,21344,21405,61
left_turning,21406,21405,21406,1
walking,21459,21406,21459,53
stepping,21510,21459,21510,51
walking,21552,21510,21552,42
sniffing,21553,21552,21553,1
left_turning,21610,21553,21610,57
sniffing,21674,21610,21674,64
right_turning,21751,21674,21751,77
rising,21752,21751,21752,1
walking,21809,21752,21809,57
sniffing,21863,21809,21863,54
rising,21866,21863,21866,3
sniffing,21904,21866,21904,38
rearing,21948,21904,21948,44
sniffing,21977,21948,21977,29
stepping,22018,21977,22018,41
grooming,22019,22018,22019,1
rising,22028,22019,22028,9
grooming,22167,22028,22167,139
left_turning,22204,22167,22204,37
grooming,22208,22204,22208,4
walking,22234,22208,22234,26
stepping,22266,22234,22266,32
sniffing,22348,22266,22348,82
walking,22479,22348,22479,131
sniffing,22480,22479,22480,1
right_turning,22481,22480,22481,1
walking,22505,22481,22505,24
sniffing,22543,22505,22543,38
grooming,22580,22543,22580,37
stepping,22584,22580,22584,4
sniffing,22676,22584,22676,92
stepping,22756,22676,22756,80
rearing,22768,22756,22768,12
grooming,22914,22768,22914,146
walking,22987,22914,22987,73
sniffing,23069,22987,23069,82
stepping,23075,23069,23075,6
grooming,23240,23075,23240,165
walking,23245,23240,23245,5
stepping,23298,23245,23298,53
sniffing,23337,23298,23337,39
trotting,23357,23337,23357,20
stepping,23392,23357,23392,35
rising,23434,23392,23434,42
sniffing,23535,23434,23535,101
walking,23551,23535,23551,16
trotting,23573,23551,23573,22
grooming,23749,23573,23749,176
sniffing,23752,23749,23752,3
rising,23753,23752,23753,1
left_turning,23798,23753,23798,45
stepping,23828,23798,23828,30
sniffing,23895,23828,23895,67
right_turning,23918,23895,23918,23
sniffing,24015,23918,24015,97
rising,24031,24015,24031,16
sniffing,24032,24031,24032,1
grooming,24112,24032,24112,80
walking,24113,24112,24113,1
stepping,24171,24113,24171,58
walking,24221,24171,24221,50
sniffing,24283,24221,24283,62
left_turning,24323,24283,24323,40
grooming,24389,24323,24389,66
trotting,24405,24389,24405,16
sniffing,24406,24405,24406,1
stepping,24471,24406,24471,65
grooming,24641,24471,24641,170
left_turning,24664,24641,24664,23
sniffing,24665,24664,24665,1
rising,24684,24665,24684,19
sniffing,24784,24684,24784,100
stepping,24802,24784,24802,18
walking,24803,24802,24803,1
stepping,24818,24803,24818,15
walking,24843,24818,24843,25
running,24873,24843,24873,30
sniffing,24874,24873,24874,1
grooming,24880,24874,24880,6
rearing,24969,24880,24969,89
rising,25000,24969,25000,31
climbing,25073,25000,25073,73
left_turning,25172,25073,25172,99
hunching,25244,25172,25244,72
rising,25386,25244,25386,142
walking,25445,25386,25445,59
stepping,25487,25445,25487,42
right_turning,25544,25487,25544,57
grooming,25841,25544,25841,297
rising,25865,25841,25865,24
sniffing,25866,25865,25866,1
grooming,25909,25866,25909,43
sniffing,26002,25909,26002,93
running,26003,26002,26003,1
walking,26005,26003,26005,2
rising,26051,26005,26051,46
grooming,26203,26051,26203,152
left_turning,26267,26203,26267,64
stepping,26279,26267,26279,12
rearing,26290,26279,26290,11
grooming,26463,26290,26463,173
sniffing,26477,26463,26477,14
left_turning,26549,26477,26549,72
grooming,26733,26549,26733,184
hunching,26801,26733,26801,68
rearing,26826,26801,26826,25
stepping,26832,26826,26832,6
sniffing,26833,26832,26833,1
rising,26853,26833,26853,20
walking,26896,26853,26896,43
sniffing,26953,26896,26953,57
walking,27016,26953,27016,63
trotting,27041,27016,27041,25
sniffing,27042,27041,27042,1
stepping,27050,27042,27050,8
rising,27051,27050,27051,1
grooming,27265,27051,27265,214
rearing,27279,27265,27279,14
grooming,27426,27279,27426,147
rising,27492,27426,27492,66
stepping,27543,27492,27543,51
trotting,27555,27543,27555,12
stepping,27601,27555,27601,46
sniffing,27615,27601,27615,14
grooming,27679,27615,27679,64
hunching,27714,27679,27714,35
rearing,27740,27714,27740,26
rising,27786,27740,27786,46
grooming,27881,27786,27881,95
left_turning,27891,27881,27891,10
grooming,28301,27891,28301,410
walking,28318,28301,28318,17
sniffing,28345,28318,28345,27
trotting,28371,28345,28371,26
walking,28413,28371,28413,42
sniffing,28488,28413,28488,75
stepping,28510,28488,28510,22
walking,28511,28510,28511,1
sniffing,28618,28511,28618,107
stepping,28644,28618,28644,26
sniffing,28706,28644,28706,62
walking,28722,28706,28722,16
stepping,28727,28722,28727,5
sniffing,28762,28727,28762,35
rising,28820,28762,28820,58
sniffing,28849,28820,28849,29
rising,28928,28849,28928,79
grooming,29040,28928,29040,112
walking,29095,29040,29095,55
stepping,29119,29095,29119,24
rising,29120,29119,29120,1
climbing,29131,29120,29131,11
grooming,29175,29131,29175,44
walking,29180,29175,29180,5
trotting,29191,29180,29191,11
left_turning,29192,29191,29192,1
sniffing,29295,29192,29295,103
rising,29341,29295,29341,46
sniffing,29363,29341,29363,22
grooming,29397,29363,29397,34
hunching,29462,29397,29462,65
grooming,29463,29462,29463,1
walking,29516,29463,29516,53
stepping,29568,29516,29568,52
sniffing,29736,29568,29736,168
grooming,29845,29736,29845,109
rising,29893,29845,29893,48
climbing,29910,29893,29910,17
walking,29959,29910,29959,49
stepping,29988,29959,29988,29
rearing,30036,29988,30036,48
sniffing,30037,30036,30037,1
stepping,30041,30037,30041,4
rearing,30099,30041,30099,58
grooming,30263,30099,30263,164
rearing,30394,30263,30394,131
climbing,30425,30394,30425,31
stepping,30467,30425,30467,42
sniffing,30493,30467,30493,26
stepping,30499,30493,30499,6
left_turning,30521,30499,30521,22
walking,30553,30521,30553,32
sniffing,30577,30553,30577,24
grooming,30796,30577,30796,219
rising,30846,30796,30846,50
grooming,30909,30846,30909,63
rising,30945,30909,30945,36
grooming,30972,30945,30972,27
hunching,31066,30972,31066,94
left_turning,31088,31066,31088,22
walking,31101,31088,31101,13
stepping,31168,31101,31168,67
walking,31231,31168,31231,63
stepping,31271,31231,31271,40
trotting,31298,31271,31298,27
sniffing,31369,31298,31369,71
grooming,31550,31369,31550,181
sniffing,31697,31550,31697,147
rising,31795,31697,31795,98
climbing,31839,31795,31839,44
grooming,31977,31839,31977,138
rearing,31981,31977,31981,4
sniffing,31982,31981,31982,1
grooming,32007,31982,32007,25
left_turning,32047,32007,32047,40
walking,32111,32047,32111,64
stepping,32132,32111,32132,21
climbing,32277,32132,32277,145
left_turning,32347,32277,32347,70
walking,32388,32347,32388,41
sniffing,32466,32388,32466,78
walking,32510,32466,32510,44
stepping,32548,32510,32548,38
left_turning,32582,32548,32582,34
sniffing,32604,32582,32604,22
left_turning,32605,32604,32605,1
rising,32606,32605,32606,1
climbing,32660,32606,32660,54
rearing,32723,32660,32723,63
hunching,32724,32723,32724,1
rearing,32727,32724,32727,3
grooming,32810,32727,32810,83
left_turning,32906,32810,32906,96
stepping,32973,32906,32973,67
sniffing,33039,32973,33039,66
walking,33124,33039,33124,85
sniffing,33234,33124,33234,110
climbing,33254,33234,33254,20
stepping,33307,33254,33307,53
left_turning,33393,33307,33393,86
stepping,33448,33393,33448,55
walking,33481,33448,33481,33
sniffing,33533,33481,33533,52
grooming,33866,33533,33866,333
hunching,33900,33866,33900,34
sniffing,33946,33900,33946,46
walking,33952,33946,33952,6
stepping,34003,33952,34003,51
right_turning,34043,34003,34043,40
walking,34094,34043,34094,51
trotting,34131,34094,34131,37
sniffing,34262,34131,34262,131
rising,34336,34262,34336,74
trotting,34377,34336,34377,41
sniffing,34395,34377,34395,18
stepping,34419,34395,34419,24
trotting,34430,34419,34430,11
walking,34465,34430,34465,35
stepping,34473,34465,34473,8
climbing,34492,34473,34492,19
sniffing,34576,34492,34576,84
left_turning,34624,34576,34624,48
running,34645,34624,34645,21
trotting,34680,34645,34680,35
grooming,34728,34680,34728,48
sniffing,34729,34728,34729,1
rising,34742,34729,34742,13
grooming,34895,34742,34895,153
left_turning,34927,34895,34927,32
stepping,34986,34927,34986,59
sniffing,35034,34986,35034,48
rearing,35035,35034,35035,1
left_turning,35036,35035,35036,1
sniffing,35084,35036,35084,48
climbing,35159,35084,35159,75
grooming,35302,35159,35302,143
left_turning,35361,35302,35361,59
sniffing,35398,35361,35398,37
grooming,35472,35398,35472,74
sniffing,35511,35472,35511,39
grooming,35668,35511,35668,157
rising,35684,35668,35684,16
grooming,36041,35684,36041,357
stepping,36054,36041,36054,13
climbing,36128,36054,36128,74
running,36135,36128,36135,7
stepping,36189,36135,36189,54
sniffing,36245,36189,36245,56
left_turning,36267,36245,36267,22
walking,36296,36267,36296,29
stepping,36298,36296,36298,2
rearing,36410,36298,36410,112
grooming,36430,36410,36430,20
sniffing,36431,36430,36431,1
walking,36518,36431,36518,87
sniffing,36519,36518,36519,1
trotting,36568,36519,36568,49
stepping,36592,36568,36592,24
sniffing,36731,36592,36731,139
walking,36765,36731,36765,34
rearing,36877,36765,36877,112
grooming,36878,36877,36878,1
sniffing,37100,36878,37100,222
scratching,37101,37100,37101,1
grooming,37252,37101,37252,151
left_turning,37317,37252,37317,65
walking,37361,37317,37361,44
sniffing,37386,37361,37386,25
walking,37412,37386,37412,26
grooming,37413,37412,37413,1
climbing,37582,37413,37582,169
left_turning,37614,37582,37614,32
stepping,37637,37614,37637,23
walking,37682,37637,37682,45
grooming,37790,37682,37790,108
walking,37791,37790,37791,1
rising,37802,37791,37802,11
grooming,37978,37802,37978,176
sniffing,38002,37978,38002,24
rising,38036,38002,38036,34
grooming,38037,38036,38037,1
rearing,38047,38037,38047,10
climbing,38073,38047,38073,26
left_turning,38132,38073,38132,59
walking,38253,38132,38253,121
stepping,38290,38253,38290,37
right_turning,38308,38290,38308,18
stepping,38333,38308,38333,25
walking,38398,38333,38398,65
rising,38476,38398,38476,78
climbing,38542,38476,38542,66
rising,38543,38542,38543,1
right_turning,38544,38543,38544,1
stepping,38558,38544,38558,14
sniffing,38654,38558,38654,96
climbing,38721,38654,38721,67
rising,38776,38721,38776,55
sniffing,38924,38776,38924,148
walking,38968,38924,38968,44
stepping,39038,38968,39038,70
sniffing,39113,39038,39113,75
grooming,39232,39113,39232,119
left_turning,39266,39232,39266,34
walking,39285,39266,39285,19
rearing,39286,39285,39286,1
hunching,39298,39286,39298,12
grooming,39382,39298,39382,84
rearing,39439,39382,39439,57
rising,39449,39439,39449,10
walking,39488,39449,39488,39
running,39511,39488,39511,23
stepping,39539,39511,39539,28
climbing,39623,39539,39623,84
grooming,39731,39623,39731,108
right_turning,39773,39731,39773,42
stepping,39797,39773,39797,24
left_turning,39873,39797,39873,76
trotting,39905,39873,39905,32
sniffing,39961,39905,39961,56
right_turning,39988,39961,39988,27
grooming,40336,39988,40336,348
rearing,40372,40336,40372,36
hunching,40379,40372,40379,7
grooming,40435,40379,40435,56
stepping,40459,40435,40459,24
walking,40496,40459,40496,37
stepping,40535,40496,40535,39
grooming,40536,40535,40536,1
rearing,40621,40536,40621,85
rising,40660,40621,40660,39
climbing,40684,40660,40684,24
walking,40716,40684,40716,32
sniffing,40717,40716,40717,1
grooming,40925,40717,40925,208
sniffing,40926,40925,40926,1
walking,40937,40926,40937,11
rearing,40970,40937,40970,33
climbing,41014,40970,41014,44
walking,41038,41014,41038,24
stepping,41057,41038,41057,19
sniffing,41058,41057,41058,1
walking,41084,41058,41084,26
stepping,41095,41084,41095,11
left_turning,41149,41095,41149,54
walking,41152,41149,41152,3
sniffing,41154,41152,41154,2
scratching,41155,41154,41155,1
walking,41175,41155,41175,20
sniffing,41176,41175,41176,1
grooming,41367,41176,41367,191
left_turning,41368,41367,41368,1
stepping,41417,41368,41417,49
sniffing,41423,41417,41423,6
rising,41438,41423,41438,15
walking,41458,41438,41458,20
sniffing,41529,41458,41529,71
grooming,41530,41529,41530,1
sniffing,41560,41530,41560,30
running,41579,41560,41579,19
walking,41620,41579,41620,41
grooming,41621,41620,41621,1
rising,41636,41621,41636,15
climbing,41649,41636,41649,13
grooming,41781,41649,41781,132
right_turning,41812,41781,41812,31
running,41827,41812,41827,15
rising,41901,41827,41901,74
running,41929,41901,41929,28
stepping,41947,41929,41947,18
rising,42000,41947,42000,53
sniffing,42001,42000,42001,1
rearing,42065,42001,42065,64
hunching,42139,42065,42139,74
rearing,42140,42139,42140,1
jumping,42193,42140,42193,53
rearing,42298,42193,42298,105
left_turning,42299,42298,42299,1
climbing,42482,42299,42482,183
sniffing,42517,42482,42517,35
rising,42518,42517,42518,1
rearing,42575,42518,42575,57
sniffing,42580,42575,42580,5
stepping,42628,42580,42628,48
climbing,42660,42628,42660,32
walking,42673,42660,42673,13
stepping,42730,42673,42730,57
sniffing,42815,42730,42815,85
stepping,42871,42815,42871,56
trotting,42905,42871,42905,34
stepping,42952,42905,42952,47
walking,42994,42952,42994,42
rising,43001,42994,43001,7
grooming,43002,43001,43002,1
sniffing,43152,43002,43152,150
left_turning,43158,43152,43158,6
walking,43189,43158,43189,31
stepping,43215,43189,43215,26
sniffing,43277,43215,43277,62
rising,43328,43277,43328,51
grooming,43528,43328,43528,200
walking,43555,43528,43555,27
left_turning,43599,43555,43599,44
stepping,43622,43599,43622,23
walking,43668,43622,43668,46
sniffing,43669,43668,43669,1
climbing,43714,43669,43714,45
left_turning,43785,43714,43785,71
sniffing,43787,43785,43787,2
climbing,43914,43787,43914,127
right_turning,43938,43914,43938,24
stepping,43967,43938,43967,29
rising,44112,43967,44112,145
walking,44155,44112,44155,43
stepping,44207,44155,44207,52
sniffing,44239,44207,44239,32
rearing,44271,44239,44271,32
sniffing,44272,44271,44272,1
left_turning,44294,44272,44294,22
sniffing,44295,44294,44295,1
stepping,44336,44295,44336,41
climbing,44372,44336,44372,36
walking,44412,44372,44412,40
sniffing,44505,44412,44505,93
right_turning,44506,44505,44506,1
walking,44591,44506,44591,85
sniffing,44800,44591,44800,209
rising,44846,44800,44846,46
grooming,44879,44846,44879,33
sniffing,44979,44879,44979,100
rising,44980,44979,44980,1
grooming,45105,44980,45105,125
running,45138,45105,45138,33
trotting,45184,45138,45184,46
stepping,45213,45184,45213,29
right_turning,45214,45213,45214,1
sniffing,45274,45214,45274,60
left_turning,45299,45274,45299,25
sniffing,45321,45299,45321,22
left_turning,45362,45321,45362,41
sniffing,45516,45362,45516,154
grooming,45911,45516,45911,395
sniffing,45980,45911,45980,69
grooming,46047,45980,46047,67
stepping,46055,46047,46055,8
grooming,46296,46055,46296,241
left_turning,46299,46296,46299,3
walking,46363,46299,46363,64
sniffing,46364,46363,46364,1
climbing,46432,46364,46432,68
left_turning,46437,46432,46437,5
sniffing,46485,46437,46485,48
right_turning,46513,46485,46513,28
grooming,46514,46513,46514,1
rising,46538,46514,46538,24
sniffing,46597,46538,46597,59
rearing,46676,46597,46676,79
climbing,46708,46676,46708,32
rearing,46709,46708,46709,1
stepping,46737,46709,46737,28
sniffing,46836,46737,46836,99
stepping,46856,46836,46856,20
grooming,47224,46856,47224,368
